WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1991,905.4211927358452,175.04384955453037,0.41132550605595697,0.11800086178460895,25.38858044462841,21.57617882665569,54.27529257221362,967.5216847709435,964.4014878936099,155.67881805058482,22.40299064328222,680090.6432834023,0.4792340628582518,0.06027397260273973,0.273972602739726,0.2273972602739726,0.4410958904109589,0.0,0,366,366,366,366,,,,,,,,,1.0
1992,3573.2680912123824,163.87541321774722,0.4565834705329932,0.059487327941103986,25.42131512028219,13.704481333380885,54.48037245398035,974.7757347647121,964.4014878936099,180.6673689300192,23.78453635184073,749543.6386148045,0.5281749525162104,0.3452054794520548,0.0410958904109589,0.1917808219178082,0.42191780821917807,0.0,0,293,290,286,264,86.0,157.0,85.0,159.0,83.0,161.0,71.0,171.0,0.9
1993,1839.4149794968628,155.86976452715123,0.4630204047405221,0.08077296967852735,25.419758743998305,17.899029241256855,54.27529257221362,970.581186856836,964.4014878936099,180.17096312647186,17.641182649455523,681088.6494703348,0.47993731993794375,0.23013698630136986,0.0821917808219178,0.1643835616438356,0.5232876712328767,0.0,0,329,325,321,295,73.0,108.0,72.0,111.0,70.0,113.0,57.0,126.0,1.0
1994,1231.9889272331854,132.8891725892938,0.5418048633843378,0.1009435991550382,25.42653783193098,19.897403662434424,55.11471132527648,968.6291080570186,964.4014878936099,181.05226847850128,12.089244569812452,554073.4430311165,0.3904345249387765,0.13424657534246576,0.06301369863013699,0.20273972602739726,0.6,0.0,0,365,365,365,327,,,,,,,89.0,126.0,1.0
1995,819.2739407352476,114.99803130518691,0.5323460868974058,0.15257411933280854,25.42653783193098,21.952804542591096,55.11471132527648,967.177095762941,964.4014878936099,137.73484094893402,12.508346514996862,495530.7382158064,0.34918170289743394,0.0,0.16986301369863013,0.2465753424657534,0.5863013698630137,0.0,0,366,366,366,366,,,,,,,,,1.0
1996,1399.6225280663384,102.69188909931223,0.4965815093576722,0.09034545770358113,25.41367485232329,19.32518756400718,54.46200273685602,969.1603189368296,964.4014878936099,180.7377774876316,10.088845368752882,721719.7408836677,0.5085685078666129,0.2410958904109589,0.12054794520547946,0.1506849315068493,0.4876712328767123,0.0,0,365,365,344,290,,,,,117.0,137.0,83.0,157.0,0.9500000000000001
1997,3524.628422363977,156.55090676315066,0.5627652120752787,0.05340255853858957,25.394770686269922,13.807551107845415,53.51843849500905,974.6726649902473,964.4033156440233,179.175823817039,19.513897313560253,758871.039258808,0.5347476177200011,0.3561643835616438,0.09315068493150686,0.16986301369863013,0.38082191780821917,0.0,0,259,257,255,241,53.0,158.0,52.0,159.0,52.0,161.0,48.0,171.0,0.8500000000000001
1998,3420.728127398308,173.8393553723827,0.5616451299153826,0.06343678653148123,25.418878378897162,14.027720780510707,53.81901732342396,974.4524953175819,964.4000787793904,179.56215178118796,21.699782336407477,773981.0770166813,0.5453950878126453,0.3589041095890411,0.07945205479452055,0.1863013698630137,0.37534246575342467,0.0,0,261,261,258,241,59.0,162.0,59.0,162.0,57.0,163.0,49.0,172.0,0.75
1999,3411.254881154899,193.63700368409016,0.4699514982604374,0.046898694988634436,25.423285086071573,14.04779504040748,53.57771842621837,974.4324210576854,964.4000787793904,177.8196470637593,22.34670738483136,748520.1947665226,0.5274537704820752,0.2821917808219178,0.10684931506849316,0.2191780821917808,0.39452054794520547,0.0,0,294,293,289,275,85.0,156.0,85.0,157.0,84.0,160.0,78.0,168.0,0.9
2000,3676.580923365921,140.01135876889322,0.491602748516731,0.06260931471784033,25.38933916297768,13.485556522388878,54.908882905117686,974.9946595757041,964.4000787793904,178.14174681277999,18.919790707644204,791420.7446597787,0.55768415966217,0.3917808219178082,0.0821917808219178,0.1780821917808219,0.34794520547945207,0.0,0,250,249,247,228,55.0,169.0,55.0,170.0,54.0,171.0,45.0,181.0,0.7000000000000001
2001,2029.000290301854,195.06159015785892,0.5288728309925945,0.0766337568277784,25.43456150153676,17.31021539736416,53.73399595554703,971.1700007007288,964.4000787793904,180.028225715629,20.904574111228897,825203.2475328376,0.5814894071909616,0.3150684931506849,0.1178082191780822,0.2356164383561644,0.3315068493150685,0.0,0,286,280,278,258,82.0,160.0,77.0,161.0,77.0,163.0,69.0,175.0,0.4
2002,3846.3561435461793,193.63700368409016,0.521612128558988,0.04248624536401992,25.43456150153676,13.125794746292673,54.22608929755029,975.3544213518003,964.4000787793904,178.58886362614453,20.864681641397294,811301.9021851724,0.5716936567627632,0.3835616438356164,0.0958904109589041,0.1589041095890411,0.36164383561643837,0.0,0,267,265,261,232,75.0,172.0,74.0,173.0,72.0,175.0,53.0,185.0,0.55
2003,4338.666842200586,189.24387002768773,0.5024125600387559,0.05508604571232264,25.43456150153676,12.180455776865802,54.40334248046357,976.2997603212269,964.4000787793904,179.39199967293462,20.864681641397294,784613.4551885936,0.5528873211487355,0.4,0.08767123287671233,0.16986301369863013,0.3452054794520548,0.0,0,250,247,243,228,58.0,173.0,57.0,175.0,55.0,177.0,48.0,185.0,0.7000000000000001
2004,1337.006975956191,193.63700368409016,0.4836636196751263,0.09803521968703598,25.430292475993785,19.552778353235947,54.29849784044444,968.9591647815766,964.4000787793904,180.8248151618284,22.34670738483136,825555.2403493021,0.5817374431685144,0.3095890410958904,0.09863013698630137,0.2191780821917808,0.3726027397260274,0.0,0,365,365,365,267,,,,,,,61.0,158.0,0.4
2005,2684.4461330713057,156.55090676315066,0.5372215426326648,0.07959321138524145,25.389343759992887,15.728104742403431,53.61320680879857,972.7521113556894,964.4019237749086,178.58886362614453,19.428079906809963,822484.9668477647,0.5795739379670252,0.3917808219178082,0.07397260273972603,0.16986301369863013,0.3643835616438356,0.0,0,271,268,264,231,71.0,166.0,71.0,168.0,70.0,170.0,46.0,179.0,0.45
2006,4543.004982908213,210.07891868084374,0.5024125600387559,0.04343108567408233,25.327297315064374,11.806516979370869,54.162119567754885,976.673699118722,964.4604735120853,179.35449203200284,25.53175430619345,806267.5358837126,0.5681461299141105,0.4246575342465753,0.07671232876712329,0.18356164383561643,0.3150684931506849,0.0,0,233,231,227,213,32.0,163.0,32.0,165.0,31.0,168.0,26.0,177.0,0.55
2007,3367.2754716645045,236.8493354753479,0.491602748516731,0.05511374055623566,25.153894954072353,14.140989503375225,54.022619766395096,974.3392265947176,964.621096012852,179.9691829238781,26.580201923110515,857299.6392660381,0.6041065161973885,0.46301369863013697,0.0684931506849315,0.14794520547945206,0.3232876712328767,0.0,0,222,221,217,203,20.0,163.0,20.0,164.0,19.0,167.0,15.0,177.0,0.25
2008,5796.211608335895,181.5686791602694,0.4866309423946183,0.041233829292270686,25.430292475993785,9.815322798494591,54.022619766395096,978.7361658768373,964.4000787793904,180.524016122524,0.0,801482.4235616808,0.5647742428840977,0.4246575342465753,0.07945205479452055,0.1589041095890411,0.31232876712328766,0.024657534246575342,9,244,241,237,207,45.0,165.0,43.0,166.0,41.0,168.0,22.0,179.0,0.6000000000000001
2009,5149.143297912559,213.4151960906308,0.4675851944402699,0.04743822111976796,25.327297315064374,10.759196813430934,54.17773002881207,977.7396806787854,964.4804911765438,178.54695676986432,25.53175430619345,834328.4387580531,0.5879195830923764,0.4712328767123288,0.08493150684931507,0.2191780821917808,0.22465753424657534,0.0,0,229,226,221,199,46.0,181.0,44.0,182.0,42.0,185.0,30.0,195.0,0.35000000000000003
2010,4355.928308169298,224.7272915223594,0.4894821597093626,0.05183905737278062,25.260899901307393,12.148867294143018,54.162119567754885,976.3313488039497,964.5483637491342,179.20633670337753,25.09560631490867,836368.182687273,0.5893569132189477,0.4958904109589041,0.06575342465753424,0.18904109589041096,0.2493150684931507,0.0,0,211,209,206,188,21.0,174.0,21.0,176.0,20.0,178.0,14.0,190.0,0.35000000000000003
2011,3544.1893469576416,243.54989841925496,0.5411422389355465,0.06261418627549949,25.106440178088047,13.76610057715884,53.51843849500905,974.714115520934,964.6612993905156,179.89430977520337,29.34425404529027,872449.1144039297,0.6147817763148499,0.43561643835616437,0.07397260273972603,0.20821917808219179,0.28493150684931506,0.0,0,244,241,237,214,44.0,165.0,42.0,166.0,40.0,168.0,27.0,178.0,0.2
2012,3614.802471283304,223.27342273667512,0.5082204133383662,0.05582617115854404,25.246786723864602,13.61646800418298,53.61320680879857,974.8637480939101,964.5396405364199,180.09546265917095,24.933709625834126,813120.4618775342,0.5729751267528709,0.4410958904109589,0.06575342465753424,0.13424657534246576,0.3589041095890411,0.0,0,236,233,231,216,25.0,153.0,24.0,155.0,23.0,156.0,15.0,163.0,0.5
2013,3574.946118586839,195.06159015785892,0.4972788334264071,0.0564280508371138,25.43456150153676,13.700925513468338,54.69582932104205,974.7792905846243,964.4000787793904,180.44619864139804,20.904574111228897,893199.0069494562,0.6294034380104968,0.4657534246575342,0.12054794520547946,0.14246575342465753,0.27123287671232876,0.0,0,232,230,226,202,48.0,180.0,47.0,181.0,45.0,183.0,32.0,194.0,0.1
2014,1460.2532901744794,208.78068094814552,0.546605544348805,0.09987797054525636,25.352567932345014,19.124745838535357,54.69582932104205,969.3562029374867,964.4526840856888,179.36846596623332,25.85700086219479,856555.4505060156,0.603582114624567,0.336986301369863,0.10136986301369863,0.1780821917808219,0.3835616438356164,0.0,0,365,348,322,254,,,131.0,147.0,99.0,152.0,59.0,169.0,0.25
2015,2975.5243947206427,176.21817347356213,0.496598139278585,0.06734681198010581,25.38933916297768,15.025502041870642,53.81901732342396,973.4547140562222,964.4000787793904,179.30858887415081,22.443275143134112,760900.9818075999,0.5361780411858053,0.3452054794520548,0.07671232876712329,0.18356164383561643,0.3972602739726027,0.0,0,265,264,260,247,61.0,161.0,61.0,162.0,60.0,165.0,54.0,172.0,0.8500000000000001
2016,3889.991232059012,156.55090676315066,0.4872788054699379,0.04744248046738689,25.42319285001958,13.033329915872557,55.110973009613154,975.4468861822203,964.4000787793904,180.44619864139804,18.831767107394395,822206.3574516937,0.5793776125004888,0.43561643835616437,0.03287671232876712,0.14794520547945206,0.3835616438356164,0.0,0,266,262,257,213,54.0,155.0,54.0,157.0,52.0,159.0,16.0,170.0,0.45
