MonthId,Year,Month,RainYear,RainMonth,Livingstone,Mwinilunga,Mongu,Zambezi,Kaoma,Luena
1968.12,1968,12,1968.0,6.0,64.0,252.5,160.9,122.3,275.1,263.0
1969.01,1969,1,1968.0,7.0,61.0,251.0,110.4,252.7,302.3,198.0
1969.02,1969,2,1968.0,8.0,125.0,222.0,412.8,153.3,131.1,262.0
1969.03,1969,3,1968.0,9.0,296.0,493.5,201.8,251.5,278.4,307.0
1969.04,1969,4,1968.0,10.0,20.0,44.7,52.4,0.0,16.8,109.0
1969.05,1969,5,1968.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
1969.06,1969,6,1968.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.07,1969,7,1969.0,1.0,0.0,0.0,0.0,,0.0,0.0
1969.08,1969,8,1969.0,2.0,0.0,4.8,0.0,,0.0,0.0
1969.09,1969,9,1969.0,3.0,7.0,27.7,0.0,,4.3,34.0
1969.1,1969,10,1969.0,4.0,67.0,168.4,99.2,,84.6,242.0
1969.11,1969,11,1969.0,5.0,49.0,252.2,110.4,,84.3,234.0
1969.12,1969,12,1969.0,6.0,265.0,296.2,155.3,,283.7,357.0
1970.01,1970,1,1969.0,7.0,105.0,256.3,168.9,,183.1,243.0
1970.02,1970,2,1969.0,8.0,87.0,152.9,156.3,,150.4,213.0
1970.03,1970,3,1969.0,9.0,15.0,214.6,84.2,,13.5,135.0
1970.04,1970,4,1969.0,10.0,7.0,44.5,30.0,,68.8,120.0
1970.05,1970,5,1969.0,11.0,0.0,0.0,0.0,,0.0,4.0
1970.06,1970,6,1969.0,12.0,0.0,0.0,0.0,,0.0,0.0
1970.07,1970,7,1970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.08,1970,8,1970.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0
1970.09,1970,9,1970.0,3.0,1.0,28.4,0.8,10.4,0.0,17.0
1970.1,1970,10,1970.0,4.0,5.0,84.6,46.2,14.5,20.1,71.0
1970.11,1970,11,1970.0,5.0,160.0,290.1,143.5,124.0,153.7,166.0
1970.12,1970,12,1970.0,6.0,139.0,398.5,113.0,173.6,136.4,146.0
1971.01,1971,1,1970.0,7.0,312.0,336.6,250.9,189.7,307.8,109.0
1971.02,1971,2,1970.0,8.0,51.0,316.7,204.0,138.7,232.9,122.0
1971.03,1971,3,1970.0,9.0,28.0,189.5,80.1,83.9,59.4,243.0
1971.04,1971,4,1970.0,10.0,8.0,108.2,80.1,26.6,40.1,65.0
1971.05,1971,5,1970.0,11.0,0.0,0.0,37.6,0.0,0.0,2.0
1971.06,1971,6,1970.0,12.0,0.0,0.0,0.5,0.0,0.0,0.0
1971.07,1971,7,1971.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1971.08,1971,8,1971.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1971.09,1971,9,1971.0,3.0,0.0,5.6,1.1,24.1,0.0,5.0
1971.1,1971,10,1971.0,4.0,1.0,52.3,10.5,42.5,16.3,77.0
1971.11,1971,11,1971.0,5.0,81.0,221.7,37.9,144.3,54.6,149.0
1971.12,1971,12,1971.0,6.0,134.6,225.8,145.2,135.7,162.8,323.0
1972.01,1972,1,1971.0,7.0,315.0,117.6,269.9,263.9,172.0,180.0
1972.02,1972,2,1971.0,8.0,105.4,106.2,71.4,75.3,93.0,49.0
1972.03,1972,3,1971.0,9.0,147.0,229.6,278.2,230.3,159.3,168.0
1972.04,1972,4,1971.0,10.0,52.0,122.4,108.6,48.4,16.8,74.0
1972.05,1972,5,1971.0,11.0,0.0,5.3,2.8,0.0,0.0,2.0
1972.06,1972,6,1971.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.07,1972,7,1972.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.08,1972,8,1972.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.09,1972,9,1972.0,3.0,9.0,17.5,19.0,0.0,2.0,62.0
1972.1,1972,10,1972.0,4.0,47.0,59.7,20.1,82.6,30.5,143.0
1972.11,1972,11,1972.0,5.0,24.1,144.8,25.7,79.8,6.9,94.0
1972.12,1972,12,1972.0,6.0,113.0,288.3,182.4,127.4,145.8,275.0
1973.01,1973,1,1972.0,7.0,181.0,170.5,103.7,202.4,99.1,94.0
1973.02,1973,2,1972.0,8.0,82.0,303.0,176.8,146.5,50.3,182.0
1973.03,1973,3,1972.0,9.0,11.1,267.4,67.8,56.2,42.1,131.0
1973.04,1973,4,1972.0,10.0,25.0,29.1,0.0,1.0,4.6,73.0
1973.05,1973,5,1972.0,11.0,2.0,0.0,0.0,7.9,4.6,1.0
1973.06,1973,6,1972.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.07,1973,7,1973.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.08,1973,8,1973.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.09,1973,9,1973.0,3.0,1.0,28.8,0.0,16.2,0.0,10.0
1973.1,1973,10,1973.0,4.0,27.0,93.7,87.3,15.7,13.2,133.0
1973.11,1973,11,1973.0,5.0,108.0,171.2,57.1,188.2,149.2,65.0
1973.12,1973,12,1973.0,6.0,358.0,194.1,277.3,129.1,307.1,204.0
1974.01,1974,1,1973.0,7.0,309.4,136.8,275.6,167.1,246.5,298.0
1974.02,1974,2,1973.0,8.0,196.0,179.6,303.5,126.2,390.3,91.0
1974.03,1974,3,1973.0,9.0,31.0,259.6,111.2,235.6,122.9,220.0
1974.04,1974,4,1973.0,10.0,3.0,118.3,28.9,31.3,20.4,185.0
1974.05,1974,5,1973.0,11.0,2.0,16.9,42.5,22.0,14.2,26.0
1974.06,1974,6,1973.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.07,1974,7,1974.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.08,1974,8,1974.0,2.0,0.0,11.8,0.0,3.6,0.0,0.0
1974.09,1974,9,1974.0,3.0,8.0,12.5,5.9,0.0,0.0,8.0
1974.1,1974,10,1974.0,4.0,11.0,41.3,45.0,36.1,4.4,141.0
1974.11,1974,11,1974.0,5.0,112.0,187.6,88.3,219.2,163.8,218.0
1974.12,1974,12,1974.0,6.0,329.8,300.1,239.8,266.2,337.1,216.0
1975.01,1975,1,1974.0,7.0,219.0,298.4,271.8,329.3,235.2,141.0
1975.02,1975,2,1974.0,8.0,119.0,247.1,196.4,174.6,105.3,164.0
1975.03,1975,3,1974.0,9.0,87.0,207.4,198.2,255.9,150.2,215.0
1975.04,1975,4,1974.0,10.0,5.0,95.0,40.5,11.0,0.5,90.0
1975.05,1975,5,1974.0,11.0,22.0,28.4,0.0,4.1,0.0,4.0
1975.06,1975,6,1974.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.07,1975,7,1975.0,1.0,0.0,0.0,0.0,0.0,0.0,
1975.08,1975,8,1975.0,2.0,0.0,0.0,0.0,0.0,0.0,
1975.09,1975,9,1975.0,3.0,0.0,1.2,3.8,0.0,0.0,
1975.1,1975,10,1975.0,4.0,1.0,79.2,34.8,75.2,1.5,
1975.11,1975,11,1975.0,5.0,20.0,170.1,25.6,104.5,31.4,
1975.12,1975,12,1975.0,6.0,162.3,273.8,266.3,221.7,228.0,
1976.01,1976,1,1975.0,7.0,149.0,244.0,231.2,353.6,177.6,
1976.02,1976,2,1975.0,8.0,103.0,320.1,244.2,145.4,116.6,
1976.03,1976,3,1975.0,9.0,237.0,278.5,210.5,168.0,288.0,
1976.04,1976,4,1975.0,10.0,6.8,173.0,65.6,157.0,68.9,
1976.05,1976,5,1975.0,11.0,22.0,132.0,23.6,6.7,13.2,
1976.06,1976,6,1975.0,12.0,0.0,0.0,0.0,0.0,0.0,
1976.07,1976,7,1976.0,1.0,0.0,0.0,0.0,0.0,0.0,
1976.08,1976,8,1976.0,2.0,0.0,0.0,0.0,0.0,0.0,
1976.09,1976,9,1976.0,3.0,3.0,99.9,1.8,24.4,12.3,
1976.1,1976,10,1976.0,4.0,18.4,107.1,52.3,79.7,18.1,
1976.11,1976,11,1976.0,5.0,50.5,168.6,79.7,92.5,72.9,
1976.12,1976,12,1976.0,6.0,69.8,281.1,176.2,194.7,217.3,
1977.01,1977,1,1976.0,7.0,149.0,285.0,71.7,139.5,140.6,
1977.02,1977,2,1976.0,8.0,141.0,177.1,99.0,182.8,243.3,
1977.03,1977,3,1976.0,9.0,104.0,145.1,228.3,84.9,204.4,
1977.04,1977,4,1976.0,10.0,13.0,117.1,34.1,91.8,43.1,
1977.05,1977,5,1976.0,11.0,0.0,0.0,3.5,0.0,0.0,
1977.06,1977,6,1976.0,12.0,0.0,0.0,0.0,0.0,0.0,
1977.07,1977,7,1977.0,1.0,0.0,0.0,0.0,0.0,0.0,
1977.08,1977,8,1977.0,2.0,6.0,3.0,12.5,0.0,3.5,
1977.09,1977,9,1977.0,3.0,5.0,11.2,9.8,8.9,11.0,
1977.1,1977,10,1977.0,4.0,0.0,73.1,13.5,42.0,6.5,
1977.11,1977,11,1977.0,5.0,120.8,204.4,78.6,142.6,51.6,
1977.12,1977,12,1977.0,6.0,279.3,168.2,295.2,264.4,194.8,
1978.01,1978,1,1977.0,7.0,237.0,223.2,179.7,131.4,245.0,
1978.02,1978,2,1977.0,8.0,217.0,201.3,289.8,224.3,284.6,
1978.03,1978,3,1977.0,9.0,173.0,305.9,286.7,239.8,309.3,
1978.04,1978,4,1977.0,10.0,10.0,179.1,148.0,115.5,65.7,
1978.05,1978,5,1977.0,11.0,12.0,1.7,3.4,6.6,1.4,
1978.06,1978,6,1977.0,12.0,3.0,0.0,0.0,0.0,0.0,
1978.07,1978,7,1978.0,1.0,0.0,0.0,0.0,0.0,0.0,
1978.08,1978,8,1978.0,2.0,0.0,1.0,0.0,0.0,0.0,
1978.09,1978,9,1978.0,3.0,4.8,23.8,1.8,0.0,0.0,
1978.1,1978,10,1978.0,4.0,23.0,98.2,44.8,28.3,88.6,
1978.11,1978,11,1978.0,5.0,60.4,229.1,195.3,199.7,105.1,
1978.12,1978,12,1978.0,6.0,206.6,379.8,161.4,201.0,352.6,
1979.01,1979,1,1978.0,7.0,157.0,281.5,194.2,173.9,163.0,
1979.02,1979,2,1978.0,8.0,84.0,283.1,73.4,260.0,111.5,
1979.03,1979,3,1978.0,9.0,69.0,221.0,187.8,241.0,102.4,
1979.04,1979,4,1978.0,10.0,0.0,32.7,0.7,1.4,0.4,
1979.05,1979,5,1978.0,11.0,0.0,13.3,0.0,0.0,0.0,
1979.06,1979,6,1978.0,12.0,0.0,0.0,0.0,0.0,0.0,
1979.07,1979,7,1979.0,1.0,0.0,0.0,0.0,0.0,0.0,
1979.08,1979,8,1979.0,2.0,2.0,0.0,10.6,0.0,2.9,
1979.09,1979,9,1979.0,3.0,0.0,0.0,0.0,0.0,0.0,
1979.1,1979,10,1979.0,4.0,39.0,94.8,17.0,70.1,84.9,
1979.11,1979,11,1979.0,5.0,49.4,337.8,204.9,359.3,135.9,
1979.12,1979,12,1979.0,6.0,198.0,387.1,191.6,222.7,308.5,
1980.01,1980,1,1979.0,7.0,41.0,243.0,132.1,152.2,82.0,
1980.02,1980,2,1979.0,8.0,118.4,190.0,148.9,151.6,169.8,
1980.03,1980,3,1979.0,9.0,34.0,214.7,153.3,235.7,117.1,
1980.04,1980,4,1979.0,10.0,33.0,198.0,39.0,24.3,149.5,
1980.05,1980,5,1979.0,11.0,0.0,0.0,0.0,0.0,0.0,
1980.06,1980,6,1979.0,12.0,0.0,0.0,0.0,0.0,0.0,
1980.07,1980,7,1980.0,1.0,0.0,0.0,0.0,0.0,0.0,
1980.08,1980,8,1980.0,2.0,0.0,0.0,0.0,0.0,0.0,
1980.09,1980,9,1980.0,3.0,0.0,27.9,0.0,6.6,7.6,
1980.1,1980,10,1980.0,4.0,19.0,146.9,50.3,37.2,64.2,
1980.11,1980,11,1980.0,5.0,227.5,225.4,131.2,235.6,91.9,
1980.12,1980,12,1980.0,6.0,112.0,213.8,228.9,150.9,242.7,
1981.01,1981,1,1980.0,7.0,157.0,219.1,158.0,199.6,247.5,
1981.02,1981,2,1980.0,8.0,299.0,121.6,331.2,300.5,276.5,
1981.03,1981,3,1980.0,9.0,130.0,235.6,244.0,166.3,203.4,
1981.04,1981,4,1980.0,10.0,9.0,55.4,9.5,1.8,1.4,
1981.05,1981,5,1980.0,11.0,0.0,0.0,0.0,0.0,0.0,
1981.06,1981,6,1980.0,12.0,0.0,0.0,0.0,0.0,0.0,
1981.07,1981,7,1981.0,1.0,0.0,0.0,0.0,0.0,0.0,
1981.08,1981,8,1981.0,2.0,0.0,0.0,20.0,0.0,0.0,
1981.09,1981,9,1981.0,3.0,0.0,0.0,0.0,0.0,0.0,
1981.1,1981,10,1981.0,4.0,8.0,94.2,2.9,59.8,14.3,
1981.11,1981,11,1981.0,5.0,104.0,284.8,58.0,84.9,170.8,
1981.12,1981,12,1981.0,6.0,34.1,208.7,102.1,110.8,71.2,
1982.01,1982,1,1981.0,7.0,109.0,207.0,177.4,227.6,243.7,
1982.02,1982,2,1981.0,8.0,77.9,160.2,128.7,219.3,143.9,
1982.03,1982,3,1981.0,9.0,32.0,169.4,59.5,58.0,37.3,
1982.04,1982,4,1981.0,10.0,16.0,154.0,18.5,86.3,87.6,
1982.05,1982,5,1981.0,11.0,49.0,0.0,2.1,0.0,0.6,
1982.06,1982,6,1981.0,12.0,0.0,0.0,0.0,0.0,0.0,
1982.07,1982,7,1982.0,1.0,0.0,0.0,0.0,0.0,0.0,
1982.08,1982,8,1982.0,2.0,0.0,0.0,0.0,0.0,0.0,
1982.09,1982,9,1982.0,3.0,0.0,10.3,9.9,8.3,32.5,
1982.1,1982,10,1982.0,4.0,149.0,219.1,17.9,38.7,83.7,
1982.11,1982,11,1982.0,5.0,26.0,219.9,208.7,173.5,76.3,
1982.12,1982,12,1982.0,6.0,111.0,253.2,101.6,157.1,83.5,
1983.01,1983,1,1982.0,7.0,191.0,362.3,236.9,207.9,235.8,
1983.02,1983,2,1982.0,8.0,139.0,157.6,124.9,106.8,41.1,
1983.03,1983,3,1982.0,9.0,35.0,330.4,102.9,102.6,66.0,
1983.04,1983,4,1982.0,10.0,74.0,82.4,27.1,60.0,40.7,
1983.05,1983,5,1982.0,11.0,63.0,41.4,15.5,0.0,0.8,
1983.06,1983,6,1982.0,12.0,0.0,0.0,0.0,0.0,0.0,
1983.07,1983,7,1983.0,1.0,0.0,0.0,0.0,0.0,0.0,
1983.08,1983,8,1983.0,2.0,0.0,0.0,0.0,0.0,0.0,
1983.09,1983,9,1983.0,3.0,0.0,4.2,0.0,0.0,0.1,
1983.1,1983,10,1983.0,4.0,9.0,92.2,32.4,55.3,49.4,
1983.11,1983,11,1983.0,5.0,41.0,193.6,78.5,72.5,186.4,
1983.12,1983,12,1983.0,6.0,242.0,207.2,142.8,125.3,173.9,
1984.01,1984,1,1983.0,7.0,27.0,239.9,102.7,321.2,261.4,
1984.02,1984,2,1983.0,8.0,94.0,96.7,147.8,163.5,135.8,
1984.03,1984,3,1983.0,9.0,55.0,304.0,105.0,153.9,129.0,
1984.04,1984,4,1983.0,10.0,19.0,40.2,31.3,16.6,2.8,
1984.05,1984,5,1983.0,11.0,0.0,0.0,0.0,0.0,0.0,
1984.06,1984,6,1983.0,12.0,0.0,0.0,0.0,0.0,0.0,
1984.07,1984,7,1984.0,1.0,0.0,0.0,0.0,0.0,0.0,
1984.08,1984,8,1984.0,2.0,0.0,0.0,0.0,0.0,0.0,
1984.09,1984,9,1984.0,3.0,7.0,5.1,7.1,0.0,0.4,
1984.1,1984,10,1984.0,4.0,25.0,60.3,39.1,81.7,27.1,
1984.11,1984,11,1984.0,5.0,88.0,158.1,140.9,114.8,152.7,
1984.12,1984,12,1984.0,6.0,83.0,263.1,178.6,177.6,165.0,
1985.01,1985,1,1984.0,7.0,202.0,253.1,130.5,185.4,269.5,
1985.02,1985,2,1984.0,8.0,108.0,273.0,254.3,126.7,126.5,
1985.03,1985,3,1984.0,9.0,83.0,294.1,62.0,143.1,50.4,
1985.04,1985,4,1984.0,10.0,7.1,84.1,19.9,27.6,26.2,
1985.05,1985,5,1984.0,11.0,0.0,10.4,1.4,1.0,7.7,
1985.06,1985,6,1984.0,12.0,0.0,0.0,0.0,0.0,0.0,
1985.07,1985,7,1985.0,1.0,5.5,0.0,0.0,0.0,0.0,
1985.08,1985,8,1985.0,2.0,0.0,0.0,0.0,0.0,0.0,
1985.09,1985,9,1985.0,3.0,0.0,25.6,0.0,8.9,0.0,
1985.1,1985,10,1985.0,4.0,20.0,54.7,17.6,20.9,16.2,
1985.11,1985,11,1985.0,5.0,29.0,101.4,53.4,102.3,47.3,
1985.12,1985,12,1985.0,6.0,205.0,325.4,224.2,165.6,107.7,
1986.01,1986,1,1985.0,7.0,113.0,300.5,227.8,167.0,263.1,
1986.02,1986,2,1985.0,8.0,77.0,197.2,150.0,97.5,110.5,
1986.03,1986,3,1985.0,9.0,113.0,426.5,160.9,233.5,102.9,
1986.04,1986,4,1985.0,10.0,78.0,179.0,46.4,58.9,204.8,
1986.05,1986,5,1985.0,11.0,0.0,0.6,2.0,0.0,0.0,
1986.06,1986,6,1985.0,12.0,0.0,0.0,0.0,0.0,0.0,
1986.07,1986,7,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,
1986.08,1986,8,1986.0,2.0,0.0,2.5,0.0,2.5,0.0,
1986.09,1986,9,1986.0,3.0,0.0,48.8,1.6,65.2,0.0,
1986.1,1986,10,1986.0,4.0,69.0,254.9,76.9,84.6,106.9,
1986.11,1986,11,1986.0,5.0,34.0,272.0,129.6,124.3,79.9,
1986.12,1986,12,1986.0,6.0,103.0,271.8,142.6,123.4,122.6,
1987.01,1987,1,1986.0,7.0,221.0,326.9,164.1,127.4,152.3,
1987.02,1987,2,1986.0,8.0,37.0,252.7,166.0,273.2,175.8,
1987.03,1987,3,1986.0,9.0,39.0,123.5,83.8,112.8,59.5,
1987.04,1987,4,1986.0,10.0,0.0,34.1,0.0,1.1,5.4,
1987.05,1987,5,1986.0,11.0,0.0,28.7,4.6,4.8,0.4,
1987.06,1987,6,1986.0,12.0,0.0,0.0,0.0,0.0,0.0,
1987.07,1987,7,1987.0,1.0,0.0,0.0,0.0,0.0,0.0,
1987.08,1987,8,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,
1987.09,1987,9,1987.0,3.0,0.5,16.1,0.0,9.7,14.5,
1987.1,1987,10,1987.0,4.0,2.6,52.3,14.8,56.2,51.4,
1987.11,1987,11,1987.0,5.0,17.0,175.0,39.8,160.8,44.7,
1987.12,1987,12,1987.0,6.0,297.0,117.0,275.7,344.7,203.7,
1988.01,1988,1,1987.0,7.0,124.0,294.9,195.8,243.7,150.4,
1988.02,1988,2,1987.0,8.0,227.0,126.0,89.4,199.4,242.9,
1988.03,1988,3,1987.0,9.0,165.0,143.3,209.4,217.5,154.1,
1988.04,1988,4,1987.0,10.0,12.0,99.1,86.0,46.7,1.1,
1988.05,1988,5,1987.0,11.0,0.1,0.0,0.0,0.0,0.0,
1988.06,1988,6,1987.0,12.0,0.0,27.8,0.0,5.2,0.0,
1988.07,1988,7,1988.0,1.0,,,0.0,0.0,,
1988.08,1988,8,1988.0,2.0,,,0.0,0.0,,
1988.09,1988,9,1988.0,3.0,,,1.5,1.0,,
1988.1,1988,10,1988.0,4.0,,,16.6,34.3,,
1988.11,1988,11,1988.0,5.0,,,40.3,93.7,,
1988.12,1988,12,1988.0,6.0,,,194.6,242.2,,
1989.01,1989,1,1988.0,7.0,,,253.7,303.7,,
1989.02,1989,2,1988.0,8.0,,,318.4,190.8,,
1989.03,1989,3,1988.0,9.0,,,168.1,185.9,,
1989.04,1989,4,1988.0,10.0,,,53.9,64.3,,
1989.05,1989,5,1988.0,11.0,,,0.0,0.0,,
1989.06,1989,6,1988.0,12.0,,,0.0,0.0,,
1989.07,1989,7,1989.0,1.0,,,0.0,0.0,,
1989.08,1989,8,1989.0,2.0,,,0.0,0.0,,
1989.09,1989,9,1989.0,3.0,,,0.0,15.5,,
1989.1,1989,10,1989.0,4.0,,,42.7,54.5,,
1989.11,1989,11,1989.0,5.0,,,20.9,99.4,,
1989.12,1989,12,1989.0,6.0,,,216.9,268.4,,
1990.01,1990,1,1989.0,7.0,,,368.2,268.4,,
1990.02,1990,2,1989.0,8.0,,,164.5,235.4,,
1990.03,1990,3,1989.0,9.0,,,63.6,68.8,,
1990.04,1990,4,1989.0,10.0,,,35.3,28.5,,
1990.05,1990,5,1989.0,11.0,,,2.4,1.0,,
1990.06,1990,6,1989.0,12.0,,,0.0,0.0,,
1990.07,1990,7,1990.0,1.0,,,0.0,0.0,,
1990.08,1990,8,1990.0,2.0,,,0.0,0.0,,
1990.09,1990,9,1990.0,3.0,,,1.0,13.1,,
1990.1,1990,10,1990.0,4.0,,,23.2,71.4,,
1990.11,1990,11,1990.0,5.0,,,66.9,88.9,,
1990.12,1990,12,1990.0,6.0,,,151.1,272.1,,
1991.01,1991,1,1990.0,7.0,,,239.5,402.9,,
1991.02,1991,2,1990.0,8.0,,,261.8,196.8,,
1991.03,1991,3,1990.0,9.0,,,143.8,64.7,,
1991.04,1991,4,1990.0,10.0,,,0.0,0.0,,
1991.05,1991,5,1990.0,11.0,,,0.0,0.0,,
1991.06,1991,6,1990.0,12.0,,,0.0,0.0,,
1991.07,1991,7,1991.0,1.0,,,0.0,0.0,,
1991.08,1991,8,1991.0,2.0,,,0.0,0.0,,
1991.09,1991,9,1991.0,3.0,,,0.0,8.3,,
1991.1,1991,10,1991.0,4.0,,,22.7,83.5,,
1991.11,1991,11,1991.0,5.0,,,56.6,135.1,,
1991.12,1991,12,1991.0,6.0,,,241.7,387.4,,
1992.01,1992,1,1991.0,7.0,,,131.3,46.1,,
1992.02,1992,2,1991.0,8.0,,,109.4,162.6,,
1992.03,1992,3,1991.0,9.0,,,125.0,110.1,,
1992.04,1992,4,1991.0,10.0,,,12.3,46.8,,
1992.05,1992,5,1991.0,11.0,,,4.2,2.6,,
1992.06,1992,6,1991.0,12.0,,,0.0,0.0,,
1992.07,1992,7,1992.0,1.0,,,0.0,0.0,,
1992.08,1992,8,1992.0,2.0,,,0.0,0.0,,
1992.09,1992,9,1992.0,3.0,,,0.0,0.6,,
1992.1,1992,10,1992.0,4.0,,,29.4,49.1,,
1992.11,1992,11,1992.0,5.0,,,39.5,189.0,,
1992.12,1992,12,1992.0,6.0,,,172.4,121.2,,
1993.01,1993,1,1992.0,7.0,,,377.6,281.7,,
1993.02,1993,2,1992.0,8.0,,,260.8,200.7,,
1993.03,1993,3,1992.0,9.0,,,157.4,240.2,,
1993.04,1993,4,1992.0,10.0,,,198.7,76.0,,
1993.05,1993,5,1992.0,11.0,,,0.0,0.0,,
1993.06,1993,6,1992.0,12.0,,,0.0,0.0,,
1993.07,1993,7,1993.0,1.0,,,0.0,0.0,,
1993.08,1993,8,1993.0,2.0,,,0.0,0.1,,
1993.09,1993,9,1993.0,3.0,,,4.5,24.1,,
1993.1,1993,10,1993.0,4.0,,,6.8,18.7,,
1993.11,1993,11,1993.0,5.0,,,151.7,224.8,,
1993.12,1993,12,1993.0,6.0,,,99.2,178.0,,
1994.01,1994,1,1993.0,7.0,,,287.8,184.9,,
1994.02,1994,2,1993.0,8.0,,,152.5,255.7,,
1994.03,1994,3,1993.0,9.0,,,7.1,22.6,,
1994.04,1994,4,1993.0,10.0,,,15.6,1.6,,
1994.05,1994,5,1993.0,11.0,,,0.0,0.0,,
1994.06,1994,6,1993.0,12.0,,,0.0,0.0,,
1994.07,1994,7,1994.0,1.0,,,0.0,0.0,,
1994.08,1994,8,1994.0,2.0,,,0.0,0.0,,
1994.09,1994,9,1994.0,3.0,,,0.0,0.0,,
1994.1,1994,10,1994.0,4.0,,,0.0,93.5,,
1994.11,1994,11,1994.0,5.0,,,58.3,147.1,,
1994.12,1994,12,1994.0,6.0,,,98.9,123.1,,
1995.01,1995,1,1994.0,7.0,,,82.9,42.8,,
1995.02,1995,2,1994.0,8.0,,,282.9,228.9,,
1995.03,1995,3,1994.0,9.0,,,116.8,62.2,,
1995.04,1995,4,1994.0,10.0,,,0.0,12.8,,
1995.05,1995,5,1994.0,11.0,,,0.0,3.2,,
1995.06,1995,6,1994.0,12.0,,,0.0,0.0,,
1995.07,1995,7,1995.0,1.0,,,0.0,0.0,,
1995.08,1995,8,1995.0,2.0,,,0.0,0.0,,
1995.09,1995,9,1995.0,3.0,,,0.0,1.4,,
1995.1,1995,10,1995.0,4.0,,,0.4,17.1,,
1995.11,1995,11,1995.0,5.0,,,55.3,141.6,,
1995.12,1995,12,1995.0,6.0,,,169.4,143.7,,
1996.01,1996,1,1995.0,7.0,,,258.8,200.4,,
1996.02,1996,2,1995.0,8.0,,,209.2,184.5,,
1996.03,1996,3,1995.0,9.0,,,68.5,49.0,,
1996.04,1996,4,1995.0,10.0,,,1.8,1.4,,
1996.05,1996,5,1995.0,11.0,,,2.4,0.0,,
1996.06,1996,6,1995.0,12.0,,,0.0,0.0,,
1996.07,1996,7,1996.0,1.0,,,0.0,0.0,,
1996.08,1996,8,1996.0,2.0,,,0.0,0.0,,
1996.09,1996,9,1996.0,3.0,,,0.0,0.0,,
1996.1,1996,10,1996.0,4.0,,,9.8,66.1,,
1996.11,1996,11,1996.0,5.0,,,68.8,179.1,,
1996.12,1996,12,1996.0,6.0,,,107.2,133.2,,
1997.01,1997,1,1996.0,7.0,,,233.8,257.6,,
1997.02,1997,2,1996.0,8.0,,,304.7,188.8,,
1997.03,1997,3,1996.0,9.0,,,101.8,210.7,,
1997.04,1997,4,1996.0,10.0,,,0.7,2.6,,
1997.05,1997,5,1996.0,11.0,,,1.9,0.0,,
1997.06,1997,6,1996.0,12.0,,,0.0,0.0,,
1997.07,1997,7,1997.0,1.0,,,0.0,0.0,,
1997.08,1997,8,1997.0,2.0,,,0.0,0.0,,
1997.09,1997,9,1997.0,3.0,,,3.7,9.8,,
1997.1,1997,10,1997.0,4.0,,,48.1,10.1,,
1997.11,1997,11,1997.0,5.0,,,120.4,84.1,,
1997.12,1997,12,1997.0,6.0,,,126.3,196.7,,
1998.01,1998,1,1997.0,7.0,,,362.5,225.4,,
1998.02,1998,2,1997.0,8.0,,,127.9,133.2,,
1998.03,1998,3,1997.0,9.0,,,126.0,254.2,,
1998.04,1998,4,1997.0,10.0,,,4.3,0.0,,
1998.05,1998,5,1997.0,11.0,,,0.0,0.0,,
1998.06,1998,6,1997.0,12.0,,,0.0,0.0,,
1998.07,1998,7,1998.0,1.0,,,0.0,0.0,,
1998.08,1998,8,1998.0,2.0,,,0.0,0.0,,
1998.09,1998,9,1998.0,3.0,,,0.9,0.0,,
1998.1,1998,10,1998.0,4.0,,,13.0,0.0,,
1998.11,1998,11,1998.0,5.0,,,97.8,0.0,,
1998.12,1998,12,1998.0,6.0,,,388.3,0.0,,
1999.01,1999,1,1998.0,7.0,,,228.4,331.2,,
1999.02,1999,2,1998.0,8.0,,,161.6,120.2,,
1999.03,1999,3,1998.0,9.0,,,223.1,146.2,,
1999.04,1999,4,1998.0,10.0,,,0.0,5.1,,
1999.05,1999,5,1998.0,11.0,,,0.0,0.0,,
1999.06,1999,6,1998.0,12.0,,,0.0,0.0,,
1999.07,1999,7,1999.0,1.0,,,0.0,0.2,,
1999.08,1999,8,1999.0,2.0,,,0.0,0.0,,
1999.09,1999,9,1999.0,3.0,,,0.0,8.8,,
1999.1,1999,10,1999.0,4.0,,,39.7,41.7,,
1999.11,1999,11,1999.0,5.0,,,55.8,63.0,,
1999.12,1999,12,1999.0,6.0,,,156.7,151.3,,
2000.01,2000,1,1999.0,7.0,,,198.4,341.8,,
2000.02,2000,2,1999.0,8.0,,,216.4,239.0,,
