Exceedance,VicFalls_full,VicFalls_overlap,VicFalls_factor_smooth,Ngonye_gauged,Ngonye_synthetic,Conversion
0.585,515.2343,548.182,0.9465493022103008,491.9083,465.6154581164553,0.9036965476026253
0.586,515.2343,548.182,0.9475202911343797,488.4588,465.6154581164553,0.8982799172787017
0.587,515.2343,542.198,0.947694006410396,486.6743,465.6154581164553,0.8951622925414224
0.588,515.2343,542.198,0.9483644805834835,484.8928,465.36202672279734,0.8925164889268261
0.589,512.9077,536.2561,0.9499334832431997,483.1137,458.9258798435102,0.8947533442050299
0.59,509.9149,536.2561,0.9507724775569569,482.6469,458.8873888981848,0.8999293586011801
0.591,509.9149,536.2561,0.9509472409414427,481.3893,458.88738889818484,0.8977494610448379
0.592,509.9149,536.2561,0.9511220043259284,480.0808,458.8873888981849,0.8954737599046335
0.593,507.1746,536.2561,0.950412380249996,478.7737,456.3937049071543,0.8971909315216052
0.594,504.6303,530.3563,0.9511608927308925,478.1679,454.8146066392561,0.901282793837897
0.595,504.6303,530.3563,0.9513367492363711,476.3986,454.8146066392561,0.8981139171880053
0.596,504.6303,530.3563,0.9515126057418497,475.9345,454.8146066392561,0.8974048452053799
0.597,501.4829,524.4984,0.9514521323601433,474.8609,451.8074158794567,0.900942815556536
0.598,499.3804,524.4984,0.9501198256315678,473.5595,449.93826956617244,0.9009930497195573
0.599,499.3804,524.4984,0.9487875189029925,470.9609,449.9382695661724,0.8947924744569878
0.6,495.8325,524.4984,0.9489644850348519,470.9609,449.93826956617244,0.9013631981365691
0.601,494.165,524.4984,0.9473948973060893,469.6637,444.95699282989796,0.9004219093418149
0.602,494.165,524.4984,0.9460567161325796,467.0736,444.95699282989796,0.8941914465982456
0.603,494.165,518.6822,0.9447185349590699,466.2099,444.95699282989796,0.891275451947051
0.604,490.2231,518.6822,0.9458629409932177,465.7807,441.30929115268907,0.8987024535561047
0.605,488.9841,518.6822,0.9474615224561452,465.7807,441.30929115268907,0.9025023332101986
0.606,488.9841,518.6822,0.9490601039190727,464.4893,441.30929115268907,0.901518604239478
0.607,488.9841,512.9077,0.9479435703899585,463.1992,441.30929115268907,0.8979570162910664
0.608,488.9841,512.9077,0.947685117938364,460.8641,441.30929115268907,0.8931866066034826
0.609,488.9841,512.9077,0.949291245935341,460.6234,440.56470275987965,0.8942330871146382
0.61,484.6547,512.9077,0.9505691972903039,459.3376,436.6321737172548,0.9009139367002006
0.611,483.8375,512.9077,0.9502226231470352,457.3913,434.6235608906325,0.8982841571615109
0.612,483.8375,507.1746,0.9504029489156286,455.5474,434.6235608906325,0.8948326500753816
0.613,482.6724,507.1746,0.9505832746842221,454.2088,434.6235608906325,0.8945265743274132
0.614,479.1271,503.8506,0.9514573328281095,452.9302,430.9437600493022,0.8994351604183989
0.615,478.7252,501.4829,0.9516244867140603,450.9096,429.09661665444224,0.8963317925491331
0.616,478.7252,501.4829,0.9518059147243025,450.3772,429.09661665444224,0.895444156307147
0.617,476.9275,501.4829,0.9523155193765588,449.1029,429.09661665444224,0.8967561347731441
0.618,473.647,501.4829,0.9544949092203733,447.83,427.4514551961597,0.9024684104325791
0.619,473.647,495.8325,0.9546774853227128,446.5585,427.4514551961597,0.9000782140063859
0.62,473.647,495.8325,0.9548600614250523,445.2885,427.4514551961597,0.8976900612943172
0.621,473.647,490.2231,0.955554747283705,444.0199,427.45145519615977,0.895783829166945
0.622,468.6029,490.2231,0.9587529046897103,442.7528,427.45145519615977,0.9058640760855351
0.623,468.6029,490.2231,0.960292899830029,441.7554,424.49053305950235,0.9052751787954672
0.624,468.6029,490.2231,0.9611940896518394,441.4871,424.49053305950235,0.905574402500562
0.625,468.6029,484.6547,0.9613928459599939,440.2228,424.49053305950235,0.903167800601484
0.626,468.1939,484.6547,0.9630615160977614,438.96,422.7454831062733,0.9029282165066083
0.627,466.0267,484.6547,0.9647301862355288,437.6986,422.7454831062733,0.906087681012762
0.628,463.5928,479.1271,0.9663988563732963,435.7239,421.0830786545125,0.9083037498738387
0.629,463.5928,479.1271,0.966889885475564,435.1802,421.0830786545125,0.9076312956957766
0.63,463.5928,479.1271,0.967210533873701,432.6675,421.0830786545125,0.9026899547723768
0.631,463.5928,479.1271,0.9681699875903462,431.4133,421.0830786545125,0.9009661265388728
0.632,462.788,476.9451,0.9692713985677459,428.9094,415.7296139968528,0.8983154576109423
0.633,458.6166,473.6402,0.9706164831730416,427.6595,415.09335988554136,0.9050988557447361
0.634,458.6166,473.6402,0.9708179024233271,427.6595,415.0933598855413,0.9052866789850365
0.635,458.6166,470.2372,0.9710193216736125,425.1642,415.09335988554136,0.9001912557982072
0.636,457.4224,468.1939,0.9708294245443173,423.9188,411.55284465751754,0.8997216678884059
0.637,453.6742,468.1939,0.9704492238368261,422.6747,410.1843345504633,0.9041385526231452
0.638,453.6742,468.1939,0.9703779187274301,420.1911,410.1843345504633,0.8987598701574598
0.639,453.6742,468.1939,0.9695796555955851,420.1911,410.1843345504633,0.8980205222653835
0.64,452.097,468.1939,0.970162669567965,417.9113,405.72220755863725,0.89680299239017
0.641,448.9209,463.866,0.9718893488953553,416.4765,405.4419424506187,0.9016489863029687
0.642,448.7655,462.788,0.9736160282227455,415.7946,404.8242870084652,0.9020842444627879
0.643,448.7655,457.4224,0.9747324557191304,415.2412,404.8242870084652,0.9019166459804921
0.644,448.7655,457.4224,0.975417838723651,414.0073,404.82428700846515,0.8998688753520807
0.645,448.7655,457.4224,0.9774273062333606,412.775,404.8242870084652,0.8990387102628777
0.646,446.8115,457.4224,0.9791626993505803,411.567,402.9910546836203,0.9019263261657774
0.647,443.8904,457.4224,0.979273141735679,410.3146,401.8100674420184,0.9052010754051415
0.648,443.8904,452.097,0.9793835841207778,409.0866,401.8100674420184,0.9025937495466965
0.649,443.8904,452.097,0.9811532612079862,407.8601,401.8100674420184,0.9015136782224066
0.65,443.8904,452.097,0.9823108466035799,407.8601,401.8100674420184,0.9025773031514552
0.651,443.8904,452.097,0.9840550772079019,405.71,401.8100674420184,0.8994134258682275
0.652,443.8904,446.8115,0.9841663277089399,405.1673,401.8100674420184,0.8983118665074675
0.653,440.0673,446.8115,0.9852749124091088,404.1893,399.5938212034183,0.9049469868681427
0.654,439.0488,446.8115,0.9861838974232858,402.9686,397.4011444872051,0.9051411699273636
0.655,439.0488,446.8115,0.986407108882175,402.9686,397.4011444872051,0.9053460382907266
0.656,439.0488,443.6594,0.9849710856389543,401.7494,397.4011444872051,0.9012928464280018
0.657,436.3602,441.566,0.9864334251861988,400.5317,395.097856726651,0.9054397186696931
0.658,434.2405,441.566,0.9872240642244997,399.3154,395.097856726651,0.907823595669754
0.659,434.2405,441.566,0.9874488535686391,398.1006,394.2137720954318,0.9052678897407942
0.66,434.2405,436.3602,0.9866763087136474,395.7239,394.2137720954318,0.899159329730342
0.661,431.1941,436.3602,0.9861033635446477,394.5625,389.0794083785851,0.9023300837803325
0.662,429.4657,436.3602,0.9879007085907162,393.2561,388.49797984762154,0.904607701727103
0.663,429.4657,436.3602,0.9885721768481843,393.2561,388.49797984762154,0.9052225563900149
0.664,429.4657,436.3602,0.9871225495120547,392.0487,388.49797984762154,0.9011199550438758
0.665,429.4657,431.1941,0.988363413816491,391.1563,388.49797984762154,0.9001989588547523
0.666,426.0674,431.1941,0.9901701278150888,390.8428,387.00086523160724,0.9083090262986729
0.667,424.724,431.1941,0.9919768418136866,389.6383,386.5121702836538,0.910031385755582
0.668,424.724,426.0674,0.9925282547562946,388.4353,386.51217028365375,0.9077259829789174
0.669,424.724,426.0674,0.9910716945021655,387.2337,386.5121702836538,0.9035900001585576
0.67,424.724,426.0674,0.9924428350608588,386.0337,386.5121702836538,0.9020360979295567
0.671,420.9801,426.0674,0.9942590519453048,384.8351,382.6257816812766,0.9088927996389297
0.672,420.0154,426.0674,0.9943821183765803,383.638,381.4827671297545,0.9082589998598968
0.673,420.0154,420.9801,0.9962350458668231,382.641,381.4827671297545,0.9075866603594228
0.674,420.0154,420.9801,0.997357634194483,381.2483,381.4827671297545,0.9053022877938963
0.675,420.0154,420.9801,0.9990633670030883,381.2483,381.4827671297545,0.9068505827695924
0.676,420.0154,415.932,1.0008891920624554,380.0557,381.4827671297545,0.9056659410862815
0.677,417.889,415.932,1.0010131930976003,378.8645,380.71052238576317,0.9075337300008515
0.678,415.932,415.932,1.0011371941327452,378.8645,379.29534248650543,0.911916713516886
0.679,415.3399,415.932,1.00126119516789,378.0032,378.479935809287,0.9112534957736711
0.68,415.3399,415.932,0.9997802349560354,376.4867,378.479935809287,0.906255241511404
0.681,415.3399,415.932,0.9990296139067637,375.9693,378.479935809287,0.9043303198652386
0.682,415.3399,415.932,0.9989511494325365,374.1148,378.479935809287,0.8997989585872282
0.683,410.6973,410.923,1.0008240951617302,372.9311,373.44354507509377,0.9087920244792668
0.684,410.6973,410.923,1.0010748259562778,371.7488,373.23843071516876,0.9061378422976123
0.685,410.6973,410.923,1.0013255567508252,370.7334,373.23843071516876,0.9038891372334964
0.686,410.6973,405.9529,1.0015762875453729,369.3889,373.23843071516876,0.9008366091582998
0.687,406.0875,405.9529,1.0017021185279524,368.6201,369.24753510198565,0.9092807217705191
0.6880000000000001,406.0875,405.9529,1.0017805830021798,367.1196,369.24753510198565,0.9056503510192435
0.6890000000000001,406.0875,405.9529,1.0020332098086675,365.8601,369.24753510198565,0.9027708815068676
0.6900000000000001,406.0875,405.9529,1.0005377906979296,365.8039,369.2475351019857,0.9012851317380771
0.6910000000000001,405.9529,405.9529,1.0006645865218375,363.5198,363.76139035950104,0.8960679683763831
0.6920000000000001,401.5105,401.0216,1.0019694063285196,362.3448,363.76139035950104,0.9042314065067445
0.6930000000000001,401.5105,401.0216,1.0022239256055696,361.5174,363.0584041422262,0.9023957973769527
0.6940000000000001,401.5105,401.0216,1.0024784448826198,360.0088,363.0584041422262,0.8988583411095304
0.6950000000000001,401.0216,397.2614,1.0027803306680223,358.8431,362.68860118751405,0.8973102757455913
0.6960000000000001,396.9661,396.129,1.0029080541211641,357.6788,358.71894930839306,0.9036513427932337
0.6970000000000001,396.9661,396.129,1.0031765708277207,357.6788,358.718949308393,0.90389328469553
0.6980000000000001,396.9661,396.129,1.0047746366506671,356.516,358.71894930839306,0.9023899883646218
0.6990000000000001,396.9661,396.129,1.0038530207236498,356.516,358.71894930839306,0.9015622833695692
0.7000000000000001,396.9661,395.7398,1.0057671873507756,355.3548,358.71894930839306,0.9003393431015833
0.7010000000000001,396.129,391.275,1.0076813539779015,355.3548,358.43493605259704,0.9039590790034215
0.7020000000000001,392.4543,391.275,1.0095955206050273,354.195,358.0844060065464,0.9111728051411276
0.7030000000000001,392.4543,386.4594,1.009853848906797,353.0368,357.5936854206976,0.9084256976818427
0.704,392.4543,386.4594,1.0099713839551518,351.8801,357.5936854206976,0.9055546890001644
0.705,392.4543,386.4594,1.008759369887117,350.7248,357.5936854206976,0.9014984120489573
0.706,387.9749,386.4594,1.0096875944272703,350.7248,354.4931457073971,0.9127458493268135
0.707,387.9749,386.4594,1.0092596423555642,348.4189,354.1224796179855,0.9063605259101016
0.708,387.9749,386.4594,1.0077344792173533,348.4189,354.1224796179855,0.9049908608546148
0.709,386.4594,382.8182,1.0070555586398575,347.2682,354.1224796179855,0.9049291365376485
0.71,386.4594,381.682,1.0089910244580416,346.1191,349.7183711488577,0.9036681868612727
0.711,383.5279,381.682,1.0092533300134863,345.6909,349.5571399796469,0.9096852979414511
0.712,383.5279,379.4451,1.0095156355689308,344.9714,348.8896919803591,0.9080278700039915
0.713,383.5279,376.9428,1.0089793602833768,344.9714,348.8896919803591,0.9075455070884306
0.714,379.1131,376.9428,1.009828411208217,343.8252,347.20445544934745,0.9158334424459283
0.715,379.1131,376.9428,1.0109417653772403,343.2071,347.20445544934745,0.9151949419948905
0.716,379.1131,376.9428,1.0103598505950389,342.6806,347.20445544934745,0.9132649856146314
0.717,379.1131,372.2415,1.0101442705152188,341.5375,347.20445544934745,0.9100243404701437
0.718,376.9428,372.2415,1.0121014905485282,340.3959,344.51519776660774,0.9139720874536077
0.719,374.7305,372.2415,1.0140587105818375,339.2558,344.0252991054098,0.918060577149204
0.72,374.7305,368.8435,1.0160159306151466,338.1172,344.0252991054098,0.9167453986664754
0.721,374.7305,367.5781,1.0144676830215396,337.3486,344.0252991054098,0.9132676753361686
0.722,374.7305,367.5781,1.0152542740990553,336.9802,344.0252991054098,0.9129776955352034
0.723,374.7305,367.5781,1.0172224620175556,335.8447,344.0252991054098,0.9116652436605703
0.724,370.3799,367.5781,1.0178657671633513,335.8447,343.56300047635773,0.9229572749850775
0.725,370.3799,363.7824,1.018758944934423,334.629,341.84482321324555,0.9204232923667323
0.726,370.3799,362.9525,1.0190474708084714,333.5782,341.8448232132455,0.9177928419626508
0.727,370.3799,362.9525,1.0193359966825195,332.6599,341.84482321324555,0.9155254124827163
0.728,367.5781,358.3644,1.0213153585604382,332.2575,339.3396877468948,0.923177109155564
0.729,366.0613,358.3644,1.021792789589556,330.1899,338.016257313815,0.9216643742873025
0.73,366.0613,358.3644,1.0225592592681918,330.1899,337.38565901529654,0.9223557353968812
0.731,366.0613,358.3644,1.0228501357716282,327.9387,337.38565901529654,0.9163277948796313
0.732,366.0613,358.3644,1.024278883755153,327.9387,337.38565901529654,0.9176077492379445
0.733,362.9525,353.8138,1.0263122836357017,326.8154,335.4146595013153,0.9241282523231424
0.734,361.7746,353.8138,1.027221150342092,325.6937,334.5594571731722,0.924773207331781
0.735,361.7746,349.3005,1.0278598444361575,325.6937,334.5594571731722,0.9253482024880588
0.736,361.7746,349.3005,1.0281530316835803,324.5734,334.5594571731722,0.9224282888125572
0.737,359.025,349.3005,1.0278246098310102,324.5734,334.5594571731722,0.9291958170504127
0.738,358.3644,349.3005,1.0287270143278398,323.4547,332.7465878013071,0.9285146286888628
0.739,357.5196,349.3005,1.0273495633090584,322.3375,331.1532898631336,0.9262521267732834
0.74,357.5196,349.3005,1.0257577174521255,322.3375,331.1532898631336,0.9248169282165914
0.741,357.5196,347.5056,1.0260498784500953,322.3375,331.1532898631336,0.9250803387979499
0.742,353.8138,344.8244,1.0277615245562268,321.2219,330.2174348734584,0.9330882788202377
0.743,353.2963,344.8244,1.0298186775090008,320.6559,330.2174348734584,0.9346756104534873
0.744,353.2963,343.0444,1.030218423467065,318.9952,330.2174348734584,0.9301957932691656
0.745,353.2963,340.3854,1.029843336618949,317.8842,330.2174348734584,0.926618606496715
0.746,353.2963,340.3854,1.029778503602532,317.8842,330.2174348734584,0.9265602719159187
0.747,349.3472,340.3854,1.0299280654242664,316.7747,330.1395096648478,0.9338994385710044
0.748,349.3005,340.3854,1.0312378776558186,315.6668,325.5275608784038,0.9319412966153893
0.749,349.1046,340.3854,1.031398377391534,314.5604,324.43708615163195,0.9293406221276715
0.75,349.1046,340.3854,1.0315588771272495,314.5604,324.43708615163195,0.9294852402766921
0.751,349.1046,335.9832,1.0353307911471408,312.3522,324.43708615163195,0.9263351165884092
0.752,349.1046,335.9832,1.0373300952993154,312.3522,324.43708615163195,0.9281239416293879
0.753,349.1046,335.9832,1.0394116171796468,311.1757,324.43708615163195,0.9264834595820526
0.754,349.1046,331.6178,1.0414931390599782,310.1503,324.43708615163195,0.9252797285609928
0.755,344.9443,331.6178,1.0398762541097288,309.0516,321.93235966572394,0.9316733749031895
0.756,344.9443,331.6178,1.038416309797942,307.9545,321.37542013461825,0.9270626459856571
0.757,344.9443,331.6178,1.038741246247545,307.8731,321.37542013461825,0.9271076158675329
0.758,340.8154,331.6178,1.0369244863846483,306.8589,319.44166831929886,0.9336124696098185
0.759,340.8154,331.2637,1.0368999360214484,305.7649,318.18950727505813,0.9302619695225174
0.76,340.8154,327.2891,1.037227690834223,304.6724,318.18950727505813,0.9272311342530904
0.761,340.3854,327.2891,1.0375554456469978,303.5815,318.18950727505813,0.9253705902858467
0.762,340.3854,327.2891,1.0396618831997908,303.5815,315.1684798498946,0.9272492709576182
0.763,336.7179,322.9968,1.0416113801141214,302.5778,315.1684798498946,0.9360015605047863
0.764,336.7179,322.9968,1.0414510483330361,301.4217,315.1684798498946,0.9322817273905721
0.765,336.7179,322.9968,1.0400047952216576,301.035,315.1684798498946,0.9297926945064451
0.766,336.7179,322.9968,1.0405230180593308,300.3181,314.98263852268406,0.9280406411118742
0.767,335.9832,322.9968,1.0406889357210294,299.2334,311.45853668421523,0.9268585113130213
0.768,332.6514,322.9968,1.040854853382728,299.2334,311.45853668421523,0.9362910743325151
0.769,332.6514,318.7409,1.0405575197238173,299.2334,311.45853668421523,0.936023610670284
0.77,332.6514,318.7409,1.0402601860649068,298.1503,311.45853668421523,0.9323691003654511
0.771,332.6514,318.7409,1.0393690833205933,297.0687,311.45853668421523,0.9281909602732479
0.772,331.6178,318.7409,1.0415009594208453,295.9887,311.4088885781851,0.9296018338814405
0.773,331.6178,318.7409,1.0416683595720457,295.9887,308.27251502772873,0.929751248518211
0.774,328.6161,317.8203,1.0418357597232457,295.278,307.63117945956054,0.9361415325042216
0.775,328.6161,314.5212,1.0413880298654945,294.9103,307.63117945956054,0.9345739794977845
0.776,328.6161,314.5212,1.0401999077311277,292.7581,307.63117945956054,0.9266951576856406
0.777,328.6161,314.5212,1.039011785596761,292.7581,307.63117945956054,0.9256366813096351
0.778,327.2618,314.5212,1.0387423804818237,291.7188,303.045958562418,0.9259274401818391
0.779,324.6118,314.5212,1.038911221099574,291.337,302.67327842148654,0.932416130348578
0.78,324.6118,314.5212,1.039080061717324,290.6122,302.67327842148654,0.9302475840736758
0.781,324.6118,314.5212,1.0385054723230023,289.5416,302.67327842148654,0.9263080888161114
0.782,324.6118,310.3376,1.037460328923099,289.5416,302.67327842148654,0.925375859943848
0.783,324.6118,310.3376,1.0376188291204205,288.4725,302.67327842148654,0.9220998672366209
0.784,322.9968,310.3376,1.039776679299688,288.4725,299.9469781192793,0.9286376153549488
0.785,320.6383,310.3376,1.0410492714925514,287.4051,299.2028699782439,0.933147630767266
0.786,320.6383,310.3376,1.0393799867021372,287.4051,299.2028699782439,0.9316513623485603
0.787,320.6383,306.19,1.0377107019117229,286.3392,299.2028699782439,0.9267054254493028
0.788,318.7409,306.19,1.0367848471333805,285.2749,295.7686935874904,0.9279282752464162
0.789,316.6956,306.19,1.0384489219866737,284.3354,295.26778961264966,0.9323394123967925
0.79,316.6956,306.19,1.0395917431133748,284.2121,295.26778961264966,0.9329607119673049
0.791,316.6956,306.19,1.0379134778547672,283.151,295.26778961264966,0.9279770201040215
0.792,316.5621,302.9765,1.037120470582564,282.0914,295.26778961264966,0.9241875938885115
0.793,314.5212,302.0781,1.0375832935530818,282.0914,293.3095719732292,0.9305996667156293
0.794,312.7836,302.0781,1.039767862378042,282.0914,293.3095719732292,0.93773961286087
0.795,312.7836,302.0781,1.0419524312030022,281.0334,293.3095719732292,0.9361853830547567
0.796,312.7836,301.4635,1.0426327544108598,281.0334,293.3095719732292,0.9367966476613508
0.797,312.7836,298.0019,1.0426617597226837,279.9769,293.3095719732292,0.9333008739451233
0.798,312.7836,298.0019,1.0428243946074869,278.9221,293.3095719732292,0.9299297344079067
0.799,312.7836,298.0019,1.0429870294922903,278.9221,292.6933238949998,0.9300747626753819
0.8,310.3376,298.0019,1.042848096893724,277.8688,289.82351177116294,0.9337410267597056
0.801,308.9022,298.0019,1.0430228646439,277.8688,289.82351177116294,0.9382371241485589
0.802,308.9022,298.0019,1.0418795774567182,276.8171,289.82351177116294,0.9336614733750492
0.803,308.9022,298.0019,1.0407362902695365,276.8171,289.82351177116294,0.9326369373127524
0.804,308.9022,293.9613,1.0402121976836807,274.7185,289.82351177116294,0.9251003541877146
0.805,306.19,293.9613,1.0424240123657877,274.7185,286.70623893439677,0.9352792744410682
0.806,306.19,293.9613,1.0446358270478948,273.6716,286.4924690684764,0.9336920154332953
0.807,305.0513,293.9613,1.0468476417300019,273.6716,286.4924690684764,0.9391616068132683
0.808,305.0513,289.956,1.0470240102089243,272.6263,286.4924690684764,0.9357320618349151
0.809,305.0513,289.956,1.048495277402487,271.5825,286.4924690684764,0.9334592859468583
0.81,305.0513,289.956,1.0485248480233673,271.5825,286.4924690684764,0.9334856122177028
0.811,305.0513,289.956,1.05075056966298,271.5825,286.3731610411107,0.9354671381026608
0.812,305.0043,289.956,1.0509284908650127,270.5404,286.3731610411107,0.9321790358038128
0.8130000000000001,302.0781,289.956,1.0511064120670455,270.5404,284.3667491631833,0.9413683056242186
0.8140000000000001,301.2308,285.986,1.0512843332690782,269.4998,283.3209175591499,0.9405443187056235
0.8150000000000001,301.2308,285.986,1.0519260783243465,269.4998,283.3209175591499,0.9411184637268025
0.8160000000000001,301.2308,285.986,1.0523066846136384,269.4998,283.3209175591499,0.9414589777739815
0.8170000000000001,301.2308,285.986,1.0541289874756121,268.4608,283.3209175591499,0.9394534399566472
0.8180000000000001,298.0019,282.0511,1.0529047180314681,268.4608,282.66364292650235,0.9485296668460919
0.8190000000000001,297.4406,282.0511,1.051179779432996,267.8757,282.66364292650235,0.946694967806881
0.8200000000000001,297.4406,282.0511,1.0494548408345241,267.4234,281.5855192414594,0.9435456413227625
0.8210000000000001,294.669,282.0511,1.0498154579985766,266.3877,281.5855192414594,0.9490578421234926
0.8220000000000001,293.6805,282.0511,1.0497122513093935,265.7341,279.05084698926146,0.9498224783759069
0.8230000000000001,293.6805,282.0511,1.0498933396089047,265.3535,278.94434036067554,0.9486257081825707
0.8240000000000001,293.6805,278.1512,1.0481615422959456,264.3209,278.94434036067554,0.9433755465720481
0.8250000000000001,293.6805,278.1512,1.0478335432916717,263.2899,278.94434036067554,0.9394017949094675
0.8260000000000001,293.6805,278.1512,1.0488380412574059,263.2899,278.94434036067554,0.9403023455723422
0.8270000000000001,289.956,278.1512,1.0506662379015714,262.7792,278.94434036067554,0.9521901028527935
0.8280000000000001,289.956,278.1512,1.050849045029756,262.2605,276.0932334627846,0.9504759203949092
0.8290000000000001,289.9506,276.601,1.0510318521579405,261.2328,274.56399362840483,0.9469336970794502
0.8300000000000001,289.9506,275.0879,1.049287578662749,261.2328,274.56399362840483,0.9453621830038983
0.8310000000000001,289.9506,274.2861,1.049456190780028,261.2328,274.56399362840483,0.945514095141727
0.8320000000000001,289.9506,274.2861,1.0496248028973072,260.2066,274.56399362840483,0.9419511504289987
0.833,286.2506,274.2861,1.0489615871989062,260.2066,272.9467281356309,0.9535236891577901
0.834,286.2506,274.2861,1.0495861240650106,259.182,272.9467281356309,0.950334534870556
0.835,286.2506,274.2861,1.0487768282254204,259.182,272.9467281356309,0.9496017681469346
0.836,286.2506,274.2861,1.0470226196020884,259.182,272.9467281356309,0.9480134420459152
0.837,286.2506,270.4558,1.0471954916021327,258.159,272.9467281356309,0.9444275083319125
0.838,284.3694,270.4558,1.0483813403200182,258.159,272.18768033939347,0.9517517652591158
0.839,282.5805,270.4558,1.0506788911784277,258.159,271.2422118677317,0.9598759003814197
0.84,282.5805,270.4558,1.0529764420368373,257.1377,271.2422118677317,0.9581692312793546
0.841,282.5805,268.6327,1.0528789274190968,257.1377,271.2422118677317,0.9580804966195952
0.842,282.5805,266.66,1.0537750792605076,256.3708,271.2422118677317,0.9560361033053582
0.843,282.5805,266.66,1.0539496022221184,256.1179,271.2422118677317,0.9552511897564211
0.844,282.0511,266.66,1.0541241251837292,255.0998,271.2422118677317,0.9533976414541345
0.845,282.0511,266.66,1.0532856714274987,255.0998,268.90685350954425,0.9526393058705342
0.846,278.9403,266.66,1.051335515530744,254.0833,267.1267971932527,0.9576486337515687
0.847,278.9403,266.66,1.0495972664235662,253.573,267.1267971932527,0.9541451258166102
0.848,278.9403,266.66,1.0496241688736272,253.0683,267.1267971932527,0.9522704466000852
0.849,278.9403,266.66,1.0481336978276983,252.055,267.1267971932527,0.9471106871468931
0.85,278.9403,266.2824,1.048309768445311,251.6199,267.1267971932527,0.9456346003257055
0.851,278.1512,262.9261,1.048485839062924,251.0434,263.21544989020924,0.9463034849039271
0.852,275.3297,262.8986,1.0480948252065772,251.0434,263.1172884422648,0.9556444090204028
0.853,275.3297,262.8986,1.0463250070725139,249.3596,263.1172884422648,0.947631821897889
0.854,275.3297,262.8986,1.0443432821488738,249.0248,263.1172884422648,0.9445671025264142
0.855,274.2861,262.8986,1.0408800199012078,248.8841,259.05848696109416,0.9444827388668043
0.856,271.7487,262.8986,1.0408053211138848,248.018,259.05848696109416,0.949916058961914
0.857,271.7487,262.8986,1.040983052253031,248.018,258.13845413202347,0.9500782695692463
0.858,271.7487,262.8986,1.040448127597595,247.5677,258.13845413202347,0.9478659876519856
0.859,271.7487,259.6089,1.0392353308242372,247.0128,258.13845413202347,0.9446390320388697
0.86,271.7487,259.1714,1.0394013383285958,247.0128,258.13845413202347,0.944789928725671
0.861,270.4558,259.1714,1.0395673458329546,246.0092,258.13845413202347,0.9456004681522396
0.862,268.1972,259.1714,1.0397333533373132,246.0092,255.78397046782973,0.9537160360653643
0.863,268.1972,259.1714,1.0380281708773187,245.0073,255.7839704678297,0.9482741783679712
0.864,268.1972,259.1714,1.0378356538848217,245.0073,255.78397046782973,0.9480983075216842
0.865,268.1972,259.1714,1.0378680244961815,244.0069,255.7839704678297,0.9442565368558558
0.866,268.1972,259.1714,1.0380353896925556,244.0069,255.78397046782976,0.9444088063901206
0.867,267.5323,255.4785,1.0382027548889297,243.0082,255.7431310944885,0.9430329821879451
0.868,266.66,255.4785,1.0383701200853037,243.0082,252.3984952961305,0.9462703585678897
0.869,264.675,255.4785,1.040195278029826,242.6453,252.3984952961305,0.9536166819538321
0.87,264.675,255.4785,1.042513114157121,241.6136,252.3984952961305,0.9516778938649776
0.871,264.675,255.4785,1.0420581035901268,241.0157,252.3984952961305,0.9489085228202396
0.872,264.675,252.6485,1.0412427480670552,241.0157,252.33245381571348,0.9481660519327665
0.873,264.675,251.8195,1.0414117543831567,240.0219,252.33245381571348,0.9444096645674075
0.874,262.8986,251.8195,1.0415807606992586,240.0219,250.00219318648138,0.9509453195508891
0.875,261.4036,251.8195,1.043913901230909,239.5258,250.00219318648138,0.9565450220404559
0.876,261.1822,251.8195,1.0434318613261426,239.0297,249.41120478322944,0.9549318628269057
0.877,261.1822,251.8195,1.041620874802019,238.0391,249.4112047832295,0.9493238650225216
0.878,261.1822,248.1944,1.0408176395782174,238.0391,249.41120478322946,0.9485918036884718
0.879,259.1714,248.1944,1.0430334397765886,238.0391,248.28274127432334,0.9579866500482821
0.88,257.7185,248.1944,1.0449340185752616,237.0502,248.2827412743233,0.9611332445675007
0.881,257.7185,248.1944,1.0459742528272902,237.0502,247.70181809006945,0.9620900549536012
0.882,257.7185,244.6145,1.044152720957608,236.0692,247.70181809006948,0.956440059655344
0.883,256.9516,244.603,1.0434885767761946,236.0629,247.70181809006945,0.9586589052205208
0.884,255.4785,244.603,1.0443326267747428,235.0772,245.7111889605859,0.9609371816839835
0.885,254.284,244.603,1.0452361562949783,235.0772,245.7111889605859,0.9662864708773887
0.886,254.284,244.603,1.0434110139678017,234.9237,245.7111889605859,0.9639693257226867
0.887,254.284,243.5013,1.042026693208017,234.0932,245.49878977085157,0.9592871085026309
0.888,251.8195,241.0452,1.041502716994877,234.0932,244.84683456275604,0.9681883405773783
0.889,250.8784,241.0452,1.0438826001632358,233.9778,244.24535424447356,0.9735607140529975
0.89,250.8784,241.0452,1.0462624833315946,233.1109,244.24535424447353,0.9721649577072518
0.891,250.8784,241.0452,1.0463561460445823,233.1109,244.2453542444735,0.9722519871179982
0.892,250.8784,237.5208,1.0459737040693415,232.5212,244.24535424447353,0.9694380259067666
0.893,250.8784,237.5208,1.0461490116661432,232.1301,244.0005183673431,0.9679696406424905
0.894,248.1944,237.5208,1.0463243192629448,232.1301,243.80870383002514,0.9786013256662491
