StartYear,DebtEnd,EquityEnd,Energy,YearNo,CumEnergy,DiscountedEnergy,CumDiscountedEnergy
1933,1950,1957,854.7264600744002,14,11209.070366679007,138.9169450796899,5301.045088935026
1933,1950,1957,922.9550143778779,15,12132.025381056885,130.4399935636012,5431.485082498627
1933,1950,1957,528.6600489325239,16,12660.68542998941,64.9694045621905,5496.454487060818
1933,1950,1957,823.2562764121654,17,13483.941706401574,87.97709241890024,5584.4315794797185
1933,1950,1957,868.0574955179251,18,14351.9992019195,80.66501250684998,5665.0965919865685
1933,1950,1957,930.9003555241632,19,15282.899557443663,75.22151391114113,5740.31810589771
1933,1950,1957,897.8462491810716,20,16180.745806624735,63.08745471129682,5803.405560609007
1933,1950,1957,882.7891915646774,21,17063.53499818941,53.938665850307224,5857.344226459314
1933,1950,1957,939.8675838308978,22,18003.40258202031,49.93580133847966,5907.280027797794
1933,1950,1957,989.7481349583363,23,18993.150716978646,45.726946787785735,5953.00697458558
1933,1950,1957,866.7060252771756,24,19859.856742255823,34.81941639115219,5987.826390976732
1933,1950,1957,990.9926404398755,25,20850.8493826957,34.61961714482823,6022.44600812156
1934,1951,1958,825.9956357600311,1,825.9956357600311,825.9956357600311,825.9956357600311
1934,1951,1958,760.2910245130723,2,1586.2866602731033,661.1226300113673,1487.1182657713985
1934,1951,1958,856.375648127462,3,2442.662308400565,647.5430231587616,2134.66128893016
1934,1951,1958,780.6633563918547,4,3223.32566479242,513.2988288924829,2647.960117822643
1934,1951,1958,781.7033418236945,5,4005.029006616114,446.9414227786177,3094.901540601261
1934,1951,1958,920.7019614900146,6,4925.730968106129,457.7515953963373,3552.653135997598
1934,1951,1958,832.2910896336301,7,5758.022057739759,359.822405879917,3912.475541877515
1934,1951,1958,681.0898196479186,8,6439.111877387677,256.0468907201915,4168.522432597706
1934,1951,1958,723.7052708860721,9,7162.817148273749,236.58053679447815,4405.102969392185
1934,1951,1958,815.4897454832237,10,7978.306893756972,231.81308204506567,4636.916051437251
