MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,PerfMwPerCumec,Power_max,Power_min,Turbines_max,Turbines_min,Energy,Days,CapFactor
1951.01,586.7039537104972,0.49448387096774193,1951.0,1.0,1950.0,4.0,41.0,6.0,4.0,3.0,66.0,120.0,0.20678875634053673,466.7039537104973,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,66.0,517.7039537104972,966.084026620697,990.0,0.221800321012071,0.06502572617798677,989.7131739528099,227.37766451499306,227.37766451499306,185.20368254792288,,0.3719859237254059,0.3719859237254059,0.24285065299569836,,23.257161408387212,23.257161408387212,22.919985631032475,,0.9387096774193548,0.9387096774193548,0.93,,0.9095106580599722,0.9095106580599722,0.7408147301916914,,0.9767741935483872,0.9767741935483872,0.97,,47.54440177384437,47.54440177384437,37.565052582156014,,97.51235532718269,0.16587880460402052,113.40906633760305,75.59945087460022,3,2,72549.19236342389,31,0.5417353073732369
1951.02,914.5405318614986,0.3648928571428573,1951.0,2.0,1950.0,5.0,40.5,6.642857142857143,5.0,4.0,69.42857142857143,125.57142857142857,0.14116890708500815,776.6683727049457,12.300730585124361,3.4237744882523855,0.6188204316424148,0.4489317731797212,0.35914541854377696,7.450058473506063,43.923774488252384,7.261677574499558,5.448931773179721,4.359145418543776,76.87862990207749,833.3027565408773,967.4518837715717,990.0,0.44550461306937733,0.21192430466573198,989.3425710822648,229.42105843576718,229.42105843576718,229.42105843576718,247.53455271340346,0.37683421568935316,0.37683421568935316,0.37683421568935316,0.43735331766168206,21.513853095003842,21.513853095003842,21.513853095003842,20.12336665662154,0.9366215115943726,0.9366215115943726,0.9366215115943726,0.9365402324642425,0.9176842337430687,0.9176842337430687,0.9176842337430687,0.9901382108536136,0.9771428571428574,0.9771428571428574,0.9771428571428574,0.9790000000000001,44.09930537328089,44.09930537328089,44.09930537328089,44.64159467156899,148.2413427882602,0.1642246715487492,191.76019049885707,118.78777560474651,4,3,99618.18235371083,28,0.8235630154903343
1951.03,3565.1014689691656,0.06732258064516128,1951.0,3.0,1950.0,6.0,55.774193548387096,10.35483870967742,11.03225806451613,11.709677419354838,132.06451612903226,220.93548387096774,0.06494768540346837,1100.0,2244.165985098198,44.225806451612904,7.645161290322581,13.96774193548387,62.246408150498056,2116.0808672702806,100.0,18.0,25.0,73.95608556985289,2248.145383399313,1243.0,974.6482170351953,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.414880971689673,13.414880971689673,13.414880971689673,13.414880971689673,0.8829224810696799,0.8829224810696799,0.8829224810696799,0.8829224810696799,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,31.430238228571902,31.430238228571902,31.430238228571902,31.430238228571902,125.72095291428761,0.040322849313170935,177.76675122280776,106.14227714996964,4,4,93536.38896822998,31,0.698449738412709
1951.04,3024.8378520714386,0.08566666666666665,1951.0,4.0,1950.0,7.0,59.333333333333336,13.333333333333334,15.333333333333334,21.0,134.0,243.0,0.08003615170714357,1100.0,1681.8378520714393,40.666666666666664,4.666666666666667,9.666666666666666,59.0,1567.8378520714393,100.0,18.0,25.0,80.0,1701.8378520714396,1243.0,973.6638232820756,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.399274724809551,14.399274724809551,14.399274724809551,14.399274724809551,0.9023243923873528,0.9023243923873528,0.9023243923873528,0.9023243923873528,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,34.355942008452985,34.355942008452985,34.355942008452985,34.355942008452985,137.42376803381194,0.045666047432692224,141.95293986328443,125.96305853063004,4,4,98945.11298434454,30,0.7634653779656214
1951.05,2562.647165251887,0.1204516129032258,1951.0,5.0,1950.0,8.0,61.774193548387096,13.67741935483871,15.709677419354838,21.06451612903226,194.25806451612902,306.48387096774195,0.12089930555547697,1100.0,1156.1632942841459,38.225806451612904,4.322580645161292,9.290322580645162,58.77434751589433,1045.5502370908323,100.0,18.0,25.0,79.83886364492659,1239.808301606961,1243.0,972.5902849235089,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,15.472813083376476,15.472813083376476,15.472813083376476,15.472813083376476,0.9147080382994756,0.9147080382994756,0.9147080382994756,0.9147080382994756,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,37.42463916097654,37.42463916097654,37.42463916097654,37.42463916097654,149.69855664390616,0.059011715286539417,160.7391967208053,142.53183233392,4,4,111375.72614306617,31,0.8316586480217009
1951.06,1635.1303919035956,0.2182,1951.0,6.0,1950.0,9.0,62.0,12.0,14.0,16.0,153.0,257.0,0.16339715515392964,1066.3379169219647,311.7924749816314,26.35559171611696,4.230721011813872,7.412144555225456,19.411204668117122,254.38281303035788,88.35559171611696,16.230721011813873,21.412144555225453,35.41120466811712,407.38281303035797,1192.3363742051208,969.9995118386345,990.0,0.8447641908966583,0.44291807770073965,988.7123177314025,266.5844792304912,266.5844792304912,266.5844792304912,266.5844792304912,0.5048178685916576,0.5048178685916576,0.5048178685916576,0.5048178685916576,18.207988024176505,18.207988024176505,18.207988024176505,18.207988024176505,0.9316806469524044,0.9316806469524044,0.9316806469524044,0.9316806469524044,1.0663379169219647,1.0663379169219647,1.0663379169219647,1.0663379169219647,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,43.32765143772781,43.32765143772781,43.32765143772781,43.32765143772781,173.31060575091124,0.11053888728041693,187.2790587403701,161.7662377007096,4,4,124783.63614065609,30,0.9628366986161735
1951.07,780.9442393186777,0.41187096774193543,1951.0,7.0,1950.0,10.0,58.0,11.0,11.0,11.0,136.0,227.0,0.3054334368887302,553.9442393186777,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,11.0,11.0,136.0,633.9442393186777,966.9096086333923,990.0,0.29746075996149896,0.10269521973578416,989.5998440203025,215.47972562783886,215.47972562783886,226.28655891359955,214.83886838753506,0.3355147481626117,0.3355147481626117,0.3663080292346499,0.32678015568206115,22.35472063874769,22.35472063874769,21.44265090582487,20.7644645084966,0.9354838709677421,0.9354838709677421,0.9378571428571425,0.94,0.8619189025113557,0.8619189025113557,0.9051462356543982,0.8593554735501402,0.9751612903225805,0.9751612903225805,0.9771428571428574,0.9766666666666666,42.98021548610944,42.98021548610944,43.5751642987022,40.176742777714615,109.5276093114116,0.13844833483953897,163.19069215210214,67.81075099554845,4,2,81488.54132769021,31,0.608486718396731
1951.08,458.82134479739085,0.5922580645161292,1951.0,8.0,1950.0,11.0,54.0,9.0,8.0,6.0,107.0,184.0,0.4052915093995598,274.82134479739096,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,8.0,6.0,107.0,345.82134479739096,965.5205966422852,990.0,0.15680413664858,0.024964268959478186,989.818231594392,207.24171447608325,161.15142615081066,,,0.31743671195957945,0.18546470725187422,,,23.98019824014719,23.879968026237883,,,0.9341935483870971,0.9207692307692308,,,0.8289668579043329,0.6446057046032428,,,0.9748387096774195,0.9700000000000001,,,44.56638571307523,33.71385245772868,,,58.704452872767895,0.12726564358165932,76.29133233661186,44.833338250566804,2,1,43676.11293733931,31,0.326135849293155
1951.09,325.39578646850623,0.7497000000000001,1951.0,9.0,1950.0,12.0,46.0,7.0,6.0,4.0,75.0,138.0,0.42909621093030414,187.39578646850626,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,75.0,246.39578646850632,964.9840903255075,990.0,0.12369278005083585,0.009671513373383728,989.8666357065757,187.39578646850626,,,,0.25724480842873143,,,,24.625300572639738,,,,0.9283333333333335,,,,0.749583145874025,,,,0.9729999999999996,,,,40.93314870149255,,,,40.93314870149255,0.12462468723164762,53.7288148959144,29.497248526437247,1,1,29471.867065074643,30,0.22740638167495866
1951.1,282.92834333328375,0.8179032258064517,1951.0,10.0,1951.0,1.0,41.0,6.0,4.0,3.0,56.0,110.0,0.39223347844309037,172.92834333328378,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,56.0,223.92834333328378,964.846255637048,990.0,0.11615381934977033,0.007679821627193813,989.8761663590233,172.92834333328378,,,,0.21725878411671465,,,,24.812651937858337,,,,0.9245161290322583,,,,0.6917133733331353,,,,0.9709677419354835,,,,37.81069044978972,,,,37.81069044978972,0.13282530189165773,58.125241700952714,31.174753892508193,1,1,28131.153694643544,31,0.21005939138772062
1951.11,342.79537401461323,0.7263,1951.0,11.0,1951.0,2.0,40.0,6.0,4.0,3.0,53.0,106.0,0.31346709059229944,236.79537401461317,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,286.7953740146132,965.0473324483745,990.0,0.13720141572441025,0.017360168152491844,989.8454384161229,209.92218152820578,161.23915491844437,,,0.31728083931029893,0.1864795287867905,,,24.480825128438177,24.223806914497466,,,0.9373333333333334,0.9200000000000002,,,0.8396887261128234,0.6449566196737775,,,0.9746666666666666,0.97,,,46.1336897511994,34.192024898664314,,,51.832360567643455,0.15054133807582826,77.4843372088177,44.10229410545513,2,1,37319.29960870329,30,0.2879575587091303
1951.12,600.6606097207114,0.5100645161290323,1951.0,12.0,1951.0,3.0,42.645161290322584,7.32258064516129,5.32258064516129,3.3225806451612905,61.96774193548387,120.58064516129032,0.22013888862747297,480.0799645594212,0.0,0.0,0.0,0.0,0.0,0.0,42.645161290322584,7.32258064516129,5.32258064516129,3.3225806451612905,61.96774193548387,535.3702871400665,966.1251072530662,990.0,0.2543581563755125,0.09014353234869192,989.6554983112756,200.59107441936172,200.59107441936172,247.9914276573958,239.47093034931464,0.2923752692531776,0.2923752692531776,0.43698453419947453,0.4070140315940814,23.238015788956126,23.238015788956126,20.848767121075962,20.570114287527424,0.931612903225807,0.931612903225807,0.9399999999999998,0.94,0.8023642976774468,0.8023642976774468,0.9919657106295832,0.9578837213972585,0.9741935483870969,0.9741935483870969,0.9800000000000001,0.98,41.27464753325956,41.27464753325956,46.74013506800292,44.47546096592502,97.33454197851002,0.16081043832227593,184.5760075003747,68.56771919411518,4,2,72416.89923201145,31,0.5407474554361668
1952.01,1657.1635876028618,0.2200645161290323,1952.0,1.0,1951.0,4.0,49.0,8.0,7.0,5.0,81.0,150.0,0.09758435866551925,1066.4151956803003,440.74839192256167,37.29113378198205,7.275971809039861,11.397633477300532,14.691613064085391,370.0920397901538,86.29113378198204,15.27597180903986,18.397633477300534,19.69161306408539,451.0920397901538,1186.3799347486224,970.0146366311828,990.0,0.8356295928975382,0.44148687369872536,988.722883533404,266.60379892007506,266.60379892007506,266.60379892007506,266.60379892007506,0.5044776197449053,0.5044776197449053,0.5044776197449053,0.5044776197449053,18.203769282475974,18.203769282475974,18.203769282475974,18.203769282475974,0.9305126044939454,0.9305126044939454,0.9305126044939454,0.9305126044939454,1.0664151956803007,1.0664151956803007,1.0664151956803007,1.0664151956803007,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,43.26234463703105,43.26234463703105,43.26234463703105,43.26234463703105,173.0493785481242,0.11396607443649051,188.1571355439156,146.70333220744413,4,4,128748.7376398044,31,0.9613854363784677
1952.02,3600.398707971923,0.05772413793103447,1952.0,2.0,1951.0,5.0,55.0,10.0,10.0,8.0,114.0,197.0,0.05593458139438335,1100.0,2303.398707971922,45.0,8.0,15.0,70.65446878351749,2164.744239188404,100.0,18.0,25.0,78.65446878351749,2278.744239188404,1243.0,974.8148644374004,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.248233569484672,13.248233569484672,13.248233569484672,13.248233569484672,0.8835954056874209,0.8835954056874209,0.8835954056874209,0.8835954056874209,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,30.99850449880665,30.99850449880665,30.99850449880665,30.99850449880665,123.9940179952266,0.035714831966418864,145.98463724400992,95.52112038696177,4,4,86299.83652467775,29,0.6888556555290369
1952.03,5570.196721551545,0.010838709677419359,1952.0,3.0,1951.0,6.0,68.0,14.0,17.0,21.0,195.0,315.0,0.05707094214037418,1100.0,4155.196721551548,32.000000000000014,4.0,8.000000000000004,59.0,4052.196721551548,100.0,18.0,25.0,80.0,4247.196721551548,1243.0,978.1628248695372,990.0563868337149,0.9219672131147545,0.4800000000000003,988.6544196206,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,9.956659971062926,9.956659971062926,9.956659971062926,9.956659971062926,0.3226431341785049,0.3226431341785049,0.3226431341785049,0.3226431341785049,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,9.171403056747126,9.171403056747126,9.171403056747126,9.171403056747126,36.6856122269885,0.007378185332097659,104.99828917501972,0.0,4,4,27294.095496879447,31,0.2038089568166028
1952.04,3427.87001083853,0.06583333333333333,1952.0,4.0,1951.0,7.0,70.0,14.0,18.0,25.0,168.0,295.0,0.08822652696973902,1100.0,2032.87001083853,30.0,3.999999999999999,7.000000000000001,55.0,1936.8700108385299,100.0,18.0,25.0,80.0,2104.8700108385297,1243.0,974.4674918108217,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,13.595606196063395,13.595606196063395,13.595606196063395,13.595606196063395,0.8891311738617573,0.8891311738617573,0.8891311738617573,0.8891311738617573,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,32.006335322799764,32.006335322799764,32.006335322799764,32.006335322799764,128.02534129119906,0.03889512449375957,151.13148212855015,107.4316866293345,4,4,92178.24572966332,30,0.711251896062217
1952.05,1733.8986948021566,0.20683870967741938,1952.0,5.0,1951.0,8.0,52.16129032258065,11.935483870967742,11.935483870967742,14.516129032258064,155.6451612903226,246.19354838709677,0.14473196447960854,1086.84773959489,400.8574068201699,33.685756527177084,4.2935173069481305,8.57507502927072,24.38269520491887,329.920362751855,85.8470468497577,16.229001177915872,20.510558900238465,38.89882423717694,485.5655240421777,1209.4343465228021,970.2839957637445,990.0,0.8659336415840606,0.463413176606162,988.67065318181,271.7119348987225,271.7119348987225,271.7119348987225,271.7119348987225,0.5227490223621202,0.5227490223621202,0.5227490223621202,0.5227490223621202,17.86390839570313,17.86390839570313,17.86390839570313,17.86390839570313,0.929670614765153,0.929670614765153,0.929670614765153,0.929670614765153,1.0868477395948906,1.0868477395948906,1.0868477395948906,1.0868477395948906,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,43.33263761586219,43.33263761586219,43.33263761586219,43.33263761586219,173.33055046344876,0.10653560452095882,190.6063271929226,152.83244773849557,4,4,128957.9295448059,31,0.9629475025747155
1952.06,836.4854718877522,0.39039999999999997,1952.0,6.0,1951.0,9.0,45.0,10.0,9.0,9.0,88.0,161.0,0.20193579533733302,675.4854718877522,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,9.0,9.0,88.0,739.4854718877522,967.1399491231127,990.0,0.3670424841541531,0.15432010461393547,989.4786374112318,231.03775088159685,231.03775088159685,227.67807070072672,231.0922112152777,0.38123309293465485,0.38123309293465485,0.3706215225829041,0.37863148015074993,21.957455195184885,21.957455195184885,21.437838944718425,20.619558829806316,0.9390000000000001,0.9390000000000001,0.9374999999999997,0.9399999999999997,0.9241510035263875,0.9241510035263875,0.9107122828029068,0.9243688448611107,0.9780000000000001,0.9780000000000001,0.9775,0.9800000000000002,45.67478523458002,45.67478523458002,43.792998084059924,43.03944546060382,132.02208798136107,0.1574793541162009,179.6954422099679,87.10576916578928,4,2,95055.90334657991,30,0.7334560443408944
1952.07,484.78563592192444,0.5669032258064519,1952.0,7.0,1951.0,10.0,47.41935483870968,9.67741935483871,8.67741935483871,8.03225806451613,95.74193548387096,169.5483870967742,0.3565896770042612,315.2372488251502,0.0,0.0,0.0,0.0,0.0,0.0,47.41935483870968,9.67741935483871,8.67741935483871,8.03225806451613,95.74193548387096,381.01144237353736,965.6333939424403,990.0,0.168490884921101,0.03304744976503006,989.798461665314,202.41900924199595,174.86827135388924,,,0.3042260451826125,0.22275200874288198,,,23.86084167769079,23.812917856843956,,,0.932258064516129,0.9249999999999998,,,0.8096760369679837,0.6994730854155571,,,0.9745161290322583,0.9715,,,43.19834533845296,36.72765141473293,,,66.89360431570002,0.13667008839818845,92.61303653908409,51.45452899156652,2,1,49768.84161088081,31,0.3716311350872223
1952.08,364.28608555610646,0.6955806451612901,1952.0,8.0,1951.0,11.0,47.0,8.0,6.0,5.0,89.0,155.0,0.427866913878996,209.28608555610657,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,270.28608555610657,965.1251816277364,990.0,0.13171417573991132,0.012627396189493571,989.8556584280705,209.28608555610657,,,,0.31525230014391153,,,,24.41522450019027,,,,0.9354838709677418,,,,0.8371443422244265,,,,0.9748387096774189,,,,45.7294185645966,,,,45.7294185645966,0.1249823804096298,56.31051043070198,36.258845554351076,1,1,34022.68741205985,31,0.25405232535886985
1952.09,284.7618173416069,0.8128999999999996,1952.0,9.0,1951.0,12.0,40.0,6.0,4.0,3.0,65.0,118.0,0.4165580700821503,166.76181734160704,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,216.76181734160699,964.8486412573487,990.0,0.11375468673245938,0.0067302762593396785,989.8795150370081,166.76181734160704,,,,0.19992654713224517,,,,24.83094723252702,,,,0.9226666666666669,,,,0.6670472693664278,,,,0.9699999999999995,,,,36.37736622666783,,,,36.37736622666783,0.12722387383228698,45.02302361495515,30.568861569005463,1,1,26191.70368320082,30,0.20209647903704336
1952.1,237.73042797988714,0.894516129032258,1952.0,10.0,1952.0,1.0,37.0,5.0,3.0,2.0,50.0,97.0,0.4087093965185567,140.7304279798872,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,185.7304279798872,964.7372807879966,990.0,0.10320355499314336,0.004073042797988723,989.8927234022087,140.7304279798872,,,,0.1407546282660061,,,,25.014687985946367,,,,0.9125806451612907,,,,0.5629217119195489,,,,0.9699999999999995,,,,30.57459076052319,,,,30.57459076052319,0.1284493920944593,35.42054495455233,26.483501570536475,1,1,22747.495525829258,31,0.1698588375584622
1952.11,322.9306283496675,0.7542999999999996,1952.0,11.0,1952.0,2.0,40.0,6.0,4.0,3.0,53.0,106.0,0.3339910515070551,216.93062834966753,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,266.93062834966753,964.9793997166909,990.0,0.13055552129244066,0.014493394157354695,989.8549510845497,198.58469432472106,137.59450518709858,,,0.2918182981314236,0.13389301364639597,,,24.58373306972803,24.501346164027215,,,0.9319999999999999,0.91,,,0.794338777298884,0.5503780207483943,,,0.9740000000000001,0.97,,,43.56966659161037,29.192626510403713,,,47.462016792997524,0.14577638228910697,58.96779324621984,31.035991858728465,2,1,34172.652090958225,30,0.2636778710722085
1952.12,429.5637222392404,0.6193225806451612,1952.0,12.0,1952.0,3.0,40.58064516129032,6.290322580645161,4.645161290322581,3.0,58.516129032258064,113.03225806451613,0.26471435005625127,316.5314641747243,0.0,0.0,0.0,0.0,0.0,0.0,40.58064516129032,6.290322580645161,4.645161290322581,3.0,58.516129032258064,368.0475932069824,965.3927568601441,990.0,0.16418554755951448,0.03330629283494485,989.8025081596055,162.54897169485704,159.11524222919618,,,0.19102019181485547,0.18075734512742292,,,24.21873110764633,24.221671933460108,,,0.9203225806451617,0.9193333333333337,,,0.6501958867794281,0.6364609689167846,,,0.9703225806451609,0.9699999999999995,,,34.51698535258998,33.71668333900268,,,67.14603374517321,0.1559895314462572,79.89364405142994,58.52604576020873,2,1,49956.64910640888,31,0.3730335208065179
1953.01,607.0087015247178,0.4850645161290322,1953.0,1.0,1952.0,4.0,41.0,6.0,4.0,3.0,66.0,120.0,0.20071817513013335,487.0087015247176,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,66.0,538.0087015247177,966.1726287412499,990.0,0.2325887573103784,0.07273657517458718,989.6946746675153,217.78690980029788,217.78690980029788,199.31016745597194,,0.33913465519346647,0.33913465519346647,0.28155420361135214,,23.18291127107173,23.18291127107173,22.65675234223003,,0.9370967741935482,0.9370967741935482,0.9299999999999999,,0.8711476392011918,0.8711476392011918,0.7972406698238876,,0.9754838709677418,0.9754838709677418,0.9699999999999999,,45.30645240222389,45.30645240222389,39.95469588682773,,100.92379406556464,0.16607562050089764,124.4854149602601,79.5592615828922,3,2,75087.30278478008,31,0.5606877448086924
1953.02,963.8201048124058,0.34389285714285717,1953.0,2.0,1952.0,5.0,43.0,7.0,5.0,4.0,78.0,137.0,0.1452958399200852,823.9551892412654,2.8649155711405734,0.8992070770733186,0.14638254743054024,0.10455896245038587,0.08364716996030871,1.6311198142260197,43.899207077073314,7.14638254743054,5.104558962450385,4.083647169960309,79.63111981422603,880.1053378282195,967.6659079083936,990.0,0.4714174435039505,0.22869209210740296,989.2998904643886,242.5382693884594,242.5382693884594,242.5382693884594,245.2300609204399,0.4186006710770621,0.4186006710770621,0.4186006710770621,0.4272428861636126,21.21538188491774,21.21538188491774,21.21538188491774,20.31061903113124,0.9389955925868189,0.9389955925868189,0.9389955925868189,0.9392615084028108,0.9701530775538375,0.9701530775538375,0.9701530775538375,0.9809202436817597,0.9792857142857146,0.9792857142857146,0.9792857142857146,0.9800000000000003,46.341324985396845,46.341324985396845,46.341324985396845,44.90610610301856,156.66565949666216,0.1630405073337125,190.14593887758022,124.55959886214622,4,3,105279.32318175698,28,0.8703647749814565
1953.03,4102.291305246151,0.06474193548387093,1953.0,3.0,1952.0,6.0,58.96774193548387,11.419354838709678,12.806451612903226,14.548387096774194,150.16129032258064,247.90322580645162,0.06734672336536893,1100.0,2754.388079439699,38.83758347129326,6.213091368328387,11.148575239296127,56.694080825189246,2641.4947485355924,97.80532540677713,17.63244620703806,23.955026852199353,71.24246792196344,2791.656038858173,1239.3927984660145,975.42277811826,990.0235222733849,0.914934385155363,0.4800000000000003,988.6285878882294,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,12.670874989969112,12.670874989969112,12.670874989969112,12.670874989969112,0.6273218828103811,0.6273218828103811,0.6273218828103811,0.6273218828103811,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,23.21737769469737,23.21737769469737,23.21737769469737,23.21737769469737,92.86951077878948,0.03613186845054279,187.54321760304703,0.0,4,4,69094.91601941938,31,0.5159417265488305
1953.04,4583.072790573736,0.02520000000000001,1953.0,4.0,1952.0,7.0,74.66666666666667,14.0,18.666666666666668,25.666666666666668,185.0,318.0,0.06954931925093123,1100.0,3165.0727905737353,25.333333333333332,3.999999999999999,6.333333333333333,54.333333333333336,3075.0727905737353,100.0,18.0,25.0,80.0,3260.0727905737353,1243.0,976.6173493677506,990.0057357873217,0.9219672131147545,0.4800000000000003,988.603768574207,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,11.451484426456327,11.451484426456327,11.451484426456327,11.451484426456327,0.8493835665292812,0.8493835665292812,0.8493835665292812,0.8493835665292812,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,25.751235127348163,25.751235127348163,25.751235127348163,25.751235127348163,103.00494050939265,0.022925497858990514,116.95527937357883,88.93599060096089,4,4,74163.55716676272,30,0.5722496694966259
1953.05,3191.3560700297207,0.07722580645161291,1953.0,5.0,1952.0,8.0,65.0,14.0,17.0,23.0,202.0,321.0,0.10244986575883425,1100.0,1770.3560700297205,35.0,4.0,8.000000000000002,57.0,1666.356070029721,100.0,18.0,25.0,80.0,1868.3560700297205,1243.0,973.9926881956475,990.0,0.9219672131147545,0.4800000000000003,988.5980327868855,275.0,275.0,275.0,275.0,0.5349347800000003,0.5349347800000003,0.5349347800000003,0.5349347800000003,14.070409811237813,14.070409811237813,14.070409811237813,14.070409811237813,0.8967859475724381,0.8967859475724381,0.8967859475724381,0.8967859475724381,1.1000000000000005,1.1000000000000005,1.1000000000000005,1.1000000000000005,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,33.389321601878294,33.389321601878294,33.389321601878294,33.389321601878294,133.55728640751317,0.0430929141515255,154.70483158831755,117.72472629157129,4,4,99366.62108718978,31,0.7419849244861841
1953.06,1756.6674518822692,0.2040666666666667,1953.0,6.0,1952.0,9.0,62.0,12.0,14.0,16.0,153.0,257.0,0.15281853787681451,1080.8434674475736,418.8239844346957,28.66603094601866,4.597896939919982,8.0858779555526,26.074644945350705,351.39953364785373,90.66603094601867,16.597896939919984,22.0858779555526,42.07464494535069,504.39953364785373,1210.193273289065,970.3641728376127,990.0,0.8695087089407125,0.45785585145456037,988.6726354396047,270.2108668618934,270.2108668618934,270.2108668618934,270.2108668618934,0.5175112373294062,0.5175112373294062,0.5175112373294062,0.5175112373294062,17.790951364662707,17.790951364662707,17.790951364662707,17.790951364662707,0.929740995257771,0.929740995257771,0.929740995257771,0.929740995257771,1.0808434674475742,1.0808434674475742,1.0808434674475742,1.0808434674475742,0.9800000000000003,0.9800000000000003,0.9800000000000003,0.9800000000000003,42.88348330232393,42.88348330232393,42.88348330232393,42.88348330232393,171.53393320929572,0.1028847646989732,186.84284445077478,155.93776785404216,4,4,123504.43191069289,30,0.9529662956071983
