StartYear,DebtEnd,EquityEnd,Energy,YearNo,CumEnergy,DiscountedEnergy,CumDiscountedEnergy
1925,1942,1949,754.5367074663037,25,20317.085109100004,26.359198714743155,6075.379755540999
1926,1943,1950,857.9581912733076,1,857.9581912733076,857.9581912733076,857.9581912733076
1926,1943,1950,826.892270682327,2,1684.8504619556347,719.036757115067,1576.9949483883747
1926,1943,1950,747.0560702054951,3,2431.9065321611297,564.8817166015086,2141.8766649898835
1926,1943,1950,871.0737547860766,4,3302.9802869472064,572.7451334173268,2714.62179840721
1926,1943,1950,808.3780072319265,5,4111.358294179133,462.1927493008826,3176.8145477080925
1926,1943,1950,901.2391550085313,6,5012.597449187664,448.07514081013096,3624.8896885182235
1926,1943,1950,763.3821519972655,7,5775.979601184929,330.0311705347682,3954.9208590529915
1926,1943,1950,783.0976372562377,8,6559.077238441167,294.39540772087776,4249.316266773869
1926,1943,1950,860.7005112949997,9,7419.777749736167,281.3645238926388,4530.680790666507
1926,1943,1950,813.9359970218354,10,8233.713746758001,231.37140975972778,4762.052200426235
1926,1943,1950,831.0670435712059,11,9064.780790329207,205.4270629327164,4967.479263358951
1926,1943,1950,840.4756455626119,12,9905.256435891819,180.65454387041717,5148.133807229368
1926,1943,1950,825.3904895053766,13,10730.646925397195,154.27138418462727,5302.405191413995
1926,1943,1950,888.8948258004375,14,11619.541751197634,144.47025974437634,5446.875451158372
1926,1943,1950,867.7473450565263,15,12487.28909625416,122.63756774787217,5569.513018906244
1926,1943,1950,760.9311655901881,16,13248.220261844348,93.5142438719028,5663.027262778147
1926,1943,1950,808.6266257398421,17,14056.84688758419,86.4136981683706,5749.440960946517
1926,1943,1950,845.4211433997173,18,14902.268030983907,78.56150941384894,5828.002470360367
1926,1943,1950,795.909675990039,19,15698.177706973946,64.3135760011454,5892.316046361512
1926,1943,1950,871.1169745652408,20,16569.294681539188,61.20931365615502,5953.5253600176675
1926,1943,1950,830.791295073838,21,17400.085976613027,50.761579870394925,6004.286939888062
1926,1943,1950,756.5486235573991,22,18156.634600170426,40.195940809955346,6044.482880698018
1926,1943,1950,638.6215692815042,23,18795.25616945193,29.50469264314081,6073.987573341158
1926,1943,1950,754.5367074663037,24,19549.792876918236,30.31307852195463,6104.300651863113
1926,1943,1950,845.2988000527574,25,20395.091676970995,29.529907323852264,6133.830559186965
1927,1944,1951,826.892270682327,1,826.892270682327,826.892270682327,826.892270682327
1927,1944,1951,747.0560702054951,2,1573.948340887822,649.6139740917349,1476.506244774062
1927,1944,1951,871.0737547860766,3,2445.0220956738985,658.6569034299257,2135.1631482039875
1927,1944,1951,808.3780072319265,4,3253.400102905825,531.5216616960149,2666.6848099000026
1927,1944,1951,901.2391550085313,5,4154.639257914356,515.2864119316507,3181.9712218316536
1927,1944,1951,763.3821519972655,6,4918.021409911621,379.53584611498337,3561.507067946637
1927,1944,1951,783.0976372562377,7,5701.119047167858,338.55471887900933,3900.0617868256463
1927,1944,1951,860.7005112949997,8,6561.819558462858,323.56920247653454,4223.630989302181
1927,1944,1951,813.9359970218354,9,7375.755555484694,266.07712122368696,4489.708110525868
1927,1944,1951,831.0670435712059,10,8206.8225990559,236.24112237262383,4725.949232898492
1927,1944,1951,840.4756455626119,11,9047.298244618512,207.7527254509797,4933.701958349471
1927,1944,1951,825.3904895053766,12,9872.688734123889,177.41209181232134,5111.114050161793
1927,1944,1951,888.8948258004375,13,10761.583559924326,166.14079870603274,5277.254848867826
1927,1944,1951,867.7473450565263,14,11629.330904980852,141.03320291005298,5418.2880517778785
1927,1944,1951,760.9311655901881,15,12390.26207057104,107.54138045268823,5525.829432230566
1927,1944,1951,808.6266257398421,16,13198.888696310882,99.37575289362617,5625.205185124192
1927,1944,1951,845.4211433997173,17,14044.309839710599,90.34573582592627,5715.550920950119
1927,1944,1951,795.909675990039,18,14840.219515700637,73.9606124013172,5789.511533351436
1927,1944,1951,871.1169745652408,19,15711.336490265878,70.39071070457828,5859.902244056014
1927,1944,1951,830.791295073838,20,16542.127785339715,58.37581685095416,5918.278060906968
1927,1944,1951,756.5486235573991,21,17298.676408897114,46.22533193144864,5964.503392838416
1927,1944,1951,638.6215692815042,22,17937.29797817862,33.93039653961193,5998.433789378028
1927,1944,1951,754.5367074663037,23,18691.834685644924,34.86004030024782,6033.293829678276
1927,1944,1951,845.2988000527574,24,19537.133485697683,33.959393422430104,6067.253223100706
1927,1944,1951,806.3853335239113,25,20343.518819221594,28.170493279759295,6095.4237163804655
1928,1945,1952,747.0560702054951,1,747.0560702054951,747.0560702054951,747.0560702054951
1928,1945,1952,871.0737547860766,2,1618.1298249915717,757.4554389444145,1504.5115091499097
1928,1945,1952,808.3780072319265,3,2426.507832223498,611.2499109504171,2115.7614201003266
1928,1945,1952,901.2391550085313,4,3327.7469872320294,592.5793737213982,2708.3407938217247
1928,1945,1952,763.3821519972655,5,4091.129139229295,436.4662230322309,3144.8070168539557
1928,1945,1952,783.0976372562377,6,4874.226776485533,389.3379267108607,3534.1449435648165
1928,1945,1952,860.7005112949997,7,5734.927287780533,372.1045828480147,3906.249526412831
1928,1945,1952,813.9359970218354,8,6548.863284802369,305.98868940724,4212.238215820071
1928,1945,1952,831.0670435712059,9,7379.930328373575,271.6772907285174,4483.915506548588
1928,1945,1952,840.4756455626119,10,8220.405973936187,238.91563426862663,4722.831140817215
1928,1945,1952,825.3904895053766,11,9045.796463441564,204.02390558416954,4926.855046401384
1928,1945,1952,888.8948258004375,12,9934.691289242,191.06191851193765,5117.916964913322
1928,1945,1952,867.7473450565263,13,10802.438634298527,162.18818334656092,5280.105148259883
1928,1945,1952,760.9311655901881,14,11563.369799888715,123.67258752059146,5403.777735780474
1928,1945,1952,808.6266257398421,15,12371.996425628557,114.28211582767011,5518.0598516081445
1928,1945,1952,845.4211433997173,16,13217.417569028274,103.8975961998152,5621.957447807959
1928,1945,1952,795.909675990039,17,14013.327245018312,85.05470426151479,5707.012152069474
1928,1945,1952,871.1169745652408,18,14884.444219583553,80.949317310265,5787.961469379738
1928,1945,1952,830.791295073838,19,15715.23551465739,67.13218937859729,5855.093658758336
1928,1945,1952,756.5486235573991,20,16471.78413821479,53.15913172116594,5908.2527904795015
1928,1945,1952,638.6215692815042,21,17110.405707496295,39.019956020553714,5947.272746500055
1928,1945,1952,754.5367074663037,22,17864.9424149626,40.089046345284984,5987.3617928453405
1928,1945,1952,845.2988000527574,23,18710.241215015358,39.05330243579461,6026.415095281135
1928,1945,1952,806.3853335239113,24,19516.62654853927,32.39606727172319,6058.811162552858
1928,1945,1952,814.5114704552723,25,20331.13801899454,28.454374045317042,6087.2655365981755
1929,1946,1953,871.0737547860766,1,871.0737547860766,871.0737547860766,871.0737547860766
1929,1946,1953,808.3780072319265,2,1679.4517620180031,702.9373975929797,1574.0111523790563
1929,1946,1953,901.2391550085313,3,2580.6909170265344,681.4662797796078,2255.477432158664
1929,1946,1953,763.3821519972655,4,3344.0730690237997,501.93615648706543,2757.4135886457298
1929,1946,1953,783.0976372562377,5,4127.170706280038,447.7386157174899,3205.1522043632194
1929,1946,1953,860.7005112949997,6,4987.871217575038,427.9202702752168,3633.0724746384362
1929,1946,1953,813.9359970218354,7,5801.807214596874,351.8869928183259,3984.959467456762
1929,1946,1953,831.0670435712059,8,6632.87425816808,312.428884337795,4297.388351794557
1929,1946,1953,840.4756455626119,9,7473.349903730692,274.7529794089206,4572.141331203477
1929,1946,1953,825.3904895053766,10,8298.740393236068,234.62749142179493,4806.768822625272
1929,1946,1953,888.8948258004375,11,9187.635219036507,219.7212062887283,5026.4900289140005
1929,1946,1953,867.7473450565263,12,10055.382564093034,186.51641084854506,5213.006439762546
1929,1946,1953,760.9311655901881,13,10816.313729683221,142.22347564868016,5355.229915411226
1929,1946,1953,808.6266257398421,14,11624.940355423063,131.42443320182062,5486.654348613047
1929,1946,1953,845.4211433997173,15,12470.36149882278,119.48223562978748,5606.136584242834
1929,1946,1953,795.909675990039,16,13266.271174812819,97.81290990074199,5703.949494143576
1929,1946,1953,871.1169745652408,17,14137.38814937806,93.09171490680475,5797.0412090503805
1929,1946,1953,830.791295073838,18,14968.179444451896,77.20201778538687,5874.243226835767
1929,1946,1953,756.5486235573991,19,15724.728068009295,61.133001479340834,5935.376228315108
1929,1946,1953,638.6215692815042,20,16363.3496372908,44.87294942363677,5980.249177738745
1929,1946,1953,754.5367074663037,21,17117.886344757102,46.10240329707773,6026.351581035823
1929,1946,1953,845.2988000527574,22,17963.18514480986,44.911297801163805,6071.262878836987
1929,1946,1953,806.3853335239113,23,18769.57047833377,37.25547736248166,6108.518356199468
1929,1946,1953,814.5114704552723,24,19584.081948789044,32.7225301521146,6141.240886351583
1929,1946,1953,896.8482840645274,25,20480.93023285357,31.330751576044463,6172.571637927627
1930,1947,1954,808.3780072319265,1,808.3780072319265,808.3780072319265,808.3780072319265
1930,1947,1954,901.2391550085313,2,1709.6171622404577,783.686221746549,1592.0642289784755
1930,1947,1954,763.3821519972655,3,2472.9993142377234,577.2265799601253,2169.290808938601
1930,1947,1954,783.0976372562377,4,3256.096951493961,514.8994080751132,2684.190217013714
1930,1947,1954,860.7005112949997,5,4116.797462788961,492.1083108164994,3176.2985278302135
1930,1947,1954,813.9359970218354,6,4930.733459810796,404.6700417410747,3580.9685695712883
1930,1947,1954,831.0670435712059,7,5761.800503382003,359.29321698846417,3940.2617865597526
1930,1947,1954,840.4756455626119,8,6602.276148944615,315.9659263202587,4256.2277128800115
1930,1947,1954,825.3904895053766,9,7427.666638449991,269.8216151350642,4526.049328015076
1930,1947,1954,888.8948258004375,10,8316.56146425043,252.6793872320375,4778.7287152471135
1930,1947,1954,867.7473450565263,11,9184.308809306956,214.49387247582678,4993.22258772294
1930,1947,1954,760.9311655901881,12,9945.239974897144,163.5569969959822,5156.779584718923
1930,1947,1954,808.6266257398421,13,10753.866600636986,151.13809818209367,5307.917682901017
1930,1947,1954,845.4211433997173,14,11599.287744036703,137.4045709742556,5445.3222538752725
1930,1947,1954,795.909675990039,15,12395.197420026741,112.48484638585329,5557.807100261126
1930,1947,1954,871.1169745652408,16,13266.314394591982,107.05547214282544,5664.862572403951
1930,1947,1954,830.791295073838,17,14097.10568966582,88.7823204531949,5753.644892857146
1930,1947,1954,756.5486235573991,18,14853.654313223218,70.30295170124195,5823.947844558388
1930,1947,1954,638.6215692815042,19,15492.275882504722,51.60389183718228,5875.5517363955705
1930,1947,1954,754.5367074663037,20,16246.812589971027,53.01776379163939,5928.56950018721
1930,1947,1954,845.2988000527574,21,17092.111390023783,51.64799247133837,5980.2174926585485
1930,1947,1954,806.3853335239113,22,17898.496723547694,42.84379896685391,6023.061291625402
1930,1947,1954,814.5114704552723,23,18713.008194002967,37.630909674931786,6060.692201300334
1930,1947,1954,896.8482840645274,24,19609.856478067493,36.030364312451134,6096.722565612785
1930,1947,1954,912.6229024418808,25,20522.479380509372,31.88182655535747,6128.604392168142
1931,1948,1955,901.2391550085313,1,901.2391550085313,901.2391550085313,901.2391550085313
1931,1948,1955,763.3821519972655,2,1664.6213070057968,663.810566954144,1565.0497219626752
1931,1948,1955,783.0976372562377,3,2447.7189442620347,592.1343192863802,2157.1840412490556
1931,1948,1955,860.7005112949997,4,3308.4194555570343,565.9245574389743,2723.10859868803
1931,1948,1955,813.9359970218354,5,4122.3554525788695,465.370548002236,3188.4791466902657
1931,1948,1955,831.0670435712059,6,4953.422496150075,413.1871995367338,3601.6663462269994
1931,1948,1955,840.4756455626119,7,5793.898141712687,363.3608152682974,3965.0271614952967
1931,1948,1955,825.3904895053766,8,6619.2886312180635,310.29485740532374,4275.322018900621
1931,1948,1955,888.8948258004375,9,7508.183457018501,290.5812953168431,4565.903314217464
1931,1948,1955,867.7473450565263,10,8375.930802075027,246.66795334720078,4812.571267564665
1931,1948,1955,760.9311655901881,11,9136.861967665214,188.0905465453795,5000.661814110044
1931,1948,1955,808.6266257398421,12,9945.488593405056,173.80881290940775,5174.470627019452
1931,1948,1955,845.4211433997173,13,10790.909736804773,158.0152566203939,5332.485883639846
1931,1948,1955,795.909675990039,14,11586.819412794812,129.35757334373127,5461.843456983577
1931,1948,1955,871.1169745652408,15,12457.936387360052,123.11379296424927,5584.957249947826
1931,1948,1955,830.791295073838,16,13288.72768243389,102.09966852117411,5687.056918469
1931,1948,1955,756.5486235573991,17,14045.276305991289,80.84839445642824,5767.905312925429
1931,1948,1955,638.6215692815042,18,14683.897875272793,59.34447561275962,5827.249788538188
1931,1948,1955,754.5367074663037,19,15438.434582739097,60.9704283603853,5888.220216898573
1931,1948,1955,845.2988000527574,20,16283.733382791854,59.39519134203912,5947.615408240612
1931,1948,1955,806.3853335239113,21,17090.118716315767,49.27036881188199,5996.885777052494
1931,1948,1955,814.5114704552723,22,17904.63018677104,43.27554612617155,6040.161323178665
1931,1948,1955,896.8482840645274,23,18801.478470835566,41.4349189593188,6081.596242137984
1931,1948,1955,912.6229024418808,24,19714.101373277445,36.66410053866109,6118.2603426766445
1931,1948,1955,853.9147770752955,25,20568.01615035274,29.830900301677516,6148.091242978322
1932,1949,1956,763.3821519972655,1,763.3821519972655,763.3821519972655,763.3821519972655
1932,1949,1956,783.0976372562377,2,1546.4797892535032,680.9544671793373,1444.3366191766027
1932,1949,1956,860.7005112949997,3,2407.180300548503,650.8132410548203,2095.149860231423
1932,1949,1956,813.9359970218354,4,3221.1162975703382,535.1761302025712,2630.3259904339943
1932,1949,1956,831.0670435712059,5,4052.183341141544,475.16527946724386,3105.4912699012384
1932,1949,1956,840.4756455626119,6,4892.658986704156,417.864937558542,3523.3562074597803
1932,1949,1956,825.3904895053766,7,5718.049476209532,356.8390860161222,3880.1952934759024
1932,1949,1956,888.8948258004375,8,6606.94430200997,334.16848961436955,4214.363783090272
1932,1949,1956,867.7473450565263,9,7474.691647066496,283.6681463492809,4498.031929439552
1932,1949,1956,760.9311655901881,10,8235.622812656684,216.30412852718638,4714.336057966739
1932,1949,1956,808.6266257398421,11,9044.249438396526,199.88013484581887,4914.216192812558
1932,1949,1956,845.4211433997173,12,9889.670581796243,181.71754511345299,5095.9337379260105
1932,1949,1956,795.909675990039,13,10685.580257786281,148.76120934529095,5244.694947271301
1932,1949,1956,871.1169745652408,14,11556.697232351522,141.58086190888665,5386.275809180188
1932,1949,1956,830.791295073838,15,12387.48852742536,117.41461879935024,5503.690427979538
1932,1949,1956,756.5486235573991,16,13144.037150982758,92.97565362489244,5596.6660816044305
1932,1949,1956,638.6215692815042,17,13782.658720264262,68.24614695467356,5664.912228559104
1932,1949,1956,754.5367074663037,18,14537.195427730567,70.11599261444309,5735.028221173547
1932,1949,1956,845.2988000527574,19,15382.494227783323,68.30447004334499,5803.332691216891
1932,1949,1956,806.3853335239113,20,16188.879561307234,56.66092413366428,5859.993615350556
1932,1949,1956,814.5114704552723,21,17003.391031762505,49.76687804509727,5909.760493395654
1932,1949,1956,896.8482840645274,22,17900.23931582703,47.65015680321661,5957.41065019887
1932,1949,1956,912.6229024418808,23,18812.862218268914,42.16371561946025,5999.57436581833
1932,1949,1956,853.9147770752955,24,19666.77699534421,34.30553534692914,6033.879901165259
1932,1949,1956,775.4440509100233,25,20442.221046254235,27.089581763012543,6060.969482928272
1933,1950,1957,783.0976372562377,1,783.0976372562377,783.0976372562377,783.0976372562377
1933,1950,1957,860.7005112949997,2,1643.7981485512373,748.4352272130433,1531.5328644692809
1933,1950,1957,813.9359970218354,3,2457.734145573073,615.452549732957,2146.9854142022377
1933,1950,1957,831.0670435712059,4,3288.801189144279,546.4400713873304,2693.425485589568
1933,1950,1957,840.4756455626119,5,4129.27683470689,480.5446781923234,3173.970163781891
1933,1950,1957,825.3904895053766,6,4954.667324212267,410.36494891854056,3584.3351127004316
1933,1950,1957,888.8948258004375,7,5843.5621500127045,384.2937630565249,3968.6288757569564
1933,1950,1957,867.7473450565263,8,6711.309495069231,326.21836830167297,4294.847244058629
1933,1950,1957,760.9311655901881,9,7472.2406606594195,248.74974780626434,4543.596991864893
1933,1950,1957,808.6266257398421,10,8280.867286399262,229.86215507269168,4773.4591469375855
1933,1950,1957,845.4211433997173,11,9126.288429798979,208.9751768804709,4982.434323818056
1933,1950,1957,795.909675990039,12,9922.198105789017,171.07539074708458,5153.509714565141
1933,1950,1957,871.1169745652408,13,10793.315080354258,162.8179911952196,5316.32770576036
1933,1950,1957,830.791295073838,14,11624.106375428095,135.02681161925275,5451.354517379613
1933,1950,1957,756.5486235573991,15,12380.654998985494,106.92200166862632,5558.27651904824
1933,1950,1957,638.6215692815042,16,13019.276568266998,78.48306899787458,5636.759588046114
1933,1950,1957,754.5367074663037,17,13773.813275733302,80.63339150660954,5717.392979552724
1933,1950,1957,845.2988000527574,18,14619.112075786059,78.55014054984672,5795.943120102571
1933,1950,1957,806.3853335239113,19,15425.49740930997,65.16006275371393,5861.103182856285
1933,1950,1957,814.5114704552723,20,16240.008879765242,57.23190975186186,5918.335092608147
1933,1950,1957,896.8482840645274,21,17136.85716382977,54.7976803236991,5973.1327729318455
1933,1950,1957,912.6229024418808,22,18049.48006627165,48.488272962379284,6021.621045894225
1933,1950,1957,853.9147770752955,23,18903.39484334695,39.45136564896851,6061.072411543194
1933,1950,1957,775.4440509100233,24,19678.838894256973,31.153019027464428,6092.225430570658
1933,1950,1957,732.6961936942472,25,20411.53508795122,25.596216030331565,6117.82164660099
1934,1951,1958,860.7005112949997,1,860.7005112949997,860.7005112949997,860.7005112949997
1934,1951,1958,813.9359970218354,2,1674.6365083168353,707.7704321929004,1568.4709434879
1934,1951,1958,831.0670435712059,3,2505.703551888041,628.4060820954298,2196.8770255833297
1934,1951,1958,840.4756455626119,4,3346.179197450653,552.6263799211717,2749.5034055045016
1934,1951,1958,825.3904895053766,5,4171.56968695603,471.9196912563217,3221.4230967608232
1934,1951,1958,888.8948258004375,6,5060.464512756467,441.9378275150036,3663.3609242758266
1934,1951,1958,867.7473450565263,7,5928.211857812994,375.1511235469239,4038.5120478227504
1934,1951,1958,760.9311655901881,8,6689.143023403182,286.06220997720396,4324.5742577999545
1934,1951,1958,808.6266257398421,9,7497.769649143024,264.34147833359543,4588.91573613355
1934,1951,1958,845.4211433997173,10,8343.190792542742,240.32145341254153,4829.237189546092
1934,1951,1958,795.909675990039,11,9139.10046853278,196.73669935914725,5025.97388890524
1934,1951,1958,871.1169745652408,12,10010.217443098021,187.24068987450258,5213.214578779743
1934,1951,1958,830.791295073838,13,10841.008738171859,155.28083336214064,5368.495412141883
1934,1951,1958,756.5486235573991,14,11597.557361729258,122.96030191892027,5491.455714060803
1934,1951,1958,638.6215692815042,15,12236.178931010762,90.25552934755576,5581.711243408359
1934,1951,1958,754.5367074663037,16,12990.715638477066,92.72840023260095,5674.43964364096
1934,1951,1958,845.2988000527574,17,13836.014438529823,90.33266163232373,5764.772305273284
1934,1951,1958,806.3853335239113,18,14642.399772053734,74.934072166771,5839.706377440055
1934,1951,1958,814.5114704552723,19,15456.911242509006,65.81669621464114,5905.523073654696
1934,1951,1958,896.8482840645274,20,16353.759526573533,63.01733237225396,5968.54040602695
1934,1951,1958,912.6229024418808,21,17266.382429015415,55.76151390673617,6024.301919933687
1934,1951,1958,853.9147770752955,22,18120.297206090712,45.36907049631378,6069.6709904300005
1934,1951,1958,775.4440509100233,23,18895.741257000736,35.82597188158409,6105.496962311585
1934,1951,1958,732.6961936942472,24,19628.437450694983,29.4356484348813,6134.932610746466
1934,1951,1958,935.2980721886099,25,20563.73552288359,32.673967347621385,6167.606578094087
1935,1952,1959,813.9359970218354,1,813.9359970218354,813.9359970218354,813.9359970218354
1935,1952,1959,831.0670435712059,2,1645.0030405930413,722.6669944097443,1536.6029914315798
1935,1952,1959,840.4756455626119,3,2485.478686155653,635.5203369093475,2172.1233283409274
1935,1952,1959,825.3904895053766,4,3310.8691756610297,542.7076449447699,2714.8309732856974
1935,1952,1959,888.8948258004375,5,4199.764001461467,508.22850164225423,3223.0594749279517
1935,1952,1959,867.7473450565263,6,5067.511346517994,431.4237920789624,3654.483267006914
1935,1952,1959,760.9311655901881,7,5828.442512108182,328.9715414737845,3983.4548084806984
1935,1952,1959,808.6266257398421,8,6637.069137848024,303.9927000836347,4287.4475085643335
1935,1952,1959,845.4211433997173,9,7482.490281247741,276.36967142442273,4563.817179988756
1935,1952,1959,795.909675990039,10,8278.39995723778,226.2472042630193,4790.064384251776
1935,1952,1959,871.1169745652408,11,9149.51693180302,215.32679335567792,5005.391177607454
1935,1952,1959,830.791295073838,12,9980.308226876858,178.57295836646173,5183.964135973915
1935,1952,1959,756.5486235573991,13,10736.856850434257,141.40434720675827,5325.368483180673
1935,1952,1959,638.6215692815042,14,11375.47841971576,103.79385874968912,5429.162341930362
1935,1952,1959,754.5367074663037,15,12130.015127182065,106.6376602674911,5535.800002197853
1935,1952,1959,845.2988000527574,16,12975.313927234822,103.88256087717227,5639.682563075025
1935,1952,1959,806.3853335239113,17,13781.699260758733,86.17418299178665,5725.856746066812
1935,1952,1959,814.5114704552723,18,14596.210731214005,75.6892006468373,5801.545946713649
1935,1952,1959,896.8482840645274,19,15493.059015278533,72.46993222809206,5874.015878941741
1935,1952,1959,912.6229024418808,20,16405.681917720416,64.12574099274659,5938.141619934488
1935,1952,1959,853.9147770752955,21,17259.596694795713,52.17443107076084,5990.3160510052485
1935,1952,1959,775.4440509100233,22,18035.040745705737,41.19986766382169,6031.51591866907
1935,1952,1959,732.6961936942472,23,18767.736939399983,33.850995700113494,6065.366914369183
1935,1952,1959,935.2980721886099,24,19703.035011588592,37.575062449764594,6102.941976818948
1935,1952,1959,818.1048199660996,25,20521.13983155469,28.57990513329483,6131.521881952243
1936,1953,1960,831.0670435712059,1,831.0670435712059,831.0670435712059,831.0670435712059
1936,1953,1960,840.4756455626119,2,1671.542689133818,730.8483874457496,1561.9154310169556
1936,1953,1960,825.3904895053766,3,2496.9331786391945,624.1137916864852,2186.0292227034406
1936,1953,1960,888.8948258004375,4,3385.828004439632,584.4627768885922,2770.4919995920327
1936,1953,1960,867.7473450565263,5,4253.575349496158,496.1373608908068,3266.6293604828397
1936,1953,1960,760.9311655901881,6,5014.506515086347,378.31727269485214,3644.946633177692
1936,1953,1960,808.6266257398421,7,5823.1331408261885,349.5916050961798,3994.5382382738717
1936,1953,1960,845.4211433997173,8,6668.554284225906,317.82512213808616,4312.363360411958
1936,1953,1960,795.909675990039,9,7464.463960215944,260.1842849024722,4572.54764531443
1936,1953,1960,871.1169745652408,10,8335.580934781185,247.62581235902957,4820.17345767346
1936,1953,1960,830.791295073838,11,9166.372229855022,205.358902121431,5025.532359794891
1936,1953,1960,756.5486235573991,12,9922.920853412421,162.61499928777204,5188.147359082663
1936,1953,1960,638.6215692815042,13,10561.542422693925,119.36293756214248,5307.510296644805
1936,1953,1960,754.5367074663037,14,11316.07913016023,122.63330930761475,5430.143605952419
1936,1953,1960,845.2988000527574,15,12161.377930212986,119.46494500874812,5549.608550961168
1936,1953,1960,806.3853335239113,16,12967.763263736897,99.10031044055464,5648.708861401722
1936,1953,1960,814.5114704552723,17,13782.27473419217,87.0425807438629,5735.751442145585
1936,1953,1960,896.8482840645274,18,14679.123018256698,83.34042206230585,5819.091864207891
1936,1953,1960,912.6229024418808,19,15591.745920698579,73.74460214165858,5892.83646634955
1936,1953,1960,853.9147770752955,20,16445.660697773874,60.000595731374965,5952.8370620809255
1936,1953,1960,775.4440509100233,21,17221.104748683898,47.379847813394946,6000.21690989432
