,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
0.44,747.9586252881301,576.980973244299,712.0837013457431,618.9002690262841,425.9667910677001,647.6489852382476,589.2318351168824,819.2739407352476,466.42241535303145,699.7813494815529,681.828065733188,550.9983234585969,727.1909345575134,614.5345401223249,607.6723085162827,913.726304290606,614.5345401223249,472.1225069412759,522.0198359633692,669.346897002443,586.4574762246407,636.9257883620418,702.6560160658968,891.8619896951615,419.8999446564407,654.21608557748,732.9946138422172,1033.815595018406,802.1797831055441,847.0875422650072,1025.1570830002852,1032.2292892696978,666.8063237852695,1105.9177398967263,847.0875422650072,687.5762486453131,834.6935677067364,1127.4165973705667,1296.4885779587435,918.3058045177146,702.6560160658968,732.9946138422172,705.3519396132223,1127.726717014242,1040.431731032374,987.4454176149239,843.5265543863715,779.3663976124346,505.01787451967766,938.4936460479256,1040.431731032374,847.0875422650073,858.5276662376176,1182.7486219934508,1024.7686175986169,1065.3171185266478,832.2264273912988,522.0198359633692,600.8068372033289,505.01787451967766,576.980973244299,484.9911177861867,682.3088631722309,529.4102479246201,817.7246825595828,516.0281734870815,479.20875989847707,489.3436243127323,488.8126486453046,373.01012538244936,315.32338140130867,324.4402507976165,441.05376092775424,657.6800383444725,626.3398762126964,483.4514073091798,787.2101521338535,596.0645768859526,724.896983227688,753.8928153743639,557.120035213573,719.3202021893445,906.8163914566212,1036.9030460870842,962.6273852857568,1061.0230235411987,1301.1256874133187,892.2686145956026,906.8767194245501,1058.1440379578348,653.7277372621736,567.0545806280509,869.7507435242177
0.45,679.6992952346295,565.5204535903758,664.8914704755562,598.6413403978754,420.28892993659525,647.6489852382476,584.2491600971908,792.8990254607625,456.37621332926267,674.987978097009,647.6489852382476,546.6358045811327,702.6560160658968,585.544605311859,589.2318351168824,905.4211927358452,601.777842158206,463.48348346397086,516.7730027239134,644.9681860191965,563.047968962068,610.1616059438365,702.6560160658968,855.6676352444654,403.9228112060646,633.6198759949073,707.1090993574142,966.6828954234252,768.4460718744957,834.6935677067364,979.3170575347879,1011.2411169323311,661.314865249861,1046.269652751871,836.4601650426636,673.1577568282033,834.6935677067364,1086.4244972913411,1208.137555230546,902.0313919756746,674.987978097009,712.0837013457431,686.1327992795282,1093.9802410833581,996.1278409559382,960.6331509914305,821.1184595890138,755.3080443533001,489.3436243127323,891.8619896951616,997.6786758623872,803.6892968412517,847.0875422650073,1141.726989184771,989.4775076349575,1018.2874812158115,798.9488053063787,512.1178199937132,580.2065941832242,494.6810831907137,553.3642738085008,477.3484869166725,661.314865249861,513.8342206728547,779.3663976124346,496.7484414565066,470.1789493868897,484.40954419580567,470.6417011855531,365.8189631235801,309.0284073518941,315.345710578006,424.16742150911836,649.3933273058192,614.363629921774,481.56676332343307,715.8143444393797,581.3254328548553,707.4110163999682,738.6318728784901,547.1377423803855,661.4093384987455,857.0565135504456,969.2111204417434,928.989263430749,1025.216220670923,1199.6149023020464,869.7507435242177,871.7700117183263,998.8228236852692,619.3681476088757,550.888305602457,797.5946288514104
0.46,625.0693323001733,557.6229844383274,612.6213814192361,589.2318351168824,408.00454625357366,647.6489852382476,571.8920920403683,721.6854789216994,444.33479804573676,647.6489852382476,623.8090120652902,527.3375978981461,682.3088631722309,565.5663712249094,562.8280752081156,847.6848437005054,566.8540212047202,459.26044279675483,512.1178199937132,623.8090120652902,549.757449743704,578.114475649432,697.926271563676,819.4215710742985,402.90237744418727,615.6277736669467,697.926271563676,914.0536783798912,744.4559273766542,794.2548359930772,950.0449353737436,947.5461437505144,647.6489852382476,986.1302114951845,834.6935677067364,655.4751093982593,787.7039231055945,1047.1560020878896,1186.6620966242278,877.7559654694677,651.3265614282178,682.3088631722309,657.422597999056,1059.9978690640885,971.4321659369264,933.8904286067666,803.6892968412517,734.4309142795773,477.3484869166725,871.0191885962724,942.5199214829057,784.7938949003624,807.3979500703203,1121.9374928736152,953.1239908621403,961.0878082930471,764.9622132302052,492.33260128440185,569.6753408726831,486.02502639130836,545.4636175599837,470.1789493868897,639.9329751544103,494.68108319071365,731.4954326387883,476.45212634849713,455.65515596238953,477.3484869166725,461.11103248981016,352.3265442435601,303.55585982026355,306.32095042483417,416.0426005708148,600.5126848017178,598.1132901962119,481.566763323433,689.5820056512672,572.8783627367172,683.0258853966784,726.3648381716553,521.1321388737362,641.8832773557426,809.569044073608,934.5782976215547,886.8031413512318,969.2040164018481,1136.3789717097443,821.8865782898578,822.6467428627856,952.7898493122093,600.239619356876,537.2645702601055,729.8864854800672
0.47000000000000003,615.0811568946358,542.0087505502821,589.2318351168824,583.0034913422678,407.59637274882283,623.8090120652902,571.8920920403683,678.1014466160991,430.61183560917004,629.6083117545693,607.7481837872322,514.2126522223034,647.6489852382476,562.2993919352778,548.1781559247493,825.3606808758022,556.2195342976412,453.07261391760653,488.5611821764576,592.1465868498858,540.8350583381115,561.8816950681544,672.6496421847687,794.2548359930772,402.90237744418727,608.2336862646707,672.6496421847687,830.1876168782537,720.3337222668207,728.4970702319307,938.958425803549,906.4211780013767,647.6489852382476,938.3478257732679,819.1500000811944,615.6277736669467,767.8126430300795,1027.3951857808033,1141.726989184771,834.6935677067364,629.6083117545693,659.9420006160087,647.6489852382476,982.4921981910909,946.5326184069714,905.4211927358452,779.3663976124346,715.7962107602282,469.9372053019623,858.5276662376176,857.3275772895181,755.6537685794679,767.8126430300795,1107.711819429938,923.222968466604,926.2353483153762,733.4229513289112,479.56309760929685,562.8280752081156,473.4052412752921,532.5192229643311,462.3006972924887,623.8090120652902,486.0250263913083,684.6893499137433,462.3006972924887,445.1006945787732,470.1789493868897,445.541354005931,344.2975311019001,294.72326674738565,298.13495305081705,397.6403660305188,569.2992874818548,580.3230981243996,481.566763323433,673.4417260650723,572.5920367163284,654.1312444045243,710.1199959929477,499.5406698911865,619.3581153501304,770.6869130515562,898.6725893588293,837.2222726119826,927.8079295597247,1088.0473607726283,785.9428565199106,785.7096450722789,914.5414193466664,580.3230981243996,517.4228266284983,675.4334546438338
0.48,591.0454584174178,522.6416709979587,577.9502839498093,561.5063670260208,399.47832807961845,610.7082227161475,562.8280752081156,647.6489852382476,422.46981897066553,620.0949767117065,589.2318351168824,493.6135914151174,627.4817094283807,548.1781559247493,548.1781559247493,775.598760353806,548.1781559247493,443.56698970743133,477.96857791060734,570.2991824278703,523.0192327708844,538.9298733914134,666.8063237852695,779.3663976124346,402.9023774441872,584.7474275991599,649.4877733332328,744.2865686982575,705.2957679442537,714.3937072036448,905.701188610194,890.5114812616698,647.6489852382476,891.8619896951615,817.7246825595828,607.3916196420884,760.52821131929,961.7130524859799,1141.726989184771,831.6096423124388,610.7082227161475,625.574016318549,620.0949767117065,947.0029281802471,911.5347664038371,905.4211927358452,754.1471226417044,689.9870500285804,463.85084995010334,844.5236309923895,843.5265543863715,739.6475434553279,737.8784320753905,1082.8793953113418,905.4211927358452,890.5114812616698,705.2957679442537,477.3484869166725,548.9678028342266,469.5745891745711,525.6792300250495,453.7957256901458,620.0949767117065,476.37733120937935,666.8063237852695,455.65515596238953,432.2287666305451,462.56506724863937,430.9578316629287,333.49022009513806,284.61011699237696,289.854969794662,382.43130572312293,545.5541042329569,570.3014285532163,479.7035888600322,651.3441244713791,565.5581093921817,627.4984617552792,676.0794515322962,476.9062040110066,601.0557133488751,738.3856248159273,860.8685856001781,795.7188706746341,896.3588839477079,1052.4071671568768,747.1312314468166,751.6228796557958,853.8829560570023,563.4987064391088,511.73201068528346,608.5339773173132
0.49,576.1361502910876,501.2966296412508,571.8920920403683,538.3739650155064,389.13393637134163,601.777842158206,545.9571699899412,647.6489852382476,417.92857284867233,595.7090611902229,571.8920920403683,479.56309760929685,604.084102996838,537.7325322740754,532.5192229643311,760.52821131929,530.6538379405047,438.40006978926533,470.1789493868897,552.7727862210248,512.1178199937132,520.7705899539749,662.2738380304654,760.52821131929,402.9023774441873,570.0783865395351,630.1125986840717,687.3843498365663,676.727948992925,698.7862251095345,864.9104631998566,885.1094475277025,634.4730400779727,842.62571142403,791.00173585322,589.2318351168824,731.9237701254823,941.1240560143013,1127.0289478159725,817.7246825595828,593.3772598038204,615.1026260077459,606.2688641453119,914.0536783798912,889.4310745148764,885.1094475277025,720.3337222668207,654.21608557748,457.96253953638336,829.1425019970007,782.1672178434485,730.1696412154404,717.3637147352329,1079.429370378634,889.4310745148764,858.5276662376176,702.6560160658968,467.1571483252965,537.7325322740754,456.1959489875444,501.2966296412508,444.55417185668125,613.1679981915472,463.2538794101379,647.6489852382476,444.55417185668125,426.6328809909446,462.56506724863937,419.4137130562473,326.42591799011217,276.9229406512246,281.3222739992266,380.57824856377283,523.895222320931,549.6503882249762,458.93013543902697,617.5665212415191,555.7808442388738,609.9776721569315,648.8801579651762,464.70529004929807,571.5898956449669,716.6916558534314,811.3510386476463,756.3618280307572,876.2124017453648,980.7933297243342,721.4230392580745,721.4230392580745,819.0336825822897,553.7256467564458,491.76619950541016,572.8783627367172
0.5,562.8280752081156,494.68108319071365,562.8280752081156,512.1178199937132,389.13393637134163,571.8920920403683,532.5192229643311,623.8090120652902,408.00454625357366,583.0034913422678,563.9275439778775,468.66804885609304,583.0034913422678,516.7730027239134,516.7730027239134,728.4970702319307,512.1178199937132,426.6328809909446,459.26044279675483,534.6731742242141,494.68108319071365,489.3436243127323,618.6506296297572,749.9497657354079,402.90237744418727,556.2195342976412,623.8090120652902,633.5191935230567,647.6489852382476,682.3088631722309,803.6892968412517,839.1100610465539,623.8090120652902,803.6892968412517,748.233943314839,577.4477916913181,720.3337222668207,891.8619896951615,1089.4560494851628,817.7246825595828,571.8920920403683,589.2318351168824,589.2318351168824,858.5276662376176,876.9389119074414,847.0875422650073,705.8654488603318,642.2873868001448,453.07261391760653,819.2739407352476,760.52821131929,720.3337222668207,702.6560160658968,1050.5490333418047,858.5276662376176,845.3070483256894,666.8063237852695,455.65515596238953,523.0192327708844,449.30698396176876,486.02502639130836,440.0331111664572,601.777842158206,457.4577993795722,636.9257883620418,440.0331111664572,422.4698189706656,450.59825498416023,408.00454625357366,325.2988745286842,270.26224589706084,274.8434591542589,364.6825175805071,512.9271834558979,515.1346513055391,442.39821210507534,593.2485109801361,542.376282140489,595.6661341686022,620.3517530672352,458.3294938779206,565.5581093921817,689.5820056512672,808.9992088717349,730.838355832333,853.8829560570023,933.7145989148456,688.527411267996,689.5820056512672,808.9992088717349,542.376282140489,481.566763323433,565.5581093921817
0.51,541.4929567883179,481.8893919708209,562.8280752081156,486.0250263913083,386.53109723034976,562.8280752081156,512.1178199937132,623.8090120652902,392.3785504752815,563.2238839652299,562.8280752081156,459.2604427967549,571.8920920403683,507.5738548903304,489.3436243127323,720.3337222668207,494.68108319071365,421.0740499888605,453.07261391760653,516.7730027239134,486.02502639130836,475.038048502679,593.7483976517588,727.2725680371642,402.9023774441873,535.9354528952733,611.2548394884584,607.7424807348309,623.8090120652902,643.1502953595993,752.6598797964413,815.619374701833,623.8090120652902,763.3786411191638,712.0837013457431,562.8280752081156,685.764047257588,860.7754281595769,1073.2959927204865,794.2548359930772,562.8280752081156,571.8920920403683,566.7947812803741,816.9362441511481,847.0875422650072,834.6935677067365,682.3088631722309,618.6506296297572,443.78636351837577,727.2866978946829,712.0837013457431,691.9065967426677,659.9420006160087,1007.5709024320302,837.8734429114049,834.6935677067365,650.0131413603713,445.541354005931,513.7936857765852,440.0331111664573,474.2407886533342,428.1898632328588,583.0034913422678,451.94292493085516,618.5730194903502,435.4968851187018,417.85777193562865,434.81602710033576,399.8587780090148,322.92396619167636,268.0374758595822,273.39064847940887,353.1244041282998,494.4192898689224,498.0565740292608,440.50307058088276,572.8783627367172,517.4228266284983,565.1344342095493,582.3450492339384,437.76986571233715,558.4870643786479,659.0225864000107,789.541277095021,698.1161236239268,821.7234105074715,877.8571771099159,668.2247841104336,642.4397312838074,798.2270082331329,522.3303988149889,472.0701970642033,536.2518576813158
0.52,516.7730027239134,467.15714832529636,562.8280752081156,468.22426033627835,380.83694235920143,539.3516828262159,502.1235729475677,623.8090120652902,386.53109723034976,550.2086765491196,550.9983234585969,444.8538678788219,550.9983234585969,484.2156863323451,471.8448558620779,720.3337222668207,478.94300661536204,413.7323824701425,440.0331111664572,494.68108319071365,477.58338862515154,470.99875156483176,576.2539902151658,686.3782937509638,402.9023774441872,521.2702883577325,606.8302418937001,565.5204535903756,608.7950640130589,613.7146149638581,720.3337222668207,779.3663976124346,606.8302418937001,738.0245921562055,702.6560160658968,557.541242479736,666.8063237852695,818.8401484460614,1038.6273303012913,780.2416539346265,550.9983234585969,566.8540212047202,550.9983234585969,779.3663976124346,829.9422798655335,817.7246825595828,666.8063237852695,603.1812865291765,440.0331111664572,689.8857676305688,684.6893499137433,682.3088631722309,644.64649011291,976.7769450097451,803.6892968412517,803.6892968412517,635.0180952522102,442.0246817123787,505.01787451967766,430.9578316629287,470.1789493868897,420.28892993659525,566.0346075812042,440.5863252069909,587.4878988599903,430.9578316629287,401.5708026912994,418.34400353582197,396.3743977899892,315.20450495808007,264.1051871975735,267.06257146162994,344.6194637292325,481.56676332343307,474.2344760115117,432.85195569227733,561.2429249224854,514.5165603076396,552.7675243522119,564.7219666623555,425.9105159374081,555.3965502195316,635.7022462593415,723.3061025729261,684.7483105068424,785.9428565199107,845.1466622633368,636.1585568571148,619.3681476088757,782.7008719637438,504.4607908422273,459.8714490106462,506.9513196028255
0.53,496.0760221349533,462.9324337347719,556.748217570479,457.6380637212904,373.33865621910945,523.77923198636,486.71751093526063,615.6277736669467,380.8369423592014,527.7521279034409,538.0746297361719,437.9918094449672,550.9983234585969,477.5256557720824,470.1789493868897,704.4212041028359,472.8811706631238,403.3105509489381,430.9578316629287,479.9354832863123,470.1789493868897,456.5753153514219,563.9275439778775,661.140716591764,402.90237744418727,505.01787451967766,589.2318351168824,550.9983234585969,589.2318351168824,590.2355156801881,702.6560160658968,750.1213479774647,583.5017588442369,712.7437030194292,682.3088631722309,550.9983234585969,637.7836441121381,769.3196979335307,980.4531233481534,756.540030895799,542.0087505502821,562.8280752081156,550.9983234585969,756.540030895799,796.1324237183973,780.5574726828858,648.1743532653861,568.3080454122473,426.97887704470327,649.6896869654437,682.3088631722309,661.140716591764,623.8090120652902,947.8773657062316,784.5836517649682,794.2548359930772,623.8090120652902,435.8597832025221,486.29051422502226,429.0116038605358,462.56506724863937,413.7323824701425,562.8280752081156,433.45431106360377,564.5647078228766,422.46981897066564,389.13393637134163,403.56853943649406,389.13393637134163,308.3319533314509,264.1051871975735,264.1051871975735,340.66008441419785,472.303706518255,471.1426348274473,423.1581473131763,553.9825464417493,506.9513196028255,531.3248074487697,553.7256467564458,420.62733135509285,545.533235001294,612.4947170824663,668.7143575850564,657.6800383444725,756.6578502286387,812.6240922179888,609.844306448743,587.260929458953,760.0621055042766,486.7173993852087,445.89849076293484,482.382718217991
0.54,460.71447755558404,454.2089324173111,533.792905065086,444.99052972198365,370.36474529587133,508.14185052825326,479.56309760929685,595.0613385828889,373.33563213559654,508.14185052825326,521.4214246005757,422.46981897066564,529.6175129272674,464.5855829223684,457.2414821695103,682.3088631722309,464.5855829223684,389.13393637134163,421.24852111158623,458.89991411331835,460.71447755558404,434.9509546444812,556.2034142283851,629.4822400221935,400.2392279384115,482.4063462733819,589.2318351168824,547.5612153873026,573.9597880652411,571.8920920403683,669.6009543241603,727.6807354354198,569.0707723724054,687.86493851847,666.8063237852695,550.7163067052122,608.7950640130589,738.691218118511,957.9333972550563,726.8557333433121,527.3375978981461,550.9983234585969,544.7232889150476,733.3158669572375,773.2510151991888,764.0120699635804,619.2275185622178,561.6451000331638,421.24852111158623,604.8654197743413,654.21608557748,622.9908882254559,620.9203179013916,929.9006238828883,768.4460718744957,779.3663976124346,607.8718120220519,430.9578316629287,478.3229156214272,425.9984858855097,453.07261391760653,400.2392279384115,549.4190296396422,430.5253365957303,544.7232889150476,405.14733172031725,378.75364070884143,380.8369423592014,380.8369423592014,302.30479186612183,261.382924552137,256.6827889882703,331.6115672476363,461.2711200959368,463.9641903313808,414.8228382295926,535.0313596855401,488.6930168235484,509.58069969817734,535.7946754908822,408.3033947898214,528.1162863311475,590.549922606207,631.6171556829775,632.9781565800997,728.0728898610687,766.3550887914647,595.6661341686022,557.0332491495031,757.9899501191057,472.2508910064285,436.2324379737803,468.77238298609603
0.55,437.35306513135447,442.2459673285922,493.6135914151173,432.09259502687183,359.07550281677527,494.68108319071365,477.3484869166725,589.2318351168824,359.07550281677527,484.732640634906,502.9505162538847,418.4655614358702,505.01787451967766,455.13864755343286,439.125865956906,666.8063237852695,455.65515596238953,380.0929060555013,417.85777193562865,445.541354005931,459.2604427967549,422.4698189706656,542.0087505502821,610.5032414265306,380.0929060555013,468.6561729592395,563.9275439778775,534.8916048608186,562.8280752081156,562.8280752081156,658.796817608303,705.0129373858581,562.8280752081156,680.4786419034252,645.5043458630062,542.0087505502821,600.5640859646093,705.8654488603318,902.7093521277084,691.9065967426677,512.1178199937132,542.0087505502821,526.4739248726937,707.4200119816844,758.7556866866271,758.7556866866271,594.4136159755546,543.5511018938987,413.7323824701425,589.2318351168824,635.5631504264477,601.777842158206,607.3916196420881,914.0536783798912,758.0693577183996,744.8677104213177,587.9861663619594,422.4698189706656,469.574589174571,414.7637298365139,442.79918136912596,396.88078508620083,541.1535068950407,420.8341521951128,527.3375978981461,391.2803169735345,369.2282997527984,371.0260903175158,376.29543374905097,299.18021087320443,258.7976520087449,256.6827889882703,319.47651861359674,444.2933536292678,453.72792876536903,400.0338063547333,516.5236979939782,473.2973045310678,490.66863426188803,519.6411034767009,392.74254153823074,490.8810246989097,572.8783627367172,595.6661341686022,604.3206888705944,708.2803075785097,718.7944929221612,574.7395465836375,542.376282140489,741.8200181769631,465.2981698236318,427.01120618594086,462.3337709519629
0.56,414.3924447846202,435.49688511870175,470.54915082582033,420.28892993659525,346.9384943839358,489.3436243127323,468.0108379340819,589.2318351168824,344.6194637292325,477.3484869166725,480.5970062144185,405.9636787298191,487.4099954792129,443.23792899101466,426.6328809909446,664.0605945175652,444.44293057688253,370.7880061097237,403.71872445368894,430.9578316629287,453.4858206447717,418.2467572157832,527.3375978981461,584.7192146500531,370.7880061097237,454.06266653827004,551.8337171928439,523.1117598284529,562.8280752081156,557.2769008433169,630.1125986840717,673.1577568282033,551.8337171928439,661.0402923230903,609.8882975576807,532.5192229643311,578.7587971326026,685.5644076352168,841.4528227788479,670.6171836110298,505.01787451967766,533.35335245389,505.01787451967766,698.3562483366051,739.6475434553279,730.281145947674,573.6699159286719,527.3375978981461,408.00454625357366,564.3957803341722,616.1114306209963,583.0034913422678,591.2391962434938,894.0314621816703,734.7786895579604,705.8654488603318,577.9502839498093,417.85777193562865,463.29980022090433,394.5416265445749,440.0331111664572,389.13393637134163,532.5192229643311,411.4412479835149,523.0192327708844,374.26241609872943,355.0009491336218,360.34880084276085,373.01012538244936,299.18021087320443,257.0211670715462,249.7991800258312,306.5014475533047,440.5030705808828,436.91573919091655,396.4569742666158,506.9513196028255,460.60057752654814,475.60044006565,503.6017906274208,386.1299327228046,472.9743255076977,562.4962789829331,560.8251243378872,587.9918168250093,687.8102870873714,691.6912176683439,567.8028162459855,536.6966022733961,736.5363360830615,458.3294938779206,416.5767392086532,448.9906182368344
0.5700000000000001,385.15137924551414,426.6328809909446,457.52990511625944,413.7323824701425,340.5953058875766,482.92330057594273,459.26044279675483,589.2318351168824,339.5036590789797,464.95294940850096,477.3484869166725,402.66459623831435,478.5000844768371,435.49688511870175,420.28892993659525,623.0583146626784,428.88185534037626,352.1760200190806,398.1467533267305,419.96110256327256,441.47146767184495,408.00454625357366,514.5385150134172,571.4938646372437,360.34880084276085,440.0331111664572,532.5192229643311,511.245983153563,549.64464304235,550.9983234585969,598.8648272935741,666.8063237852693,550.9983234585969,647.6489852382476,580.5779517938877,516.7730027239134,563.3997989683918,666.8063237852695,799.1607556341278,646.4569865795995,487.75069731044874,520.0210423483381,486.02502639130836,666.8063237852693,720.3337222668207,702.6560160658968,569.4738180392571,505.01787451967766,408.00454625357366,546.6833284626057,598.8648272935741,566.8540212047202,575.0423518332775,868.1015139859256,724.5786632086778,684.6893499137433,565.4493121358356,405.5555052250681,454.4155357808936,389.003794414292,435.49688511870175,386.53109723034976,523.0192327708844,408.00454625357366,512.1178199937132,357.2928855803957,346.9384943839358,346.9384943839358,370.36474529587133,294.72326674738565,247.29658964801402,246.09236372388116,297.04087769281136,424.2595388954005,436.2324379737803,392.74254153823074,479.9797511435767,451.4472783709762,466.06790386479054,483.24615900154686,381.813163503925,447.2117847813898,553.7256467564458,530.8166312199647,574.1039139444108,653.4560957624101,655.395331842632,556.9368928227394,515.2355404280486,730.838355832333,451.4472783709762,403.11532844181045,440.5030705808828
0.58,364.1624715719777,420.28892993659525,445.21229328951443,409.72289711854455,340.5953058875766,479.56309760929685,452.1688627282057,584.8719944746524,328.7803951515126,459.26044279675483,466.6060985960977,389.13393637134163,466.6060985960977,430.9578316629287,413.7323824701425,589.2318351168824,422.2081122865772,344.6194637292325,386.53109723034976,399.57344056196774,434.9521987040091,398.1467533267305,494.68108319071365,562.8280752081156,360.34880084276085,430.4388375822907,516.2143807962894,488.6218434311303,537.7325322740754,542.0087505502821,566.5028439374992,654.21608557748,548.1781559247493,629.3561682898181,563.7956077255061,494.68108319071365,555.592988996956,647.6489852382476,777.1058152572577,610.8448769092255,472.4927083802066,511.2658265368291,476.7657934922967,657.9931570398173,702.6560160658968,684.4036915047619,562.8280752081156,490.9448619761269,397.3871723824129,523.0192327708844,588.4844338639289,563.1579158390442,563.7956077255061,845.6002653180151,705.4803169249996,663.9067274796677,562.0350502988588,402.3317025500926,445.21229328951443,367.1807999210901,426.13331354851124,377.11676084070143,516.2143807962894,402.90237744418727,503.77745956020226,349.82551981481885,344.6194637292325,339.00332095837285,364.6825175805071,294.40576731408504,243.2796862142866,243.27968621428664,287.1870699602335,414.2611564493644,417.39522633221486,379.4663663239158,470.44542530292193,439.99059466803067,458.08305589085273,471.04626472492725,378.10994733415635,435.72536563155495,550.7425676310665,496.3217355346353,565.5581093921817,626.3398762126964,632.1815629360115,547.9612304273933,475.0058701801551,721.4230392580745,439.99059466803067,392.74254153823074,426.2451412062392
0.59,345.9634016584202,413.7323824701425,435.49688511870175,390.87787061062335,329.2057950036568,477.3484869166725,443.4573028019591,559.402316796129,324.1147720141042,443.4573028019591,460.053552665207,386.53109723034976,460.053552665207,426.6328809909446,395.7019443151603,562.8280752081156,413.7323824701425,338.3210417029997,378.0096044051413,388.2229426719944,421.811478189639,387.15577862418775,486.02502639130836,544.5221876470132,360.34880084276085,421.811478189639,497.1619131096648,475.6489644289093,523.0192327708844,538.758824660365,562.8280752081156,627.906343367498,543.4894078401542,615.6277736669467,552.2514140599674,478.7879838668783,548.8549961328727,610.4349143299919,744.6589037426784,579.1145015866027,467.1571483252964,488.10248002316547,467.1571483252964,632.3349166581784,702.6560160658968,668.3306677155734,553.8374638784812,482.9882375751856,386.53109723034976,497.1619131096648,583.0034913422678,550.9983234585969,556.2195342976412,807.0577894136509,694.4864573802424,647.6489852382476,548.8549961328727,398.1467533267305,432.04720449231417,358.12052929728617,420.8123433047721,370.36474529587133,493.1054443623989,391.8169121240828,489.34362431273235,345.17603108636126,340.5953058875766,331.6115672476363,348.6290103028711,290.5219447532691,236.44582298554255,237.03013033963822,283.4952939147619,410.1421567276903,404.9690498580057,354.2401023578276,459.2905203756907,432.00683512190164,441.41273851249514,464.7423450351938,374.0037891633389,421.61810751519386,532.4089629547544,475.0058701801551,554.4963458123561,607.9320789677815,607.9320789677815,526.2881641708102,466.03926954154906,708.2803075785097,420.62733135509285,384.39085482378573,414.8228382295926
0.6,333.9283175717986,391.8169121240828,421.59746335703744,377.11676084070143,325.6607962357874,470.1789493868897,441.69275328805844,537.7325322740754,310.7007049886744,426.6328809909446,453.07261391760653,377.11676084070143,444.44448495120895,420.28892993659525,389.13393637134163,562.8280752081156,402.90237744418727,331.6115672476363,373.01012538244936,377.11676084070143,419.3164667362086,375.47410665740057,478.6772533322471,532.5192229643311,360.34880084276085,413.7323824701425,479.56309760929685,470.1789493868897,500.88315798809197,527.3375978981461,550.9983234585969,615.6277736669467,542.0087505502821,596.7594393416764,543.9999064644796,470.1789493868897,518.6586676600158,601.777842158206,712.0837013457431,562.8280752081156,459.26044279675483,483.4402548785037,457.8183280630087,615.6277736669467,682.3088631722309,657.6516346005972,542.0087505502821,472.4927083802066,375.47410665740057,470.1789493868897,569.876863706109,542.0087505502821,547.4024942952709,756.9831620539646,691.9065967426677,636.9257883620418,542.0087505502821,398.1467533267305,421.59746335703744,346.9384943839358,416.20761614943416,370.36474529587133,486.02502639130836,389.13393637134163,475.4061755020861,339.68560021374583,333.9283175717986,329.2057950036568,337.18175213696253,287.1870699602335,231.43340615217082,236.19433422910615,273.7644374568714,410.1421567276903,392.2478351879123,345.1066751912812,442.7772404099138,427.01120618594086,427.54595077539886,457.41147092642717,366.2328823662496,396.4569742666158,512.9271834558979,471.0462647249272,536.6966022733961,595.6661341686022,580.3230981243996,517.4228266284983,453.88241023930823,671.209197577728,412.95056562883167,378.10994733415635,403.335437162316
0.61,319.8790633609378,386.3033310355039,417.6927563570092,361.865601700972,323.62655383883583,467.1571483252964,426.4663585101335,507.50285543559005,309.0284073518941,422.4698189706656,442.79918136912596,370.36474529587133,426.6328809909446,408.00454625357366,386.3033310355039,548.1781559247493,402.90237744418727,329.2057950036568,370.36474529587133,370.36474529587133,413.7323824701425,360.0941412375638,472.40015802047395,507.50285543559005,360.34880084276085,402.90237744418727,472.4927083802066,467.15714832529636,486.02502639130836,516.7730027239134,527.1648632930556,591.4988642425515,542.0087505502821,571.8920920403683,523.0192327708844,464.17229562546936,494.46758483559444,588.9827013658978,702.2260392929677,562.8280752081156,455.5518542805982,472.4927083802066,452.7713635211396,608.7950640130589,666.8063237852695,647.6489852382476,532.3119579616838,470.1789493868897,370.36474529587133,462.2886707971894,563.6192235906681,527.3375978981461,537.5239999016857,733.637120072258,684.5941304440829,620.4560634821937,532.5192229643311,391.8169121240828,417.6927563570092,344.6194637292325,408.00454625357366,364.5091689109973,477.1542557752139,389.13393637134163,470.058077344426,335.4728177879068,329.06399505294206,323.62655383883583,329.2057950036568,287.1870699602335,230.96548425705532,235.996455302826,270.20622248160134,398.68563390364693,385.7422593747242,337.7281935795336,429.54822023968217,420.55106974198293,419.50349364582496,441.8296696478176,362.8703269583267,390.49448702057373,497.8049590483068,463.630695458318,517.2430009015944,569.2992874818548,565.3855020133939,503.2612873285837,432.00683512190164,604.1574460900457,398.68563390364693,363.54726781551983,390.3832360373889
