,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.43,826.6753616815624,589.2318351168824,742.3997578850021,647.6489852382476,426.6328809909446,654.21608557748,589.2318351168824,835.1358079153446,478.42090617414794,724.2521292900736,702.6560160658968,562.8280752081156,759.7202203408661,636.9257883620418,630.1050646877311,926.3464639009803,638.54737841986,477.36657561862575,527.3375978981461,691.9065967426677,608.7950640130589,677.5347678095815,716.0437113878605,941.4179996225987,426.6328809909446,677.5347678095815,754.1351919569757,1080.1826155763488,819.2739407352476,847.0875422650073,1055.0844744885012,1060.6627752469085,677.5347678095815,1174.3948067208648,847.0875422650073,706.5888625306563,861.4161996933763,1168.332263402615,1334.2449540838365,941.4179996225987,712.8102200954468,743.7690153878934,724.2521292900736,1182.9442957249896,1066.3481241083625,1033.6437305235804,880.8607690051668,794.726559035486,517.3504981267556,941.1240560143013,1083.1049121962717,858.7755326902942,860.9071841833124,1203.6779981937495,1051.074528461147,1117.4731948091198,834.6935677067364,532.5192229643311,612.0747646469251,512.3505791302232,619.5547680981517,519.7711931464596,705.8654488603318,542.458229195698,838.9390737093746,529.824777929915,499.64274302861656,505.01787451967766,505.01787451967766,389.1651339816072,322.4502571805787,336.8215449122094,450.3959789450313,665.2580607265224,662.7401192962602,498.5560270246057,824.6780740444765,614.363629921774,760.7583011590677,798.2270082331329,570.6416560945113,754.7048676759957,948.8231645933381,1099.019084262322,1024.6356472173295,1106.5526213626738,1402.9804381679546,928.1032630274808,939.4492339829923,1093.3620935979789,683.4098041673817,595.9098059605067,936.3777659183295,1120.7403562362797,488.912529872253,744.7343026813948
0.44,747.9586252881301,576.9636366838782,712.0837013457431,618.9002690262841,425.9667910677001,647.6489852382476,589.2318351168824,819.2739407352476,466.42241535303145,699.7770998951679,681.805755404667,550.9983234585969,727.1909345575134,614.5345401223249,607.6723085162827,913.726304290606,614.5345401223249,472.1225069412759,522.0198359633692,669.3349584918622,586.4574762246407,636.9257883620418,702.6560160658968,891.8619896951615,419.8999446564407,654.21608557748,732.9907456196315,1033.815595018406,802.1797831055441,847.0875422650072,1025.1570830002852,1032.2292892696978,666.8063237852695,1105.9177398967263,847.0875422650072,687.5603126963695,834.6935677067364,1127.4144650005796,1296.4885779587435,918.3058045177146,702.6560160658968,732.9907456196315,705.3519396132223,1127.726717014242,1040.431731032374,987.4454176149239,843.5383718788989,779.3663976124346,505.01787451967766,938.4936460479256,1040.431731032374,847.0875422650073,858.5276662376176,1182.7486219934508,1024.7686175986169,1065.3171185266478,832.2264273912988,522.0198359633692,600.8068372033289,505.01787451967766,576.9636366838782,484.9911177861867,682.3088631722309,529.4102479246201,817.7348595336457,516.0281734870815,479.2116540907896,489.3436243127323,488.8126486453046,373.01012538244936,316.4631666403417,326.00605257351083,441.05376092775424,657.6800383444725,626.3398762126964,483.4514073091798,787.2328787321204,596.0670925343198,724.896983227688,753.8840489446222,557.132644533878,719.3138537281043,906.8163914566212,1036.9030460870842,962.6273852857568,1061.0230235411987,1301.1256874133187,892.2686145956026,906.8767194245501,1058.1440379578348,653.7277372621736,567.0545806280509,869.7507435242177,1083.0269284745434,480.51702042050874,730.0851305063925
0.45,679.6754182134677,565.5204535903758,664.8861584925749,598.6413403978754,420.28892993659525,647.6489852382476,584.2491600971908,792.8990254607625,456.37621332926267,674.9641010758471,647.6489852382476,546.6358045811327,702.6560160658968,585.544605311859,589.2318351168824,905.4211927358452,601.777842158206,463.48348346397086,516.7730027239134,644.9681860191965,563.047968962068,610.1616059438365,702.6560160658968,855.6676352444654,403.9228112060646,633.6465132099587,707.1090993574142,966.6828954234252,768.4460718744957,834.6935677067364,979.3170575347879,1011.2411169323311,661.314865249861,1046.269652751871,836.4625285411691,673.1279105517509,834.6935677067364,1086.4244972913411,1208.137555230546,902.0313919756746,674.9641010758471,712.0837013457431,686.1115513476036,1093.9802410833581,996.1278409559382,960.6331509914305,821.1266011682642,755.3080443533001,489.3436243127323,891.8619896951616,997.6786758623872,803.6892968412517,847.0875422650073,1141.726989184771,989.4775076349575,1018.2874812158115,798.9508407011914,512.1178199937132,580.1900831732996,494.6810831907137,553.3642738085008,477.36657561862575,661.314865249861,513.8342206728547,779.3663976124346,496.7484414565066,470.1789493868897,484.40954419580567,470.6417011855531,365.912046880562,310.31982437054864,316.327139577914,424.16742150911836,649.3933273058192,614.363629921774,481.56676332343307,715.7826021331783,581.3254328548553,707.4030808234179,738.6300422959109,547.1407258313136,661.4093384987455,857.0565135504456,969.2111204417434,928.989263430749,1025.216220670923,1199.6149023020464,869.7507435242177,871.7700117183263,998.8228236852692,619.3869631874185,550.9056420497141,797.5946288514104,998.8228236852692,471.83818581597285,711.2689852234969
0.46,625.0937066157072,557.6229844383274,612.6213814192361,589.2318351168824,408.00454625357366,647.6489852382476,571.8920920403683,721.6850184190106,444.33479804573676,647.6489852382476,623.8090120652902,527.3375978981461,682.3088631722309,565.5663712249094,562.8280752081156,847.6954794437802,566.8540212047202,459.26044279675483,512.1178199937132,623.8090120652902,549.757449743704,578.114475649432,697.926271563676,819.4307303509552,402.90237744418727,615.6277736669467,697.926271563676,914.0536783798912,744.4559273766542,794.2548359930772,950.0449353737436,947.5461437505144,647.6489852382476,986.1302114951845,834.6935677067364,655.4751093982593,787.7039231055945,1047.1560020878896,1186.6620966242278,877.7559654694677,651.3265614282178,682.3088631722309,657.422597999056,1059.9978690640885,971.4321659369264,933.8904286067666,803.6892968412517,734.4267697553785,477.36657561862575,871.0191885962724,942.5199214829057,784.8181130627304,807.4036491757956,1121.9300295786602,953.1239908621403,961.0878082930471,764.9622132302052,492.33260128440185,569.6753408726831,486.02502639130836,545.4636175599837,470.1789493868897,639.9476256226885,494.68108319071365,731.4928538237311,476.45212634849713,455.65515596238953,477.36657561862575,461.11103248981016,352.3265442435601,304.6562284326813,306.45009212669964,416.0426005708148,600.5196310272925,598.1202082292218,481.566763323433,689.5820056512672,572.8783627367172,683.0126378343532,726.3648381716553,521.1460140239136,641.8832773557426,809.5747594648444,934.5782976215547,886.8031413512318,969.2040164018481,1136.3789717097443,821.8957637400594,822.6512335273286,952.7898493122093,600.239619356876,537.2670296626163,729.8854632621592,952.7898493122093,468.8431868442408,681.0358805197332
0.47000000000000003,615.0811568946358,542.0087505502821,589.2318351168824,583.0034913422678,407.59637274882283,623.8090120652902,571.8920920403683,678.1014466160991,430.61183560917004,629.6389445518786,607.7481837872322,514.2126522223034,647.6489852382476,562.2993919352778,548.1781559247493,825.3662782115368,556.2195342976412,453.07261391760653,488.5611821764576,592.1465868498858,540.8350583381115,561.8816950681544,672.6221836104326,794.2548359930772,402.90237744418727,608.2336862646707,672.6221836104326,830.192934749891,720.3337222668207,728.4970702319307,938.958425803549,906.4211780013767,647.6489852382476,938.3478257732679,819.1508142391195,615.6277736669467,767.8126430300795,1027.3951857808033,1141.726989184771,834.6935677067364,629.6389445518786,659.9420006160087,647.6489852382476,982.4921981910909,946.5326184069714,905.4211927358452,779.3663976124346,715.7962107602282,469.9372053019623,858.5276662376176,857.3285226889203,755.6537685794679,767.8126430300795,1107.711819429938,923.222968466604,926.2353483153762,733.4187147041744,479.56309760929685,562.8280752081156,473.4133811911711,532.5192229643311,462.3006972924887,623.8090120652902,486.0250263913083,684.6627899988373,462.3006972924887,445.1006945787732,470.1789493868897,445.541354005931,344.8441838121747,296.71424224779463,299.72311468668045,397.6403660305188,569.2992874818548,580.3230981243996,481.566763323433,673.414241668939,572.5920367163284,654.1312444045243,710.0802150507993,499.5406698911865,619.3754256823897,770.6869130515562,898.6725893588293,837.2222726119826,927.8079295597247,1088.0473607726283,785.9428565199106,785.7096450722789,914.5414193466664,580.3230981243996,517.4543610607199,675.4058090571979,926.9015499931223,466.03926954154906,648.2440779097733
0.48,591.0454584174178,522.6484983652199,577.9296451874037,561.5063670260208,399.47832807961845,610.7082227161475,562.8280752081156,647.6489852382476,422.46981897066553,620.1043502362484,589.2318351168824,493.6135914151174,627.4817094283807,548.1781559247493,548.1781559247493,775.598760353806,548.1781559247493,443.56698970743133,477.98160177601363,570.2991824278703,523.0192327708844,538.9474294786562,666.8063237852695,779.3663976124346,402.9023774441872,584.7474275991599,649.4877733332328,744.2865686982575,705.2957679442537,714.3937072036448,905.701188610194,890.5114812616698,647.6489852382476,891.8619896951615,817.7348595336458,607.3916196420884,760.52821131929,961.7130524859799,1141.726989184771,831.6096423124388,610.7082227161475,625.583339343817,620.1043502362484,947.0029281802471,911.5347664038371,905.4211927358452,754.1471226417044,689.9870500285804,463.85084995010334,844.5321395870093,843.5383718788989,739.6475434553279,737.8751164560313,1082.8793953113418,905.4211927358452,890.5114812616698,705.2957679442537,477.3665756186257,548.9678028342266,469.5745891745711,525.6792300250495,453.7957256901458,620.1043502362484,476.39180217094196,666.8063237852695,455.65515596238953,432.2287666305451,462.56506724863937,430.9578316629287,334.613273478741,284.8642535696723,290.89587583507654,382.43130572312293,545.5759887623335,570.3014285532163,479.7035888600322,651.3441244713791,565.5581093921817,627.5120905275506,676.0554118917431,476.9062040110066,601.0557133488751,738.3843105357596,860.8709610842419,795.7188706746341,896.3588839477079,1052.4071671568768,747.1308663689923,751.6228796557958,853.8829560570023,563.4987064391088,511.73201068528346,608.5392456793052,876.0557474242055,462.3337709519629,613.9631044333619
0.49,576.1361502910876,501.2966296412508,571.8920920403683,538.3946909518348,389.1651339816072,601.777842158206,545.9571699899412,647.6489852382476,417.92857284867233,595.7090611902229,571.8920920403683,479.56309760929685,604.084102996838,537.7569157285794,532.5192229643311,760.52821131929,530.6538379405047,438.40006978926533,470.1789493868897,552.7727862210248,512.1178199937132,520.7705899539749,662.2738380304654,760.52821131929,402.9023774441873,570.0783865395351,630.1458952028861,687.3617739088963,676.727948992925,698.7862251095345,864.9147174971665,885.1094475277025,634.4850268247458,842.62571142403,791.00173585322,589.2318351168824,731.9208229082742,941.1240560143013,1127.0241499835017,817.7348595336458,593.3772598038204,615.110958029561,606.2688641453119,914.0536783798912,889.4310745148764,885.1094475277025,720.3337222668207,654.21608557748,457.96253953638336,829.1425019970007,782.1844396477991,730.1696412154404,717.3637147352329,1079.429370378634,889.4310745148764,858.5276662376176,702.6560160658968,467.1571483252965,537.7569157285794,456.1959489875444,501.2966296412508,444.55417185668125,613.1679981915472,463.2538794101379,647.6489852382476,444.55417185668125,426.6328809909446,462.56506724863937,419.4137130562473,327.8963591153317,278.0555926748691,282.29621492258843,380.7381276868907,523.9066233861197,549.6503882249762,458.93013543902697,617.5785632117866,555.7862144505443,609.9776721569315,648.8801579651762,464.70529004929807,571.5898956449669,716.6773718156408,811.3510386476463,756.3618280307572,876.2124017453648,980.7933297243342,721.4230392580745,721.4230392580745,819.0336825822897,553.7405640110862,491.76619950541016,572.8783627367172,838.3130724874177,460.8922312053077,585.2379214589625
0.5,562.8280752081156,494.68108319071365,562.8280752081156,512.1178199937132,389.1651339816072,571.8920920403683,532.5192229643311,623.8090120652902,408.00454625357366,583.0034913422678,563.9275439778775,468.66804885609304,583.0034913422678,516.7730027239134,516.7730027239134,728.4970702319307,512.1178199937132,426.6328809909446,459.26044279675483,534.6731742242141,494.68108319071365,489.3436243127323,618.6636484138431,749.9497657354079,402.90237744418727,556.2195342976412,623.8090120652902,633.5358417824639,647.6489852382476,682.3088631722309,803.6892968412517,839.1159697928176,623.8090120652902,803.6892968412517,748.233943314839,577.4477916913181,720.3337222668207,891.8619896951615,1089.4560494851628,817.7348595336458,571.8920920403683,589.2318351168824,589.2318351168824,858.5276662376176,876.9389119074414,847.0875422650073,705.8654488603318,642.2873868001448,453.07261391760653,819.2739407352476,760.52821131929,720.3337222668207,702.6560160658968,1050.5490333418047,858.5276662376176,845.3129570719532,666.8063237852695,455.65515596238953,523.0192327708844,449.30698396176876,486.02502639130836,440.0331111664572,601.777842158206,457.4577993795722,636.9257883620418,440.0331111664572,422.4698189706656,450.59825498416023,408.00454625357366,326.42167858204925,270.42805107941604,275.4472647836177,364.6825175805071,512.9271834558979,515.1346513055391,442.39821210507534,593.2642337824312,542.4008761655963,595.6819210449082,620.3517530672352,458.3294938779206,565.5581093921817,689.5820056512672,808.9992088717349,730.838355832333,853.8829560570023,933.7145989148456,688.527411267996,689.5820056512672,808.9992088717349,542.4008761655963,481.566763323433,565.5581093921817,794.743483846329,458.3294938779206,565.5581093921817
0.51,541.5085621992005,481.8893919708209,562.8280752081156,486.0250263913083,386.53109723034976,562.8280752081156,512.1178199937132,623.8090120652902,392.3985169458515,563.2238839652299,562.8280752081156,459.2604427967549,571.8920920403683,507.5738548903304,489.3436243127323,720.3337222668207,494.68108319071365,421.0740499888605,453.07261391760653,516.7730027239134,486.02502639130836,475.038048502679,593.7483976517588,727.2725680371642,402.9023774441873,535.9354528952733,611.2548394884584,607.7424807348309,623.8090120652902,643.1502953595993,752.6598797964413,815.6280251297866,623.8090120652902,763.3786411191638,712.0837013457431,562.8280752081156,685.764047257588,860.7754281595769,1073.2959927204865,794.2548359930772,562.8280752081156,571.8920920403683,566.7947812803741,816.9362441511481,847.0875422650072,834.6935677067365,682.3088631722309,618.6636484138431,443.78636351837577,727.2866978946829,712.0837013457431,691.9065967426677,659.9420006160087,1007.5709024320302,837.8776972087148,834.6935677067365,650.0131413603713,445.541354005931,513.7936857765852,440.0331111664573,474.24730058603745,428.1898632328588,583.0034913422678,451.94292493085516,618.5730194903502,435.4968851187018,417.85777193562865,434.81602710033576,399.8587780090148,324.74584821229683,268.76419315791435,274.5742347753153,353.1244041282998,494.4192898689224,498.0565740292608,440.50307058088276,572.8783627367172,517.4543610607199,565.1344342095493,582.3450492339384,437.76986571233715,558.4870643786479,659.0225864000107,789.5379896838679,698.1161236239268,821.7299423831703,877.8571771099159,668.2247841104336,642.4397312838074,798.2270082331329,522.3505808516109,472.0701970642033,536.2518576813158,756.3618280307572,442.9182076930652,555.9140676030104
0.52,516.7730027239134,467.15714832529636,562.8280752081156,468.22426033627835,380.83694235920143,539.3516828262159,502.1235729475677,623.8090120652902,386.53109723034976,550.2086765491196,550.9983234585969,444.8538678788219,550.9983234585969,484.2156863323451,471.8448558620779,720.3337222668207,478.94807145190896,413.7323824701425,440.0331111664572,494.68108319071365,477.58338862515154,470.99875156483176,576.2391303062338,686.3782937509638,402.9023774441872,521.2702883577325,606.8302418937001,565.5204535903756,608.7950640130589,613.7146149638581,720.3337222668207,779.3663976124346,606.8302418937001,738.0233027486769,702.6560160658968,557.541242479736,666.8063237852695,818.8429979987991,1038.6273303012913,780.247035748486,550.9983234585969,566.8540212047202,550.9983234585969,779.3663976124346,829.9451294182711,817.7348595336458,666.8063237852695,603.1812865291765,440.0331111664572,689.8783308543951,684.6627899988373,682.3088631722309,644.64649011291,976.7769450097451,803.6892968412517,803.6892968412517,635.0274182774782,442.0246817123787,505.01787451967766,430.9578316629287,470.1789493868897,420.28892993659525,566.0346075812042,440.5863252069909,587.4878988599903,430.9578316629287,401.5708026912994,418.34400353582197,396.3743977899892,316.17039707854155,264.1051871975735,268.10588211656204,345.1723159288173,481.56676332343307,474.2344760115117,432.85195569227733,561.2429249224854,514.5165603076396,552.778264775553,564.7219666623555,425.9105159374081,555.4115124879662,635.7022462593415,723.3061025729261,684.7398966326489,785.9428565199107,845.1552140059663,636.1585568571148,619.3869631874185,782.7008719637438,504.4607908422273,459.8714490106462,506.9513196028255,717.7319645806258,432.00683512190164,543.5132366090749
0.53,496.0760221349533,462.9324337347719,556.748217570479,457.6380637212904,373.4097505956107,523.77923198636,486.71751093526063,615.6277736669467,380.8369423592014,527.7521279034409,538.0970625143156,437.9918094449672,550.9983234585969,477.5422973778794,470.1789493868897,704.4212041028359,472.88261775928004,403.3105509489381,430.9578316629287,479.9354832863123,470.1789493868897,456.5753153514219,563.9275439778775,661.140716591764,402.90237744418727,505.01787451967766,589.2318351168824,550.9983234585969,589.2318351168824,590.2355156801881,702.6560160658968,750.1213479774647,583.5017588442369,712.7437030194292,682.3088631722309,550.9983234585969,637.7836441121381,769.3196979335307,980.4531233481534,756.540030895799,542.0087505502821,562.8280752081156,550.9983234585969,756.540030895799,796.1332378763224,780.5574726828858,648.1743532653861,568.3080454122473,426.97887704470327,649.6872992633274,682.3088631722309,661.140716591764,623.8090120652902,947.8773657062316,784.6084081087222,794.2548359930772,623.8090120652902,435.8597832025221,486.29051422502226,429.0116038605358,462.56506724863937,413.7323824701425,562.8280752081156,433.45431106360377,564.5647078228766,422.46981897066564,389.1651339816072,403.56853943649406,389.1651339816072,308.43526669294323,264.1051871975735,264.1051871975735,341.0974143107496,472.303706518255,471.1426348274473,423.1581473131763,553.9962703160185,506.9513196028255,531.3248074487697,553.7405640110862,420.62733135509285,545.5344283816652,612.4962223287498,668.6978303321762,657.6800383444725,756.6560969426904,812.6249087024512,609.844306448743,587.2621924090574,760.0401894299226,486.7173993852087,445.89849076293484,482.382718217991,690.6366116598056,410.51661124784243,531.2806368182698
0.54,460.71447755558404,454.2089324173111,533.792905065086,444.99052972198365,370.830164080781,508.14185052825326,479.56309760929685,595.0613385828889,373.9872857259031,508.14185052825326,521.4214246005757,422.46981897066564,529.6175129272674,464.5855829223684,457.2414821695103,682.3088631722309,464.5855829223684,389.1651339816072,421.24852111158623,458.89991411331835,460.71447755558404,434.9509546444812,556.2034142283851,629.5122068891266,400.2392279384115,482.4063462733819,589.2318351168824,547.5612153873026,573.9597880652411,571.8920920403683,669.5878219625213,727.6807354354198,569.0707723724054,687.8500649661227,666.8063237852695,550.7163067052122,608.7950640130589,738.691218118511,957.9333972550563,726.8557333433121,527.3375978981461,550.9983234585969,544.7232889150476,733.3117224330385,773.2510151991888,764.0120699635804,619.2275185622178,561.6451000331638,421.24852111158623,604.8654197743413,654.21608557748,622.9908882254559,620.9276084204798,929.9006238828883,768.4460718744957,779.3663976124346,607.8718120220519,430.9578316629287,478.333045294521,425.9984858855097,453.07261391760653,400.2392279384115,549.4190296396422,430.5253365957303,544.7232889150476,405.14733172031725,379.2513013443505,380.8369423592014,380.8369423592014,303.40062544531844,261.382924552137,257.70968865072973,332.7327549114871,461.2711200959368,463.9641903313808,414.8228382295926,535.0421354854323,488.6930168235484,509.58069969817734,535.7946754908822,408.3033947898214,528.1162863311475,590.5568688317817,631.6190372408316,632.9781565800997,728.0720866898553,766.3428157898265,595.6819210449082,557.0416028121018,757.98030704639,472.2508910064285,436.2324379737803,468.77238298609603,677.7123874130253,392.77510156043184,514.5135094525094
0.55,437.35306513135447,442.2459673285922,493.6135914151173,432.09259502687183,359.07550281677527,494.68108319071365,477.36657561862575,589.2318351168824,359.07550281677527,484.732640634906,502.9505162538847,418.4655614358702,505.01787451967766,455.13864755343286,439.125865956906,666.8063237852695,455.65515596238953,380.2706419967546,417.85777193562865,445.541354005931,459.2604427967549,422.4698189706656,542.0087505502821,610.5032414265306,380.2706419967546,468.6561729592395,563.9275439778775,534.8916048608186,562.8280752081156,562.8280752081156,658.796817608303,705.0129373858581,562.8280752081156,680.4726726481347,645.5043458630062,542.0087505502821,600.5640859646093,705.8654488603318,902.7093521277084,691.9065967426677,512.1178199937132,542.0087505502821,526.4739248726937,707.4200119816844,758.7556866866271,758.7556866866271,594.4136159755546,543.5511018938987,413.7323824701425,589.2318351168824,635.5698097302105,601.777842158206,607.3916196420881,914.0536783798912,758.0693577183996,744.8677104213177,587.9861663619594,422.4698189706656,469.574589174571,414.7637298365139,442.79918136912596,396.88078508620083,541.1583835859415,420.8341521951128,527.3375978981461,391.2865564955876,369.6006347807262,371.375154406198,377.00637751406396,300.27185601960036,259.557223973381,257.70968865072973,321.48687115899946,444.2933536292678,453.72792876536903,400.0338063547333,516.5489255397554,473.2973045310678,490.66863426188803,519.6727731022252,392.77510156043184,490.8810246989097,572.8783627367172,595.6819210449082,604.3206888705944,708.2406296957579,718.7865573456108,574.7395465836375,542.4008761655963,741.8196530991388,465.2981698236318,427.01120618594086,462.3337709519629,645.6997576881606,386.0616872123926,494.28234931495035
0.56,414.3924447846202,435.49688511870175,470.54915082582033,420.28892993659525,348.0721922534415,489.3436243127323,468.0108379340819,589.2318351168824,345.1723159288173,477.3665756186257,480.5970062144185,405.9636787298191,487.4099954792129,443.23792899101466,426.6328809909446,664.0605945175652,444.44293057688253,371.17895788904787,403.71872445368894,430.9578316629287,453.4858206447717,418.2467572157832,527.3375978981461,584.7109591450909,371.17895788904787,454.06266653827004,551.8337171928439,523.1117598284529,562.8280752081156,557.2769008433169,630.1458952028861,673.1279105517509,551.8337171928439,661.0402923230903,609.8882975576807,532.5192229643311,578.7414605721818,685.5644076352168,841.4528227788479,670.5992758451582,505.01787451967766,533.3572538066106,505.01787451967766,698.3562483366051,739.6475434553279,730.281145947674,573.6699159286719,527.3375978981461,408.00454625357366,564.3957803341722,616.1135136264501,583.0034913422678,591.2391962434938,894.0314621816703,734.7748213353748,705.8654488603318,577.9296451874037,417.85777193562865,463.29980022090433,394.5541055886811,440.0331111664572,389.1651339816072,532.5192229643311,411.4412479835149,523.0192327708844,374.26241609872943,355.0009491336218,360.34880084276085,373.01012538244936,300.27185601960036,258.00529430235383,251.8240571657793,306.7080742762894,440.5030705808828,436.91573919091655,396.4699982754962,506.9513196028255,460.60057752654814,475.60333978747906,503.6017906274208,386.35829515972404,472.9743255076977,562.4962789829331,560.8310912397435,587.9943427252183,687.8102870873714,691.6912176683439,567.8028162459855,536.6966022733961,736.5345106939399,458.3294938779206,416.5767392086532,448.9906182368344,620.4994292714628,379.05730102213045,475.5307416316173
0.5700000000000001,385.1676020028523,426.6328809909446,457.52990511625944,413.7323824701425,341.070664470785,482.92330057594273,459.26044279675483,589.2318351168824,340.29221399761434,464.95294940850096,477.36657561862575,402.66459623831435,478.5087670537747,435.49688511870175,420.28892993659525,623.0583146626784,428.88185534037626,352.1760200190806,398.1467533267305,419.96110256327256,441.47146767184495,408.00454625357366,514.5385150134172,571.4938646372437,360.34880084276085,440.0331111664572,532.5192229643311,511.245983153563,549.64464304235,550.9983234585969,598.8648272935741,666.8063237852693,550.9983234585969,647.6489852382476,580.568045187933,516.7730027239134,563.3997989683918,666.8063237852695,799.1607556341278,646.4569865795995,487.75069731044874,520.0210423483381,486.02502639130836,666.8063237852693,720.3337222668207,702.6560160658968,569.4738180392571,505.01787451967766,408.00454625357366,546.6833284626057,598.8648272935741,566.8540212047202,575.0316196768266,868.1015139859256,724.5786632086778,684.6627899988373,565.4493121358356,405.5555052250681,454.4155357808936,389.0334321440443,435.49688511870175,386.53109723034976,523.0192327708844,408.00454625357366,512.1178199937132,357.2928855803957,348.0721922534415,348.0721922534415,370.830164080781,296.71424224779463,247.77748904784656,247.09406027314463,298.56420140913355,424.2595388954005,436.2324379737803,392.77510156043184,479.98845030906386,451.4472783709762,466.06790386479054,483.24615900154686,381.813163503925,447.2117847813898,553.7405640110862,530.8166312199647,574.1039139444108,653.4560957624101,655.395331842632,556.9368928227394,515.2355404280486,730.838355832333,451.4472783709762,403.11532844181045,440.5030705808828,602.3617755040095,364.8267671630555,464.1889233822782
0.58,364.1624715719777,420.28892993659525,445.21229328951443,409.72289711854455,341.070664470785,479.56309760929685,452.1688627282057,584.8719944746524,330.03415114452383,459.26044279675483,466.6060985960977,389.1651339816072,466.6060985960977,430.9578316629287,413.7323824701425,589.2318351168824,422.2081122865772,345.1723159288173,386.53109723034976,399.57344056196774,434.9521987040091,398.1467533267305,494.68108319071365,562.8280752081156,360.34880084276085,430.4388375822907,516.2143807962894,488.6218434311303,537.7569157285794,542.0087505502821,566.5028439374992,654.21608557748,548.1781559247493,629.3854692263748,563.7956077255061,494.68108319071365,555.592988996956,647.6489852382476,777.1058152572577,610.8448769092255,472.4927083802066,511.2658265368291,476.78171155001553,657.9931570398173,702.6560160658968,684.3803187796447,562.8280752081156,490.9448619761269,397.3871723824129,523.0192327708844,588.4844338639289,563.1579158390442,563.7956077255061,845.6002653180151,705.4803169249996,663.8977735967319,562.0350502988588,402.3317025500926,445.21229328951443,367.1807999210901,426.13331354851124,378.00544054696775,516.2143807962894,402.90237744418727,503.77745956020226,349.9615635591595,345.1723159288173,339.9354241974112,364.6825175805071,296.28713846568144,243.66504961455985,243.66504961455985,288.09470059343124,414.2611564493644,417.39522633221486,379.7755998454131,470.44542530292193,439.99059466803067,458.08305589085273,471.04626472492725,378.551709507724,435.72536563155495,550.7425676310665,496.3217355346353,565.5581093921817,626.3398762126964,632.1815629360115,547.9657056037854,475.0058701801551,721.4230392580745,439.99059466803067,392.77510156043184,426.2451412062392,580.3230981243996,350.58805005955435,443.45490482910606
0.59,346.38356933010465,413.7323824701425,435.49688511870175,390.8887897742163,330.32566823941363,477.36657561862575,443.4573028019591,559.402316796129,325.50197082902514,443.4573028019591,460.053552665207,386.53109723034976,460.053552665207,426.6328809909446,395.7019443151603,562.8280752081156,413.7323824701425,339.44889265167944,378.6850009819037,388.24322111866707,421.811478189639,387.1632660506515,486.02502639130836,544.5307218560896,360.34880084276085,421.811478189639,497.1619131096648,475.6607220851789,523.0192327708844,538.7773560857879,562.8280752081156,627.9279861047273,543.4894078401542,615.6277736669467,552.2514140599674,478.7943149125619,548.8549961328727,610.4349143299919,744.6589037426784,579.1145015866027,467.1571483252964,488.10248002316547,467.1571483252964,632.3349166581784,702.6560160658968,668.3235046092249,553.8374638784812,482.99456862086925,386.53109723034976,497.1619131096648,583.0034913422678,550.9983234585969,556.2195342976412,807.0602318874261,694.4864573802424,647.6489852382476,548.8549961328727,398.1467533267305,432.04720449231417,358.12052929728617,420.8123433047721,370.83016408078095,493.1054443623989,391.8169121240828,489.34362431273235,345.86828624672705,341.070664470785,332.7327549114871,349.49062068369545,291.5961696454878,237.3303159423698,237.7573473773068,283.80790891369554,410.1421567276903,404.9690498580057,355.38323402139275,459.2905203756907,432.00683512190164,441.41273851249514,464.7423450351938,374.3608507510059,421.61810751519386,532.4089629547544,475.0058701801551,554.5076829258829,607.9365947066319,607.9365947066319,526.2881641708102,466.03926954154906,708.2406296957579,420.62733135509285,384.5391764535227,414.8228382295926,565.5581093921817,342.10342295422373,421.9928718071098
