Exceedance,VicFalls_full,Ngonye_gauged,Ngonye_synthetic,Conversion
0.41400000000000003,839.318,908.6464,777.7906971134076,0.9266936931096529
0.41500000000000004,834.7498,904.2522,774.5199897066692,0.927846870651145
0.41600000000000004,834.7498,899.1753,774.5199897066692,0.9230617216629039
0.417,831.2684,897.535,770.5917672993068,0.9268101613676077
0.418,827.5366,892.8315,766.8266091909909,0.9266376969804004
0.419,827.5366,890.8377,766.8266091909909,0.9246383004356441
0.42,823.6198,887.4965,761.7593634587539,0.9248919992680529
0.421,820.3628,882.7007,758.1808343564503,0.9242018706314454
0.422,820.3628,880.8291,758.1808343564503,0.9235081222063988
0.423,815.842,877.5029,755.1011723283336,0.9255482952928799
0.424,813.2284,874.1817,752.0600531931916,0.9247833120353294
0.425,813.2284,870.8656,752.0600531931916,0.9225421767609694
0.426,808.1115,866.4696,747.4755020986407,0.9249658024896821
0.427,806.1332,859.2984,743.859461672278,0.9227500637267861
0.428,806.1332,857.577,743.859461672278,0.922164508502125
0.429,806.1332,854.3598,743.859461672278,0.9187827796732007
0.43,806.1332,850.9425,743.859461672278,0.9168102221654185
0.431,799.0771,849.4326,740.021049320539,0.92453122517959
0.432,799.0771,847.3434,738.7717302759537,0.9235438941081021
0.433,796.6765,842.8806,738.7717302759537,0.9215852777076203
0.434,792.06,837.9798,730.714270779528,0.9216969826517336
0.435,792.06,836.5771,730.0393120791321,0.9214402230143759
0.436,785.2032,833.0904,727.8085237313198,0.9269046836937493
0.437,785.0819,831.4631,726.8019111671641,0.9257657209612961
0.438,785.0819,826.5889,726.8019111671641,0.9216253408641832
0.439,785.0819,821.2924,726.8019111671641,0.9157249165944229
0.44,778.1427,818.4904,725.7656028659854,0.9207970611646621
0.441,778.1427,815.2599,716.5115113267353,0.9172493418470579
0.442,777.661,810.4237,716.5115113267353,0.9112973911114444
0.443,771.2422,807.2059,705.9668484851786,0.9153633560056471
0.444,771.2422,803.9932,705.9668484851785,0.9118066328885532
0.445,764.3804,800.7856,700.2661474818176,0.9161225843595906
0.446,764.3804,800.7856,700.2661474818176,0.9151186640459732
0.447,764.3804,797.583,700.2661474818176,0.9127477678766206
0.448,762.7167,795.2038,695.4702223167137,0.9112159901742389
0.449,757.5572,791.2994,692.5683005817791,0.9142125513186056
0.45,757.5572,789.2804,692.5683005817791,0.9119670082191709
0.451,750.8951,784.824,691.0753677755683,0.9149507268372495
0.452,750.7725,783.3746,686.0753050426567,0.913825832782443
0.453,750.7725,781.2218,686.0753050426567,0.912609348744777
0.454,750.7725,776.4991,686.0753050426567,0.9074311289457463
0.455,744.0263,772.1468,681.78955832735,0.911534305429568
0.456,744.0263,770.5415,678.2054965918314,0.9097264444619549
0.457,740.6484,768.9903,675.956618683875,0.9126552068213136
0.458,737.3183,765.827,673.2729478898603,0.9131374440182216
0.459,737.3183,763.63,673.2729478898603,0.9106053875897715
0.46,733.3846,760.8029,668.9846576157062,0.9121880356032922
0.461,730.6486,754.8498,663.943466896229,0.9087042210116176
0.462,730.6486,753.2851,663.943466896229,0.9069080731277659
0.463,730.6486,751.7217,663.943466896229,0.9049574269367014
0.464,726.1668,750.1595,659.9076762522163,0.9070272906014579
0.465,724.017,747.0391,655.0907423557252,0.9048002220330809
0.466,723.1445,745.4808,655.0907423557252,0.9029066910515936
0.467,717.4235,742.3682,649.4168976114638,0.9052071720698637
0.468,717.4235,736.7662,649.4168976114638,0.8980812704591559
0.46900000000000003,710.868,734.665,643.4343479442116,0.9038667360018571
0.47000000000000003,710.868,729.9693,642.5299388881681,0.8972290794983001
0.47100000000000003,710.868,728.4253,642.5299388881682,0.8954101843834803
0.47200000000000003,710.868,728.3759,642.5299388881682,0.8942546172811432
0.47300000000000003,704.7879,722.2622,629.5616925000943,0.8932640479498787
0.47400000000000003,704.3503,719.5818,627.2657620273756,0.8905593736914368
0.47500000000000003,697.8704,717.2002,624.4189347589191,0.8947491321582333
0.47600000000000003,697.8704,714.5877,624.4189347589191,0.890389455084837
0.47700000000000004,697.7526,713.0567,620.6888951201613,0.8886319515296405
0.47800000000000004,691.4282,711.527,618.5439782521025,0.8945888788627693
0.47900000000000004,691.4282,708.9168,618.5439782521025,0.8920991030605602
0.48,691.4282,705.4212,618.5439782521025,0.88898777163146
0.481,689.6635,702.3762,612.908592254337,0.8872925423656156
0.482,685.0236,697.8185,608.0169370785222,0.8875853869538542
0.483,685.0236,696.3019,608.0169370785222,0.8854111233481389
0.484,683.8179,695.1164,604.7408639649768,0.8843595114503098
0.485,678.6565,693.2726,603.438562842615,0.8891664086951425
0.486,676.9182,691.7599,603.3572279848385,0.8913295993294884
0.487,672.3268,688.3498,601.2752009453283,0.8943198470525467
0.488,672.3268,684.6259,601.2752009453283,0.8898249115979632
0.489,672.3268,681.0817,601.2752009453283,0.8852980684587488
0.49,672.3268,677.5451,601.2752009453283,0.8823341597493851
0.491,666.0345,676.7053,598.2247923097439,0.892788475819738
0.492,666.0345,674.9796,594.6279260983613,0.8918354341557871
0.493,666.0345,671.4556,594.6279260983613,0.8870633686375076
0.494,663.2533,669.2275,588.9430518538763,0.8879609824087967
0.495,659.7793,666.2456,587.1924397723405,0.8899831197679898
0.496,656.4879,663.8997,586.8242942429775,0.8938844025045665
0.497,653.5614,661.7827,585.0411849755841,0.8951587180264686
0.498,653.5614,660.2977,585.0411849755841,0.892569550637989
0.499,653.5614,659.9021,585.0411849755841,0.8925380660983077
0.5,647.3805,657.3317,584.250819377603,0.8991695938092326
0.501,647.3805,654.371,582.1048612250179,0.896481801514819
0.502,643.0906,650.3649,577.0708225332578,0.8973398499888784
0.503,641.2365,648.4003,574.6265703499813,0.8960891635723506
0.504,641.2365,646.9925,574.6050789370615,0.8955086499091149
0.505,636.4584,645.5208,574.6050789370615,0.9028501632628013
0.506,635.1294,641.41,572.3936998626924,0.9012237504084875
0.507,635.1294,638.1822,572.3936998626924,0.8980252471548377
0.508,635.1294,636.7185,572.3936998626924,0.8962306486804122
0.509,635.1294,633.9034,572.3936998626924,0.8945986166332502
0.51,635.1294,632.9777,572.3936998626924,0.8950341656029726
0.511,629.8704,628.209,565.0538014483199,0.8970953412770625
0.512,629.0591,626.51,563.5949384091037,0.8959332094696727
0.513,623.3263,625.057,562.3570228690801,0.9021872217955189
0.514,623.0255,622.155,562.3570228690801,0.8998493824309258
0.515,623.0255,619.2583,560.6291114137188,0.898129947265965
0.516,623.0255,617.812,560.6291114137188,0.8961425708754786
0.517,623.0255,616.3671,560.6291114137188,0.8962986037874827
0.518,623.0255,614.335,560.6291114137188,0.8946941014508993
0.519,617.0284,612.0403,555.4035080925796,0.9001263282088467
0.52,617.0284,611.8675,555.4035080925796,0.9012912146437305
0.521,617.0284,607.0423,555.4035080925796,0.8943040502119385
0.522,611.0679,603.6638,549.5304979237502,0.8992953122292141
0.523,611.0679,603.154,549.5304979237502,0.8999541870715064
0.524,611.0679,601.9916,549.5304979237502,0.898341018584369
0.525,610.3697,599.1327,547.064120682243,0.8962832209433775
0.526,605.1438,597.3401,546.2892406860738,0.9027428533285373
0.527,605.1438,593.4311,546.2892406860738,0.8982792629199048
0.528,603.9569,592.0091,542.9401072877282,0.898971610867809
0.529,599.256,590.2837,540.7666511918678,0.9023967239241123
0.53,599.256,584.9193,540.7666511918678,0.8943171917937246
0.531,597.5875,583.5055,535.4924250309305,0.8960904052225498
0.532,593.4044,582.093,533.6734106622347,0.8993418496091952
0.533,593.4044,580.6818,533.6734106622347,0.8972837661884435
0.534,593.4044,579.272,533.6734106622347,0.8939105649067983
0.535,587.589,575.0508,529.8283395473499,0.8960981554647983
0.536,587.589,575.0508,526.5374190714055,0.8962210512409191
0.537,587.589,573.4052,526.5374190714055,0.8937789151986141
0.538,584.9787,570.9311,524.7243950427445,0.8931682782939127
0.539,581.8096,568.2051,520.4973166418904,0.8938687681945575
0.54,581.8096,566.6453,520.0614304757682,0.8915378681323299
0.541,581.8096,564.4178,520.0614304757682,0.8894863047365525
0.542,576.0661,561.0689,517.2359262473556,0.8937291702258799
0.543,576.0661,559.6782,514.8470775482588,0.8921233811401479
0.544,576.0661,555.5145,514.8470775482588,0.8856088049156758
0.545,576.0661,552.7455,514.8470775482588,0.8808499903727487
0.546,572.5422,551.3631,505.89550513857466,0.8834723286460412
0.547,570.3586,551.3631,505.8955051385746,0.8869779558659667
0.548,570.3586,548.481,505.8955051385746,0.882475402806508
0.549,566.3882,547.224,504.4284278554133,0.8867594755746399
0.55,564.6867,545.8471,501.46755475881315,0.8880456273519691
0.551,564.6867,544.4716,501.4675547588132,0.8859313868568645
0.552,564.6867,543.0974,501.46755475881315,0.885154839261761
0.553,564.4077,541.7246,501.46755475881315,0.8853984226053266
0.554,559.0506,538.9832,498.3571266865325,0.8894834638697153
0.555,559.0506,537.6146,497.2662641664427,0.8873602282289031
0.556,558.8142,533.5169,497.2662641664427,0.8811036812490216
0.557,553.45,533.3647,491.6709992178998,0.8883747388524704
0.558,553.45,532.1538,491.6709992178998,0.8878988189712703
0.559,553.45,528.0728,491.6709992178998,0.8812247057034935
0.56,548.182,526.7153,486.69139154698405,0.8878281146534983
0.561,548.182,525.7443,486.69139154698405,0.888961214278808
0.562,547.8849,524.0043,485.77429868653064,0.8866356760088309
0.5630000000000001,547.8849,524.0043,485.7742986865307,0.8867717790473146
0.5640000000000001,547.8849,524.0043,485.7742986865307,0.8885386156631497
0.5650000000000001,542.3552,522.6509,485.596810848607,0.8953483083569717
0.5660000000000001,542.3552,519.9483,485.596810848607,0.8908556958216323
0.5670000000000001,542.198,518.5991,485.4349500756117,0.8900791738483296
0.5680000000000001,536.8608,518.3188,482.4189796471279,0.8985922973834706
0.5690000000000001,536.8608,515.9049,482.41897964712797,0.8957096681046695
0.5700000000000001,536.8608,514.5598,482.41897964712797,0.8935122426476103
0.5710000000000001,536.8608,513.2162,482.41897964712797,0.8922678359836483
0.5720000000000001,536.2561,510.7514,477.49571153174736,0.8904247644581523
0.5730000000000001,531.4016,509.1936,477.3506790239409,0.8973436545422216
0.5740000000000001,531.4016,507.8556,476.8498537735839,0.8951361950058918
0.5750000000000001,531.4016,506.5189,476.8498537735839,0.8929302343173393
0.5760000000000001,525.9775,505.1837,476.84985377358396,0.9000565827613265
0.577,525.9775,503.8498,473.40951125934555,0.9001772639634767
0.578,525.9775,501.3063,473.40951125934555,0.8957839778329559
0.579,525.9775,499.8567,473.40951125934555,0.8947461134583989
0.58,524.4984,497.8915,469.5401095096484,0.895217429661651
0.581,520.5884,497.2016,469.4154588764537,0.9017017261169357
0.582,520.5884,494.5521,469.4154588764537,0.8970480688271589
0.583,520.5884,493.2295,469.4154588764537,0.8948000062035871
0.584,518.6822,492.4531,465.6154581164553,0.8972006880567664
0.585,515.2343,491.9083,465.6154581164553,0.9036965476026253
0.586,515.2343,488.4588,465.6154581164553,0.8982799172787017
0.587,515.2343,486.6743,465.6154581164553,0.8951622925414224
0.588,515.2343,484.8928,465.36202672279734,0.8925164889268261
0.589,512.9077,483.1137,458.9258798435102,0.8947533442050299
0.59,509.9149,482.6469,458.8873888981848,0.8999293586011801
0.591,509.9149,481.3893,458.88738889818484,0.8977494610448379
0.592,509.9149,480.0808,458.8873888981849,0.8954737599046335
0.593,507.1746,478.7737,456.3937049071543,0.8971909315216052
0.594,504.6303,478.1679,454.8146066392561,0.901282793837897
0.595,504.6303,476.3986,454.8146066392561,0.8981139171880053
0.596,504.6303,475.9345,454.8146066392561,0.8974048452053799
0.597,501.4829,474.8609,451.8074158794567,0.900942815556536
0.598,499.3804,473.5595,449.93826956617244,0.9009930497195573
0.599,499.3804,470.9609,449.9382695661724,0.8947924744569878
0.6,495.8325,470.9609,449.93826956617244,0.9013631981365691
0.601,494.165,469.6637,444.95699282989796,0.9004219093418149
0.602,494.165,467.0736,444.95699282989796,0.8941914465982456
0.603,494.165,466.2099,444.95699282989796,0.891275451947051
0.604,490.2231,465.7807,441.30929115268907,0.8987024535561047
0.605,488.9841,465.7807,441.30929115268907,0.9025023332101986
0.606,488.9841,464.4893,441.30929115268907,0.901518604239478
0.607,488.9841,463.1992,441.30929115268907,0.8979570162910664
0.608,488.9841,460.8641,441.30929115268907,0.8931866066034826
0.609,488.9841,460.6234,440.56470275987965,0.8942330871146382
0.61,484.6547,459.3376,436.6321737172548,0.9009139367002006
0.611,483.8375,457.3913,434.6235608906325,0.8982841571615109
0.612,483.8375,455.5474,434.6235608906325,0.8948326500753816
0.613,482.6724,454.2088,434.6235608906325,0.8945265743274132
0.614,479.1271,452.9302,430.9437600493022,0.8994351604183989
0.615,478.7252,450.9096,429.09661665444224,0.8963317925491331
0.616,478.7252,450.3772,429.09661665444224,0.895444156307147
0.617,476.9275,449.1029,429.09661665444224,0.8967561347731441
0.618,473.647,447.83,427.4514551961597,0.9024684104325791
0.619,473.647,446.5585,427.4514551961597,0.9000782140063859
0.62,473.647,445.2885,427.4514551961597,0.8976900612943172
0.621,473.647,444.0199,427.45145519615977,0.895783829166945
0.622,468.6029,442.7528,427.45145519615977,0.9058640760855351
0.623,468.6029,441.7554,424.49053305950235,0.9052751787954672
0.624,468.6029,441.4871,424.49053305950235,0.905574402500562
0.625,468.6029,440.2228,424.49053305950235,0.903167800601484
0.626,468.1939,438.96,422.7454831062733,0.9029282165066083
0.627,466.0267,437.6986,422.7454831062733,0.906087681012762
0.628,463.5928,435.7239,421.0830786545125,0.9083037498738387
0.629,463.5928,435.1802,421.0830786545125,0.9076312956957766
0.63,463.5928,432.6675,421.0830786545125,0.9026899547723768
0.631,463.5928,431.4133,421.0830786545125,0.9009661265388728
0.632,462.788,428.9094,415.7296139968528,0.8983154576109423
0.633,458.6166,427.6595,415.09335988554136,0.9050988557447361
0.634,458.6166,427.6595,415.0933598855413,0.9052866789850365
0.635,458.6166,425.1642,415.09335988554136,0.9001912557982072
0.636,457.4224,423.9188,411.55284465751754,0.8997216678884059
0.637,453.6742,422.6747,410.1843345504633,0.9041385526231452
0.638,453.6742,420.1911,410.1843345504633,0.8987598701574598
0.639,453.6742,420.1911,410.1843345504633,0.8980205222653835
0.64,452.097,417.9113,405.72220755863725,0.89680299239017
0.641,448.9209,416.4765,405.4419424506187,0.9016489863029687
0.642,448.7655,415.7946,404.8242870084652,0.9020842444627879
0.643,448.7655,415.2412,404.8242870084652,0.9019166459804921
0.644,448.7655,414.0073,404.82428700846515,0.8998688753520807
0.645,448.7655,412.775,404.8242870084652,0.8990387102628777
0.646,446.8115,411.567,402.9910546836203,0.9019263261657774
0.647,443.8904,410.3146,401.8100674420184,0.9052010754051415
0.648,443.8904,409.0866,401.8100674420184,0.9025937495466965
0.649,443.8904,407.8601,401.8100674420184,0.9015136782224066
0.65,443.8904,407.8601,401.8100674420184,0.9025773031514552
0.651,443.8904,405.71,401.8100674420184,0.8994134258682275
0.652,443.8904,405.1673,401.8100674420184,0.8983118665074675
0.653,440.0673,404.1893,399.5938212034183,0.9049469868681427
0.654,439.0488,402.9686,397.4011444872051,0.9051411699273636
0.655,439.0488,402.9686,397.4011444872051,0.9053460382907266
0.656,439.0488,401.7494,397.4011444872051,0.9012928464280018
0.657,436.3602,400.5317,395.097856726651,0.9054397186696931
0.658,434.2405,399.3154,395.097856726651,0.907823595669754
0.659,434.2405,398.1006,394.2137720954318,0.9052678897407942
0.66,434.2405,395.7239,394.2137720954318,0.899159329730342
0.661,431.1941,394.5625,389.0794083785851,0.9023300837803325
0.662,429.4657,393.2561,388.49797984762154,0.904607701727103
0.663,429.4657,393.2561,388.49797984762154,0.9052225563900149
0.664,429.4657,392.0487,388.49797984762154,0.9011199550438758
0.665,429.4657,391.1563,388.49797984762154,0.9001989588547523
0.666,426.0674,390.8428,387.00086523160724,0.9083090262986729
0.667,424.724,389.6383,386.5121702836538,0.910031385755582
0.668,424.724,388.4353,386.51217028365375,0.9077259829789174
0.669,424.724,387.2337,386.5121702836538,0.9035900001585576
0.67,424.724,386.0337,386.5121702836538,0.9020360979295567
0.671,420.9801,384.8351,382.6257816812766,0.9088927996389297
0.672,420.0154,383.638,381.4827671297545,0.9082589998598968
0.673,420.0154,382.641,381.4827671297545,0.9075866603594228
0.674,420.0154,381.2483,381.4827671297545,0.9053022877938963
0.675,420.0154,381.2483,381.4827671297545,0.9068505827695924
0.676,420.0154,380.0557,381.4827671297545,0.9056659410862815
0.677,417.889,378.8645,380.71052238576317,0.9075337300008515
0.678,415.932,378.8645,379.29534248650543,0.911916713516886
0.679,415.3399,378.0032,378.479935809287,0.9112534957736711
0.68,415.3399,376.4867,378.479935809287,0.906255241511404
0.681,415.3399,375.9693,378.479935809287,0.9043303198652386
0.682,415.3399,374.1148,378.479935809287,0.8997989585872282
0.683,410.6973,372.9311,373.44354507509377,0.9087920244792668
0.684,410.6973,371.7488,373.23843071516876,0.9061378422976123
0.685,410.6973,370.7334,373.23843071516876,0.9038891372334964
0.686,410.6973,369.3889,373.23843071516876,0.9008366091582998
0.687,406.0875,368.6201,369.24753510198565,0.9092807217705191
0.6880000000000001,406.0875,367.1196,369.24753510198565,0.9056503510192435
0.6890000000000001,406.0875,365.8601,369.24753510198565,0.9027708815068676
0.6900000000000001,406.0875,365.8039,369.2475351019857,0.9012851317380771
0.6910000000000001,405.9529,363.5198,363.76139035950104,0.8960679683763831
0.6920000000000001,401.5105,362.3448,363.76139035950104,0.9042314065067445
0.6930000000000001,401.5105,361.5174,363.0584041422262,0.9023957973769527
0.6940000000000001,401.5105,360.0088,363.0584041422262,0.8988583411095304
0.6950000000000001,401.0216,358.8431,362.68860118751405,0.8973102757455913
0.6960000000000001,396.9661,357.6788,358.71894930839306,0.9036513427932337
0.6970000000000001,396.9661,357.6788,358.718949308393,0.90389328469553
0.6980000000000001,396.9661,356.516,358.71894930839306,0.9023899883646218
0.6990000000000001,396.9661,356.516,358.71894930839306,0.9015622833695692
0.7000000000000001,396.9661,355.3548,358.71894930839306,0.9003393431015833
0.7010000000000001,396.129,355.3548,358.43493605259704,0.9039590790034215
0.7020000000000001,392.4543,354.195,358.0844060065464,0.9111728051411276
0.7030000000000001,392.4543,353.0368,357.5936854206976,0.9084256976818427
0.704,392.4543,351.8801,357.5936854206976,0.9055546890001644
0.705,392.4543,350.7248,357.5936854206976,0.9014984120489573
0.706,387.9749,350.7248,354.4931457073971,0.9127458493268135
0.707,387.9749,348.4189,354.1224796179855,0.9063605259101016
0.708,387.9749,348.4189,354.1224796179855,0.9049908608546148
0.709,386.4594,347.2682,354.1224796179855,0.9049291365376485
0.71,386.4594,346.1191,349.7183711488577,0.9036681868612727
0.711,383.5279,345.6909,349.5571399796469,0.9096852979414511
0.712,383.5279,344.9714,348.8896919803591,0.9080278700039915
0.713,383.5279,344.9714,348.8896919803591,0.9075455070884306
0.714,379.1131,343.8252,347.20445544934745,0.9158334424459283
0.715,379.1131,343.2071,347.20445544934745,0.9151949419948905
0.716,379.1131,342.6806,347.20445544934745,0.9132649856146314
0.717,379.1131,341.5375,347.20445544934745,0.9100243404701437
0.718,376.9428,340.3959,344.51519776660774,0.9139720874536077
0.719,374.7305,339.2558,344.0252991054098,0.918060577149204
0.72,374.7305,338.1172,344.0252991054098,0.9167453986664754
0.721,374.7305,337.3486,344.0252991054098,0.9132676753361686
0.722,374.7305,336.9802,344.0252991054098,0.9129776955352034
0.723,374.7305,335.8447,344.0252991054098,0.9116652436605703
0.724,370.3799,335.8447,343.56300047635773,0.9229572749850775
0.725,370.3799,334.629,341.84482321324555,0.9204232923667323
0.726,370.3799,333.5782,341.8448232132455,0.9177928419626508
0.727,370.3799,332.6599,341.84482321324555,0.9155254124827163
0.728,367.5781,332.2575,339.3396877468948,0.923177109155564
0.729,366.0613,330.1899,338.016257313815,0.9216643742873025
0.73,366.0613,330.1899,337.38565901529654,0.9223557353968812
0.731,366.0613,327.9387,337.38565901529654,0.9163277948796313
0.732,366.0613,327.9387,337.38565901529654,0.9176077492379445
0.733,362.9525,326.8154,335.4146595013153,0.9241282523231424
0.734,361.7746,325.6937,334.5594571731722,0.924773207331781
0.735,361.7746,325.6937,334.5594571731722,0.9253482024880588
0.736,361.7746,324.5734,334.5594571731722,0.9224282888125572
0.737,359.025,324.5734,334.5594571731722,0.9291958170504127
0.738,358.3644,323.4547,332.7465878013071,0.9285146286888628
0.739,357.5196,322.3375,331.1532898631336,0.9262521267732834
0.74,357.5196,322.3375,331.1532898631336,0.9248169282165914
0.741,357.5196,322.3375,331.1532898631336,0.9250803387979499
0.742,353.8138,321.2219,330.2174348734584,0.9330882788202377
0.743,353.2963,320.6559,330.2174348734584,0.9346756104534873
0.744,353.2963,318.9952,330.2174348734584,0.9301957932691656
0.745,353.2963,317.8842,330.2174348734584,0.926618606496715
0.746,353.2963,317.8842,330.2174348734584,0.9265602719159187
0.747,349.3472,316.7747,330.1395096648478,0.9338994385710044
0.748,349.3005,315.6668,325.5275608784038,0.9319412966153893
0.749,349.1046,314.5604,324.43708615163195,0.9293406221276715
0.75,349.1046,314.5604,324.43708615163195,0.9294852402766921
0.751,349.1046,312.3522,324.43708615163195,0.9263351165884092
0.752,349.1046,312.3522,324.43708615163195,0.9281239416293879
0.753,349.1046,311.1757,324.43708615163195,0.9264834595820526
0.754,349.1046,310.1503,324.43708615163195,0.9252797285609928
0.755,344.9443,309.0516,321.93235966572394,0.9316733749031895
0.756,344.9443,307.9545,321.37542013461825,0.9270626459856571
0.757,344.9443,307.8731,321.37542013461825,0.9271076158675329
0.758,340.8154,306.8589,319.44166831929886,0.9336124696098185
0.759,340.8154,305.7649,318.18950727505813,0.9302619695225174
0.76,340.8154,304.6724,318.18950727505813,0.9272311342530904
0.761,340.3854,303.5815,318.18950727505813,0.9253705902858467
0.762,340.3854,303.5815,315.1684798498946,0.9272492709576182
0.763,336.7179,302.5778,315.1684798498946,0.9360015605047863
0.764,336.7179,301.4217,315.1684798498946,0.9322817273905721
0.765,336.7179,301.035,315.1684798498946,0.9297926945064451
0.766,336.7179,300.3181,314.98263852268406,0.9280406411118742
0.767,335.9832,299.2334,311.45853668421523,0.9268585113130213
0.768,332.6514,299.2334,311.45853668421523,0.9362910743325151
0.769,332.6514,299.2334,311.45853668421523,0.936023610670284
0.77,332.6514,298.1503,311.45853668421523,0.9323691003654511
0.771,332.6514,297.0687,311.45853668421523,0.9281909602732479
0.772,331.6178,295.9887,311.4088885781851,0.9296018338814405
0.773,331.6178,295.9887,308.27251502772873,0.929751248518211
0.774,328.6161,295.278,307.63117945956054,0.9361415325042216
0.775,328.6161,294.9103,307.63117945956054,0.9345739794977845
0.776,328.6161,292.7581,307.63117945956054,0.9266951576856406
0.777,328.6161,292.7581,307.63117945956054,0.9256366813096351
0.778,327.2618,291.7188,303.045958562418,0.9259274401818391
0.779,324.6118,291.337,302.67327842148654,0.932416130348578
0.78,324.6118,290.6122,302.67327842148654,0.9302475840736758
0.781,324.6118,289.5416,302.67327842148654,0.9263080888161114
0.782,324.6118,289.5416,302.67327842148654,0.925375859943848
0.783,324.6118,288.4725,302.67327842148654,0.9220998672366209
0.784,322.9968,288.4725,299.9469781192793,0.9286376153549488
0.785,320.6383,287.4051,299.2028699782439,0.933147630767266
0.786,320.6383,287.4051,299.2028699782439,0.9316513623485603
0.787,320.6383,286.3392,299.2028699782439,0.9267054254493028
0.788,318.7409,285.2749,295.7686935874904,0.9279282752464162
0.789,316.6956,284.3354,295.26778961264966,0.9323394123967925
0.79,316.6956,284.2121,295.26778961264966,0.9329607119673049
0.791,316.6956,283.151,295.26778961264966,0.9279770201040215
0.792,316.5621,282.0914,295.26778961264966,0.9241875938885115
0.793,314.5212,282.0914,293.3095719732292,0.9305996667156293
0.794,312.7836,282.0914,293.3095719732292,0.93773961286087
0.795,312.7836,281.0334,293.3095719732292,0.9361853830547567
0.796,312.7836,281.0334,293.3095719732292,0.9367966476613508
0.797,312.7836,279.9769,293.3095719732292,0.9333008739451233
0.798,312.7836,278.9221,293.3095719732292,0.9299297344079067
0.799,312.7836,278.9221,292.6933238949998,0.9300747626753819
0.8,310.3376,277.8688,289.82351177116294,0.9337410267597056
0.801,308.9022,277.8688,289.82351177116294,0.9382371241485589
0.802,308.9022,276.8171,289.82351177116294,0.9336614733750492
0.803,308.9022,276.8171,289.82351177116294,0.9326369373127524
0.804,308.9022,274.7185,289.82351177116294,0.9251003541877146
0.805,306.19,274.7185,286.70623893439677,0.9352792744410682
0.806,306.19,273.6716,286.4924690684764,0.9336920154332953
0.807,305.0513,273.6716,286.4924690684764,0.9391616068132683
0.808,305.0513,272.6263,286.4924690684764,0.9357320618349151
0.809,305.0513,271.5825,286.4924690684764,0.9334592859468583
0.81,305.0513,271.5825,286.4924690684764,0.9334856122177028
0.811,305.0513,271.5825,286.3731610411107,0.9354671381026608
0.812,305.0043,270.5404,286.3731610411107,0.9321790358038128
0.8130000000000001,302.0781,270.5404,284.3667491631833,0.9413683056242186
0.8140000000000001,301.2308,269.4998,283.3209175591499,0.9405443187056235
0.8150000000000001,301.2308,269.4998,283.3209175591499,0.9411184637268025
0.8160000000000001,301.2308,269.4998,283.3209175591499,0.9414589777739815
0.8170000000000001,301.2308,268.4608,283.3209175591499,0.9394534399566472
0.8180000000000001,298.0019,268.4608,282.66364292650235,0.9485296668460919
0.8190000000000001,297.4406,267.8757,282.66364292650235,0.946694967806881
0.8200000000000001,297.4406,267.4234,281.5855192414594,0.9435456413227625
0.8210000000000001,294.669,266.3877,281.5855192414594,0.9490578421234926
0.8220000000000001,293.6805,265.7341,279.05084698926146,0.9498224783759069
0.8230000000000001,293.6805,265.3535,278.94434036067554,0.9486257081825707
0.8240000000000001,293.6805,264.3209,278.94434036067554,0.9433755465720481
0.8250000000000001,293.6805,263.2899,278.94434036067554,0.9394017949094675
0.8260000000000001,293.6805,263.2899,278.94434036067554,0.9403023455723422
0.8270000000000001,289.956,262.7792,278.94434036067554,0.9521901028527935
0.8280000000000001,289.956,262.2605,276.0932334627846,0.9504759203949092
0.8290000000000001,289.9506,261.2328,274.56399362840483,0.9469336970794502
0.8300000000000001,289.9506,261.2328,274.56399362840483,0.9453621830038983
0.8310000000000001,289.9506,261.2328,274.56399362840483,0.945514095141727
0.8320000000000001,289.9506,260.2066,274.56399362840483,0.9419511504289987
0.833,286.2506,260.2066,272.9467281356309,0.9535236891577901
0.834,286.2506,259.182,272.9467281356309,0.950334534870556
0.835,286.2506,259.182,272.9467281356309,0.9496017681469346
0.836,286.2506,259.182,272.9467281356309,0.9480134420459152
0.837,286.2506,258.159,272.9467281356309,0.9444275083319125
0.838,284.3694,258.159,272.18768033939347,0.9517517652591158
0.839,282.5805,258.159,271.2422118677317,0.9598759003814197
0.84,282.5805,257.1377,271.2422118677317,0.9581692312793546
0.841,282.5805,257.1377,271.2422118677317,0.9580804966195952
0.842,282.5805,256.3708,271.2422118677317,0.9560361033053582
0.843,282.5805,256.1179,271.2422118677317,0.9552511897564211
0.844,282.0511,255.0998,271.2422118677317,0.9533976414541345
0.845,282.0511,255.0998,268.90685350954425,0.9526393058705342
0.846,278.9403,254.0833,267.1267971932527,0.9576486337515687
0.847,278.9403,253.573,267.1267971932527,0.9541451258166102
0.848,278.9403,253.0683,267.1267971932527,0.9522704466000852
0.849,278.9403,252.055,267.1267971932527,0.9471106871468931
0.85,278.9403,251.6199,267.1267971932527,0.9456346003257055
0.851,278.1512,251.0434,263.21544989020924,0.9463034849039271
0.852,275.3297,251.0434,263.1172884422648,0.9556444090204028
0.853,275.3297,249.3596,263.1172884422648,0.947631821897889
0.854,275.3297,249.0248,263.1172884422648,0.9445671025264142
0.855,274.2861,248.8841,259.05848696109416,0.9444827388668043
0.856,271.7487,248.018,259.05848696109416,0.949916058961914
0.857,271.7487,248.018,258.13845413202347,0.9500782695692463
0.858,271.7487,247.5677,258.13845413202347,0.9478659876519856
