Exceedance,VicFalls_full,VicFalls_overlap,VicFalls_factor_smooth,Ngonye_gauged,Ngonye_scaled,Ngonye_synthetic,Conversion
0.244,1484.0,1931.4868,0.7696947769312305,1802.7047,1387.5323919393807,1387.5323919393807,0.9349948732745152
0.245,1473.6,1917.4,0.7697659560420936,1791.4154,1378.9705880495296,1383.5531199236282,0.93578351523448
0.246,1473.6,1915.6,0.7703426366500726,1778.4507,1370.0164013901674,1378.9705880495296,0.9297071127783438
0.247,1463.3,1902.2,0.7706970857704333,1769.7927,1363.9740763077866,1363.9740763077866,0.9321219683645094
0.248,1463.3,1889.1432,0.7714217151282688,1754.4834,1353.4465935920766,1363.9740763077866,0.9249276249518736
0.249,1460.7148,1888.9,0.7723015123387259,1743.3734,1346.4099133911066,1363.9740763077866,0.9217472934422973
0.25,1453.0,1883.125,0.7730755162060257,1732.4728,1339.3323041728986,1339.3323041728986,0.9217703401052296
0.251,1448.1,1872.4,0.7741080548997702,1722.2011,1333.1697436672446,1333.1697436672446,0.9206337571074129
0.252,1442.8,1862.4,0.7741323583988592,1708.5872,1322.6726386661032,1322.6726386661032,0.9167401155157355
0.253,1434.1836,1851.3217,0.7751115798475366,1698.7092,1316.6891717135452,1319.7462180304935,0.9180757412883156
0.254,1425.8,1836.2,0.7766114237737376,1691.2987,1313.4818914336715,1316.7631088561081,0.9212244995326635
0.255,1422.5,1836.0665,0.7789486903199748,1684.8335,1312.3988482322193,1312.3988482322193,0.9226002448029661
0.256,1422.3272,1823.1,0.7805439881705328,1675.903,1308.1160114069605,1312.3988482322193,0.9197011850767957
0.257,1412.4,1805.9333,0.7829486063626989,1662.6622,1301.779052341939,1301.779052341939,0.9216787399758842
0.258,1409.9352,1785.2856,0.7851027983894008,1654.7929,1299.1825365449117,1301.779052341939,0.9214484017030795
0.259,1402.3,1784.4,0.7876427491376811,1646.2493,1296.6563244179831,1296.6563244179831,0.9246639980161043
0.26,1401.58,1770.76,0.78926640474276,1635.2967,1290.6847470966998,1296.6563244179831,0.9208783994468385
0.261,1392.3,1758.9,0.7905165741249649,1624.6322,1284.2986809571048,1284.2986809571048,0.9224295632816957
0.262,1389.8664,1753.7,0.7915896044461704,1614.3677,1277.916689073674,1284.2986809571048,0.9194528978279307
0.263,1381.8,1745.7215,0.7924812186092252,1609.1248,1275.2011823983257,1275.7548954605918,0.9228551037764696
0.264,1371.0,1733.6,0.7932606295732864,1595.3577,1265.5344534965902,1266.587496315371,0.9230739996328157
0.265,1362.6,1709.094,0.7941283092421545,1585.1822,1258.8380603267588,1258.8380603267588,0.92385003693436
0.266,1353.316,1708.5,0.794858924724057,1578.5352,1254.7127917110743,1257.1085203167963,0.9271395532980281
0.267,1352.7,1697.3054,0.7957399528524716,1570.5174,1249.723441829986,1249.723441829986,0.923873321379453
0.268,1343.0,1683.7,0.7975582855434992,1561.7835,1245.6133706501255,1245.821141099877,0.9274857562547472
0.269,1343.0,1683.7,0.7984677925204446,1556.3735,1242.7141128823182,1245.6133706501255,0.9253269641714953
0.27,1333.2,1671.3,0.8008323490474508,1549.2665,1240.7027304955225,1241.2955355055153,0.9306201098826301
0.271,1333.2,1659.1,0.8018019084141211,1542.0479,1236.4169490859879,1240.7027304955225,0.9274054523597268
0.272,1323.5,1646.9,0.8022872728620861,1538.8661,1234.6126866689142,1234.6126866689142,0.9328392041321604
0.273,1323.5,1636.659,0.8033340646811561,1527.775,1227.3137006682534,1234.6126866689142,0.9273242921558393
0.274,1313.9,1634.7,0.8050654988328424,1518.1491,1222.2094624941308,1222.2094624941308,0.9302149802071168
0.275,1307.0,1631.6175,0.8059694930489771,1509.8935,1216.9280987529457,1222.1625170896182,0.9310850028714198
0.276,1304.3,1620.2976,0.8072566588751288,1501.6558,1212.2216438884586,1212.2216438884586,0.9294040051280064
0.277,1304.3,1610.6,0.8074457147396511,1497.3321,1209.0143876871227,1212.2216438884586,0.9269450185441408
0.278,1294.7,1598.6,0.8086493457549159,1489.2468,1204.278450487602,1204.6554676119758,0.930160230545765
0.279,1294.7,1593.2,0.8107080338712755,1483.1866,1202.431292350222,1204.278450487602,0.9287335230943246
0.28,1285.2,1586.7,0.8123096396459621,1477.0503,1199.8221969319604,1199.8221969319604,0.9335684694459698
0.281,1285.2,1582.405,0.8132325954974597,1472.9651,1197.8632313501753,1199.8221969319604,0.9320442198491871
0.28200000000000003,1275.7,1564.4,0.8143059608789331,1466.284,1194.0038015414057,1194.0038015414057,0.935959709603673
0.28300000000000003,1275.7,1563.0,0.8139772641553967,1462.7718,1190.6629878476651,1194.0038015414057,0.9333409013464491
0.28400000000000003,1266.3,1551.3,0.8149071445905528,1456.6693,1187.0502198757194,1187.0502198757194,0.9374162677688695
0.28500000000000003,1258.484,1539.6,0.8146534733322218,1448.5484,1180.0649853498326,1184.1110044460322,0.9376877142258723
0.28600000000000003,1247.6,1539.6,0.8148175750996175,1442.4696,1175.349581626915,1175.349581626915,0.942088475173866
0.28700000000000003,1247.6,1528.0,0.8144481197940193,1438.4227,1171.5206634840367,1175.349581626915,0.9390194481276345
0.28800000000000003,1238.3,1528.0,0.814357383588896,1429.471,1164.1002634762028,1164.1002634762028,0.9400793535300032
0.289,1238.3,1516.4,0.8142509234703587,1428.3252,1163.0151131159846,1164.1002634762028,0.9392030308616528
0.29,1233.744,1516.4,0.815172858468558,1421.6563,1158.895629830834,1159.88756477447,0.9393323329887189
0.291,1229.0,1506.7775,0.814728104242559,1418.0238,1155.3038423448297,1155.3038423448297,0.9400356731853782
0.292,1228.9984,1504.9,0.81566107753362,1409.8439,1149.9547946282014,1155.3038423448297,0.9356845335422743
0.293,1219.8,1493.4,0.8160253656201056,1405.9558,1147.295595740708,1147.295595740708,0.9405604162491458
0.294,1214.7,1493.4,0.8165226270872414,1400.2027,1143.2971870586487,1146.3090838221192,0.9412177385845465
0.295,1210.7,1482.0,0.8166012741448446,1396.1934,1140.1333093926228,1140.1333093926228,0.9417141400781553
0.296,1204.7,1470.6616,0.8166738628631812,1382.2415,1128.840505214798,1128.840505214798,0.9370303853364306
0.297,1201.6,1470.6,0.8175795583418654,1378.2626,1126.839327787111,1126.839327787111,0.9377823966270897
0.298,1194.8,1463.8596,0.8181266853827933,1374.2883,1124.3419316393538,1124.3419316393538,0.9410294037825191
0.299,1192.5,1459.3,0.8181655688258834,1372.7774,1123.1592023423173,1123.1592023423173,0.9418525805805595
0.3,1191.98,1448.1,0.8170286132549817,1362.9867,1113.5991333859836,1123.1592023423173,0.9342431361146861
0.301,1183.4,1448.1,0.8170619832394559,1353.2239,1105.6678035010311,1105.6678035010311,0.9343145204504234
0.302,1183.4,1448.1,0.816336650419933,1344.32,1097.4176858925243,1105.6678035010311,0.9273429828397196
0.303,1174.4,1447.7381,0.8163742516332643,1336.7602,1091.2966078881327,1091.2966078881327,0.9292375748366252
0.304,1174.4,1436.9,0.814668530822994,1333.9016,1086.687656734441,1091.2966078881327,0.9253130592084816
0.305,1165.5,1436.9,0.8147184932037578,1323.0383,1077.9037702268613,1077.9037702268613,0.9248423596970067
0.306,1165.5,1425.8,0.8147684555845214,1318.4757,1074.2524098147207,1077.9037702268613,0.9217094893305198
0.307,1156.6,1425.8,0.8156867989590946,1315.2225,1072.809630943978,1072.809630943978,0.9275545832128463
0.308,1156.6,1414.7,0.8157310554412037,1308.9598,1067.759159184107,1072.809630943978,0.923187929434642
0.309,1156.6,1414.7,0.8166800399863147,1301.2957,1062.7422243100193,1072.809630943978,0.9188502717534319
0.31,1147.7,1403.7,0.8169327703325101,1295.7635,1058.5516657507494,1058.5516657507494,0.9223243580646069
0.311,1147.7,1403.7,0.8178831377100076,1289.9482,1055.0268812993766,1058.5516657507494,0.9192531857622868
0.312,1138.9,1392.7,0.8179242512077852,1289.9482,1055.0799155818304,1055.0799155818304,0.9264025951197035
0.313,1136.3,1387.0766,0.8181166542346979,1286.2572,1052.3084369492908,1052.3084369492908,0.926083285179346
0.314,1130.1,1381.8,0.8190899019624192,1278.6463,1047.3262725116101,1047.6734151694468,0.9267553955504912
0.315,1130.1,1381.8,0.8200179690439011,1276.4199,1046.6872540452193,1047.3262725116101,0.9261899425229797
0.316,1122.9,1371.2208,0.8209929191381441,1273.629,1045.6403906089952,1047.3262725116101,0.9311963581877238
0.317,1121.4,1360.2,0.8227035712206565,1268.7148,1043.776196820501,1043.776196820501,0.9307795584274129
0.318,1116.4416,1354.7054,0.8241548916327786,1262.9482,1040.8649369088128,1041.571997598912,0.932305762261826
0.319,1112.7,1349.4,0.8266744066562808,1252.3248,1035.2648609809455,1035.2648609809455,0.930407891597866
0.32,1112.7,1338.7,0.8287771172662739,1240.9779,1028.4940865531544,1035.2648609809455,0.9243228961563353
0.321,1104.1,1333.4452,0.8301589577250951,1236.1755,1026.2221646452983,1029.5682381827708,0.9294648715200602
0.322,1104.1,1321.5112,0.8318267618197622,1231.6887,1024.5516228909926,1026.2221646452983,0.9279518366914162
0.323,1098.3,1317.5,0.8337903718194586,1220.4166,1017.5716106886395,1017.5716106886395,0.9264969595635432
0.324,1095.5,1313.3752,0.8348124394747506,1215.2999,1014.5474742124204,1014.5474742124203,0.9261044949451578
0.325,1090.02,1304.17,0.8364956331205307,1213.0785,1014.7348678824037,1014.5474742124203,0.9309323387482833
0.326,1086.9,1296.5,0.8375146096045631,1201.8745,1006.5874526611794,1006.5874526611794,0.926108614096218
0.327,1086.9,1296.5,0.8391264412327075,1198.3251,1005.5462766028284,1006.5874526611794,0.9251506823100821
0.328,1080.0512,1286.1,0.8407540029776797,1192.703,1002.7698216134875,1005.786158798667,0.9284465603237025
0.329,1078.4,1279.8242,0.8431223139488531,1187.1907,1000.9469700825588,1000.9469700825588,0.9281778283406517
0.33,1077.848,1275.7,0.8441720263694685,1181.4453,997.3430729456848,1000.9469700825588,0.9253095732846234
0.331,1069.9,1265.4,0.8461770980583506,1175.8399,994.9687943632211,994.9687943632211,0.9299642904600627
0.332,1069.9,1255.2,0.848017462207655,1167.6629,990.1985291720308,994.9687943632211,0.9255056820002157
0.333,1061.5,1255.2,0.8494795959321207,1162.8018,987.7764032131427,987.7764032131427,0.9305477185239215
0.334,1061.2,1245.0,0.8506624895175073,1156.0708,983.4260647864963,987.7764032131427,0.9267113313103056
0.335,1053.1,1235.061,0.8527168688178717,1151.6722,982.0503122885897,982.0503122885897,0.9325328195694519
0.336,1053.1,1234.8,0.8538131009278163,1147.9718,980.1533623356869,982.0503122885897,0.9307315186930842
0.337,1053.1,1234.3127,0.8559467810170309,1141.6128,977.1598013278397,982.0503122885897,0.927888900700636
0.338,1053.1,1224.7,0.8570793083753346,1136.899,974.4126086126095,982.0503122885897,0.9252802284803053
0.339,1044.7,1214.7,0.8591871763244922,1135.0577,975.2270202283726,975.2270202283726,0.9334995886171844
0.34,1042.9,1211.804,0.8602769016297441,1129.5409,971.7179457160726,975.2270202283726,0.9317460405753883
0.341,1036.4,1204.7,0.8613185268143376,1127.3391,970.9980528322012,970.9980528322012,0.9368950722039764
0.342,1036.4,1194.8,0.8624234809460223,1122.2017,967.8130964375439,970.9980528322012,0.9338219764931917
0.343,1028.1,1194.8,0.8626325670536835,1118.5393,964.8884277094302,964.8884277094302,0.938516124607947
0.34400000000000003,1028.1,1194.8,0.8636871779596432,1111.1994,959.7286739364488,964.8884277094302,0.9334973970785418
0.34500000000000003,1028.1,1184.9675,0.8647875823282473,1109.404,959.3988029852868,964.8884277094302,0.9331765421508481
0.34600000000000003,1020.8048,1184.9,0.8648965735826266,1107.5805,957.9425794169324,961.2244182060268,0.938418960624923
0.34700000000000003,1019.9,1175.0,0.8651561272963678,1102.4211,953.7663695258019,953.7663695258019,0.9351567501968839
0.34800000000000003,1019.9,1175.0,0.8662418223039546,1098.4809,951.5500965820881,953.7663695258019,0.9329837205432769
0.34900000000000003,1011.7,1165.3,0.865693705222902,1089.9348,943.5496954633827,944.2739785599591,0.9326378328193957
0.35000000000000003,1003.6,1163.87,0.8667277199955181,1085.7917,941.0857645310576,942.1038756044694,0.9377100085004559
0.35100000000000003,1003.6,1156.1165,0.8670928831674394,1084.7268,940.5588884609903,941.0857645310576,0.9371850223804207
0.352,998.1,1155.5,0.8672301205670196,1081.2236,937.669672987907,941.0857645310576,0.9394546367978228
0.353,995.5,1145.9,0.8673404366342634,1078.567,935.4847727193076,935.4847727193076,0.9397134833945832
0.354,989.3,1136.4,0.8680880972425923,1076.0322,934.0907450697606,934.6455680742869,0.944193616769191
0.355,987.4,1136.3,0.8682574710550147,1069.5631,928.6561523397619,928.6561523397619,0.9405065346766882
0.356,987.4,1136.3,0.8692716484084538,1065.4603,926.1744312947657,928.6561523397619,0.9379931449207674
0.357,979.4,1128.9533,0.8695710076926806,1057.0081,919.1435986563257,919.2242137626405,0.9384762085525074
0.358,979.4,1126.7,0.8694194397332803,1055.2194,917.4282595436881,919.1435986563257,0.9367247902222668
0.359,979.4,1124.6081,0.8702002224718121,1053.4318,916.6965867188815,919.1435986563257,0.935977727913908
0.36,972.908,1117.2,0.8713418769846889,1048.0051,913.1707309235267,917.7923936902706,0.9385992621332404
0.361,971.4,1117.2,0.8726528562682475,1042.754,909.9622564851401,909.9622564851401,0.9367534038348159
0.362,971.4,1110.9,0.8737958049723275,1037.398,906.4740204866824,909.9622564851401,0.933162467044145
0.363,971.4,1107.7,0.8747077635172584,1035.6225,905.8670408231519,909.9622564851401,0.932537616659617
0.364,963.5,1099.0,0.875953575848245,1030.3033,902.497859843247,902.497859843247,0.9366869328938734
0.365,963.5,1098.3,0.8771089637510565,1024.9949,899.0322145891178,902.497859843247,0.9330899995735524
0.366,963.5,1098.3,0.8775599267282772,1019.6975,894.8456633850075,902.497859843247,0.9287448504255397
0.367,962.738,1094.5607,0.8786087752487849,1017.9341,894.3658328849741,894.7950223579074,0.9289815431456679
0.368,955.6,1088.9,0.8787686358150205,1016.1719,892.9799943165575,892.9799943165575,0.934470483797151
0.369,955.6,1088.9,0.8778165441613083,1012.6512,888.9219768248018,892.9799943165575,0.9302239188204289
0.37,954.684,1079.6,0.877792382934582,1010.8926,887.3538242449351,892.9799943165575,0.9294738617646626
0.371,947.7,1079.6,0.877273607836102,1007.3792,883.7471852430461,884.3778192424829,0.9325178698354396
0.372,939.9,1079.6,0.8767253063065049,1002.1181,878.5822981777927,878.5822981777927,0.9347614620468058
0.373,939.9,1071.6048,0.8768342188349179,1000.3669,877.1559293098084,878.5822981777927,0.9332438869132975
0.374,937.6,1070.4,0.875984374045699,998.2915,874.4877547426419,874.4877547426419,0.9326874517306334
0.375,932.1,1066.7875,0.8760993165342429,995.1204,871.8243023092824,871.8243023092824,0.9353334430954644
0.376,932.1,1061.2,0.877257459681392,989.7734,868.2860985442143,871.8243023092824,0.9315374944149922
0.377,932.1,1061.2,0.8783775311390652,986.3955,866.4276440166838,871.8243023092824,0.9295436584236495
0.378,924.4,1052.0928,0.8788142517300468,982.9214,863.8053346504499,863.8374797213194,0.9344497345850822
0.379,924.4,1052.0,0.8802781823498493,977.7115,860.6581020825447,863.8053346504499,0.9310451125947043
0.38,922.9,1042.9,0.8814757973050037,972.5127,857.2464076217418,863.8053346504499,0.928861640071234
0.381,916.7,1042.9,0.8837859021073381,970.7822,857.9636223767463,858.2658056074176,0.9359262816371182
0.382,916.7,1037.0,0.8854420113360267,967.3248,856.5100165272198,857.9636223767463,0.9343405874628775
0.383,916.7,1033.8,0.8866409681362251,966.2248,856.6944921092304,857.9636223767463,0.93454182623457
0.384,916.7,1024.8,0.8880602977044366,962.8791,855.09470019938,857.9636223767463,0.9327966621570634
0.385,912.3,1024.8,0.889628358694364,959.5381,853.6323050077085,853.8996386721373,0.9356925408393166
0.386,909.1,1024.8,0.8912342274081053,955.2628,851.3629035297034,851.3629035297034,0.9364898289843839
0.387,909.1,1015.9,0.8924491977284844,951.8276,849.4577779958287,851.3629035297034,0.934394211853293
0.388,904.0,1015.7672,0.8925516782016837,948.3972,846.4935124617779,846.4935124617779,0.9363866288294003
0.389,901.5,1007.0,0.8938916377395366,946.2199,845.8180560727407,845.8180560727407,0.9382341165532342
0.39,901.5,1007.0,0.8951182841226496,941.1925,842.4786156291069,845.8180560727407,0.9345298010306233
0.391,901.5,1007.0,0.8963606608435383,936.1759,839.1512483897942,845.8180560727407,0.9308388778588954
0.392,901.5,1002.1096,0.8983035863092798,933.0217,838.1367392143809,845.8180560727407,0.9297135210364735
0.393,893.9,998.0055,0.8990717746368818,931.3195,837.3230756189334,838.1585844456698,0.9367077700178247
0.394,893.9,989.3,0.8992224347099977,929.6185,835.933810921456,837.3230756189334,0.9351536088169325
0.395,893.9,989.3,0.9005192599509642,926.2202,834.079129055634,837.3230756189334,0.9330787885173218
0.396,886.8,984.6652,0.9011919662254148,922.8269,831.6441884967043,832.3944313370262,0.9378035504022376
0.397,878.9,980.6,0.9013069607916078,918.1134,827.5019982160496,827.6615858695911,0.9415200798908291
0.398,878.9,971.9,0.9003700732568269,916.0551,824.78859749429,827.5019982160496,0.9384328108934918
0.399,878.9,971.9,0.8994331857220464,914.3652,822.4104047493761,827.5019982160496,0.9357269367952852
0.4,871.3,971.9,0.9000179976860274,910.9893,819.9067656993957,820.0008672448679,0.9410154547221344
0.401,864.0,963.2,0.9012755906435288,906.7107,817.1962216853075,817.1962216853075,0.9458289602839207
0.402,864.0,963.2,0.9002795987211089,904.2522,814.0798077586799,817.1962216853075,0.9422219997206943
0.403,864.0,955.0081,0.899458123009412,899.0514,808.659084732984,817.1962216853075,0.93594801473725
0.404,864.0,954.6,0.900244490856573,897.535,808.0009391009542,817.1962216853075,0.9351862721075859
0.405,856.6,954.6,0.901503549722599,892.5101,804.6010233132719,804.6010233132719,0.9392960813836935
0.406,856.6,953.3022,0.9027626085886249,890.4466,803.8618954248718,804.6010233132719,0.9384332190344056
0.40700000000000003,853.3784,946.1,0.9031436695023046,887.4965,801.5368456804521,803.2477860066796,0.9392513868179134
0.40800000000000003,849.3,937.6,0.904104269555437,882.4941,797.8666836674828,797.8666836674828,0.9394403434210324
0.40900000000000003,849.3,937.6,0.9053777215276145,880.8291,797.4830436132194,797.8666836674828,0.9389886301815842
0.41000000000000003,849.3,936.0,0.9066615450583045,877.5029,795.5981351071429,797.8666836674828,0.936769263048561
0.41100000000000003,847.2,929.1355,0.9073182345307844,874.1817,793.1609967031198,793.1609967031198,0.9362145853436258
0.41200000000000003,842.0,929.1,0.9074281532420738,870.8656,790.2479631300505,790.2479631300505,0.9385367733135992
0.41300000000000003,839.3,924.8,0.9065450387022655,867.5544,786.4771371243207,786.4771371243207,0.9370631920937934
0.41400000000000003,834.7,920.7,0.9064987994542834,863.0164,782.3233305093576,782.3233305093576,0.9372509051268211
0.41500000000000004,834.7,920.7,0.9060748489336705,859.8177,779.059192637996,782.3233305093576,0.933340352986697
0.41600000000000004,828.3,920.7,0.9067617894240464,858.2704,778.2468037136921,781.1594743541756,0.9395711743495015
0.417,827.5,912.3,0.9067581531439226,856.0048,776.1893315303329,776.1893315303329,0.9379931498855987
0.418,827.5,910.4936,0.9078459178329076,854.3598,775.6270567905393,776.1893315303329,0.9373136637952136
0.419,823.6,904.0,0.9082441829055455,852.7162,774.4745283193217,774.4745283193217,0.9403527541516776
0.42,820.4,904.0,0.9094085173023844,849.4326,772.4812413143093,772.4812413143093,0.9415909816117861
0.421,820.4,897.3896,0.9103918310316692,847.7927,771.8235484882825,772.4812413143093,0.9407893082499788
0.422,814.6232,895.8,0.9106182514506242,846.1541,770.5233669997766,771.6364606340916,0.9458647470386021
0.423,813.2,895.8,0.9102064533319741,844.1944,768.3911907467138,768.3911907467138,0.9448981686506565
0.424,813.2,889.7824,0.9103003442145884,841.2457,765.7862502790424,768.3911907467138,0.9416948478591274
0.425,808.1,887.6,0.9106296988288174,837.9798,763.0892928986326,763.9384554841677,0.9443005728234533
0.426,806.1,887.6,0.9116678486893334,837.957,763.9384554841677,763.9384554841677,0.9476968806403271
0.427,806.1,887.6,0.9127924363077388,833.0904,760.4386158805886,763.9384554841677,0.9433551865532671
0.428,806.1,879.5296,0.9132501504228198,831.4631,759.333801146024,763.9384554841677,0.9419846187148294
0.429,806.1,879.4,0.9136830096684703,829.8371,758.2080590625553,763.0892928986326,0.9405880896446537
0.43,799.1,872.7,0.9139382503721833,826.5889,755.4512130430676,755.4512130430676,0.9453775660656584
0.431,799.1,871.3,0.9152886370373758,821.726,752.1164705581747,755.4512130430676,0.9412044431963141
0.432,795.9,871.3,0.914776219700759,820.1076,750.2149300758622,753.0427285307278,0.9425994849552233
0.433,792.8,871.2413,0.9149738133609365,816.8745,747.4187763023084,747.4187763023084,0.9427582950331842
0.434,792.1,863.2,0.9153119331901217,814.3692,745.4018467824928,745.4018467824928,0.9410451291282576
0.435,785.39,860.3,0.9154398696080437,810.4237,741.8941662552684,745.4018467824928,0.9446188088150708
0.436,785.1,855.2,0.9168670051141795,808.1644,740.9792730678978,740.9792730678978,0.9438024112442972
0.437,785.1,855.2,0.9180771708159219,803.9932,738.1278024112396,740.9792730678978,0.9401704272210414
0.438,785.1,855.2,0.9182059908668235,802.2295,736.6119329500964,740.9792730678978,0.9382396292830166
0.439,785.1,850.179,0.920160245295732,800.7856,736.85107412529,740.9792730678978,0.9385442289202521
0.44,778.1,847.2,0.9202788289509131,799.1837,735.4718395526579,735.4718395526579,0.9452150617564039
0.441,778.1,847.1109,0.9210403758624259,797.583,734.6061461014813,735.4718395526579,0.9441024882424898
0.442,777.7,839.3,0.9212378284733974,795.923,733.2343761520319,733.2343761520319,0.942824194614931
0.443,771.2,839.3,0.9206607495700594,792.7888,729.8895308587479,729.8895308587479,0.946433520304393
0.444,770.2,834.126,0.9208580796026002,789.599,727.1086187961336,729.2620976253146,0.9440516992938633
0.445,764.4,831.4,0.9219327268802296,786.4873,725.0883811456692,725.0883811456692,0.9485719271921367
0.446,764.4,831.4,0.9209696564615137,784.824,722.799089662751,725.0883811456692,0.9455770403751322
0.447,764.4,831.0335,0.9211129501897908,783.2348,721.4477173193106,725.0883811456692,0.9438091540022379
0.448,762.7,823.6,0.9194455154497747,778.9951,716.2435512523488,716.2435512523488,0.9390894863673118
0.449,757.6,823.6,0.9188702944284881,773.7269,710.9546644102413,710.9546644102413,0.9384301272574462
0.45,757.6,823.6,0.9190003759254728,772.1468,709.6031994696508,710.9546644102413,0.9366462506199192
0.451,750.8676,823.6,0.9190725321525515,768.9903,706.7578622217502,708.0977386751654,0.9412549725434286
0.452,750.8,820.2,0.9183042172762874,767.414,704.7195125968648,704.7195125968648,0.9386248169910293
0.453,750.8,815.8,0.9184205204531697,765.1033,702.6865709864376,704.7195125968648,0.9359171163910996
0.454,750.8,815.8,0.917935766476588,762.6928,700.1029999541751,704.7195125968648,0.9324760255116876
0.455,744.0,808.1,0.9180353987100761,761.0189,698.6422892874035,700.9898776250628,0.9390353350637144
0.456,744.0,808.1,0.9178654925774159,757.6947,695.4618190387973,698.6422892874035,0.9347605094607491
0.457,740.6,808.1,0.9172895276267493,754.6573,692.239238237078,692.239238237078,0.9347005647273534
0.458,737.3,808.1,0.9162138125511452,753.2851,690.1702134089708,690.1702134089708,0.9360778698073658
0.459,737.3,806.5,0.9155332456131565,751.7217,688.2262077988396,690.1702134089708,0.9334412149719784
0.46,733.4,800.4,0.9153917714429565,748.5987,685.2610900928944,685.2610900928944,0.9343619990358527
0.461,730.6,800.4,0.9153186413217277,747.8395,684.5114350667202,684.5114350667202,0.9369168287253219
0.462,730.6,797.673,0.9154374827402706,747.0391,683.8675932125573,684.5114350667202,0.9360355778983811
0.463,730.6,794.4,0.9152977431067734,742.7462,679.8339205611321,684.5114350667202,0.9305145367658528
0.464,726.2,792.8304,0.9136694848703157,742.3682,678.2791708781035,680.7076008481985,0.9340115269596577
0.465,724.0,792.8,0.9137755741552651,737.7089,674.100373656949,674.100373656949,0.9310778641670567
0.466,724.0,792.8,0.9124518345046103,736.1584,671.7090825659787,674.100373656949,0.9277749759198601
0.467,717.4,792.8,0.9106380866162735,733.1583,667.6418714988399,667.9700686684776,0.9306410252283802
0.468,717.4,785.3,0.9096635496320564,729.9693,664.0264645604275,667.6418714988399,0.9256014281578304
0.46900000000000003,711.9,785.2,0.9097769272949568,729.3656,663.5599944426425,663.5599944426425,0.9320971968572026
0.47000000000000003,710.9,783.8,0.9087830821578535,728.4253,661.9805892557591,661.9805892557591,0.9311866496775343
0.47100000000000003,710.9,781.9503,0.9089050351880171,724.9269,658.8897095532402,661.9805892557591,0.9268388093307641
0.47200000000000003,710.9,777.7792,0.9083484030258372,722.2622,656.0657159359279,661.9805892557591,0.9228663889941312
0.47300000000000003,704.8,777.7,0.9082735537788981,719.1885,653.219894731915,653.219894731915,0.9268159686888693
0.47400000000000003,704.4,777.7,0.9083630474542153,716.12,650.4969455429126,650.7646083180501,0.9234766404641008
0.47500000000000003,702.06,771.8,0.9085638926575134,715.7058,650.2644476455597,650.4969455429126,0.9262234675747938
0.47600000000000003,697.9,770.2036,0.9074929939732737,714.5877,648.4833313294755,648.4833313294755,0.9291923360502586
0.47700000000000004,697.9,768.9358,0.9075293180890379,713.0567,647.1198607098197,648.4833313294755,0.9272386598507232
0.47800000000000004,695.928,764.3,0.9076391189402307,711.527,645.8097393821856,647.5469245969254,0.9279835548823809
0.47900000000000004,691.4,762.7,0.9075727416730055,709.5366,643.9560773793427,643.9560773793427,0.9313799209999171
0.48,691.4,762.7,0.9081864482904507,705.4212,640.6539741767876,643.9560773793427,0.9266039545513273
0.481,691.4,762.7,0.9093517862701274,702.3762,638.7070521036243,643.9560773793427,0.9237880418044899
0.482,686.7,755.3,0.9098700923400723,702.3762,639.0710979514691,642.1115017333353,0.9306408882357202
0.483,685.0,752.4,0.9102500683121543,699.3364,636.5710058731761,636.5710058731761,0.929300738500987
0.484,685.0,748.0,0.9111308429272845,696.3019,634.4221370788698,636.5710058731761,0.9261637037647734
0.485,683.8,748.0,0.9113110078035005,696.3019,634.5475862244923,634.5475862244923,0.92797248643535
0.486,678.7,746.5,0.911374528615962,693.2726,631.8309890273624,631.8309890273624,0.9309429630578494
0.487,676.9,741.6605,0.9120638894669398,691.7599,630.9292249712614,631.8309890273624,0.9320863125591098
0.488,672.3,740.6,0.9121944595817894,690.2485,629.6408574346408,629.6408574346408,0.9365474601139979
0.489,672.3,739.1,0.9120275069143153,687.2297,626.7723899684728,629.6408574346408,0.9322808120905441
0.49,672.3,734.557,0.9126924782861272,682.7114,623.1055596201916,629.6408574346408,0.9268266542022782
0.491,672.3,733.4,0.9133240469473346,681.1343,622.09633539064,629.6408574346408,0.9253255025890823
0.492,669.596,733.4,0.914692001590293,676.7053,618.9769253437596,619.7545190461182,0.9244035587783672
0.493,666.0,728.8,0.9158410892394638,676.7053,619.7545190461182,619.7545190461182,0.9305623409100874
0.494,666.0,726.2,0.9155308318347147,673.9108,616.9861153063981,619.7545190461182,0.9264055785381353
0.495,663.3,723.0585,0.914438109252354,671.0118,613.5987616780187,613.5987616780187,0.925069744727904
0.496,659.8,719.0,0.9147448754889002,669.2275,612.1724261612479,612.1724261612479,0.9278151351337496
0.497,656.5,719.0,0.9153556641509127,666.2456,609.8516836756233,609.8516836756233,0.9289439202979792
0.498,653.6,719.0,0.9151222955390209,663.269,606.9722498398709,606.9722498398709,0.9286601129740986
0.499,653.6,714.2,0.9151642810536,661.7827,605.6398888592103,606.9722498398709,0.9266216169816558
0.5,653.6,711.9,0.9144205686699743,660.2977,603.7897983254761,606.9722498398709,0.9237910011099696
0.501,649.8,709.8,0.9139474145293007,659.3017,602.5670841097726,602.5670841097726,0.9273116098950026
0.502,647.4,705.5,0.9140504574877725,655.8507,599.4806323786758,599.4806323786758,0.9259818232602345
