WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1955,5744.292056302351,250.27651192656964,0.4395138766848152,0.0500377254317793,25.05058765193202,9.473939394401398,59.471964712069216,978.6562097667056,964.7011060477063,192.8591956728547,0.0,852269.3437810412,0.5405056721087274,0.4,0.12602739726027398,0.20273972602739726,0.2273972602739726,0.04657534246575343,17,229,227,223,214,57.0,193.0,56.0,194.0,55.0,197.0,52.0,203.0,0.5
1956,9124.469056239202,290.45081541387407,0.4996248978343432,0.0261933048955407,24.856506869895977,6.710148018547287,59.91456219466016,981.9428225618352,964.8618032616556,190.45425529025496,0.0,793087.2671278516,0.5029726453119302,0.2493150684931507,0.12876712328767123,0.27945205479452057,0.2684931506849315,0.07397260273972603,27,271,269,264,256,58.0,151.0,58.0,153.0,57.0,157.0,56.0,164.0,0.8
1957,9912.21560932307,284.306365228287,0.4255960684675063,0.0198744667957695,24.823556094198818,6.398211763156,59.210995958112505,982.4438179899668,964.8372254609133,190.497573439802,0.0,743728.6695769784,0.4716696280929594,0.2876712328767123,0.0958904109589041,0.22465753424657534,0.22465753424657534,0.16712328767123288,61,225,219,213,205,12.0,154.0,10.0,155.0,6.0,158.0,6.0,165.0,0.9500000000000001
1958,4513.909982282766,243.38012333632943,0.4848382784198635,0.052605992777935,25.126433833255053,11.442642739307828,59.611126040174646,976.6204552675773,964.660280740018,192.3770879383638,27.27983132693448,950072.6547688703,0.6025321250436773,0.3506849315068493,0.1863013698630137,0.19726027397260273,0.26575342465753427,0.0,0,283,280,275,261,69.0,150.0,68.0,152.0,66.0,155.0,59.0,162.0,0.1
1959,4776.396167844381,197.81596030728215,0.5298317615976905,0.0570923219750625,25.43465361754227,10.962293019730012,59.611126040174646,977.1008049871554,964.4002561590069,192.30206403106703,21.49223653790979,830010.8558146923,0.5263894316430063,0.32054794520547947,0.13150684931506848,0.19452054794520549,0.3561643835616438,0.0,0,275,272,267,257,71.0,161.0,70.0,163.0,69.0,167.0,66.0,174.0,0.6000000000000001
1960,6098.010072677685,203.80614596002928,0.4759424675005814,0.0343605003693822,25.404459745224656,8.987376421744171,59.70585281441235,979.1715324901204,964.4228368757599,192.0912246733233,0.0,810513.320394628,0.5140241757956798,0.3095890410958904,0.12602739726027398,0.2219178082191781,0.27671232876712326,0.06575342465753424,24,254,252,247,235,67.0,177.0,67.0,179.0,64.0,181.0,59.0,188.0,0.75
1961,5641.434570767771,264.15258757026163,0.41642597943789295,0.0456617565234338,24.959976026412644,9.623976888548398,59.08298706013626,978.4978092389824,964.7566103502812,192.51969319274068,0.0,870845.7852349164,0.5522867739947466,0.4191780821917808,0.08767123287671233,0.26301369863013696,0.18356164383561643,0.04657534246575343,17,223,221,215,203,36.0,177.0,35.0,178.0,32.0,181.0,27.0,188.0,0.35000000000000003
1962,7036.747050840947,284.306365228287,0.4220798922445674,0.0381501139003228,24.84991294424048,7.910692571557617,58.04571681268737,980.3245422277904,964.8372254609133,193.46953308652425,0.0,822219.0419384718,0.521447895699183,0.3972602739726027,0.07397260273972603,0.2219178082191781,0.1780821917808219,0.12876712328767123,47,212,210,203,184,16.0,168.0,15.0,169.0,13.0,174.0,365.0,180.0,0.65
1963,2464.168992186133,290.45081541387407,0.5129575695477242,0.0742643871342801,24.856506869895977,15.84269009471184,59.611126040174646,972.2204079121733,964.8618032616556,193.22876984323585,33.174044050969265,1033635.9476625995,0.6555276177464482,0.4191780821917808,0.14520547945205478,0.19452054794520549,0.24383561643835616,0.0,0,273,269,260,245,52.0,144.0,50.0,146.0,44.0,149.0,35.0,155.0,0.0
1964,2746.9665531200885,261.827554361772,0.4788138786843823,0.0688173066019386,24.97534716898186,15.160075292457421,59.91456219466016,972.9030227144278,964.7473102174472,192.8591956728547,32.70630335101488,902018.7437774655,0.5720565346128016,0.3452054794520548,0.1095890410958904,0.2273972602739726,0.3178082191780822,0.0,0,277,274,269,258,60.0,147.0,59.0,149.0,57.0,152.0,52.0,158.0,0.25
1965,5488.757147996185,246.53483757678782,0.4669907189057033,0.0337910310266288,25.07219669857533,9.846686376403298,59.471964712069216,978.262686007914,964.6792090254609,192.8591956728547,0.0,857056.7544863377,0.5435418280608433,0.34794520547945207,0.09041095890410959,0.2273972602739726,0.3178082191780822,0.01643835616438356,6,267,264,260,247,62.0,159.0,61.0,161.0,60.0,164.0,53.0,170.0,0.45
1966,3456.3367626105432,264.15258757026163,0.4903281943974788,0.0450625181742362,24.959976026412644,13.535146295639107,59.503061381765825,974.527951711246,964.7566103502812,193.97387118744973,30.948034015168773,902940.6081742399,0.5726411771779807,0.33972602739726027,0.12876712328767123,0.17534246575342466,0.3561643835616438,0.0,0,280,278,271,259,87.0,171.0,87.0,173.0,84.0,177.0,77.0,182.0,0.2
1967,5594.412901538278,255.5751765528189,0.4425704197330684,0.0369891725287885,25.016306097493906,9.692567068301699,59.91456219466016,978.4253958683687,964.7223007062113,190.51254828701184,0.0,864680.3190699985,0.5483766610032969,0.43561643835616437,0.0958904109589041,0.25205479452054796,0.1917808219178082,0.0273972602739726,10,217,216,214,203,18.0,166.0,18.0,167.0,17.0,168.0,16.0,178.0,0.35000000000000003
1968,8557.992907431297,281.4441461388449,0.3908413143748019,0.0352267685045193,24.84327775024123,6.9331671438586255,59.91456219466016,981.5838491608099,964.8257765845552,191.78588424649547,0.0,795934.3882795256,0.5047782777013734,0.27671232876712326,0.1643835616438356,0.25205479452054796,0.13972602739726028,0.16712328767123288,61,236,233,228,214,49.0,177.0,48.0,179.0,46.0,182.0,40.0,190.0,0.8
1969,4990.68411289969,337.1974964745787,0.4329806760917246,0.0422943706638043,24.51970887111332,10.570146080278803,59.70585281441235,977.4929519266065,965.0859874823727,193.91531214083838,41.48787595674187,993673.6463137751,0.6301836924871734,0.4410958904109589,0.16164383561643836,0.3041095890410959,0.09315068493150686,0.0,0,239,236,228,216,25.0,150.0,24.0,152.0,20.0,156.0,15.0,163.0,0.05
