,1,2,3,4,5,6,7,8,9,10,11,12
0.14,295.69470183371953,351.85885052674826,588.2818006047386,962.139285608962,2207.3099485073653,4348.698023682111,4463.518873712076,3231.624167724789,1811.7814344662977,878.5822981777927,503.9397238339542,375.0909246716077
0.15,290.45081541387407,345.8603466773133,570.1634542744122,944.2739785599592,2053.58455108284,4240.923402093406,4395.028428762676,3157.724161561014,1781.1519170719653,861.7073275032948,497.0038388706593,368.2762824622232
0.16,290.45081541387407,344.8039437878336,566.6642522711644,935.4847727193076,1942.4404883573384,4086.6887279874745,4332.748300217308,3102.0196552571288,1765.2925460762942,851.3629035297034,492.5531326632248,364.57980156127
0.17,288.212197146785,341.5568441466111,561.4719329971559,919.1435986563256,1878.6045148915985,3954.323714390151,4272.514425612909,3042.324890660856,1724.1676984515,832.3944313370262,490.4118924720396,358.70413251184345
0.18,284.306365228287,337.1974964745787,554.61658657924,909.96225648514,1781.172609516805,3879.5408961047333,4174.86128760952,3008.7416353098433,1697.6322649418694,819.9067656993957,486.1251338949812,355.1117015224028
0.19,284.306365228287,335.5422682840873,542.7871216992677,892.9799943165575,1709.0224424090397,3817.568445755139,4124.319204790972,2975.157693829919,1662.2161973205632,803.2477860066796,481.26439137479406,351.6521793926909
0.2,284.306365228287,331.9922454227278,540.2408598208547,878.5822981777927,1633.7179378720534,3739.857803887987,4069.4373051607886,2943.7023869671507,1640.7283663616288,790.2479631300505,477.8156105973937,347.2800487557672
0.21,281.4441461388449,328.6404648032853,531.2356771500782,871.8243023092824,1557.5754001821615,3654.2535747116704,3987.6093008082053,2906.3660707958934,1621.9076952647338,776.1893315303329,474.62844458917374,344.8039437878336
0.22,276.155510064253,325.16897349391536,525.1372711214523,861.7073275032948,1512.828440303497,3596.5523232003247,3927.962911326031,2859.952646319301,1600.0816236636983,772.4812413143093,474.214630315828,341.5568441466111
0.23,273.5736162062161,325.16897349391536,513.7272035372172,857.9636223767463,1465.7742903784429,3521.9305691434947,3882.035210197168,2843.04207160662,1590.1626797224928,763.9384554841677,469.07873997938367,338.4035956252511
0.24,273.29445945498526,321.15851994899526,508.7846766397175,845.8180560727407,1422.9123708558743,3459.558639170039,3818.8139819527764,2786.4047361908893,1557.5754001821615,755.4512130430676,461.093748295619,336.993172815169
0.25,269.886545106752,319.0360941945817,502.8035524452925,837.3230756189334,1378.9705880495296,3366.428162989411,3741.95222470622,2770.311082521439,1546.4283037910598,740.9792730678978,456.53878267479325,335.5422682840873
0.26,269.886545106752,314.19200233450715,496.9119708335351,827.5019982160496,1333.1697436672446,3267.979850547135,3721.079667444808,2746.9665531200885,1527.538582962355,735.4718395526579,452.55608881481584,331.9922454227278
0.27,265.9944697033413,311.2058432247073,492.5531326632248,817.1962216853075,1312.3988482322193,3231.931693436443,3653.39127806472,2720.0805600072235,1505.8683044150396,725.0883811456692,446.95805434009606,328.6404648032853
0.28,264.15258757026163,309.4763284699307,490.26143462838075,803.626692452525,1296.6563244179831,3176.801374490668,3612.475718017554,2687.3745602740573,1491.9563154326877,710.9546644102413,446.5971470916925,327.42520162734627
0.29,264.15258757026163,306.28288951408103,485.2887467506549,797.8666836674828,1261.272789720002,3136.33810483818,3558.5207610731663,2659.214796919191,1475.2758747817022,704.7195125968648,442.6986020093288,325.16897349391536
0.3,264.15258757026163,303.67562177432035,481.26439137479406,782.3233305093576,1245.6133706501255,3077.940642550899,3529.186062381675,2619.7363339447247,1455.7264500774916,692.239238237078,438.4751471059236,325.16897349391536
0.31,261.827554361772,302.63510226715783,477.8156105973937,776.1893315303329,1228.3191144841308,3007.501401829064,3502.697142535505,2585.17157350734,1419.9060128455424,684.5114350667202,435.0295196320124,321.15851994899526
0.32,261.827554361772,298.82954270544946,474.62844458917374,772.4812413143093,1205.9527389025843,2964.498624613308,3469.7612482750947,2563.5781142150026,1396.6998536895246,674.100373656949,429.7773216801184,315.69617157006576
0.33,259.3315801156547,295.82530641040626,474.62844458917374,768.3911907467138,1194.0038015414057,2898.611507672679,3405.036348501456,2529.337200639754,1378.9705880495296,667.6418714988399,427.53020862014125,314.19200233450715
0.34,257.8651369108727,294.0705177875025,469.1725741262317,763.9384554841677,1175.349581626915,2854.2386590848696,3371.18976004035,2505.2900267644163,1363.9740763077866,661.9805892557591,427.1362749009687,311.2058432247073
0.35000000000000003,257.6130769266008,290.45081541387407,463.2980058481931,763.9384554841677,1164.1002634762028,2793.042735029188,3345.5485566865,2496.4489908854894,1339.3323041728986,648.4833313294755,422.457738455534,311.2058432247073
0.36,255.5751765528189,288.212197146785,457.0504804653484,755.4512130430676,1147.295595740708,2755.8206855219382,3300.635819086244,2470.611727769566,1322.6726386661032,643.9560773793427,419.94813682964514,307.8674327647625
0.37,255.5751765528189,285.7017304701601,452.31109824437556,741.0736533090222,1128.840505214798,2719.5283021502964,3257.9557247554044,2464.168992186133,1312.3988482322193,636.5710058731761,418.2152585381509,303.67562177432035
0.38,250.27651192656964,284.306365228287,447.02913893035895,740.9792730678978,1124.3419316393538,2659.214796919191,3231.2929861891625,2433.7345121496305,1302.3744568079633,631.8309890273624,412.27089094730286,302.63510226715783
0.39,249.18467778481315,282.1595534773243,446.5971470916925,734.1644991541472,1105.6678035010311,2608.820934960336,3199.8397702809216,2424.2123040927404,1284.6676527824177,629.6408574346408,408.290795175802,300.0617174002617
0.4,246.53483757678785,281.4441461388449,442.6986020093288,729.8895308587479,1072.809630943978,2564.914538103379,3155.0037807058748,2404.145980035014,1284.2986809571048,619.7545190461182,406.7191800367753,298.82954270544946
0.41000000000000003,244.42262663610305,278.5847341458624,438.4751471059236,725.0883811456692,1056.569209424738,2529.337200639754,3113.5328856801816,2398.020894335618,1261.0952203959778,609.8516836756233,402.5147571260308,295.69470183371953
0.42,240.6932731305101,273.922578013472,435.0295196320124,712.202776479494,1047.32627251161,2493.0132707594857,3077.940642550899,2364.5273974871043,1249.723441829986,606.9722498398709,402.5147571260308,291.5864928209976
0.43,240.01852592331463,273.29445945498526,435.0295196320124,707.3954683401514,1041.571997598912,2459.7120367693683,3065.214426703256,2353.5475282567754,1245.6133706501255,599.0940905760418,396.0749591199559,290.45081541387407
0.44,237.1654325027392,269.886545106752,429.7773216801184,704.7195125968648,1029.5682381827708,2424.2123040927404,3039.957035547201,2329.2281985902478,1234.6126866689142,593.0545567334303,394.0121131982369,290.45081541387407
0.45,237.1654325027392,268.5743910565319,427.1362749009687,698.6422892874035,1014.5474742124204,2390.7683705624936,3032.4040936780607,2309.5348415969056,1222.2094624941308,588.2818006047386,389.8475038177091,288.212197146785
0.46,236.8003307052047,265.9944697033413,423.8410475956413,690.1702134089708,1006.5874526611794,2353.5475282567754,3020.3114486275003,2291.3047528902075,1212.2216438884586,576.2621478821133,389.2594579102618,285.35691643005833
0.47000000000000003,234.6253938820921,264.15258757026163,419.94813682964514,684.5114350667202,995.3035815077868,2329.2281985902478,3007.501401829064,2266.831021428517,1200.6624085544618,570.1634542744122,385.1714883964413,284.306365228287
0.48,233.3188762863644,264.15258757026163,418.2152585381509,684.5114350667202,992.0718114818492,2301.311347799768,2982.1088774991017,2247.724603133187,1194.0038015414057,566.6642522711644,383.78731081473416,281.4441461388449
0.49,232.06944492411125,261.827554361772,413.27381668894105,674.100373656949,982.0503122885896,2263.567967498872,2974.574463997963,2219.934107073156,1183.2557172887823,561.4719329971559,382.5747756403677,280.8283695886479
0.5,229.6310966222925,260.60433744349683,412.27089094730286,667.6418714988399,982.0503122885896,2229.223019661525,2949.2589260052378,2197.5249595045184,1170.398795144854,555.7694416319646,379.42182251911163,276.155510064253
0.51,228.3242723817376,259.3315801156547,406.7191800367753,661.9805892557591,970.9980528322012,2185.889922821136,2917.472899208815,2172.623672768271,1155.3038423448295,553.0771088465332,376.75347986591663,273.29445945498526
0.52,225.8191257630122,257.8651369108727,406.7191800367753,657.8539745753594,964.8884277094302,2148.986034275488,2874.3332570113657,2148.986034275488,1147.295595740708,545.1250786102914,375.0909246716077,273.29445945498526
0.53,223.3542529784466,257.51534702643454,406.7191800367753,648.4833313294755,944.2739785599592,2097.2047735746846,2844.983429094515,2121.9932694062904,1140.1333093926228,540.28928323633,371.0264954471663,269.886545106752
0.54,223.3542529784466,255.5751765528189,402.5147571260308,647.5469245969254,939.1746029703341,2055.707384766922,2787.1743543928405,2083.0388064943427,1123.1592023423173,533.4409258354527,365.5899722960745,269.886545106752
0.55,221.68429704508029,255.5751765528189,396.0749591199559,643.9560773793427,928.656152339762,2020.7922448896445,2746.9665531200885,2072.880810578724,1105.6678035010311,530.9409492379601,364.57980156127,265.9944697033413
0.56,221.68429704508029,250.27651192656964,394.0121131982369,636.5710058731761,919.1435986563256,1974.0982528543432,2705.2065183000304,2053.58455108284,1078.00393660997,525.1372711214523,360.8529430560675,264.15258757026163
0.5700000000000001,217.17618384072128,250.27651192656964,394.0121131982369,632.9211232371031,919.1435986563256,1910.1471896992248,2659.214796919191,2020.7922448896445,1065.7457957436532,515.4040997429128,358.70413251184345,264.15258757026163
0.58,217.17618384072128,247.7327734900211,389.8475038177091,630.9292249712614,909.96225648514,1838.955666814073,2636.706850110316,2000.8160489301351,1055.0799155818304,512.1852963232108,354.86060007798943,262.2451582855072
0.59,213.23151875134727,246.53483757678785,389.2594579102618,629.6408574346408,902.497859843247,1779.9802355615675,2593.020979899194,1974.0982528543432,1047.32627251161,508.7171895472897,351.6521793926909,261.827554361772
0.6,213.0493184498424,243.3801233363294,385.1714883964413,619.7545190461182,892.9799943165575,1720.5333902870304,2557.0801685006795,1936.8613393934968,1035.2648609809455,502.8035524452925,347.2800487557672,261.827554361772
0.61,212.16277857329894,240.01852592331463,385.1714883964413,613.5987616780187,878.5822981777927,1660.5642328058252,2505.20924268634,1930.2860996193372,1018.6381831421279,497.5244244143626,345.60981101640954,259.3315801156547
0.62,211.87161339732373,239.0712636313669,382.5747756403677,609.8516836756233,871.8243023092824,1606.679087584773,2486.757196173933,1888.0993603526529,1006.5874526611794,496.9119708335351,344.8039437878336,257.8651369108727
0.63,208.03529202968363,237.1654325027392,379.32946082911184,606.9722498398709,868.1972484029999,1557.5754001821615,2445.198951412117,1855.6156397669731,994.9687943632211,490.4118924720396,342.4107187337892,257.8651369108727
0.64,205.91213884620123,235.28898085468796,375.0909246716077,596.298978924223,863.8053346504499,1524.8452680390014,2424.2123040927404,1838.955666814073,982.9307938872498,487.6615528599041,341.5568441466111,256.1395486069072
0.65,205.91213884620123,234.6253938820921,368.2762824622232,593.0545567334303,857.9636223767463,1484.0566673899934,2398.020894335618,1811.7814344662977,975.2270202283726,485.2887467506549,337.1974964745787,255.5751765528189
0.66,204.1976967275364,232.4824716459375,364.8334747407725,588.2818006047386,857.9636223767463,1445.30595913405,2353.5475282567754,1779.9802355615675,968.5148540149158,477.8156105973937,336.6551779633048,252.7387140293476
0.67,203.9761809367537,232.06944492411125,364.57980156127,588.2818006047386,851.3629035297034,1405.705493465549,2321.1140501404984,1756.5474955189243,953.766369525802,474.62844458917374,335.5422682840873,250.27651192656964
0.68,203.87045363424835,229.6310966222925,359.5467843088127,576.1959187504115,845.8180560727407,1363.9740763077866,2291.3047528902075,1720.5333902870304,938.6115441068514,469.07873997938367,331.9922454227278,250.27651192656964
0.6900000000000001,203.8061459600293,228.3242723817376,355.1117015224028,570.1634542744122,842.0575240859064,1301.3375900430524,2255.226348708936,1688.8602074000792,926.0563738474768,462.22866394243425,328.6404648032853,246.53483757678785
0.7000000000000001,203.8061459600293,225.8191257630122,355.1117015224028,570.1634542744122,837.3230756189334,1263.524717507819,2219.934107073156,1669.2587828833905,909.96225648514,456.4245394480592,328.6404648032853,244.6996597121501
0.71,203.6358988288427,224.49641955130468,351.6521793926909,566.5173685524315,827.5019982160496,1237.6593395096104,2167.0656909543404,1633.7179378720534,892.9799943165575,451.7699250439989,325.16897349391536,243.3801233363294
0.72,203.5075088661028,223.3542529784466,347.2800487557672,555.2105240244613,819.9067656993957,1205.9527389025843,2053.58455108284,1621.9076952647338,871.8243023092824,446.5971470916925,322.7250604518062,240.6932731305101
0.73,201.4210899254934,222.20706559715143,344.8039437878336,548.2082476789037,817.1962216853075,1199.8221969319604,1994.5280005154004,1590.1626797224928,861.7073275032948,442.8750510039813,319.1887200443947,240.01852592331463
0.74,201.4210899254934,221.68429704508029,341.5568441466111,542.6481218433186,804.6010233132719,1175.349581626915,1905.8989053733185,1571.1424094652657,846.4935124617779,439.4049881596659,315.69617157006576,237.1654325027392
0.75,199.87192049662227,217.17618384072128,337.6580229652569,536.8603572310743,797.8666836674828,1155.3038423448295,1855.6156397669731,1546.4283037910598,837.3230756189334,435.0295196320124,314.19200233450715,235.28898085468796
0.76,199.87192049662227,213.23151875134727,335.5422682840873,531.2356771500782,790.2479631300505,1128.840505214798,1799.1849802892295,1513.0945369679382,820.0008672448679,435.0295196320124,311.2058432247073,234.6253938820921
0.77,199.65254272131375,212.16286343984987,331.9922454227278,525.1372711214523,782.3233305093576,1105.6678035010311,1753.3371700722337,1491.9563154326877,803.2477860066796,427.2682224507933,310.9770219333488,232.06944492411125
0.78,197.81596030728215,211.87161339732373,328.6404648032853,523.8294741051066,776.1893315303329,1077.9037702268613,1720.5333902870304,1465.7742903784429,790.2479631300505,427.1362749009687,306.28288951408103,230.0628630488313
0.79,197.4223662590883,208.03529202968363,325.16897349391536,515.4040997429128,772.4812413143093,1071.3262255519087,1660.5642328058252,1443.287374257564,772.4812413143093,422.2321674110168,302.63510226715783,229.1895012033947
0.8,196.56802487688995,205.91213884620123,321.15851994899526,512.1852963232108,768.3911907467138,1047.32627251161,1600.4339774725438,1403.9043655103426,757.8902871635167,418.2152585381509,300.0617174002617,228.3242723817376
0.81,196.56802487688995,204.1976967275364,315.69617157006576,506.29547088359305,763.9384554841677,1035.2648609809455,1552.0276678439582,1378.9705880495296,740.9792730678978,412.27089094730286,295.82530641040626,225.8191257630122
0.8200000000000001,194.17597111261009,203.87045363424835,312.9924472540405,497.5244244143626,763.0892928986326,1014.5474742124204,1505.8683044150396,1339.3323041728986,725.0883811456692,406.7191800367753,291.5864928209976,223.3542529784466
0.8300000000000001,189.81627633971928,203.8061459600293,308.6037121536149,496.9119708335351,750.2149300758622,1000.9469700825588,1434.7468725340734,1311.9879828644546,704.7195125968648,402.5147571260308,290.45081541387407,221.68429704508029
0.84,188.07092719399276,203.8061459600293,305.9844876888179,492.5531326632248,745.4018467824928,983.2059443868314,1363.9740763077866,1284.2986809571048,684.5114350667202,396.0749591199559,288.212197146785,219.00258462148437
0.85,183.4760674742323,203.5075088661028,300.0617174002617,490.20292324473576,740.9792730678978,970.9980528322012,1319.6617402244967,1245.6133706501255,661.9805892557591,391.8630473377301,284.306365228287,217.17618384072128
0.86,182.7206858585784,201.4210899254934,295.69470183371953,485.2887467506549,736.3905885926852,964.8884277094302,1301.779052341939,1222.2094624941308,643.9560773793427,385.1714883964413,283.6277918688051,213.23477292295053
0.87,179.47226624125065,199.87192049662227,290.45081541387407,477.8156105973937,729.8895308587479,941.0857645310576,1275.7548954605918,1194.0038015414057,629.6408574346408,382.5747756403677,281.4441461388449,211.87161339732373
0.88,177.01479916005272,198.12123185096627,288.212197146785,474.62844458917374,725.0883811456692,919.1435986563256,1249.723441829986,1155.3038423448295,599.0988339641414,375.0909246716077,273.29445945498526,208.03529202968363
0.89,174.98982518913235,196.56802487688995,284.306365228287,469.07873997938367,704.7195125968648,902.497859843247,1240.7027304955225,1072.809630943978,576.1959187504115,368.2762824622232,269.886545106752,205.91213884620123
0.9,171.917829969895,195.13910776279073,276.155510064253,456.98788636361945,692.239238237078,892.9799943165575,1199.8221969319604,1043.776196820501,554.61658657924,364.57980156127,265.9944697033413,203.9761809367537
0.91,170.1412690669237,189.81627633971928,269.886545106752,446.95805434009606,684.5114350667202,871.8243023092824,1164.1002634762028,1008.439669889372,531.2356771500782,355.1117015224028,264.15258757026163,203.8061459600293
0.92,166.2728589532129,187.6338433658526,265.9944697033413,446.5971470916925,667.6418714988399,857.9636223767463,1105.6678035010311,994.3934030712139,502.8035524452925,347.2800487557672,261.2455347807018,203.6358988288427
0.93,164.784293129024,182.7206858585784,262.2451582855072,438.4751471059236,648.4833313294755,845.8180560727407,1072.809630943978,953.766369525802,481.26439137479406,341.5568441466111,257.8651369108727,203.5075088661028
0.9400000000000001,160.70210150930978,175.28320884373002,257.8651369108727,429.7773216801184,629.6408574346408,817.1962216853075,1047.113267970143,902.497859843247,456.4245394480592,331.9922454227278,250.27651192656964,199.87192049662227
0.9500000000000001,156.73997708737863,171.917829969895,252.7387140293476,422.2321674110168,606.9722498398709,790.2479631300505,941.0857645310576,851.3629035297034,435.0295196320124,325.16897349391536,243.3801233363294,196.56802487688995
0.96,151.85649474761254,167.10892612582492,246.53483757678785,406.7191800367753,576.1959187504115,772.4812413143093,902.497859843247,834.5633988152309,412.27089094730286,306.1369780242045,234.6253938820921,189.81627633971928
0.97,143.59293898816895,160.9141095587944,239.95896177859964,396.0749591199559,542.6481218433186,756.680203878953,871.7154906920942,782.3194206734556,393.8871749168214,290.3836568658616,225.803193671158,179.47226624125065
0.98,136.49518915225184,155.56033641148647,230.05422772030056,382.50986934414277,497.20594855233236,674.0475161778558,837.3230756189334,710.9546644102413,364.4951884319261,265.9838042915784,213.0493184498424,166.2728589532129
0.99,136.3475670864196,141.58696417562845,208.02601467761863,331.9922454227278,469.07873997938367,629.733575633192,733.859192713301,576.1959187504115,321.15851994899526,250.25484377420864,203.80315958909006,156.63313320388352
1.0,127.73176038820996,127.73176038820996,188.83711717828973,269.886545106752,394.0121131982369,525.1372711214523,646.2845271818425,424.9942618336793,269.886545106752,221.68429704508029,172.56574886200318,134.4382628947188
