,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0.77,207.086012326485,262.210137675206,256.6659042898363,258.928656488806,258.928656488806,298.46878221845714,289.709002353605,325.84969942233937,234.8832231412764,271.9562257336665,305.5161658431452,256.6659042898363,305.5161658431452,280.8790272711299,288.6569784824057,362.620948382315,324.94649441962235,250.88887595387268,256.6659042898363,250.56756238121284,271.9562257336665,255.04833635576648,325.84969942233937,345.86609329971895,285.9517742421789,269.41446232359874,325.84969942233937,335.7090288776597,380.7138093319521,330.3047290055915,339.73414629451196,406.9788846166568,382.5475267308729,404.55541884359707,386.2738414141663,305.5161658431452,378.7890017357608,440.7752716011796,446.20010972232734,417.9881949994614,344.7820304636008,372.95203746965217,341.99444031358274,437.7121544241339,488.6947986914138,489.72956158689584,400.9793575826327,363.1423619557196,307.86564361488985,324.94649441962235,354.8475427559197,392.25259772289314,400.9793575826327,474.6352503668669,516.6782908449597,441.7537673660692,397.6850673448427,308.77932941501274,310.59300732426783,266.21278801213475,289.709002353605,267.2983431379234,345.86609329971895,285.9517742421789,341.99444031358274,262.6513991364098,243.5679692107317,250.6945876630411,235.73657489665527,214.26961675067656,177.79008645936617,181.11995856318865,198.04704669313716,244.04481582619047,252.85140938554883,245.576263502216,282.31630498898977,305.02484219844035,270.2754044958471,276.72986195491615,269.0469725949083,272.21023069493384,336.2871764104662,320.4813300016782,309.69410217741904,390.88340569011876,368.3188394736146,340.6173801115742,320.6928396674048,356.57553040320033,287.9027224961751,252.85140938554883,241.72649283067835,323.7004900046407,229.8076147938229,331.21660570237833,352.9650511026368,312.9892808394166
0.78,207.086012326485,256.84692446575383,247.00311013724087,257.3447299495272,258.928656488806,286.25235249109295,289.709002353605,322.62396726977863,228.0119559096817,267.46763267277737,293.64296274079703,248.16883988223043,301.8753632770107,271.9562257336665,280.8790272711299,352.714090487628,311.69646307315656,247.31397140257135,256.6659042898363,241.2674784651609,267.2983431379234,247.31397140257135,316.61397354308383,335.329571687902,282.51762710592146,266.64136815524483,320.5117836285301,333.4418968564978,373.19575735371524,322.62396726977863,333.4418968564978,399.0576882772552,379.87418284727386,397.6850673448427,382.5475267308729,301.8753632770107,372.95203746965217,421.4150664878004,441.96648383669736,399.0576882772552,339.73414629451196,363.14236195571954,339.73414629451196,432.39233848281486,482.30642890754217,482.60463298032414,397.6850673448427,350.85340136485604,305.51616584314525,320.5117836285301,342.3041725524736,386.2738414141663,397.6850673448427,467.5090847470094,504.51743951998014,430.0286156710588,390.8976592517356,305.77721892889457,302.16662748230135,261.0754653463963,285.9517742421789,266.40022953190976,341.99444031358274,283.54787124679865,339.86156452031213,261.0754653463963,238.94956420710508,247.00311013724087,234.5309872359149,209.36012155610445,174.75417038542068,175.08475404524847,193.12284525271957,239.83039151224602,245.73643095180088,240.27803356610013,280.64687955223815,302.02615158690185,265.8881477067799,270.9462273115623,263.90301904532015,266.2391282499052,326.32699629595817,307.0299293374867,302.9490454111256,380.8013164747863,354.4202355028061,324.48844189203595,312.95888165736983,340.98122835097485,282.31630498898977,245.73643095180088,234.85024779558202,309.95528453581505,225.26116722988786,316.1813641615511,342.11694879783374,306.69438263755785
0.79,202.95945475646462,248.7128470965588,238.92859932696842,256.6659042898363,258.928656488806,282.51762710592146,289.709002353605,308.77932941501274,228.0119559096817,266.40022953190976,289.709002353605,241.26747846516093,287.6049546112063,267.2983431379234,271.9562257336665,339.73414629451196,311.29832651120034,241.26747846516088,250.88887595387268,238.92859932696842,264.30088451042974,240.10446030872964,309.8876881373352,322.62396726977863,282.51762710592146,261.0754653463963,309.8876881373352,328.7454686514532,359.540762758233,311.29832651120034,329.19026629336895,390.8976592517356,375.9985360204415,390.8976592517356,379.87418284727386,289.709002353605,364.71378676845325,421.1943408360317,423.9534114831411,392.32391027400666,334.4919369505096,351.2255391894104,333.4418968564978,423.95341148314105,474.6352503668669,478.505711214652,390.8976592517356,348.58950871500014,299.74186747412125,311.29832651120034,333.4418968564978,379.87418284727386,390.8976592517356,453.30164233755863,498.4954350872722,422.9877367566528,384.18710519152194,298.0655493432797,298.0655493432797,260.32408224623964,282.51762710592146,259.8732523861457,339.73414629451196,281.9441171637444,332.8064448755197,261.0754653463963,233.49941281517175,239.19066032867656,229.70776964890598,207.086012326485,168.34275942605063,168.54582695506662,192.03405238572148,235.54894759228102,240.13451458994376,235.90465554615156,265.93897898568935,291.5070524933293,260.6522963538155,265.19335267526895,261.1559183019,262.72085571275477,322.78174460887294,290.8221270181391,296.40326554070003,378.33991486142486,344.6507389423498,317.6227368707938,305.6117985053638,332.57862039798727,278.75958036393,239.65240649787216,225.26116722988786,301.5042956275665,225.26116722988786,301.1633162597244,338.6819117751345,303.18901477635325
0.8,202.03742770573177,239.19066032867656,231.75350322674944,250.88887595387268,256.6659042898363,269.41446232359874,279.0944669636371,308.7793294150127,223.29620539524257,258.928656488806,285.9517742421789,239.19066032867656,282.51762710592146,267.2983431379234,267.11872041672063,325.84969942233937,311.29832651120034,238.92859932696842,250.11172279054625,235.73657489665527,258.928656488806,238.92859932696842,304.78800532991824,320.5117836285301,282.51762710592146,250.88887595387268,298.0655493432797,322.62396726977863,349.2179891954496,308.1266967006392,322.62396726977863,386.27384141416627,371.70438637265363,382.54752673087285,375.9985360204415,282.51762710592146,363.1423619557195,416.28909403179205,421.1943408360317,382.5475267308729,329.413723088941,341.99444031358274,325.2045529918272,421.1943408360317,469.70406137422816,469.70406137422816,382.54752673087285,341.99444031358274,297.18103202278314,310.7945270919628,329.413723088941,379.87418284727386,390.8976592517356,441.1156179541846,489.72956158689584,413.14774947243217,382.54752673087285,289.709002353605,289.709002353605,256.6659042898363,279.70862779666714,255.5104986226435,332.8144632863165,280.87902727112987,325.848980167887,258.928656488806,232.09266597459435,235.7365748966553,219.61278570581194,204.98303024700687,166.7986012149475,164.20156549213718,190.37883021534378,230.1761285801994,233.75046092065475,225.26116722988786,259.5218715197314,273.14254864070756,253.4251941483455,259.8825284963297,255.7682672528519,251.92389913957695,311.4894650269685,287.90272249617504,290.8221270181391,357.5184719221228,340.0417110619456,312.95888165736983,297.60779108173705,322.4849393778712,275.53456412163024,238.66050139240912,219.57041201215256,290.8221270181391,224.1230161863407,290.822127018139,334.6230335903174,299.80046290394716
0.81,198.04704669313716,236.2472988055053,216.96545287729182,250.88887595387268,256.6659042898363,267.2983431379234,269.82114446920946,301.8753632770107,223.29620539524257,258.928656488806,275.9633494783864,239.19066032867656,273.38387397966034,267.2983431379234,259.5242953124225,311.29832651120034,311.29832651120034,235.7365748966553,241.7786986308432,232.68889005601648,256.6659042898363,235.7365748966553,298.6751195726765,309.6609783986783,282.51762710592146,240.03417139619629,290.3384360155556,322.62396726977863,341.99444031358274,301.8753632770107,311.29832651120034,380.80985320653343,363.7137891603499,380.30191786864964,372.95203746965217,277.075228979126,347.6012679425397,402.26047045288436,418.9769266042599,380.80985320653343,323.14008441418827,339.73414629451196,316.95291355051387,411.19179112878464,457.5018762915709,467.2651984550963,379.87418284727386,339.73414629451196,293.64296274079703,305.5161658431452,322.62396726977863,377.35501240983274,386.2738414141663,424.76336030325876,478.505711214652,402.26047045288436,382.5475267308729,285.9517742421789,289.709002353605,256.6659042898363,267.63692220763136,247.00311013724087,325.84969942233937,275.02702989881647,319.13891002924396,258.928656488806,225.25621542085693,234.5309872359149,216.96545287729182,202.46362941680576,165.40747746421658,159.76818727224835,187.59100372309868,217.33403075288976,219.57041201215256,217.83987889486582,252.96616633810814,262.1297740464721,245.45897175847023,259.28188753409665,239.71617444268065,244.22032097634042,302.71750166380065,282.31630498898977,282.31630498898977,350.78479582188226,331.60415631762567,310.8367749954017,294.9310676572104,310.21646689421107,266.5901087930305,235.23525207894681,216.90805337017312,277.54398178656834,219.57041201215256,274.3230049285249,332.28582202227636,298.77306834398917
0.8200000000000001,192.60022467656046,229.70776964890598,213.83113399243985,247.00311013724087,253.89293068857367,266.8672486070368,266.8672486070368,292.46277462463934,223.29620539524257,256.6659042898363,269.41446232359874,239.19066032867656,269.41446232359874,266.40022953190976,258.928656488806,300.7324190968913,307.2130109005162,229.70776964890598,239.06487104785663,226.59723075534984,249.02370836188936,234.5309872359149,293.64296274079703,306.70813957361196,282.51762710592146,236.81774552326266,282.51762710592146,320.5117836285301,339.73414629451196,301.8753632770107,301.8753632770107,365.64235597597764,356.71093481735085,378.01387237039427,364.99950037076843,267.02890905611923,341.99444031358274,395.1117119508413,402.26047045288436,379.87418284727386,322.62396726977863,328.1663148056304,308.77932941501274,402.26047045288436,445.02410253187446,462.13665888134284,374.5362167160626,335.8283516156156,289.709002353605,300.0466525888197,311.29832651120034,352.714090487628,384.4852103661854,386.88959564172137,464.80349945969454,390.8976592517356,379.87418284727386,284.30338361677525,287.9055328601204,256.6659042898363,261.0754653463963,242.92894400362866,324.3013479891102,266.40022953190976,308.667925412747,258.928656488806,219.3825206254399,232.68889005601648,210.11451434773792,201.4210432331418,165.26956460610157,158.67212901112612,186.61180022177246,213.4936246562204,216.90805337017312,211.11557487747922,242.533081960103,261.2264808124937,239.65240649787216,252.85140938554883,235.26703617591778,240.41347444110949,300.17174809517724,281.1907775186533,281.1907775186533,336.9714761305935,321.52527917144073,305.6117985053638,274.98374238533063,300.58604739535326,263.90301904532015,231.4048689177774,211.84653625922618,270.2754044958471,218.2924798640024,259.5218715197314,325.9640103982616,295.2669423950893
0.8300000000000001,191.63613746314087,219.11865300258492,209.44053617901523,247.00311013724087,250.88887595387268,266.40022953190976,258.928656488806,289.709002353605,219.11865300258492,250.42258405587677,267.2983431379234,238.92859932696842,267.2983431379234,266.40022953190976,258.928656488806,298.0655493432797,301.4181856049629,228.0119559096817,238.92859932696842,217.0731128835564,243.82997120003586,229.70776964890598,271.3972798221772,301.8753632770107,282.51762710592146,222.79489910812353,280.1767875864522,316.2750335356538,333.06543671438897,297.5348389509817,301.4181856049629,352.9139327041141,352.714090487628,371.77487640798,356.7109348173508,266.40022953190976,341.99444031358274,382.5475267308729,397.0417284963423,373.10436239719155,322.37050523282875,322.62396726977863,305.5161658431452,397.91383750024465,441.4559643071896,455.6421958794713,363.14236195571954,333.56121959445363,289.709002353605,289.709002353605,308.77932941501274,330.46158739813677,382.5475267308729,349.5531787850227,455.6421958794713,390.8976592517356,372.2034468114529,282.51762710592146,285.9517742421789,250.88887595387268,256.6659042898363,239.19066032867656,320.00337361738485,261.1542620358969,301.5736618532385,258.928656488806,219.11865300258492,232.68889005601648,209.36892440453698,198.80388465258835,160.88609562814162,157.15803100707728,185.21046873345824,211.55415170652736,211.84653625922618,209.4099983200698,242.533081960103,260.4827869220301,236.77011126585188,248.2138581556897,231.49788791738627,239.65240649787216,294.9310676572104,276.84935402807616,272.9626631056898,330.48088089175803,309.2042257367723,302.71750166380065,269.7489336811589,290.8221270181391,261.7920130943107,225.4884896080845,208.3234966334769,261.5195961053611,215.01401394575362,253.0916823926284,318.9365941138518,288.6463718208072
0.84,186.61180022177246,217.48222090736218,208.96601721293734,247.00311013724087,244.4626045006759,259.44389061462766,256.6659042898363,285.9517742421789,209.44053617901523,239.68909668143283,266.615776797353,237.0133846687806,266.615776797353,262.6513991364098,250.88887595387268,289.709002353605,290.65315284653116,228.0119559096817,235.7365748966553,211.19677530438514,238.92859932696842,228.0119559096817,252.275362754504,293.64296274079703,282.51762710592146,219.11865300258492,271.9562257336665,311.29832651120034,322.62396726977863,293.64296274079703,293.64296274079703,340.63826390214035,346.87166206843824,363.1423619557195,356.7109348173509,259.0601022284658,329.1819666716609,382.5475267308729,390.8976592517356,363.14236195571954,317.29185355794414,320.5117836285301,301.8753632770107,391.46815966064406,429.82601085862257,451.46263598319877,356.7109348173509,333.4418968564978,289.709002353605,286.8535089889212,305.5161658431452,289.709002353605,382.5475267308729,336.76574233855075,447.84651978896113,386.2738414141663,359.11161813750516,282.51762710592146,282.51762710592146,247.00311013724087,247.93569393323253,239.19066032867659,311.29832651120034,253.1996872882582,293.64296274079703,257.20896481758905,219.11865300258492,228.01195590968172,208.07255750045363,194.05352941037177,160.5249069870341,155.49130793130018,181.20624484695134,205.9340395818646,209.47206109493564,208.7580973081141,216.62790448832666,254.0047198195314,236.1621142426029,242.533081960103,231.4048689177774,235.07839848202048,290.8221270181391,272.9626631056898,270.2754044958471,311.5722362017906,298.2769719378688,294.9310676572104,263.90301904532015,288.6033795814465,259.5218715197314,225.26116722988786,207.86840704852608,250.48018088483852,212.6067309039928,240.80467668276455,313.2386320643389,287.12831093471493
0.85,172.9381240234221,208.44628231871351,208.8437713916968,244.4626045006759,241.2674784651609,250.88887595387268,256.6659042898363,282.51762710592146,209.44053617901523,239.08583592799332,264.2703238577044,234.22937358471802,258.02355560921814,262.6513991364098,244.46260450067592,285.0932374581146,284.57811538767595,226.1256557039061,233.79414836395554,209.22578958307358,235.73657489665533,223.29620539524257,237.80902615586808,289.709002353605,282.51762710592146,215.71172532335106,248.31836737259403,308.77932941501274,314.28435072587246,282.51762710592146,270.0930726953693,332.65760489377124,341.99444031358274,349.9748916124645,356.71093481735085,250.88887595387268,322.62396726977863,369.0281672640792,382.5475267308729,363.14236195571954,311.29832651120034,314.28435072587246,298.0655493432797,382.5475267308729,421.1943408360317,447.84651978896113,351.6508395603298,330.3047290055915,288.20611110903457,276.29320129211754,304.05984481669145,285.9517742421789,382.5475267308729,335.8283516156156,441.9664838366973,385.342262743343,351.6508395603298,280.8790272711299,278.5382283222046,244.4626045006759,243.18455408646994,239.08583592799332,305.5161658431452,250.88887595387268,285.9517742421789,250.88887595387268,217.94973083742394,218.58035297126168,207.086012326485,193.12284525271957,159.36433036475563,147.35120751762844,178.54218611427189,195.04799352337864,208.3234966334769,208.3234966334769,195.04799352337864,247.1859576378152,234.73519345549107,239.4044302215064,225.26116722988786,227.76631890059315,282.31630498898977,270.2754044958471,265.094096242196,302.6778678783659,294.9310676572104,290.8221270181391,260.88395646447896,276.84935402807616,255.73468547050516,216.90805337017312,205.17947419714488,230.7659672681956,209.4099983200698,233.9033465687165,311.87728283908353,286.83207240262794
0.86,159.2325615390923,202.93584402600467,207.086012326485,239.19066032867656,239.19066032867656,246.77368487035773,250.88887595387268,272.84850588741284,209.33275467665908,227.82332588910415,258.928656488806,228.18153728360411,250.88887595387268,258.928656488806,244.4626045006759,271.9562257336665,271.9562257336665,223.29620539524257,227.82332588910415,207.086012326485,234.45730334871897,219.11865300258492,213.63163948841017,289.709002353605,282.4520831125298,202.2307026283225,223.1291032995363,308.77932941501274,311.29832651120034,280.8790272711299,260.9895929920927,322.62396726977863,339.5779145073561,335.8283516156156,356.551061044162,247.00311013724087,322.0701817555881,362.4513112094796,362.8851048701848,363.14236195571954,308.77932941501274,305.21814118315064,293.64296274079703,376.3861007031248,390.30169432248397,441.96648383669736,345.86609329971895,325.84969942233937,285.8144083567286,269.41446232359874,298.0655493432797,282.8610418195472,382.5475267308729,333.4418968564978,437.7121544241339,379.87418284727386,341.99444031358274,274.9041977322105,275.02702989881647,241.2674784651609,238.92859932696842,232.56964523973207,301.8753632770107,241.84104163236893,280.8790272711299,247.00311013724087,216.96545287729185,214.14456588092506,207.086012326485,192.03405238572148,159.36433036475563,146.72595044443838,176.9135127907898,185.35704501792225,207.7246945480153,207.78457475656145,185.34537562159767,245.73643095180088,230.73078095648054,234.73617245236284,223.80387299222517,216.83229179319636,276.58639604678706,265.8881477067799,263.90301904532015,298.14313576664244,290.70535083726054,287.9027224961751,259.5218715197314,259.25505303436415,252.85140938554883,215.20341788819556,205.17947419714488,215.01401394575362,208.3234966334769,220.13948753392611,307.0358051283612,283.96406297913904
0.87,144.8748591915465,198.322260496574,207.086012326485,238.92859932696842,239.19066032867656,239.19066032867656,241.2674784651609,271.9562257336665,208.8437713916968,223.29620539524257,257.3899849935066,228.0119559096817,238.92859932696842,258.928656488806,244.46260450067587,267.75663428816983,271.9562257336665,219.11865300258495,219.11865300258495,204.8164056629738,228.55461630623347,219.11865300258495,202.36918649496602,284.06299331723733,266.6876258858341,198.04704669313716,219.11865300258495,305.5161658431452,307.36645725692284,275.02702989881647,258.928656488806,314.0589338110956,334.2055623794155,333.4418968564978,345.86609329971895,242.70528518114267,301.8753632770107,341.99444031358274,341.99444031358274,363.14236195571954,306.5603781861428,276.89966905795677,289.709002353605,366.7137819846599,356.0511373574173,437.7121544241339,341.99444031358274,325.84969942233937,282.51762710592146,262.6513991364098,289.8281822745312,280.8790272711299,380.72965289002553,331.3086227178815,432.39233848281486,372.95203746965217,341.99444031358274,271.9562257336665,271.9562257336665,239.04652677773709,235.7365748966553,229.70776964890598,295.05819045359146,241.26747846516093,275.02702989881647,244.46260450067587,214.36368822257396,209.44053617901523,202.95945475646462,192.03405238572148,159.36433036475563,145.56830205275537,174.75417038542068,185.35704501792225,205.99394470942343,205.17947419714488,183.18681127486028,240.84195679697444,228.29354103809143,231.08649289962295,219.57041201215253,204.51248462639597,270.2754044958471,263.90301904532015,260.2483168235968,281.55094630916096,284.1039585912891,287.9027224961751,259.5218715197314,251.17394752088455,249.6978745492446,211.84653625922618,203.73034868727234,212.86012911891498,207.916311215363,210.5064403926902,304.25453208680665,281.86840033267043
0.88,142.54403201240194,186.61180022177246,207.086012326485,235.49545736450722,238.92859932696842,234.76131574765088,239.19066032867656,269.41446232359874,207.086012326485,208.281288490829,254.81725522232796,228.0119559096817,237.90715150926823,256.6659042898363,244.46260450067587,262.6513991364098,271.9562257336665,213.83113399243985,219.11865300258495,202.95945475646462,221.95938862959213,215.9624708341392,202.36918649496602,282.51762710592146,258.928656488806,196.47130223220353,219.11865300258495,301.1134004902645,293.64296274079703,271.9562257336665,258.928656488806,292.8561706633586,328.8791195389508,328.8791195389508,341.2711462274801,239.19066032867653,281.99327515878815,322.62396726977863,341.99444031358274,363.14236195571954,296.6503216304852,271.9562257336665,285.9517742421789,356.71093481735085,343.90387025805273,429.0155916088776,341.99444031358274,322.20153054152894,280.8790272711299,261.0754653463963,280.8790272711299,275.02702989881647,379.87418284727386,325.84969942233937,429.0155916088776,365.99949797887183,335.8283516156156,271.9562257336665,271.1428614424448,235.49545736450722,234.5309872359149,228.01195590968172,289.709002353605,241.2674784651609,270.4657033030287,243.4401641693111,213.83113399243985,209.2512574624987,202.95945475646462,189.49921753371518,158.67212901112612,144.11539468859328,158.67212901112612,183.72980259513744,205.17947419714488,203.04840727086173,178.4827632271095,239.92342026330817,223.43379187295653,228.35290610125168,218.71845724671914,189.62152568324805,248.2138581556897,261.7920130943107,257.387323636793,274.74569017776287,275.6056129329125,282.31630498898977,252.85140938554883,245.1567839914399,248.2138581556897,209.4099983200698,201.092876814556,205.17947419714488,205.17947419714488,204.75326081188823,301.9749617863901,280.47424678813417
0.89,142.42470879260492,184.1355759807225,207.086012326485,230.15493770997256,235.7365748966553,209.44053617901523,239.19066032867656,267.2983431379234,207.086012326485,198.15358052736346,238.93908176703673,228.0119559096817,219.11865300258492,256.6659042898363,244.4626045006759,262.6513991364098,269.51613286000145,209.6161600915522,216.96545287729185,202.95945475646462,209.6161600915522,213.83113399243985,200.71039254879489,280.8790272711299,250.88887595387268,186.69605200080355,219.11865300258492,289.709002353605,289.709002353605,271.9562257336665,250.88887595387268,285.9517742421789,320.5962709741801,322.62396726977863,335.9845834027714,238.92859932696842,251.11995708731118,306.1159905545604,341.99444031358274,356.71093481735085,289.709002353605,271.9562257336665,282.6549929913717,346.8932928779053,335.8283516156156,423.9534114831411,339.73414629451196,312.0448325648684,280.8790272711299,256.6659042898363,267.84157050325155,271.9562257336665,379.87418284727386,325.84969942233937,423.9534114831411,356.71093481735085,333.4418968564978,269.41446232359874,269.41446232359874,232.68889005601648,232.7625739432124,223.29620539524257,285.9517742421789,241.26747846516093,258.928656488806,241.2674784651609,213.83113399243985,207.086012326485,202.95945475646462,188.71809469755024,158.67212901112612,142.87028593070568,155.51446000297506,174.68082113543778,205.17947419714488,202.45916753400644,173.17516011889393,239.65240649787216,215.01401394575362,219.5704120121526,216.90805337017312,179.74582926953946,241.1850412015734,261.7920130943107,252.85140938554883,259.61267718271455,265.8881477067799,281.3596066392038,248.2138581556897,236.1621142426029,245.73643095180088,207.81451486083452,197.9721055490514,201.092876814556,203.04840727086173,198.21445133391006,298.8141641263875,279.31208984483783
0.9,139.0567363897361,178.54218611427189,207.086012326485,223.29620539524257,234.5309872359149,209.08247730662418,238.92859932696842,266.40022953190976,204.61007778447274,187.45431801208355,232.11929174800565,223.29620539524257,209.44053617901523,256.6659042898363,239.19066032867659,262.6513991364098,262.6513991364098,209.44053617901523,215.08486154638064,202.36918649496602,202.95945475646462,209.44053617901523,200.71039254879489,271.9562257336665,245.4788067553019,184.1355759807225,219.11865300258495,282.51762710592146,282.51762710592146,271.9562257336665,245.4788067553019,274.08868520452654,316.2750335356538,317.9697335728043,334.3964787601449,234.5309872359149,248.55741646389356,301.8753632770107,337.39066948717414,356.71093481735085,289.709002353605,269.41446232359874,281.53446720504655,325.4082563170607,325.84969942233937,421.1943408360317,335.8283516156156,308.77932941501274,280.8790272711299,253.19968728825808,258.928656488806,269.41446232359874,377.5487947511744,317.9697335728043,421.1943408360317,350.0559631693824,321.3566570850295,267.2983431379234,266.7594749743152,231.1983298524612,232.68889005601648,219.11865300258495,281.53446720504655,241.2674784651609,253.19968728825808,239.19066032867659,213.83113399243985,202.36918649496602,202.36918649496602,186.61180022177246,158.67212901112612,142.60018411583582,153.96949137376757,171.1880371594413,203.04840727086173,201.35866556781082,166.57688422805694,237.99130903577034,209.56099456039183,216.90805337017312,213.83260265119603,176.21061078428582,239.05726343459435,261.38661080784885,233.01352853747744,248.2138581556897,259.3109269540098,276.84935402807616,248.2138581556897,230.44651644340468,245.7364309518009,206.4520843725801,190.79401409479217,197.8839798091028,200.4894247105131,186.47402437051045,295.75749041553024,274.1810354229335
0.91,138.40948658747786,172.93812402342206,202.9594547564646,208.58010753191502,232.68889005601648,208.8437713916968,238.16251346369324,260.7534440177577,200.71039254879489,186.61180022177246,228.0119559096817,223.29620539524257,209.44053617901523,255.279417489205,238.92859932696842,256.6659042898363,262.6513991364098,209.44053617901523,209.44053617901523,202.36918649496602,202.36918649496602,209.35312898019913,198.9070898288772,269.41446232359874,240.76904211240463,180.60440407340528,216.96545287729182,280.00122766528284,260.5602312205746,271.3462025152502,241.2674784651609,266.40022953190976,316.2750335356538,311.29832651120034,325.84969942233937,229.4533975880223,238.92859932696842,282.51762710592146,322.62396726977863,356.11140816789236,285.9517742421789,269.41446232359874,280.8790272711299,305.5161658431452,321.1002231735886,418.5545619886844,333.4418968564978,304.970045458225,275.02702989881647,250.88887595387268,254.3468336932133,262.0929877392692,375.9985360204415,308.77932941501274,418.5545619886844,345.86609329971895,315.0806238497849,267.2983431379234,262.6513991364098,229.70776964890598,232.68889005601648,216.96545287729182,271.9562257336665,241.2674784651609,247.00311013724087,239.19066032867659,209.44053617901523,202.36918649496602,192.06570511947888,186.61180022177246,158.67212901112612,142.02088112143662,149.92529042700176,171.1880371594413,202.6952787402666,201.092876814556,165.15907276646342,234.18822062492222,208.73423152791062,216.90805337017312,211.32382992869447,174.68082113543778,235.5114628040509,259.5218715197314,216.45348390831242,242.533081960103,257.65686952714265,272.9626631056898,248.2138581556897,225.26116722988786,245.73643095180088,205.17947419714488,190.79401409479217,194.82051751954788,197.1487488596096,176.9806062206509,294.15695052961104,274.14897413130143
0.92,138.40948658747786,169.78716955077184,202.95945475646462,199.2677503728607,229.70776964890598,200.71039254879489,229.70776964890598,257.1184547296302,200.71039254879489,184.1355759807225,223.29620539524257,223.29620539524257,209.44053617901523,250.88887595387268,235.7365748966553,256.6659042898363,262.6513991364098,209.3636178440571,209.3531289801992,200.71039254879489,202.36918649496602,208.90489430231708,198.9070898288772,269.41446232359874,238.9600466471734,172.9381240234221,214.20725225862205,269.9228150056123,251.58211935418825,269.41446232359874,238.92859932696842,266.40022953190976,316.2750335356538,308.77932941501274,322.62396726977863,228.0119559096817,238.92859932696842,282.51762710592146,322.62396726977863,352.714090487628,282.9297247622723,269.41446232359874,272.3247222334844,302.60352379023755,311.29832651120034,418.5545619886844,330.68118914770025,301.8753632770107,271.9562257336665,247.00311013724087,247.00311013724087,258.928656488806,375.9985360204415,301.8753632770107,413.14774947243217,341.9944403135828,311.29832651120034,267.2983431379234,262.6513991364098,228.0119559096817,229.70776964890598,213.83113399243985,269.41446232359874,238.92859932696842,244.76746517706366,238.92859932696842,209.44053617901523,201.0421513380291,184.1355759807225,184.1355759807225,158.2122511136462,140.2137329748285,148.1770927076188,167.95846480416373,201.092876814556,201.092876814556,160.59097766617018,229.20765369606028,207.7246945480153,214.5900042010237,209.4099983200698,172.95980510034332,230.89546728873023,257.65686952714265,208.45387683586804,239.65240649787216,246.59022836385054,270.2754044958471,246.0337222162675,225.26116722988786,245.73643095180088,205.17947419714488,190.79401409479217,190.79401409479217,190.79401409479217,166.3748501382809,292.338773014459,273.23499642294905
0.93,138.40948658747786,169.35749394086503,202.95945475646462,198.04704669313716,228.0119559096817,198.9070898288772,228.0119559096817,254.06624153865258,200.71039254879489,181.25563079734215,219.11865300258492,219.11865300258492,208.8437713916968,244.4626045006759,229.70776964890598,250.88887595387268,262.6513991364098,208.8437713916968,207.92973667778665,200.71039254879489,200.71039254879489,208.8437713916968,198.9070898288772,267.2983431379234,231.13870744431898,169.35749394086503,209.44053617901523,268.4622086900448,250.88887595387268,269.41446232359874,232.68889005601648,266.40022953190976,316.2750335356538,307.08248435764153,313.6871458829379,216.73926944801954,238.92859932696842,282.51762710592146,322.62396726977863,350.0559631693824,282.51762710592146,267.2983431379234,271.9562257336665,293.64296274079703,308.77932941501274,410.0690752929637,325.84969942233937,298.0655493432797,270.63450876043123,244.4626045006759,242.80113896220803,257.9104179992696,375.9985360204415,298.0655493432797,410.0690752929637,339.73414629451196,308.77932941501274,266.40022953190976,261.0754653463963,225.889868178184,229.70776964890598,213.83113399243985,266.8313240627963,235.73657489665533,244.4626045006759,238.92859932696842,209.44053617901523,199.8989063248319,178.54218611427189,182.35591723883084,157.80256875322848,140.02761109312348,148.1770927076188,167.1238950954272,198.941488688486,201.092876814556,159.4513086044781,219.5601197703615,205.17947419714488,211.84653625922618,209.01543787201763,171.1880371594413,227.9850738732727,255.98289216983187,205.17947419714488,235.42062451167806,239.65240649787216,265.8881477067799,245.73643095180088,225.26116722988786,242.533081960103,199.648873162102,181.3833470278998,187.59100372309868,185.35704501792225,160.51578526323328,288.12147679781253,273.18579767457453
