,1,2,3,4,5,6,7,8,9,10,11,12
0.27,267.29834313792384,309.20927261334396,486.03397981731797,800.5179310203098,1296.194733213735,3265.072669208587,3675.441240813086,2729.319367170409,1500.4058125974045,700.4402069369023,447.84651978896204,326.3269962959586
0.28,266.40022953191016,305.67133444360076,482.3064289075432,788.4621603866128,1280.7755336627342,3214.860185809621,3633.7532148215028,2710.4880735005067,1487.5423727119598,694.7819063821803,441.9664838366981,325.8496994223399
0.29,266.40022953191016,305.51616584314564,478.50571121465276,786.5647251529052,1257.676067126513,3148.3981473578015,3576.8630653766368,2677.0269596508538,1472.965181641447,688.384234846646,437.71215442413467,322.6239672697792
0.3,266.40022953191016,301.8753632770111,474.6352503668677,773.5352092678313,1241.8554271877824,3116.6940889423554,3541.9975080357867,2646.2810443202743,1443.9134076440844,679.0415809418469,432.3923384828158,322.6239672697792
0.31,262.6513991364102,301.8753632770111,470.8324271216182,763.6716856876766,1210.545193204779,3062.382301132312,3501.614171037119,2600.406683795374,1420.6269444627806,667.7618672124422,429.0155916088784,320.50904280211404
0.32,262.6513991364102,298.06554934328017,470.313777104012,755.778127045612,1199.7694668641395,2972.0150145948683,3474.1501662886303,2588.130878115855,1403.5352538813586,657.9047441483109,425.87190140787095,316.2750335356542
0.33,261.07546534639675,293.64296274079743,467.2651984550972,751.1971581695108,1179.8333969152582,2934.544067640429,3445.6562723883453,2549.262847794455,1384.6261958794155,648.3065373349955,423.95341148314174,311.29832651120086
0.34,258.9286564888063,289.7090023536055,462.7027611560362,739.1856820484678,1160.7152979085868,2891.117890135456,3419.90052766361,2520.847114584305,1377.3221475704627,641.6581496004998,421.1943408360323,309.6941021774195
0.35000000000000003,258.9286564888063,289.7090023536055,459.1300561884884,739.1856820484678,1153.2379391330107,2851.0349296246977,3398.6474445108142,2506.7096108185306,1355.513221474803,629.1071812627016,419.1950146681388,308.7793294150132
0.36,256.6659042898368,285.9517742421793,452.14122502892747,732.6288110618633,1142.0352578667532,2799.7520826810887,3350.831183480537,2463.969763289498,1338.5432815744448,619.8031672301028,414.88022120900797,305.6117985053643
0.37,256.6659042898368,282.51762710592186,449.3577236818887,729.1794589441985,1126.3820015157135,2758.9368686024773,3303.454729422824,2454.2146867348292,1314.9113707397,612.6170156679727,413.1477494724328,302.7175016638012
0.38,250.88887595387317,282.31630498899017,441.9731596507697,726.5834105809258,1117.959585049038,2718.0191594541047,3283.774797836415,2420.8622299515123,1301.3781623864038,605.2094994252616,407.2272222042244,301.8753632770111
0.39,248.21385815569027,280.87902727113044,441.96648383669816,715.8477772314186,1103.6228892052886,2677.0269596508538,3224.521897186546,2403.186709298233,1280.6387046049556,599.7991584370069,407.2272222042244,299.70821449068967
0.4,245.73643095180145,280.8732229714527,437.71215442413467,705.1343274496213,1085.808615266616,2627.351615078718,3194.422302895867,2392.882813928552,1279.4833372799085,592.2327021454178,402.260470452885,298.06554934328017
0.41000000000000003,244.46260450067643,275.0270298988171,432.3923384828158,700.4402069369023,1066.5204545505674,2577.392004833604,3148.398147357802,2371.255325852435,1262.3131017146309,588.276639077133,399.1838320645452,293.64296274079743
0.42,241.2674784651616,271.95622573366694,429.0155916088784,695.5749118121596,1053.477690331767,2520.847114584305,3116.6940889423554,2347.10072895706,1248.1416263717376,584.9035764245523,397.6850673448432,290.8221270181395
0.43,239.65240649787285,270.27540449584757,423.9534114831418,691.4800398374185,1032.1424025149665,2461.97099747207,3088.332690233744,2329.0317459906696,1233.2229700974567,578.6015237526557,392.32391027400735,289.7090023536055
0.44,239.19066032867732,269.41446232359925,423.9534114831418,688.384234846646,1018.9256911307408,2420.8622299515123,3076.0242642515136,2299.79876679246,1225.1143033915162,575.5842672260902,390.8976592517362,289.7090023536055
0.45,239.19066032867732,267.29834313792384,421.1943408360323,679.0415809418469,1012.3881652246154,2375.3293581196976,3058.1393347436183,2272.243478504044,1213.648563609452,571.4510551263401,387.41280126392815,285.9517742421793
0.46,238.9285993269691,266.40022953191016,419.1661479131765,671.7809281930281,1006.7120437749204,2348.940647461086,3041.728189843241,2252.949426636941,1210.3702028025152,565.5553450682063,386.2738414141669,282.51762710592186
0.47000000000000003,238.66050139240986,266.40022953191016,413.1477494724328,667.7618672124422,995.6407772993666,2302.7651155029507,3026.242973486972,2222.82228731649,1195.6771392589844,559.8981151808371,382.54752673087347,282.31630498899017
0.48,235.736574896656,262.6513991364102,413.1477494724328,667.7618672124422,985.6929638726648,2272.243478504044,3010.50111478003,2200.5867087137203,1186.5978498257875,557.47631050262,382.54752673087347,280.87902727113044
0.49,234.53098723591557,262.6513991364102,407.3499061137219,657.9047441483109,977.2600169191296,2230.2751666075073,2972.0150145948683,2175.853784527441,1175.7180476870758,555.9111631801319,379.8741828472745,279.1175533176099
0.5,231.4048689177781,261.07546534639675,407.2272222042244,648.3065373349955,977.2600169191296,2185.294843907804,2961.8866977679468,2161.1272913294033,1160.7152979085868,547.5554068108875,376.5579225570643,275.0270298988171
0.51,229.70776964890663,258.9286564888063,402.260470452885,641.6581496004998,961.854219369584,2152.337829005254,2934.5440676404287,2143.358327694917,1152.722372197782,544.7896676089914,375.998536020442,271.95622573366694
0.52,228.01195590968246,258.9286564888063,402.260470452885,641.6581496004998,955.1505921610872,2125.311197804529,2914.16222894213,2125.311197804529,1142.0352578667532,542.3120319353056,372.9520374696528,271.95622573366694
0.53,228.01195590968246,256.6659042898368,399.18383206454513,626.1437153766773,939.5049798377779,2100.768780344257,2891.117890135456,2107.2037932729177,1136.3288816469435,537.686381588789,368.8891562534969,270.27540449584757
0.54,223.95352304415482,256.6659042898368,395.8430564377627,625.4724227664408,935.7473756693497,2069.4419058780445,2851.0349296246977,2082.7281749879526,1117.9595850490377,530.8286026115434,366.71378198466033,269.41446232359925
0.55,223.29620539524328,252.8514093855493,392.32391027400735,619.8031672301028,925.46969488415,2034.3036172931465,2809.7247059168103,2069.4419058780445,1111.5840397330935,523.4188053025679,363.14236195572005,267.29834313792384
0.56,219.11865300258552,250.88887595387317,390.8976592517362,612.6170156679727,916.5538782645327,1976.9353852976071,2764.7642351947875,2062.938103477561,1099.3969464936367,518.5349271931262,358.7225715725739,266.40022953191016
0.5700000000000001,219.11865300258552,248.21385815569027,390.8834056901194,605.2094994252616,916.5538782645327,1938.363286248882,2722.1204996996735,2037.0173645415769,1085.808615266616,511.90408309253394,356.71093481735153,266.40022953191016
0.58,218.03172918780714,247.00311013724132,386.2738414141669,599.7991584370069,907.3771579506157,1861.266119584296,2684.9791181686387,2013.9083433081933,1081.6065675627494,504.51743951998105,352.7140904876285,263.90301904532055
0.59,216.90805337017366,245.73643095180145,385.030089710602,599.7991584370069,900.7722713547256,1801.5654066368065,2646.8420534241463,1977.22110802318,1053.477690331767,500.5397965083528,350.05596316938284,262.6513991364102
0.6,215.0140139457543,243.37215565836516,382.54752673087347,592.2327021454178,898.4080553732097,1748.3667848459977,2627.351615078718,1960.5572196352093,1030.4184663774442,497.91981826046015,345.86609329971947,262.6513991364102
0.61,213.83113399244053,241.2674784651616,380.6079050669761,588.3152421752274,883.4657241456338,1683.4305970646828,2584.314949142391,1938.363286248882,1015.7994747954358,497.2385354319877,345.86609329971947,261.07546534639675
0.62,209.84205799396662,239.19066032867732,376.5579225570642,584.9035764245523,877.9552657901248,1624.189810121089,2545.3813407321363,1912.6604968765955,1006.7120437749204,489.7295615868966,341.99444031358325,259.5218715197318
0.63,209.44053617901585,239.19066032867732,375.5556292835081,579.8500114453935,877.9552657901248,1571.2328338909329,2506.7096108185306,1883.8163868092174,1002.0618911714223,486.03397981731797,340.80926979478426,258.9286564888063
0.64,209.40999832007043,238.9285993269691,369.7464198588633,578.4587609387994,864.5221936900273,1536.231300991999,2454.2146867348292,1861.2661195842957,983.0817773558234,482.30642890754325,339.73414629451247,257.65686952714304
0.65,209.00641174729068,238.66050139240983,366.71378198466033,571.4510551263401,854.6593358595128,1499.8647536264555,2403.186709298233,1831.693353838979,971.4863163612417,478.50571121465276,336.9143199048451,256.6659042898368
0.66,208.84377139169743,235.736574896656,363.14236195572005,571.4510551263401,854.6593358595128,1443.9134076440844,2396.192384390841,1794.2212989814334,961.3937285269548,474.6352503668677,335.8283516156162,252.8514093855493
0.67,207.0860123264856,234.73617245236343,363.14236195572005,570.0475583634076,842.9290012782417,1416.1217548195655,2347.10072895706,1787.9830070499427,947.9134202370984,470.313777104012,333.4418968564982,250.88887595387317
0.68,207.0860123264856,233.57309670236825,356.71093481735153,563.7364526874916,837.31985802835,1377.3221475704627,2294.569526323533,1740.358241748305,936.9577904560083,466.89581654886285,330.304729005592,250.88887595387314
0.6900000000000001,207.0860123264856,231.4048689177781,352.7140904876285,559.8981151808371,836.8761499139279,1314.9113707397,2263.090846586694,1708.8902294195252,923.6446316744828,462.13665888134386,326.3269962959586,247.00311013724132
0.7000000000000001,205.17947419714542,229.70776964890666,350.78479582188277,558.6256299747173,821.6042165397495,1279.8431084871247,2252.949426636941,1683.4305970646828,907.3771579506157,451.5366799972082,325.8496994223399,245.73643095180145
0.71,203.04840727086238,228.01195590968246,345.86609329971947,552.2721531377871,816.9877104784309,1242.8871543274495,2191.488811688302,1660.2413012257487,900.7722713547256,449.3577236818886,322.6239672697792,244.46260450067643
0.72,202.9594547564652,225.26116722988854,343.0020857475268,545.4484781262198,806.2887464636965,1210.545193204779,2150.44350493078,1630.940308333575,883.0497130881008,441.97315965076973,322.6239672697792,242.5330819601037
0.73,202.36918649496658,223.29620539524328,341.99444031358325,542.3120319353056,800.5179310203098,1199.2404400790017,2092.2683613786267,1593.032437611127,864.5221936900273,441.96648383669816,318.3435346942021,241.2674784651616
0.74,202.12870739758915,219.11865300258552,339.73414629451247,537.686381588789,788.7230639983254,1179.8333969152582,2015.8932390368886,1569.5666450868512,842.9290012782417,437.7121544241346,316.2750335356542,239.19066032867732
0.75,201.0928768145566,219.11865300258552,335.8283516156162,528.996902692216,786.5647251529052,1153.2379391330107,1921.1400609298732,1552.2558784845753,833.492253194551,432.3923384828158,311.29832651120086,238.9285993269691
0.76,200.7103925487956,216.90805337017366,332.73856311872817,523.4188053025679,786.5647251529052,1143.2898071489842,1861.266119584296,1534.400565646636,814.2965068478966,429.01559160887837,309.6941021774195,238.66050139240986
0.77,200.08712330781853,213.83113399244053,330.304729005592,518.5349271931262,776.6340951849388,1120.6735032754696,1787.9830070499427,1500.4058125974045,800.2578518252516,423.9534114831418,308.7793294150132,235.736574896656
0.78,198.90708982887787,211.84653625922687,325.8496994223399,511.90408309253394,768.9826971531993,1103.0598300075003,1755.5400485406903,1479.8345959127194,779.9118352459095,421.1943408360323,305.51616584314564,234.5309872359156
0.79,198.0470466931377,209.44053617901585,322.6239672697792,504.51743951998105,763.6716856876766,1086.4516104935856,1697.1930244746482,1443.9134076440844,763.6716856876765,418.5545619886849,301.8753632770111,232.68889005601716
0.8,198.0470466931377,209.35312898019976,316.2750335356542,500.5397965083529,755.778127045612,1066.5204545505674,1658.1964233380463,1434.0918404196536,741.9667802765491,413.1477494724328,298.59298243641626,231.4048689177781
0.81,194.8205175195485,208.84377139169743,311.30228710263594,497.2385354319877,744.3035814375635,1042.9971934844798,1585.9479244323388,1400.0244225869653,729.1794589441985,407.2272222042244,295.78648642951833,229.70776964890663
0.8200000000000001,192.03405238572208,207.72469454801586,308.7793294150132,489.7295615868966,739.1856820484678,1030.4184663774442,1520.9751731139752,1377.3221475704627,705.1343274496213,402.260470452885,290.8221270181395,228.01195590968246
0.8300000000000001,188.7180946975509,207.0860123264856,305.51616584314564,487.10127679430497,732.6288110618633,1008.3581189953304,1479.8345959127194,1338.5432815744448,688.384234846646,397.6850673448432,289.7090023536055,223.29620539524328
0.84,186.6118002217732,205.1794741971454,301.8753632770111,485.7357757445363,729.1794589441985,995.6407772993666,1410.793338690557,1296.1801726584317,670.5763354047126,392.32391027400735,285.9517742421793,219.5704120121532
0.85,185.3570450179229,202.9594547564652,298.06554934328017,479.1173358450085,726.5834105809256,977.2600169191296,1349.5806996685574,1266.3206279328767,648.3065373349955,390.8976592517362,282.51762710592186,219.11865300258552
0.86,182.58740115751252,202.36918649496658,293.64296274079743,474.8004203598378,723.0918758932689,961.3937285269546,1320.323394865698,1228.7491541059405,626.1437153766773,383.1916612323044,282.31630498899017,216.96545287729248
0.87,180.2719124467204,200.7103925487956,289.7090023536055,470.313777104012,705.1343274496213,947.9134202370984,1289.9434537138584,1210.2544854472196,605.2094994252616,379.8741828472745,280.87902727113044,213.83113399244053
0.88,175.85611591818073,198.90708982887787,282.51762710592186,466.89581654886285,693.4602306655487,928.7844477598978,1265.5037400356098,1179.8333969152582,578.6015237526557,373.69557665649165,271.95622573366694,209.44053617901585
0.89,174.68082113543855,198.0470466931377,281.1907775186538,462.1366588813439,688.384234846646,916.5538782645327,1242.8871543274495,1142.0352578667532,565.2212642614526,366.71378198466033,269.4747282756566,209.35312898019973
0.9,171.18803715944202,193.12284525272025,272.9626631056902,451.46263598319945,671.7809281930281,900.7722713547257,1225.1143033915162,1085.808615266616,552.2721531377871,363.14236195572005,267.29834313792384,208.3234966334776
0.91,169.35749394086574,188.7180946975509,269.41446232359925,441.9731596507697,667.7618672124422,898.4080553732097,1194.35798357705,1019.8058242673416,525.9522459850025,352.7140904876285,266.40022953191016,207.0860123264856
0.92,167.03844541001325,185.3570450179229,267.29834313792384,441.96648383669816,643.365838346602,877.9552657901248,1147.3272276843495,1006.7120437749204,497.2385354319877,345.86609329971947,261.07546534639675,203.04840727086238
0.93,165.35093319239013,182.2278231602665,262.6513991364102,432.3923384828158,626.1437153766773,854.6593358595128,1111.5840397330935,983.0817773558234,473.468452585896,339.73414629451247,258.9286564888063,202.9594547564652
0.9400000000000001,160.88609562814162,174.75417038542145,259.05916379560983,423.95341148314185,599.7991584370069,836.8761499139279,1085.808615266616,942.6980448199307,451.46263598319945,326.8298059306547,250.88887595387317,200.7103925487956
0.9500000000000001,158.67212901112612,171.18803715944202,252.8514093855493,415.70505684532714,584.9035764245523,800.5179310203098,1032.0562057080901,898.4080553732097,429.0155916088784,322.30713972359143,242.34324143586207,198.03889334893594
0.96,153.05827295458806,167.4222955709777,246.32599798259974,402.260470452885,565.0848087206659,776.6340951849388,930.5415268040144,836.8761499139279,407.2272222042244,301.8753632770111,238.9285993269691,188.7180946975509
0.97,144.0183802374555,161.14238862104068,240.6072399853512,392.32391027400735,537.686381588789,755.778127045612,900.7722713547255,786.5647251529051,386.2738414141669,285.9517742421793,228.09660222620744,178.83623959078886
0.98,140.02761109312348,155.94277332896,234.0520419691421,375.998536020442,487.28377496397815,733.5456199294522,867.94178091452,692.3980311564061,357.98763057557585,267.0648336003603,215.34392692332074,166.9143466426893
0.99,138.2877926983506,142.42470879260492,209.42129732788027,330.304729005592,462.13665888134386,619.8031672301028,821.6042165397495,565.0848087206659,320.5117836285307,249.4271443595622,203.89535842084106,158.19641566958893
1.0,130.2268076635365,130.2268076635365,188.7180946975509,269.41446232359925,390.8976592517362,518.5349271931262,705.1343274496213,421.27579828384233,269.41446232359925,223.29620539524328,174.75417038542145,134.49444318548248
