ExceedanceRnd,LowHeadShutoff,EWRTotal,FlowSpill,FlowAvailableForGeneration,FlowCanal,Power,Energy,LevelHeadpond,LevelTailwater,HeadTurbine1,Flow,GenerationVol,MaxGenerationFlow,MaxFlowFromStore,MorningMaxVolFromStore,EveningMaxVolFromStore,NightMaxVolToStore,StandardMaxVolToStore,NightStoreVol,StandardStoreVol,NightExtraFlow,NightFlowCanal,MorningExtraFlow,MorningFlowCanal,StandardExtraFlow,StandardFlowCanal,EveningExtraFlow,EveningFlowCanal,NightTotalFlow,MorningTotalFlow,StandardTotalFlow,EveningTotalFlow,NightVol,MorningVol,StandardVol,EveningVol,NightEnergy,MorningEnergy,StandardEnergy,EveningEnergy,MorningEnergyTransfer,EveningEnergyTransfer,NightPower,MorningPower,StandardPower,EveningPower,NightHeadpondChange,StandardHeadpondChange,NightTailwaterLevel,MorningTailwaterLevel,StandardTailwaterLevel,EveningTailwaterLevel,NightTailwaterChange,StandardTailwaterChange,NightSupplyLimit,StandardSupplyLimit
0.13,0.0,239.87264150943398,1078.558777677471,2178.55877767747,1100.0,153.62208726432397,3686.930094343763,990.0,972.2456620544743,15.817435952410936,2418.431419186905,95.04,1100.0,0.0,0.0,0.0,76.62811599638893,61.302492797111135,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2418.4314191869053,2418.4314191869053,2418.4314191869053,2418.4314191869053,39.6,11.88,31.68,11.88,1536.2208726432345,460.86626179297036,1228.9766981145876,460.86626179297036,0.0,0.0,153.62208726432345,153.62208726432345,153.62208726432345,153.62208726432345,0.0,0.0,972.2457984708583,972.2457984708583,972.2457984708583,972.2457984708583,0.0,0.0,False,False
0.135,0.0,246.21804511278197,1022.3864064395697,2122.3864064395675,1100.0,155.03710092709548,3720.8904222502906,990.0,972.1194136454751,15.943684361410964,2368.6044515523504,95.04,1100.0,0.0,0.0,0.0,74.60591063182443,59.684728505459546,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2368.6044515523517,2368.6044515523517,2368.6044515523517,2368.6044515523517,39.6,11.88,31.68,11.88,1550.3710092709543,465.1113027812863,1240.2968074167634,465.1113027812863,0.0,0.0,155.03710092709542,155.03710092709545,155.03710092709542,155.03710092709545,0.0,0.0,972.1194541158384,972.1194541158384,972.1194541158384,972.1194541158384,0.0,0.0,False,False
0.14,0.0,250.3896103896104,978.8339260600543,2078.8339260600524,1100.0,156.16497067737137,3747.959296256913,990.0,972.018431422114,16.04466658477057,2329.223536449662,95.04,1100.0,0.0,0.0,0.0,73.03802133816188,58.43041707052951,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2329.2235364496646,2329.2235364496646,2329.2235364496646,2329.2235364496646,39.6,11.88,31.68,11.88,1561.649706773714,468.49491203211414,1249.319765418971,468.49491203211414,0.0,0.0,156.1649706773714,156.16497067737137,156.16497067737137,156.16497067737137,0.0,0.0,972.0184786005091,972.0184786005091,972.0184786005091,972.0184786005091,0.0,0.0,False,False
0.145,0.0,234.7860962566845,950.6553851662628,2050.6553851662616,1100.0,157.42814595850524,3778.275503004129,990.0,971.9049714895752,16.1581265173088,2285.4414814229467,95.04,1100.0,0.0,0.0,0.0,72.02359386598542,57.61887509278833,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2285.4414814229476,2285.4414814229476,2285.4414814229476,2285.4414814229476,39.6,11.88,31.68,11.88,1574.2814595850539,472.2844378755162,1259.425167668043,472.2844378755162,0.0,0.0,157.42814595850538,157.42814595850538,157.42814595850538,157.42814595850538,0.0,0.0,971.9050297109533,971.9050297109533,971.9050297109533,971.9050297109533,0.0,0.0,False,False
0.15,0.0,237.1208053691275,911.3984982005471,2011.398498200547,1100.0,158.50107077391786,3804.0256985740334,990.0,971.808284510026,16.254813496858166,2248.519303569676,95.04,1100.0,0.0,0.0,0.0,70.61034593521968,56.48827674817576,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2248.519303569675,2248.519303569675,2248.519303569675,2248.519303569675,39.6,11.88,31.68,11.88,1585.0107077391806,475.5032123217542,1268.0085661913445,475.5032123217542,0.0,0.0,158.50107077391806,158.50107077391806,158.50107077391806,158.50107077391806,0.0,0.0,971.8083614186157,971.8083614186157,971.8083614186157,971.8083614186157,0.0,0.0,False,False
0.155,0.0,223.66120218579235,878.8531926460166,1978.853192646015,1100.0,159.8474712482089,3836.3393099570235,990.0,971.6865410795842,16.376556927300186,2202.514394831809,95.04,1100.0,0.0,0.0,0.0,69.43871493525654,55.55097194820523,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2202.514394831809,2202.514394831809,2202.514394831809,2202.514394831809,39.6,11.88,31.68,11.88,1598.4747124820929,479.5424137446279,1278.7797699856744,479.5424137446279,0.0,0.0,159.84747124820927,159.8474712482093,159.8474712482093,159.8474712482093,0.0,0.0,971.6866083294545,971.6866083294545,971.6866083294545,971.6866083294545,0.0,0.0,False,False
0.16,0.0,243.08333333333334,814.0998996337856,1914.0998996337812,1100.0,161.18475424364644,3868.43410184753,990.0,971.5651407248976,16.497957281988956,2157.183232967115,95.04,1100.0,0.0,0.0,0.0,67.10759638681613,53.686077109452896,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2157.183232967119,2157.183232967119,2157.183232967119,2157.183232967119,39.6,11.88,31.68,11.88,1611.8475424364708,483.5542627309413,1289.4780339491765,483.5542627309413,0.0,0.0,161.1847542436471,161.1847542436471,161.18475424364706,161.1847542436471,0.0,0.0,971.565187029595,971.565187029595,971.565187029595,971.565187029595,0.0,0.0,False,False
0.165,0.0,240.30538922155688,769.3648787415997,1869.3648787416018,1100.0,162.59810294775144,3902.3544707460333,990.0,971.4362731921318,16.626824814752926,2109.67026796316,95.04,1100.0,0.0,0.0,0.0,65.49713563469767,52.39770850775813,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2109.6702679631567,2109.6702679631567,2109.6702679631567,2109.6702679631567,39.6,11.88,31.68,11.88,1625.9810294775136,487.79430884325416,1300.7848235820109,487.79430884325416,0.0,0.0,162.59810294775136,162.59810294775139,162.59810294775136,162.59810294775139,0.0,0.0,971.436333137997,971.436333137997,971.436333137997,971.436333137997,0.0,0.0,False,False
0.17,0.0,244.42196531791907,718.2071451663547,1818.2071451663521,1100.0,164.00909939866125,3936.2183855678686,990.0,971.3070255367774,16.75607247010913,2062.629110484272,95.04,1100.0,0.0,0.0,0.0,63.65545722598868,50.92436578079094,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2062.629110484274,2062.629110484274,2062.629110484274,2062.629110484274,39.6,11.88,31.68,11.88,1640.090993986612,492.0272981959836,1312.0727951892893,492.0272981959836,0.0,0.0,164.0090993986612,164.0090993986612,164.00909939866116,164.0090993986612,0.0,0.0,971.3071123521809,971.3071123521809,971.3071123521809,971.3071123521809,0.0,0.0,False,False
0.175,0.0,234.07801418439718,680.5946461840174,1780.5946461840183,1100.0,165.45900307826122,3971.01607387827,990.0,971.173598215176,16.889499791710428,2014.6726603684158,95.04,1100.0,0.0,0.0,0.0,62.30140726262466,49.841125810099726,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,2014.6726603684147,2014.6726603684147,2014.6726603684147,2014.6726603684147,39.6,11.88,31.68,11.88,1654.5900307826125,496.37700923478377,1323.67202462609,496.37700923478377,0.0,0.0,165.45900307826125,165.45900307826125,165.45900307826125,165.45900307826125,0.0,0.0,971.1736424117688,971.1736424117688,971.1736424117688,971.1736424117688,0.0,0.0,False,False
0.18,0.0,232.025,633.917089718773,1733.9170897187746,1100.0,166.94511192417846,4006.682686180285,990.0,971.0361084946422,17.026989512244594,1965.9420897187758,95.04,1100.0,0.0,0.0,0.0,60.62101522987589,48.49681218390071,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,1965.9420897187729,1965.9420897187729,1965.9420897187729,1965.9420897187729,39.6,11.88,31.68,11.88,1669.4511192417856,500.8353357725357,1335.5608953934284,500.8353357725357,0.0,0.0,166.94511192417855,166.94511192417858,166.94511192417855,166.94511192417858,0.0,0.0,971.0361709998785,971.0361709998785,971.0361709998785,971.0361709998785,0.0,0.0,False,False
0.185,0.0,222.81290322580645,591.0003299695586,1691.0003299695588,1100.0,168.54855469871094,4045.165312769065,990.0,970.8869300974106,17.17616790947508,1913.8132331953639,95.04,1100.0,0.0,0.0,0.0,59.07601187890412,47.26080950312329,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,1913.813233195365,1913.813233195365,1913.813233195365,1913.813233195365,39.6,11.88,31.68,11.88,1685.4855469871106,505.6456640961332,1348.3884375896885,505.6456640961332,0.0,0.0,168.54855469871106,168.54855469871106,168.54855469871106,168.54855469871106,0.0,0.0,970.8869882297216,970.8869882297216,970.8869882297216,970.8869882297216,0.0,0.0,False,False
