Month,Year,WaterYear,WaterMonth,Days,LowHeadShutoff,Flow,EWRTotal,FlowSpill,FlowAvailableForGeneration,FlowCanal,Power,Energy,LevelHeadpond,LevelTailwater,HeadTurbine1,GenerationVol,MaxGenerationFlow,MaxFlowFromStore,MorningMaxVolFromStore,EveningMaxVolFromStore,NightMaxVolToStore,StandardMaxVolToStore,NightStoreVol,StandardStoreVol,NightExtraFlow,NightFlowCanal,MorningExtraFlow,MorningFlowCanal,StandardExtraFlow,StandardFlowCanal,EveningExtraFlow,EveningFlowCanal,NightTotalFlow,MorningTotalFlow,StandardTotalFlow,EveningTotalFlow,NightVol,MorningVol,StandardVol,EveningVol,NightEnergy,MorningEnergy,StandardEnergy,EveningEnergy,MorningEnergyTransfer,EveningEnergyTransfer,NightPower,MorningPower,StandardPower,EveningPower,NightHeadpondChange,StandardHeadpondChange,NightTailwaterLevel,MorningTailwaterLevel,StandardTailwaterLevel,EveningTailwaterLevel,NightTailwaterChange,StandardTailwaterChange,NightSupplyLimit,StandardSupplyLimit
2.0,1946.0,1945.0,5.0,28,0.0,971.4321659369267,154.85714285714286,0.0,816.5750230797838,816.5750230797838,155.28800818836217,104353.54150257939,990.0,967.7115398159732,21.17137382894885,70.55208199409333,966.9405003279412,150.3654772481574,1.6239471542800998,1.0826314361867333,24.89670083087222,22.407030747784994,1.6239471542800998,1.0826314361867333,45.10964317444722,771.4653799053366,150.3654772481574,966.9405003279412,33.41455049959053,783.1604725801933,150.36547724815742,966.9405003279412,926.3225227624795,1121.797643185084,938.0176154373362,1121.797643185084,27.77275367659212,10.442957403541763,25.374399311598264,6.961971602361177,41078.663046029,15446.171934534825,37531.258565659,10297.447956356551,2401.9792467124043,1601.3194978082697,4107.8663046029005,5148.723978178275,4170.139840628778,5148.7239781782755,0.16239471542800998,0.10826314361867333,967.5313629170109,968.2908176058971,967.5783634736938,968.2908176058971,0.7594546888861942,0.7124541322033338,False,False
3.0,1946.0,1945.0,6.0,31,0.0,1110.9647734016467,129.0,0.0,981.9647734016468,981.9647734016468,180.2877505097893,134134.08637928322,990.0,968.2471413605383,20.358263608383854,84.84175642190229,1005.5601595787969,23.59538617715009,0.25483017071322095,0.16988678047548067,30.850731842459282,27.765658658213354,0.25483017071322095,0.16988678047548067,7.078615853145027,974.8861575485017,23.595386177150086,1005.5601595787969,5.2434191504777985,976.7213542511689,23.595386177150093,1005.5601595787969,1103.8861575485016,1134.5601595787969,1105.721354251169,1134.5601595787969,35.09590167174606,10.860049723451006,31.64577187773787,7.240033148967337,55486.318352333634,17169.645103111437,50031.69285509718,11446.430068740958,402.8843057010378,268.58953713402525,5548.631835233364,5723.215034370479,5559.076983899687,5723.215034370479,0.025483017071322094,0.016988678047548066,968.2234972440494,968.3385148115466,968.2304153404426,968.3385148115466,0.11501756749714787,0.10809947110396934,False,False
4.0,1946.0,1945.0,7.0,30,0.0,1378.0672493166953,148.0,135.2933911202948,1230.0672493166949,1094.7738581964006,186.0868715787949,133982.54753673228,990.0,969.2002030585884,18.937497673230236,94.58846134816902,1081.0012577180048,-13.772600478395816,-0.1487440851666748,-0.09916272344444987,39.78242097540102,35.80417887786091,-0.1487440851666748,-0.09916272344444987,-4.131780143518745,1098.9056383399193,-13.772600478395814,1081.0012577180048,-3.060577884087959,1097.8344360804886,-13.772600478395816,1081.0012577180048,1382.1990294602142,1364.2946488382995,1381.1278272007835,1364.2946488382995,39.560602980237086,11.674813583354451,35.56983572900783,7.7832090555696345,56036.75431267611,16537.12560305385,50383.91721896639,11024.750402035901,-210.6928390376818,-140.46189269178788,5603.675431267611,5512.37520101795,5598.213024329599,5512.3752010179505,-0.014874408516667482,-0.009916272344444987,969.2216965805428,969.1604109304609,969.218040595674,969.1604109304609,-0.061285650081913445,-0.05762966521308499,False,False
5.0,1946.0,1945.0,8.0,31,0.0,1438.8545161091386,192.0,151.066420887435,1246.8545161091386,1095.7880952217038,183.94970670970187,136858.58179201814,990.0,969.4073537441524,18.7266125085367,94.67609142715521,1093.17468887988,-2.6134063418237474,-0.028224788491696472,-0.01881652566113098,40.386762579928984,36.34808632193609,-0.028224788491696472,-0.01881652566113098,-0.7840219025471243,1096.572117124251,-2.6134063418237474,1093.17468887988,-0.5807569648497216,1096.3688521865536,-2.6134063418237474,1093.17468887988,1439.638538011686,1436.241109767315,1439.4352730739886,1436.241109767315,39.47659621647304,11.806286639902705,35.52235081084433,7.870857759935136,57065.20929119209,17066.522512817744,51349.16831279648,11377.681675211828,-40.8002111845242,-27.200140789682802,5706.5209291192095,5688.840837605915,5705.463145866275,5688.840837605914,-0.002822478849169647,-0.001881652566113098,969.4157784120088,969.4044045340461,969.4150982925274,969.4044045340461,-0.011373877962682855,-0.010693758481352234,False,False
6.0,1946.0,1945.0,9.0,30,0.0,820.7178959276595,161.0,0.0,659.7178959276594,659.7178959276594,128.75921237557006,92706.63291041042,990.0,967.066770928044,22.039602959520913,56.99962620814977,928.8488018769045,269.1309059492452,2.9066137842518476,1.9377425228345653,19.249844253395736,17.324859828056162,2.9066137842518476,1.9377425228345653,80.73927178477355,578.9786241428858,269.1309059492451,928.8488018769044,59.80686798872115,599.9110279389382,269.1309059492452,928.8488018769045,739.9786241428858,1089.8488018769044,760.9110279389382,1089.8488018769044,20.843230469143887,10.031567060270568,19.437117305221598,6.687711373513713,33900.322586566785,16315.770239905518,31613.359924001095,10877.180159937012,4727.441126104216,3151.627417402811,3390.0322586566786,5438.590079968506,3512.595547111233,5438.590079968506,0.29066137842518475,0.19377425228345652,966.7555664740044,968.1704252825148,966.8451612082796,968.1704252825148,1.4148588085104166,1.3252640742351787,False,False
7.0,1946.0,1945.0,10.0,31,0.0,399.6998105173303,135.0,0.0,264.69981051733026,264.69981051733026,57.087355504987535,42472.992495710714,990.0,965.2706744311464,24.247859642857147,22.870063628697334,844.2583842167734,579.5585736994431,6.259232595953985,4.17282173063599,5.029193178623889,4.526273860761501,5.029193178623889,4.17282173063599,139.69981051733026,125.0,465.6660350577675,730.3658455750978,128.7907941554318,135.90901636189847,579.5585736994431,844.2583842167733,260.0,865.3658455750978,270.90901636189847,979.2583842167733,4.5,7.887951132211056,4.40345213012551,6.078660366360768,8357.146238581969,14649.058029928,8177.842979123147,11288.945248077594,9339.933967964162,7749.5292067683695,835.7146238581969,4883.019343309334,908.649219902572,5644.472624038797,0.502919317862389,0.417282173063599,964.779484134616,967.2831185128989,964.8062705182965,967.7424946434143,2.503634378282868,2.9362241251177466,True,False
8.0,1946.0,1945.0,11.0,31,0.0,289.2735275252559,115.0,0.0,174.2735275252559,174.2735275252559,38.12906594133515,28368.025060353346,990.0,964.8625641023336,24.794508258211163,15.05723277818211,825.6448802937713,651.3713527685154,7.034810609899966,4.689873739933311,1.7738469909092125,1.5964622918182911,1.7738469909092125,1.5964622918182911,49.27352752525591,125.0,164.245091750853,338.5186192761089,49.2735275252559,125.0,221.73087386365154,396.00440138890747,240.0,453.5186192761089,240.0,511.00440138890747,4.5,3.6560010881819758,4.05,2.8512316900001338,8478.059325519853,6887.954248838208,7630.2533929678675,5371.758093027414,3341.95111629404,3007.756004664636,847.8059325519853,2295.984749612736,847.8059325519853,2685.879046513707,0.17738469909092125,0.1596462291818291,964.7392617408931,965.4951279491543,964.7392617408931,965.7479545482307,0.7558662082611818,1.0086928073376384,True,True
9.0,1946.0,1945.0,12.0,30,0.0,218.61458870411258,91.0,0.0,127.6145887041125,127.6145887041125,27.502045409714786,19801.47269499464,990.0,964.7177029832076,25.06443983613453,11.02590046403532,816.7530946883836,689.1385059842711,7.442695864630127,4.961797243086751,0.09412519334805024,0.08471267401324521,0.09412519334805024,0.08471267401324521,2.614588704112507,125.0,8.715295680375021,136.3298843844875,2.614588704112507,125.0,11.765649168506279,139.38023787261878,216.0,227.3298843844875,216.0,230.38023787261878,4.5,1.4723627513524653,4.05,1.0035377126828553,8081.573692609242,2644.2240171795215,7273.416323348318,1802.258661857559,169.0399303051914,152.13593727467224,808.1573692609243,881.4080057265072,808.1573692609242,901.1293309287795,0.009412519334805023,0.008471267401324522,964.7103754518072,964.7209768580685,964.7103754518072,964.724798914086,0.010601406261343982,0.014423462278841725,True,True
10.0,1946.0,1946.0,1.0,31,0.0,195.2166415935105,73.0,0.0,122.21664159351052,122.21664159351052,26.796054544209234,19936.26458089166,990.0,964.4074174174257,25.390321216462265,10.559517833679308,806.2701778471652,684.0535362536547,7.3877781915394705,4.925185461026314,0.0,0.0,0.0,0.0,0.0,122.21664159351052,0.0,122.21664159351052,0.0,122.21664159351052,0.0,122.21664159351052,195.21664159351053,195.21664159351053,195.21664159351053,195.21664159351053,4.399799097366378,1.3199397292099135,3.95981918762974,0.8799598194732757,8306.776908704858,2492.0330726114576,7476.099217834372,1661.3553817409718,0.0,0.0,830.6776908704858,830.6776908704859,830.6776908704858,830.6776908704859,0.0,0.0,964.4074494800581,964.4074494800581,964.4074494800581,964.4074494800581,0.0,0.0,True,True
11.0,1946.0,1946.0,2.0,30,0.0,208.83447267528163,61.33333333333334,0.0,147.50113934194823,147.50113934194823,32.45235734663669,23365.697289578424,990.0,964.5407019780756,25.19277266262137,12.744098439144325,812.5925271086686,665.0913877667203,7.1829869878805805,4.788657991920386,0.8100410163101363,0.7290369146791228,0.8100410163101363,0.7290369146791228,22.50113934194823,125.0,75.00379780649409,222.5049371484423,22.501139341948235,125.0,101.25512703876706,248.7562663807153,186.33333333333334,283.8382704817757,186.33333333333334,310.08959971404863,4.5,2.403053321203177,4.05,1.79104511794115,8250.535595373405,4405.883769814909,7425.482035836064,3283.795888554048,1485.1716086176061,1336.654447755846,825.0535595373406,1468.6279232716363,825.0535595373404,1641.897944277024,0.08100410163101363,0.07290369146791228,964.427083822936,964.8416915203896,964.427083822936,964.9236130286322,0.41460769745367543,0.49652920569621983,True,True
12.0,1946.0,1946.0,3.0,31,0.0,374.2102866436339,95.29032258064517,0.0,278.91996406298875,278.91996406298875,60.310741127124395,44871.191398580566,990.0,965.1748498580628,24.349650311637678,24.09868489504223,840.7290675960774,561.8091035330885,6.067538318157356,4.045025545438238,5.5411187062675955,4.987006835640836,5.5411187062675955,4.045025545438238,153.91996406298878,124.99999999999997,513.0665468766292,791.986510939618,124.84646745179747,154.07349661119127,561.8091035330885,840.7290675960774,220.29032258064512,887.2768335202632,249.36381919183646,936.0193901767225,4.499999999999999,8.553454318147875,4.991981290202597,6.053249286691757,8378.895453135417,15926.333221095721,9294.953185470138,11271.009538879283,10317.43429627315,7531.74358899757,837.8895453135417,5308.777740365241,1032.7725761633487,5635.504769439642,0.5541118706267596,0.4045025545438238,964.7136919707112,967.3729816328923,964.7565259570723,967.5703472546251,2.659289662181095,2.8138212975527495,True,False
1.0,1947.0,1946.0,4.0,31,0.0,584.7754030500319,109.70967741935483,0.0,475.06572563067687,475.06572563067687,98.49789458353222,73282.43357014796,990.0,966.0748616976861,23.333914601068248,41.04567869449048,877.3263789118556,402.26065328117875,4.3444150554367305,2.896276703624487,12.602366122704368,11.342129510433931,4.3444150554367305,2.896276703624487,120.67819598435364,354.38752964632323,402.26065328117875,877.3263789118556,89.39125628470639,385.67446934597046,402.26065328117875,877.3263789118556,464.09720706567805,987.0360563312105,495.3841467653253,987.0360563312105,12.757951067267635,9.475124892248042,12.495852806809443,6.31674992816536,22777.88384343938,16916.767673724094,22309.936937168415,11277.845115816062,7756.463477455599,5170.975651637066,2277.788384343938,5638.922557908031,2478.881881907602,5638.922557908031,0.43444150554367306,0.2896276703624487,965.5412415532469,967.7731685905875,965.6788101074544,967.7731685905875,2.231927037340597,2.094358483133078,False,False
2.0,1947.0,1946.0,5.0,28,0.0,822.7791548587066,105.0,0.0,717.7791548587066,717.7791548587066,140.72631529699794,94568.08387958266,990.0,967.0939852685443,22.007966592590225,62.01611897979225,930.1840184402193,212.4048635815127,2.2939725266803372,1.5293150177868915,21.34004957491344,19.206044617422098,2.2939725266803372,1.5293150177868915,63.72145907445382,654.0576957842528,212.4048635815127,930.1840184402193,47.20108079589171,670.578074062815,212.4048635815127,930.1840184402193,759.0576957842528,1035.1840184402195,775.578074062815,1035.1840184402195,23.5460770482331,10.045987399154368,21.726729599635203,6.69732493276958,35905.30052449734,15319.078243609936,33130.98628240209,10212.718829073292,3498.0677586621046,2332.0451724414033,3590.530052449734,5106.359414536645,3681.2206980446767,5106.359414536646,0.22939725266803374,0.15293150177868914,966.8372522069724,967.9610971247897,966.9075872399937,967.9610971247897,1.1238449178173369,1.0535098847959716,False,False
3.0,1947.0,1946.0,6.0,31,0.0,2081.0515080594887,183.0,808.7770310096356,1898.051508059489,1089.2744770498534,163.82123735093762,121883.00058909752,990.0,971.1460657038513,16.978974426919383,94.11331481710734,1100.0,10.72552295014657,0.11583564786158296,0.0772237652410553,63.829854290141604,57.44686886112744,0.11583564786158296,0.0772237652410553,3.2176568850439713,1086.0568201648096,10.72552295014657,1100.0,2.3834495444770156,1086.8910275053763,10.72552295014657,1100.0,2077.833851174445,2091.7770310096357,2078.668058515012,2091.7770310096357,39.09804552593314,11.88,35.215269291174195,7.92,50634.56871252023,15385.389939907584,45606.11531006463,10256.926626605054,150.01486627039358,100.00991084692905,5063.456871252023,5128.463313302528,5067.346145562737,5128.463313302527,0.011583564786158296,0.00772237652410553,971.3490613745336,971.3873764632027,971.3513578435523,971.3873764632027,0.03831508866915101,0.036018619650462824,False,False
4.0,1947.0,1946.0,7.0,30,0.0,4281.902186961068,295.0,2886.9021869610665,3986.902186961067,1100.0,108.71112835147329,78272.0124130608,990.0,976.1214584105783,11.941639596306775,95.04,1100.0,0.0,0.0,0.0,139.0284787305984,125.12563085753857,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,4281.902186961066,4281.902186961066,4281.902186961066,4281.902186961066,39.6,11.88,35.64,7.92,32613.338505442003,9784.0015516326,29352.004654897803,6522.6677010884005,0.0,0.0,3261.3338505442002,3261.3338505442002,3261.3338505442002,3261.3338505442002,0.0,0.0,976.1294440028414,976.1294440028414,976.1294440028414,976.1294440028414,0.0,0.0,False,False
5.0,1947.0,1946.0,8.0,31,0.0,3125.265567831897,327.1290322580645,1698.136535573834,2798.136535573833,1100.0,135.4270694985001,100757.73970688412,990.0,973.827770288106,14.235327718779367,95.04,1100.0,0.0,0.0,0.0,96.23291528065799,86.60962375259219,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3125.2655678318984,3125.2655678318984,3125.2655678318984,3125.2655678318984,39.6,11.88,35.64,7.92,41982.39154453505,12594.717463360515,37784.152390081545,8396.47830890701,0.0,0.0,4198.239154453505,4198.239154453505,4198.239154453505,4198.239154453505,0.0,0.0,973.889415446245,973.889415446245,973.889415446245,973.889415446245,0.0,0.0,False,False
6.0,1947.0,1946.0,9.0,30,0.0,1609.2185558761525,257.0,292.8136233709216,1352.2185558761525,1059.404932505231,173.2103790193151,124711.47289390686,990.0,969.9103128908343,18.32220432989256,91.53258616845197,1100.0,40.595067494768955,0.43842672894350476,0.29228448596233647,44.179868011541494,39.761881210387344,0.43842672894350476,0.29228448596233647,12.178520248430688,1047.2264122568004,40.595067494768955,1100.0,9.021126109948657,1050.3838063952824,40.595067494768955,1100.0,1597.0400356277219,1649.8136233709215,1600.197429766204,1649.8136233709215,37.700150841244806,11.88,34.032435327207146,7.92,51365.76531423943,16186.282503293443,46368.57007417834,10790.855002195629,597.3483915550866,398.2322610367243,5136.5765314239425,5395.4275010978145,5152.063341575371,5395.4275010978145,0.043842672894350475,0.029228448596233646,969.9288316759456,970.0950395318522,969.9388548878809,970.0950395318522,0.1662078559065776,0.15618464397130083,False,False
7.0,1947.0,1946.0,10.0,31,0.0,762.6898212712006,227.0,0.0,535.6898212712008,535.6898212712008,106.12901381019401,78959.98627478436,990.0,966.8319028650084,22.462743145800715,46.28360055783175,911.3516844277635,375.66186315656273,4.057148122090878,2.7047654147272513,14.784833565763229,13.306350209186906,4.057148122090878,2.7047654147272513,112.69855894696883,422.99126232423197,375.66186315656273,911.3516844277635,83.4804140347917,452.2094072364091,375.6618631565627,911.3516844277635,649.9912623242319,1138.3516844277635,679.2094072364091,1138.3516844277635,15.22768544367235,9.842598191819844,14.651584794459653,6.561732127879897,25978.485233159878,16791.507332348312,24995.655487710617,11194.338221565542,6921.509048000271,4614.339365333513,2597.8485233159877,5597.169110782771,2777.2950541900686,5597.169110782771,0.4057148122090878,0.27047654147272515,966.3642725960458,968.35264168623,966.4923259179168,968.35264168623,1.9883690901841646,1.8603157683131712,False,False
8.0,1947.0,1946.0,11.0,31,0.0,448.84008281973786,184.0,0.0,264.84008281973803,264.84008281973803,56.59178077516798,42104.28489672496,990.0,965.4769063224876,24.046407128108193,22.882183155625366,851.3312901063001,586.491207286562,6.33410503869487,4.222736692463246,5.03424298151057,4.530818683359512,5.03424298151057,4.222736692463246,139.84008281973806,124.99999999999997,466.1336093991268,730.9736922188648,130.33137939701376,134.50870342272427,586.491207286562,851.3312901063,309.0,914.9736922188648,318.50870342272424,1035.3312901063,4.499999999999999,7.894515875963739,4.358081990896266,6.12958528876536,8280.21001084781,14526.277641544873,8019.074250914405,11278.722993417867,9263.242029454255,7770.032585357455,828.021001084781,4842.0925471816245,891.0082501016005,5639.361496708933,0.5034242981510569,0.4222736692463246,964.9199848506865,967.4855607860902,964.9522247110502,967.9616668032179,2.565575935403672,3.00944209216766,True,False
9.0,1947.0,1946.0,12.0,30,0.0,327.4011574407993,138.0,0.0,189.4011574407993,189.4011574407993,41.40043692189111,29808.314583761592,990.0,964.9871170548226,24.62055288436461,16.364260002885057,831.4784358800557,642.0772784392564,6.934434607143968,4.622956404762646,2.318441667868775,2.086597501081897,2.318441667868775,2.086597501081897,64.40115744079931,124.99999999999999,214.67052480266435,404.07168224346367,64.4011574407993,125.0,289.80520848359686,479.20636592439615,263.0,542.0716822434637,263.0,617.2063659243961,4.499999999999999,4.363974168229408,4.05,3.450285834655652,8196.974113298029,7949.196286239503,7377.276701968227,6284.867482255838,4223.156963269302,3800.841266942371,819.6974113298029,2649.732095413168,819.697411329803,3142.433741127919,0.2318441667868775,0.2086597501081897,964.7865422206644,965.8859540515139,964.7865422206644,966.2196494841032,1.0994118308494762,1.433107263438842,True,True
10.0,1947.0,1947.0,1.0,31,0.0,274.3859233611022,110.0,0.0,164.38592336110227,164.38592336110227,35.89857027458408,26708.536284290567,990.0,964.8162497074464,24.87219421740388,14.202943778399236,823.0660561692276,658.6801328081253,7.113745434327753,4.742496956218503,1.4178932409996818,1.2761039168997137,1.4178932409996818,1.2761039168997137,39.38592336110228,125.0,131.28641120367425,295.6723345647765,39.38592336110228,125.0,177.23665512496024,341.6225784860625,235.0,405.6723345647765,235.0,451.6225784860625,4.5,3.1932612132995866,4.05,2.4596825650996497,8462.218477700231,6004.9053429571595,7615.996629930208,4625.4158337029685,2666.3383074208386,2399.704476678755,846.2218477700231,2001.6351143190532,846.221847770023,2312.7079168514842,0.1417893240999682,0.12761039168997138,964.7313035498761,965.2906308503934,964.7313035498761,965.4868898721826,0.5593273005173387,0.7555863223064989,True,True
11.0,1947.0,1947.0,2.0,30,0.0,280.7802731667066,106.0,0.0,174.7802731667066,174.7802731667066,38.24183461525735,27534.120922985294,990.0,964.8357234401691,24.821998378270802,15.10101560160345,824.7304866764641,649.9502135097575,7.019462305905381,4.679641537270254,1.7920898340014373,1.6128808506012937,1.7920898340014373,1.6128808506012937,49.78027316670659,125.0,165.93424388902196,340.71451705572855,49.7802731667066,125.0,224.0112292501797,398.79150241688626,231.0,446.71451705572855,231.0,504.79150241688626,4.5,3.6797167842018683,4.05,2.871298817401581,8204.980871636048,6709.334628314319,7384.482784472442,5235.322638562483,3267.5695129411583,2940.8125616470425,820.4980871636047,2236.444876104773,820.4980871636047,2617.6613192812415,0.17920898340014374,0.16128808506012937,964.7256222726207,965.4656066545472,964.7256222726207,965.7204257250917,0.7399843819264333,0.9948034524709328,True,True
12.0,1947.0,1947.0,3.0,31,0.0,399.87843651927386,104.0,0.0,295.8784365192738,295.8784365192738,63.53741223058341,47271.834699554034,990.0,965.2749429729193,24.273258980415807,25.563896915265257,843.3749592220187,547.4965227027449,5.9129624451896445,3.941974963459763,6.151623714693858,5.536461343224471,5.9129624451896445,3.941974963459763,164.24895681082347,131.62947970845033,547.4965227027449,843.3749592220187,121.66589393394331,174.21254258533048,547.4965227027449,843.3749592220187,235.62947970845033,947.3749592220187,278.2125425853305,947.3749592220187,4.738661269504211,9.108449559597801,5.644486379764707,6.0722997063985344,8762.561239065988,16843.015889859107,10437.580310722857,11228.677259906073,10934.036552414855,7289.357701609904,876.2561239065988,5614.338629953036,1159.731145635873,5614.338629953037,0.5912962445189645,0.39419749634597634,964.7322541712399,967.6158236655757,964.8258258814132,967.6158236655757,2.883569494335802,2.7899977841625514,False,False
1.0,1948.0,1947.0,4.0,31,0.0,686.949711648131,126.74193548387095,0.0,560.2077761642599,560.2077761642599,113.96059332981964,84786.6814373858,990.0,966.5207827810408,22.767992518577444,48.40195186059206,899.1332365420484,338.92546037778845,3.660394972080115,2.440263314720077,15.667479941913356,14.100731947722021,3.660394972080115,2.440263314720077,101.67763811333654,458.53013805092337,338.92546037778845,899.1332365420484,75.31676897284188,484.89100719141805,338.92546037778845,899.1332365420484,585.2720735347943,1025.8751720259193,611.632942675289,1025.8751720259193,16.507084969833244,9.710638954654122,15.710468633001947,6.4737593031027485,28915.795768488886,17010.32334342843,27520.34676318288,11340.21556228562,6411.988163755204,4274.658775836803,2891.579576848889,5670.10778114281,3057.81630702032,5670.10778114281,0.36603949720801154,0.2440263314720077,966.0780575583408,967.9250251342473,966.1949811899465,967.9250251342473,1.8469675759065467,1.73004394430086,False,False
2.0,1948.0,1947.0,5.0,29,0.0,1471.2877138292968,153.3793103448276,362.2215233744281,1317.9084034844693,955.6868801100413,162.56243312466881,113143.45345476945,990.0,969.2587064596195,19.282301593226865,82.57134644150757,1061.6709164005877,105.98403629054633,1.1446275919379003,0.7630850612919335,42.944702525440896,38.6502322728968,1.1446275919379003,0.7630850612919335,31.7952108871639,923.8916692228775,105.98403629054631,1061.6709164005877,23.55200806456585,932.1348720454755,105.98403629054633,1061.6709164005877,1439.4925029421331,1577.2717501198433,1447.7357057647312,1577.2717501198433,33.26010009202359,11.466045897126344,30.20116985427341,7.644030598084231,45574.678733483146,15711.358554516975,41383.17713042469,10474.239036344652,1568.426872670797,1045.6179151138647,4557.467873348314,5237.119518172325,4598.1307922694095,5237.119518172326,0.11446275919379004,0.07630850612919335,969.4152897870042,969.8658441884384,969.442833240719,969.8658441884384,0.4505544014341467,0.4230109477193764,False,False
3.0,1948.0,1947.0,6.0,31,1.0,5741.634269295136,290.48387096774195,5344.698785424169,5451.150398327394,106.45161290322581,9.3804158107253,6979.029363179621,990.0681143176832,978.4253234880326,9.705888836535506,9.19741935483871,1100.0,993.5483870967741,10.730322580645161,7.153548387096774,191.7414143397862,172.56727290580758,0.0,7.153548387096774,0.0,106.45161290322581,0.0,106.45161290322581,220.78853046594983,-114.33691756272403,993.5483870967741,1100.0,5741.634269295137,5741.634269295137,5520.845738829187,6735.182656391911,3.832258064516129,1.1496774193548387,-3.7045161290322586,7.92,2907.928901324842,872.3786703974527,-2810.997937947348,6009.719729404674,0.0,5428.133949139705,290.7928901324842,290.7928901324842,-312.333104216372,3004.859864702337,0.0,0.7153548387096774,978.436043666078,978.436043666078,978.1154376992307,979.9554640258717,0.0,1.8400263266410093,False,False
4.0,1948.0,1947.0,7.0,30,1.0,5018.025474117535,364.0,3664.0254741175336,4654.025474117535,990.0,86.4050992319364,62211.67144699421,990.021402892664,977.3263931282216,10.758107771327989,85.536,1100.0,110.0,1.188,0.792,163.04491706823126,146.74042536140814,0.0,0.792,0.0,990.0,0.0,990.0,24.444444444444446,965.5555555555555,110.00000000000001,1100.0,5018.025474117534,5018.025474117534,4993.581029673089,5128.025474117534,35.64,10.692,31.284,7.92,25921.52976958092,7776.458930874276,22753.34279774325,5760.3399487957595,0.0,576.033994879576,2592.152976958092,2592.152976958092,2528.1491997492503,2880.1699743978797,0.0,0.0792,977.3505129581101,977.3505129581101,977.3120012869852,977.5222349456673,0.0,0.21023365868211386,False,False
5.0,1948.0,1947.0,8.0,31,0.0,3176.5482543787703,327.1290322580645,1749.4192221207056,2849.419222120705,1100.0,134.11565840523704,99782.04985349633,990.0,973.9423316223376,14.120766384547426,95.04,1100.0,0.0,0.0,0.0,98.07909199634537,88.27118279671083,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,0.0,1100.0,3176.5482543787703,3176.5482543787703,3176.5482543787703,3176.5482543787703,39.6,11.88,35.64,7.92,41575.85410562347,12472.756231687039,37418.26869506112,8315.170821124693,0.0,0.0,4157.585410562347,4157.585410562347,4157.585410562347,4157.585410562347,0.0,0.0,973.999215734105,973.999215734105,973.999215734105,973.999215734105,0.0,0.0,False,False
6.0,1948.0,1947.0,9.0,30,0.0,1756.2287691208844,257.0,412.32727531526604,1499.2287691208844,1086.9014938056184,172.2913759117247,124049.79065644176,990.0,970.372515420564,17.75739541365137,93.90828906480543,1100.0,13.09850619438157,0.14146386689932097,0.09430924459954731,49.47223568835184,44.52501211951665,0.14146386689932097,0.09430924459954731,3.929551858314472,1082.971941947304,13.09850619438157,1100.0,2.910779154307016,1083.9907146513115,13.098506194381573,1100.0,1752.29921726257,1769.327275315266,1753.3179899665774,1769.327275315266,38.98698991010295,11.88,35.121299154702484,7.92,51500.54361373322,15693.092991839418,46394.09205630953,10462.061994559612,186.86915978419512,124.57943985613008,5150.0543613733225,5231.030997279806,5154.899117367725,5231.030997279806,0.014146386689932098,0.00943092445995473,970.410035279785,970.4614139849323,970.413116726753,970.4614139849323,0.05137870514727183,0.04829725817933195,False,False
7.0,1948.0,1947.0,10.0,31,0.0,852.8532402876189,256.0,0.0,596.8532402876189,596.8532402876189,116.18673889083176,86442.93373477878,990.0,967.2071691777644,21.98193360253148,51.56811996085027,931.2856263216147,334.43238603399584,3.611869769167155,2.40791317944477,16.98671665035428,15.288044985318852,3.611869769167155,2.40791317944477,100.32971581019875,496.5235244774201,334.4323860339958,931.2856263216147,74.31830800755463,522.5349322800643,334.43238603399584,931.2856263216147,752.5235244774201,1187.2856263216147,778.5349322800643,1187.2856263216147,17.874846881187125,10.05788476427344,16.93013180587408,6.7052565095156265,29963.361193753684,16859.894579251493,28379.748242272613,11239.929719500993,6054.527862404141,4036.3519082694274,2996.3361193753685,5619.964859750497,3153.3053602525124,5619.9648597504965,0.3611869769167155,0.240791317944477,966.8093310995363,968.5332123525532,966.9201364811207,968.5332123525532,1.7238812530168843,1.613075871432443,False,False
8.0,1948.0,1947.0,11.0,31,0.0,476.9915566338352,184.0,0.0,292.99155663383544,292.99155663383544,62.19481227483189,46272.94033247492,990.0,965.600176920556,23.91063622137166,25.31447049316338,856.165373989338,563.1738173555026,6.082277227439428,4.0548514849596184,6.047696038818076,5.442926434936268,6.047696038818076,4.0548514849596184,167.99155663383547,124.99999999999997,559.9718554461181,852.9634120799535,125.1497371901117,167.84181944372375,563.1738173555026,856.165373989338,309.0,1036.9634120799535,351.84181944372375,1040.1653739893381,4.499999999999999,9.212004850463499,5.43807494997665,6.164390692723234,8225.660163516863,16838.849183240385,9940.390329387088,11268.040656330586,11054.73164168102,7411.962295291009,822.5660163516862,5612.949727746795,1104.487814376343,5634.020328165293,0.6047696038818076,0.40548514849596184,964.9199848506865,967.9679781135877,965.0740155259085,967.9803487730245,3.047993262901173,2.906333247115981,True,False
