,year,month,node,cat,flow_sum,value
1084,2019,5,BOT,off,22651,879498.5600000002
1085,2019,5,BOT,standard,1373,64246.09000000001
1086,2019,5,LES,evening,-110,-17359.7
1087,2019,5,LES,morning,-682,-66144.55000000002
1088,2019,5,LES,off,-4754,-191099.69999999992
1089,2019,5,LES,standard,-1219,-103496.51000000008
1090,2019,5,MOZ,evening,-584,-81778.99000000002
1091,2019,5,MOZ,morning,-3014,-266476.9000000001
1092,2019,5,MOZ,off,-43266,-1702887.1099999999
1093,2019,5,MOZ,standard,-11706,-952855.6500000001
1094,2019,5,NAM,evening,462,70003.84000000001
1095,2019,5,NAM,morning,2795,271512.41
1096,2019,5,NAM,off,36670,1438408.9300000002
1097,2019,5,NAM,standard,16867,1392465.9399999985
1098,2019,5,RSA,morning,-1471,-142429.36000000002
1099,2019,5,RSA,off,-30110,-1145385.1499999994
1100,2019,5,RSA,standard,-8082,-626633.8400000002
1101,2019,5,ZAMC,evening,1468,209320.68000000005
1102,2019,5,ZAMC,morning,3322,321686.60000000003
1103,2019,5,ZAMC,off,15449,618182.77
1104,2019,5,ZAMC,standard,6233,541982.9100000001
1105,2019,5,ZAMZ,evening,-939,-131731.27999999997
1106,2019,5,ZAMZ,morning,-2090,-208137.28
1107,2019,5,ZAMZ,off,-429,-31054.069999999992
1108,2019,5,ZAMZ,standard,-676,-62712.979999999996
1109,2019,5,ZIM,evening,-349,-51808.71000000001
1110,2019,5,ZIM,morning,-712,-67831.04000000001
1111,2019,5,ZIM,off,3789,134335.77
1112,2019,5,ZIM,standard,-2790,-252995.95999999985
1113,2019,6,BOT,evening,1135,227826.21000000002
1114,2019,6,BOT,morning,2747,548980.52
1115,2019,6,BOT,off,20257,1028924.7199999999
1116,2019,6,BOT,standard,5947,602968.3200000001
1117,2019,6,LES,evening,563,107839.87999999999
1118,2019,6,LES,morning,-56,-8499.180000000004
1119,2019,6,LES,off,-5105,-234898.84999999998
1120,2019,6,LES,standard,-1015,-96151.54999999996
1121,2019,6,MOZ,evening,-1525,-292859.41
1122,2019,6,MOZ,morning,-4331,-823086.9999999999
1123,2019,6,MOZ,off,-52879,-2459640.5200000033
1124,2019,6,MOZ,standard,-11298,-1116766.65
1125,2019,6,NAM,evening,2088,396701.38999999996
1126,2019,6,NAM,morning,4087,765317.4899999999
1127,2019,6,NAM,off,25297,1156862.26
1128,2019,6,NAM,standard,11292,1110168.5800000005
1129,2019,6,RSA,morning,-317,-61218.820000000014
1130,2019,6,RSA,off,-33806,-1638842.64
1131,2019,6,RSA,standard,-2212,-220414.58000000002
1132,2019,6,ZAMC,evening,2312,444394.3400000001
1133,2019,6,ZAMC,morning,3861,726938.4900000001
1134,2019,6,ZAMC,off,17742,860871.02
1135,2019,6,ZAMC,standard,8978,906641.8199999998
1136,2019,6,ZAMZ,evening,-1270,-245070.9
1137,2019,6,ZAMZ,morning,-1620,-309628.8
1138,2019,6,ZAMZ,off,7338,371547.71
1139,2019,6,ZAMZ,standard,124,11959.64
1140,2019,6,ZIM,evening,-3303,-638831.5100000002
1141,2019,6,ZIM,morning,-4371,-838802.7000000005
1142,2019,6,ZIM,off,21156,915176.3000000002
1143,2019,6,ZIM,standard,-11816,-1198405.5799999996
1144,2019,7,BOT,evening,1664,354972.45999999996
1145,2019,7,BOT,morning,4646,949415.9100000003
1146,2019,7,BOT,off,12267,685229.3500000001
1147,2019,7,BOT,standard,2074,206363.33000000002
1148,2019,7,LES,evening,1387,306558.4099999999
1149,2019,7,LES,morning,742,157162.44999999998
1150,2019,7,LES,off,-4875,-264197.7
1151,2019,7,LES,standard,-560,-60049.84999999999
1152,2019,7,MOZ,evening,-2429,-495333.1099999999
1153,2019,7,MOZ,morning,-5401,-1026325.01
1154,2019,7,MOZ,off,-56343,-3019089.980000003
1155,2019,7,MOZ,standard,-11672,-1244200.5200000012
1156,2019,7,NAM,evening,1231,191298.94
1157,2019,7,NAM,morning,2262,368604.10999999987
1158,2019,7,NAM,off,40979,2231712.9100000006
1159,2019,7,NAM,standard,15080,1648516.7899999996
1160,2019,7,RSA,evening,-664,-30377.02999999999
1161,2019,7,RSA,morning,-643,-55899.19
1162,2019,7,RSA,off,-58028,-3266860.41
1163,2019,7,RSA,standard,-10139,-1077180.7000000002
1164,2019,7,ZAMC,evening,4446,862022.5800000002
1165,2019,7,ZAMC,morning,6805,1280012.9899999998
1166,2019,7,ZAMC,off,25669,1436162.5700000008
1167,2019,7,ZAMC,standard,17985,1917428.6400000006
1168,2019,7,ZAMZ,evening,-971,-206058.8
1169,2019,7,ZAMZ,morning,-1428,-304500.29000000004
1170,2019,7,ZAMZ,off,19504,1005895.8500000003
1171,2019,7,ZIM,evening,-4664,-983083.4499999998
1172,2019,7,ZIM,morning,-6983,-1368470.9700000002
1173,2019,7,ZIM,off,20827,1191147.41
1174,2019,7,ZIM,standard,-12768,-1390877.6900000006
1175,2019,8,BOT,evening,321,58405.57
1176,2019,8,BOT,morning,1445,279123.78
1177,2019,8,BOT,off,5629,334356.6500000003
1178,2019,8,BOT,standard,356,23855.64000000001
1179,2019,8,LES,evening,1768,394760.94999999995
1180,2019,8,LES,morning,2260,463302.0500000001
1181,2019,8,LES,off,-2510,-135543.90000000002
1182,2019,8,LES,standard,-290,-29124.3
1183,2019,8,MOZ,evening,-2706,-609888.97
1184,2019,8,MOZ,morning,-6283,-1189287.0200000003
1185,2019,8,MOZ,off,-56918,-3010202.5600000024
1186,2019,8,MOZ,standard,-10608,-1047485.6399999998
1187,2019,8,NAM,evening,4,-13785.0
1188,2019,8,NAM,morning,911,142486.86999999997
1189,2019,8,NAM,off,29086,1528391.0700000003
1190,2019,8,NAM,standard,6856,685770.8599999999
1191,2019,8,RSA,evening,-762,-100185.04000000001
1192,2019,8,RSA,morning,-2731,-389143.6799999999
1193,2019,8,RSA,off,-48829,-2617605.2899999996
1194,2019,8,RSA,standard,-19082,-1888972.2700000003
1195,2019,8,ZAMC,evening,3366,698106.4999999999
1196,2019,8,ZAMC,morning,6623,1161390.28
1197,2019,8,ZAMC,off,26706,1442460.3599999994
1198,2019,8,ZAMC,standard,16874,1692846.2899999998
1199,2019,8,ZAMZ,evening,-1080,-239088.02000000002
1200,2019,8,ZAMZ,morning,-1379,-278807.60000000003
1201,2019,8,ZAMZ,off,22688,1193798.68
1202,2019,8,ZIM,evening,-911,-188325.99
1203,2019,8,ZIM,morning,-846,-189064.68
1204,2019,8,ZIM,off,24148,1264344.9899999995
1205,2019,8,ZIM,standard,5894,563109.42
1206,2019,9,BOT,morning,3258,326260.05999999994
1207,2019,9,BOT,off,2031,96154.38000000003
1208,2019,9,BOT,standard,1532,95500.62
1209,2019,9,LES,morning,862,87872.76
1210,2019,9,LES,off,741,26525.09999999999
1211,2019,9,LES,standard,441,35508.23
1212,2019,9,MOZ,evening,-2860,-523842.0299999999
1213,2019,9,MOZ,morning,-16792,-1643651.0599999994
1214,2019,9,MOZ,off,-75396,-2873880.480000002
1215,2019,9,MOZ,standard,-32389,-2610121.8300000033
1216,2019,9,NAM,evening,2072,384803.95999999996
1217,2019,9,NAM,morning,3177,322114.36000000004
1218,2019,9,NAM,off,36388,1377809.469999999
1219,2019,9,NAM,standard,15248,1266479.3199999996
1220,2019,9,RSA,evening,-804,-150770.12
1221,2019,9,RSA,morning,-1700,-209547.31
1222,2019,9,RSA,off,-22508,-902724.4299999999
1223,2019,9,RSA,standard,-15528,-1336739.5099999998
1224,2019,9,ZAMC,evening,2392,437158.19000000006
1225,2019,9,ZAMC,morning,7770,787711.43
1226,2019,9,ZAMC,off,28904,1103073.84
1227,2019,9,ZAMC,standard,18681,1526365.340000001
1228,2019,9,ZAMZ,evening,-800,-147350.0
1229,2019,9,ZAMZ,off,19705,790771.4400000001
1230,2019,9,ZAMZ,standard,177,7181.57
1231,2019,9,ZIM,morning,3425,329239.76000000007
1232,2019,9,ZIM,off,10135,382270.67999999993
1233,2019,9,ZIM,standard,11838,1015826.2600000001
1234,2019,10,BOT,evening,-311,-43091.71000000001
1235,2019,10,BOT,morning,8967,765226.1200000003
1236,2019,10,BOT,off,6940,319620.39000000013
1237,2019,10,BOT,standard,2753,187141.22999999995
1238,2019,10,LES,morning,352,27279.13
1239,2019,10,LES,off,1096,33257.58
1240,2019,10,LES,standard,765,53839.19999999999
1241,2019,10,MOZ,evening,-4515,-658143.3200000001
1242,2019,10,MOZ,morning,-22064,-1759437.9000000004
1243,2019,10,MOZ,off,-93356,-3278807.9099999997
1244,2019,10,MOZ,standard,-56977,-4228885.330000003
1245,2019,10,NAM,evening,2643,381207.67000000004
1246,2019,10,NAM,morning,2360,161245.39999999997
1247,2019,10,NAM,off,45658,1542582.1500000006
1248,2019,10,NAM,standard,18747,1416066.6999999993
1249,2019,10,RSA,evening,-577,-89702.43999999999
1250,2019,10,RSA,morning,-1591,-170106.63000000003
1251,2019,10,RSA,off,-10668,-380962.26999999996
1252,2019,10,RSA,standard,-4195,-322139.7200000001
1253,2019,10,ZAMC,evening,2760,409729.8
1254,2019,10,ZAMC,morning,8968,737033.28
1255,2019,10,ZAMC,off,20324,698725.6699999998
1256,2019,10,ZAMC,standard,20634,1552088.0000000012
1257,2019,10,ZIM,morning,3008,238760.59999999998
1258,2019,10,ZIM,off,30006,1065584.39
1259,2019,10,ZIM,standard,18273,1341889.9199999997
1260,2019,11,BOT,morning,1570,111714.76999999999
1261,2019,11,BOT,off,-426,-8753.700000000003
1262,2019,11,BOT,standard,1084,78196.85999999997
1263,2019,11,LES,off,177,6106.200000000001
1264,2019,11,MOZ,evening,-3152,-664777.55
1265,2019,11,MOZ,morning,-13058,-1171608.6399999997
1266,2019,11,MOZ,off,-72241,-2608860.5599999973
1267,2019,11,MOZ,standard,-41203,-3353069.9499999997
1268,2019,11,NAM,evening,1002,200205.81000000003
1269,2019,11,NAM,morning,3551,289792.3899999999
1270,2019,11,NAM,off,30873,1071419.4200000009
1271,2019,11,NAM,standard,7898,637116.7100000001
1272,2019,11,RSA,evening,1,214.95000000000437
1273,2019,11,RSA,morning,-762,-94840.22000000003
1274,2019,11,RSA,off,-7833,-349941.01
1275,2019,11,RSA,standard,-2625,-222634.15999999997
1276,2019,11,ZAMC,evening,2149,464356.7899999999
1277,2019,11,ZAMC,morning,7940,803512.55
1278,2019,11,ZAMC,off,25381,970931.9600000002
1279,2019,11,ZAMC,standard,15406,1344173.5899999999
1280,2019,11,ZAMZ,morning,154,13869.240000000002
1281,2019,11,ZAMZ,off,1665,115023.23
1282,2019,11,ZAMZ,standard,368,26176.28
1283,2019,11,ZIM,morning,605,47559.90999999999
1284,2019,11,ZIM,off,22404,804074.4600000001
1285,2019,11,ZIM,standard,19072,1490040.6699999997
1286,2019,12,BOT,evening,25,2624.749999999999
1287,2019,12,BOT,morning,2091,172813.3
1288,2019,12,BOT,off,-27,-2619.710000000001
1289,2019,12,BOT,standard,5,325.0
1290,2019,12,MOZ,evening,-2185,-499993.57999999996
1291,2019,12,MOZ,morning,-15420,-1447504.37
1292,2019,12,MOZ,off,-56799,-3070893.1100000045
1293,2019,12,MOZ,standard,-32946,-3203355.450000002
1294,2019,12,NAM,evening,-242,-1210.9999999999952
1295,2019,12,NAM,morning,-1640,-117838.62
1296,2019,12,NAM,off,9271,395685.83000000037
1297,2019,12,NAM,standard,-3240,-168610.66999999998
1298,2019,12,RSA,evening,-60,-11590.55
1299,2019,12,RSA,morning,-233,-43431.73
1300,2019,12,RSA,off,-6151,-368360.2799999998
1301,2019,12,RSA,standard,-977,-102687.66999999998
1302,2019,12,ZAMC,evening,2412,504916.72999999986
1303,2019,12,ZAMC,morning,7986,766700.8799999999
1304,2019,12,ZAMC,off,26561,1442919.1400000015
1305,2019,12,ZAMC,standard,18449,1801299.9300000006
1306,2019,12,ZAMZ,evening,50,5253.65
1307,2019,12,ZAMZ,morning,7216,669260.5399999996
1308,2019,12,ZAMZ,off,27146,1603300.750000001
1309,2019,12,ZAMZ,standard,18709,1673028.86
1310,2019,12,ZIM,off,-1,-32.6200000000008
1311,2020,1,BOT,morning,12016,980227.4299999998
1312,2020,1,BOT,off,1799,111386.74
1313,2020,1,BOT,standard,14882,1039626.9399999998
1314,2020,1,DRC,off,-1380,-58573.7
1315,2020,1,MOZ,evening,-1350,-371635.33999999997
1316,2020,1,MOZ,morning,-12810,-1013662.9899999996
1317,2020,1,MOZ,off,-31317,-1390070.639999999
1318,2020,1,MOZ,standard,-20048,-1475678.169999999
1319,2020,1,NAM,evening,-839,-223780.21999999997
1320,2020,1,NAM,morning,-9364,-794549.7199999999
1321,2020,1,NAM,off,-16261,-710089.8900000001
1322,2020,1,NAM,standard,-23863,-1707836.3200000008
1323,2020,1,RSA,morning,44,3098.470000000004
1324,2020,1,RSA,off,-800,-48930.220000000016
1325,2020,1,RSA,standard,-178,-26757.259999999995
1326,2020,1,ZAMC,evening,2189,595415.56
1327,2020,1,ZAMC,morning,8073,669158.0700000003
1328,2020,1,ZAMC,off,18273,831753.4399999988
1329,2020,1,ZAMC,standard,19791,1516733.7099999997
1330,2020,1,ZAMZ,morning,525,42425.25
1331,2020,1,ZAMZ,off,24481,1016930.2599999995
1332,2020,1,ZAMZ,standard,1518,111754.76
1333,2020,1,ZIM,morning,1516,113303.48999999999
1334,2020,1,ZIM,off,5205,247594.01
1335,2020,1,ZIM,standard,7898,542156.34
1336,2020,2,BOT,morning,7754,645765.8400000001
1337,2020,2,BOT,off,3748,206974.78999999995
1338,2020,2,BOT,standard,18589,1279449.2200000002
1339,2020,2,DRC,off,-925,-35434.15000000001
1340,2020,2,MOZ,evening,-98,-24210.45
1341,2020,2,MOZ,morning,-3142,-246988.01000000004
1342,2020,2,MOZ,off,-7905,-354607.6499999999
1343,2020,2,MOZ,standard,-4162,-303140.1600000001
1344,2020,2,NAM,evening,-1772,-445130.7
1345,2020,2,NAM,morning,-10856,-935489.33
1346,2020,2,NAM,off,-11771,-544885.8999999996
1347,2020,2,NAM,standard,-29783,-2103921.3599999994
1348,2020,2,RSA,morning,1,64.01000000000022
1349,2020,2,RSA,off,-83,-19586.98999999999
1350,2020,2,RSA,standard,-30,-2108.3900000000017
1351,2020,2,ZAMC,evening,1870,469341.15
1352,2020,2,ZAMC,morning,6273,539345.99
1353,2020,2,ZAMC,off,15052,665249.1999999998
1354,2020,2,ZAMC,standard,15586,1143017.8899999997
1355,2020,2,ZIM,morning,-30,-2698.5
1356,2020,2,ZIM,off,1884,82290.70000000001
1357,2020,2,ZIM,standard,-200,-13297.2
1358,2020,3,BOT,morning,2051,165985.86000000002
1359,2020,3,BOT,off,2514,89504.99
1360,2020,3,BOT,standard,6767,431951.85000000003
1361,2020,3,DRC,off,-2465,-91856.20000000001
1362,2020,3,MOZ,evening,-317,-68443.40000000001
1363,2020,3,MOZ,morning,-3262,-357494.35
1364,2020,3,MOZ,off,-18710,-732452.5300000003
1365,2020,3,MOZ,standard,-6038,-575357.6400000001
1366,2020,3,NAM,evening,-813,-199407.83000000002
1367,2020,3,NAM,morning,-4618,-512713.97
1368,2020,3,NAM,off,-2481,-112296.91999999994
1369,2020,3,NAM,standard,-14442,-1190363.6700000009
1370,2020,3,RSA,evening,-291,-48833.13
1371,2020,3,RSA,morning,-294,-37484.04
1372,2020,3,RSA,off,-1216,-71651.17000000001
1373,2020,3,RSA,standard,-368,-45992.26
1374,2020,3,ZAMC,evening,2067,466376.27
1375,2020,3,ZAMC,morning,6433,771522.9499999996
1376,2020,3,ZAMC,off,15381,684236.0299999994
1377,2020,3,ZAMC,standard,16400,1620305.8699999999
1378,2020,3,ZAMZ,evening,-646,-149691.91
1379,2020,3,ZAMZ,off,4253,138856.18000000002
1380,2020,3,ZAMZ,standard,-811,-123765.61999999998
1381,2020,3,ZIM,morning,-310,-29816.45
1382,2020,3,ZIM,off,2724,95659.61999999998
1383,2020,3,ZIM,standard,-1508,-116778.53000000003
1384,2020,4,BOT,evening,165,11315.789999999999
1385,2020,4,BOT,morning,2734,114957.83
1386,2020,4,BOT,off,9592,207462.01999999996
1387,2020,4,BOT,standard,7034,341173.66000000003
1388,2020,4,DRC,morning,-108,-3933.0200000000004
1389,2020,4,DRC,off,-1962,-46352.20000000002
1390,2020,4,DRC,standard,-10,-429.4
1391,2020,4,ESW,evening,113,2663.84
1392,2020,4,ESW,morning,3147,123576.96999999993
1393,2020,4,ESW,off,10572,226666.18000000017
1394,2020,4,ESW,standard,1359,32352.230000000003
1395,2020,4,LES,evening,-22,-1920.0200000000004
1396,2020,4,LES,morning,-37,-1900.79
1397,2020,4,LES,off,-191,-4036.2700000000027
1398,2020,4,LES,standard,-275,-14000.099999999995
1399,2020,4,MOZ,evening,-1484,-119408.12000000002
1400,2020,4,MOZ,morning,-9849,-401048.1100000001
1401,2020,4,MOZ,off,-40367,-879694.2200000006
1402,2020,4,MOZ,standard,-16191,-712168.5500000002
1403,2020,4,NAM,evening,-158,-13718.809999999998
1404,2020,4,NAM,morning,-1417,-78413.28
1405,2020,4,NAM,off,-3828,-93735.23
1406,2020,4,NAM,standard,-4437,-255316.82999999984
1407,2020,4,RSA,evening,-567,-59528.99000000001
1408,2020,4,RSA,morning,-125,-16034.460000000003
1409,2020,4,RSA,off,459,10833.17
1410,2020,4,RSA,standard,-646,-56171.93999999998
1411,2020,4,ZAMC,evening,2508,246506.65000000002
1412,2020,4,ZAMC,morning,6360,319633.74000000005
1413,2020,4,ZAMC,off,18125,407908.8299999999
1414,2020,4,ZAMC,standard,14437,769785.5499999996
1415,2020,4,ZAMZ,evening,-555,-65910.34
1416,2020,4,ZAMZ,off,1028,32234.52
1417,2020,4,ZAMZ,standard,-73,-6253.15
1418,2020,4,ZIM,morning,-705,-56838.880000000005
1419,2020,4,ZIM,off,6572,138713.19999999995
1420,2020,4,ZIM,standard,-1198,-98971.47000000002
1421,2020,5,BOT,evening,509,36094.16
1422,2020,5,BOT,morning,2517,102262.06000000003
1423,2020,5,BOT,off,12902,301921.17999999993
1424,2020,5,BOT,standard,6587,294496.73
1425,2020,5,DRC,morning,-80,-3452.2999999999997
1426,2020,5,DRC,off,-605,-15006.529999999999
1427,2020,5,DRC,standard,-20,-1020.3000000000001
1428,2020,5,ESW,morning,3046,124278.46999999999
1429,2020,5,ESW,off,3359,73630.72000000002
1430,2020,5,ESW,standard,552,14748.42
1431,2020,5,LES,evening,-65,-16931.190000000002
1432,2020,5,LES,morning,-425,-22460.25
1433,2020,5,LES,off,-3234,-79084.09999999998
1434,2020,5,LES,standard,-1919,-96900.12999999998
1435,2020,5,MOZ,evening,-1631,-207979.55000000002
1436,2020,5,MOZ,morning,-10891,-453292.6099999999
1437,2020,5,MOZ,off,-37484,-892766.4999999999
1438,2020,5,MOZ,standard,-14869,-683031.3699999998
1439,2020,5,NAM,evening,-408,-45051.84
1440,2020,5,NAM,morning,-657,-32513.089999999997
1441,2020,5,NAM,off,-1937,-60446.05
1442,2020,5,NAM,standard,-3474,-175058.06999999998
1443,2020,5,RSA,evening,-430,-51199.850000000006
1444,2020,5,RSA,morning,-218,-19354.129999999997
1445,2020,5,RSA,off,-1382,-55831.37000000001
1446,2020,5,RSA,standard,-716,-50723.99
1447,2020,5,ZAMC,evening,2235,305716.25000000006
1448,2020,5,ZAMC,morning,6373,297869.68000000005
1449,2020,5,ZAMC,off,21989,587478.6899999996
1450,2020,5,ZAMC,standard,15285,772963.3699999994
1451,2020,5,ZAMZ,evening,-204,-19147.8
1452,2020,5,ZAMZ,standard,-512,-25684.0
1453,2020,5,ZIM,evening,-6,-1500.1799999999985
1454,2020,5,ZIM,morning,335,6662.17
1455,2020,5,ZIM,off,6392,140103.95999999996
1456,2020,5,ZIM,standard,-914,-49790.66
1457,2020,6,BOT,evening,1341,124541.07
1458,2020,6,BOT,morning,6405,302673.26999999996
1459,2020,6,BOT,off,12745,287713.6800000001
1460,2020,6,BOT,standard,9239,510136.2200000001
1461,2020,6,DRC,morning,-67,-2752.7799999999997
1462,2020,6,DRC,off,-226,-4575.710000000001
1463,2020,6,DRC,standard,-10,-299.6
1464,2020,6,ESW,evening,941,137366.94
1465,2020,6,ESW,morning,3822,201507.0299999999
1466,2020,6,ESW,off,7159,156983.00000000003
1467,2020,6,ESW,standard,4014,183661.16
1468,2020,6,LES,evening,1115,178030.83
1469,2020,6,LES,morning,1999,102423.87999999993
1470,2020,6,LES,off,2000,40010.099999999984
1471,2020,6,LES,standard,2210,118863.12999999983
1472,2020,6,MOZ,evening,-7079,-1129694.0599999998
1473,2020,6,MOZ,morning,-19175,-991915.6199999999
1474,2020,6,MOZ,off,-47223,-1014264.5300000004
1475,2020,6,MOZ,standard,-28544,-1507311.199999999
1476,2020,6,NAM,evening,-16,-1983.52
1477,2020,6,NAM,morning,-79,-3932.85
1478,2020,6,NAM,off,6012,120685.03999999996
1479,2020,6,NAM,standard,-946,-47661.55
1480,2020,6,RSA,evening,-7,-592.5999999999995
1481,2020,6,RSA,morning,0,7.519999999999982
1482,2020,6,RSA,off,-3,-59.59000000000016
1483,2020,6,RSA,standard,5,438.5999999999994
1484,2020,6,ZAMC,evening,3787,604753.6199999998
1485,2020,6,ZAMC,morning,7137,394165.7199999999
1486,2020,6,ZAMC,off,17929,381424.4500000002
1487,2020,6,ZAMC,standard,14834,786528.98
1488,2020,6,ZAMZ,evening,-1298,-170195.3
1489,2020,6,ZIM,evening,1216,257773.02000000002
1490,2020,6,ZIM,morning,-42,-2176.169999999999
1491,2020,6,ZIM,off,1607,32083.560000000005
1492,2020,6,ZIM,standard,-802,-44355.73999999999
1493,2020,7,BOT,morning,1496,69106.62
1494,2020,7,BOT,off,12285,289526.4000000002
1495,2020,7,BOT,standard,5866,329900.11000000016
1496,2020,7,DRC,off,-170,-3360.030000000001
1497,2020,7,ESW,morning,1152,72469.46999999999
1498,2020,7,ESW,off,16336,336462.53
1499,2020,7,ESW,standard,916,25264.08
1500,2020,7,LES,evening,1267,255455.5
1501,2020,7,LES,morning,2070,120065.99999999999
1502,2020,7,LES,off,1780,37221.799999999996
1503,2020,7,LES,standard,1849,109835.02999999988
1504,2020,7,MOZ,evening,-5727,-1080258.4799999995
1505,2020,7,MOZ,morning,-11995,-704593.3700000001
1506,2020,7,MOZ,off,-55603,-1196403.9700000004
1507,2020,7,MOZ,standard,-25448,-1435135.9699999995
1508,2020,7,NAM,evening,14,1875.58
1509,2020,7,NAM,morning,-10,-699.2
1510,2020,7,NAM,off,7022,143070.93999999994
1511,2020,7,NAM,standard,-465,-25569.880000000005
1512,2020,7,RSA,morning,46,1609.0799999999997
1513,2020,7,RSA,off,457,10915.46
1514,2020,7,RSA,standard,85,3010.34
1515,2020,7,ZAMC,evening,4446,822927.4
1516,2020,7,ZAMC,morning,7239,441911.4000000001
1517,2020,7,ZAMC,off,17895,382603.82999999996
1518,2020,7,ZAMC,standard,17197,992696.2899999993
1519,2020,7,ZIM,morning,2,130.0
1520,2020,7,ZIM,off,-2,-36.959999999999354
1521,2020,8,BOT,evening,45,3587.8500000000004
1522,2020,8,BOT,morning,675,29720.33
1523,2020,8,BOT,off,12522,313787.91
1524,2020,8,BOT,standard,9467,525522.3500000001
1525,2020,8,ESW,evening,81,6458.13
1526,2020,8,ESW,morning,3550,219378.79999999996
1527,2020,8,ESW,off,15958,348261.9299999995
1528,2020,8,ESW,standard,2002,62875.78
1529,2020,8,LES,evening,911,143028.34000000003
1530,2020,8,LES,morning,1710,108899.09999999999
1531,2020,8,LES,off,1140,25186.399999999998
1532,2020,8,LES,standard,1674,97901.33999999994
1533,2020,8,MOZ,evening,-4662,-916222.1
1534,2020,8,MOZ,morning,-11888,-768079.75
1535,2020,8,MOZ,off,-44791,-1020107.3500000002
1536,2020,8,MOZ,standard,-20301,-1088571.1999999997
1537,2020,8,NAM,evening,-376,-101987.29999999999
1538,2020,8,NAM,morning,-957,-44869.42
1539,2020,8,NAM,off,-4299,-97357.01
1540,2020,8,NAM,standard,-7973,-448242.1499999999
1541,2020,8,RSA,evening,-249,-25215.78
1542,2020,8,RSA,morning,-2,-103.90999999999917
1543,2020,8,RSA,off,152,3604.05
1544,2020,8,RSA,standard,18,503.02999999999923
1545,2020,8,ZAMC,evening,3921,817823.0199999999
1546,2020,8,ZAMC,morning,6911,454989.8699999999
1547,2020,8,ZAMC,off,19317,426603.1100000001
1548,2020,8,ZAMC,standard,15113,850010.85
1549,2020,8,ZIM,evening,329,72527.84
1550,2020,8,ZIM,morning,1,64.97999999999979
1551,2020,8,ZIM,off,1,20.959999999999695
1552,2020,9,BOT,evening,1182,106337.92
1553,2020,9,BOT,morning,2460,133836.69999999998
1554,2020,9,BOT,off,11372,291533.15999999986
1555,2020,9,BOT,standard,4744,266535.12000000005
1556,2020,9,ESW,off,6531,152072.38999999998
1557,2020,9,ESW,standard,136,2983.88
1558,2020,9,LES,evening,-200,-23178.850000000013
1559,2020,9,LES,morning,-200,-8013.500000000001
1560,2020,9,LES,off,-10,-441.75
1561,2020,9,LES,standard,-1205,-82148.77999999998
1562,2020,9,MOZ,evening,-3607,-406593.86
1563,2020,9,MOZ,morning,-9603,-569617.3
1564,2020,9,MOZ,off,-43033,-1089148.939999999
1565,2020,9,MOZ,standard,-20810,-1359839.3500000003
1566,2020,9,NAM,evening,-36,-3239.28
1567,2020,9,NAM,morning,-480,-29911.170000000002
1568,2020,9,NAM,off,4874,118239.5700000001
1569,2020,9,NAM,standard,-2426,-163909.99000000002
1570,2020,9,RSA,evening,0,-0.010000000000218279
1571,2020,9,RSA,morning,202,8033.990000000001
1572,2020,9,RSA,off,-41,-1782.149999999999
1573,2020,9,RSA,standard,-1485,-94678.65999999999
1574,2020,9,ZAMC,evening,2640,324572.4
1575,2020,9,ZAMC,morning,7498,456035.68
1576,2020,9,ZAMC,off,19478,501311.2699999996
1577,2020,9,ZAMC,standard,18717,1278855.7499999993
1578,2020,9,ZIM,evening,21,2101.6799999999994
1579,2020,9,ZIM,morning,123,9635.60000000001
1580,2020,9,ZIM,off,829,28216.45
1581,2020,9,ZIM,standard,2329,152202.02999999997
1582,2020,10,BOT,evening,38,3419.6499999999996
1583,2020,10,BOT,morning,2063,122376.21999999999
1584,2020,10,BOT,off,7567,227345.3999999999
1585,2020,10,BOT,standard,4027,230660.08999999997
1586,2020,10,LES,evening,-180,-35852.34999999999
1587,2020,10,LES,morning,-180,-7265.7
1588,2020,10,LES,off,-37,-1473.45
1589,2020,10,LES,standard,-1050,-76893.0
1590,2020,10,MOZ,evening,-2301,-412465.34
1591,2020,10,MOZ,morning,-8898,-631104.7799999999
1592,2020,10,MOZ,off,-48455,-1503254.1799999988
1593,2020,10,MOZ,standard,-21102,-1488285.67
1594,2020,10,NAM,evening,-13,-1538.6
1595,2020,10,NAM,morning,-171,-12473.02
1596,2020,10,NAM,off,11993,369751.02999999974
1597,2020,10,NAM,standard,-97,-12312.049999999994
1598,2020,10,RSA,morning,27,1815.1800000000003
1599,2020,10,RSA,off,-191,-8081.330000000002
1600,2020,10,RSA,standard,-414,-28050.660000000003
1601,2020,10,ZAMC,evening,2456,446436.64
1602,2020,10,ZAMC,morning,7262,543674.6
1603,2020,10,ZAMC,off,28595,897727.8599999994
1604,2020,10,ZAMC,standard,19138,1433802.7100000002
1605,2020,10,ZIM,morning,-103,-17022.5
1606,2020,10,ZIM,off,528,17984.670000000006
1607,2020,10,ZIM,standard,-502,-58921.42
1608,2020,11,BOT,morning,184,7351.84
1609,2020,11,BOT,off,156,6235.05
1610,2020,11,BOT,standard,105,6804.04
1611,2020,11,LES,evening,-140,-41352.94999999999
1612,2020,11,LES,morning,-290,-36422.1
1613,2020,11,LES,off,-903,-48179.24000000004
1614,2020,11,LES,standard,-920,-128090.14000000004
1615,2020,11,MOZ,evening,-1813,-536657.3600000001
