year,month,volume_mean,value_mean,price_max,price_min,price_mean,power_max,power_min,power_mean,price_morning_max,price_evening_max,price_standard,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_mean,standard_hour_mean,morning_hour_mean,evening_hour_mean,off_value,standard_value,morning_value,evening_value,standard_price_max,off_price_max,morning_price_max,evening_price_max,standard_price_min,off_price_min,morning_price_min,evening_price_min,volume,morning_volume,evening_volume,standard_volume,off_volume,value,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,price_weight_mean,off_price_weight_mean,standard_price_weight_mean,morning_price_weight_mean,evening_price_weight_mean,off_power,morning_power,standard_power,evening_power,evening_days,morning_days,days
2019,10,7372.241935483871,404737.3249677419,75.52916666666667,34.057083333333345,61.548548387096794,444.0096774193549,112.43870967741937,307.17674731182785,79.02548387096775,129.8458064516129,64.33975806451613,33.847504743833014,73.99441077441077,88.58057971014496,148.4528260869565,11.225806451612904,10.407407407407407,3.0,2.0,4212406.339000001,5862070.081,1681373.5460000003,791007.1080000002,78.93909090909092,38.690833333333345,99.96,184.96,64.28285714285714,28.77875,78.98333333333333,134.96499999999997,228539.5,19282.0,5403.3,79584.0,124270.20000000001,228539.5,348,281.0,69.0,46.0,1.0,33.8971558668128,73.65890230448332,87.19912592054767,146.39333518405422,357.098275862069,279.4492753623188,283.2170818505338,117.46304347826087,23,23,31
2019,11,5628.589999999999,326718.65050000005,111.87583333333332,36.26041666666667,73.53994444444446,371.7666666666667,69.44333333333334,234.52458333333328,102.19399999999999,182.04733333333334,73.62525000000001,36.33792647058824,88.4296303696304,107.4430158730159,220.01190476190476,11.633333333333333,10.23076923076923,3.0,2.0,3530025.2429999993,4611708.699999999,988471.975,671353.5970000001,132.96818181818182,64.90117647058823,160.6233333333333,273.415,62.974285714285706,30.73625,84.13666666666666,135.895,168857.69999999998,9758.199999999999,3183.3,57380.0,98536.2,168857.69999999998,349,266.0,63.0,42.0,1.0,35.82465371102193,80.37136110142906,101.29654803139924,210.8986262683379,282.33868194842404,154.89206349206347,215.71428571428572,75.79285714285714,21,21,30
2019,12,4298.648387096774,323654.0723870968,110.28333333333336,38.175833333333344,85.02219086021506,295.2870967741935,46.07419354838709,179.1103494623656,95.89225806451613,204.83387096774194,87.70733870967744,49.98262966476914,101.24121878121876,98.52030303030303,209.40931818181824,11.741935483870968,10.384615384615385,3.0,2.0,3721409.4749999996,4437933.157,1297138.567,576795.0449999999,120.17727272727274,78.11588235294117,147.56333333333333,274.815,51.31909090909092,32.980000000000004,64.94,72.19,133258.1,13432.599999999999,2761.5,47305.200000000004,69758.8,133258.1,364,270.0,66.0,44.0,1.0,53.3468103665774,93.8149116164819,96.56645526554802,208.87019554589895,191.64505494505497,203.5242424242424,175.20444444444445,62.76136363636363,22,22,31
2020,1,4286.403225806452,274537.4229032258,90.35583333333334,38.79583333333334,77.12581989247313,292.15161290322584,36.70967741935484,178.60013440860217,80.12967741935483,259.3022580645161,60.85854838709678,45.759504269449714,81.57791245791246,88.40202898550724,272.2291304347826,11.225806451612904,10.407407407407407,3.0,2.0,2704417.558,3779831.7590000005,1420483.923,605926.8700000001,123.13857142857141,62.48291666666668,89.98666666666666,280.58,68.19454545454545,37.46375,80.94333333333333,247.365,132878.5,16088.5,2227.0,52658.30000000001,61904.7,132878.5,348,281.0,69.0,46.0,1.0,43.686788854481165,71.78036053195792,88.29188072225503,272.08211495285144,177.88706896551724,233.16666666666666,187.3960854092527,48.41304347826087,23,23,31
2020,2,2475.496551724138,175113.97555172414,102.88333333333334,47.29458333333335,76.32294540229884,190.37241379310345,20.724137931034484,103.1456896551724,86.41689655172414,267.1813793103448,55.9475,47.598951994590934,82.50502857142855,91.2485,254.36875000000003,11.758620689655173,10.2,3.0,2.0,853701.087,2784326.176,970936.878,469341.15,200.61,71.77874999999997,117.37333333333332,282.0,69.17272727272727,33.36875,89.24666666666668,237.75,71789.40000000001,10703.7,1870.0,39270.9,19944.800000000003,71789.40000000001,341,255.0,60.0,40.0,1.0,42.80319115759496,70.90049313868539,90.71039715238655,250.98457219251338,58.48914956011731,178.395,154.0035294117647,46.75,20,20,29
2020,3,1899.0193548387097,144878.69687096772,128.65708333333333,34.43541666666667,86.25364247311828,130.07741935483872,30.503225806451614,79.1258064516129,121.26064516129028,226.2216129032259,76.30693548387096,43.83611163820366,104.07005994005996,127.33015151515151,231.49750000000003,11.741935483870968,10.384615384615385,3.0,2.0,997571.7309999999,2280041.972,747391.64,466234.26,153.2390909090909,87.77166666666666,174.09666666666664,282.0,63.25142857142857,33.93875,89.92333333333335,166.15,58869.6,6328.8,2066.4,25728.7,24745.7,58869.6,364,270.0,66.0,44.0,1.0,40.31293238825331,88.61862324952291,118.09373656933384,225.6263356562137,67.9826923076923,95.89090909090909,95.29148148148148,46.96363636363637,22,22,31
2020,4,2884.9299999999994,101295.52193333332,76.67333333333333,20.744166666666672,40.73570833333334,173.04,45.343333333333334,120.20541666666664,48.93166666666668,90.08499999999995,44.92875,22.851383986928102,50.25290709290708,55.76439393939393,96.59249999999999,11.333333333333334,10.384615384615385,3.0,2.0,998360.8299999998,1281225.58,498834.4709999999,260444.77700000003,83.34545454545453,33.915,100.91333333333334,192.01,22.12363636363636,20.495,20.65333333333333,23.57,86547.89999999998,9794.2,2785.5000000000005,28059.499999999996,45908.700000000004,86547.89999999998,340,270.0,66.0,44.0,1.0,21.74665869432155,45.66102674673463,50.93161983622959,93.50018919404056,135.02558823529412,148.3969696969697,103.92407407407406,63.306818181818194,22,22,30
2020,5,2660.6290322580644,99023.62403225804,64.83291666666666,21.79958333333333,43.897486559139786,174.48709677419356,50.73870967741936,110.85954301075266,48.557741935483875,150.8838709677419,41.08669354838711,25.237639943074008,50.07369630369631,52.6988888888889,142.92190476190476,12.03225806451613,10.23076923076923,3.0,2.0,1072161.544,1193944.677,458624.6379999999,345001.48600000003,79.33571428571426,54.23541666666668,94.11333333333332,297.925,21.53818181818182,20.484117647058827,20.95,27.89,82479.5,8983.8,2846.5000000000005,26427.800000000003,44221.4,82479.5,373,266.0,63.0,42.0,1.0,24.245309827368647,45.17760377329932,51.05018344130546,121.20199754083961,118.55603217158178,142.6,99.35263157894738,67.77380952380953,21,21,31
2020,6,3525.986666666666,164489.0015333333,63.512916666666676,21.61833333333333,47.856458333333315,259.42333333333335,72.26666666666667,146.9161111111111,55.71433333333335,160.793,43.842333333333336,20.449569444444442,50.620884615384625,61.39166666666666,160.0916666666667,11.2,9.692307692307692,3.0,3.0,972005.8600000002,1807893.8859999992,852307.841,1302462.4589999998,57.95000000000001,23.28083333333333,84.80333333333333,197.35666666666665,36.56875,19.72625,50.63,88.10666666666668,105779.59999999999,13970.9,8400.7,36933.7,46474.299999999996,105779.59999999999,336,252.0,66.0,66.0,1.0,20.91491125202532,48.94970950649405,61.005936696991604,155.04213446498503,138.31636904761905,211.68030303030304,146.56230158730156,127.28333333333335,22,22,30
2020,7,3232.6096774193556,144855.61232258068,65.79041666666667,19.444166666666664,52.497567204301085,243.01290322580647,68.0516129032258,134.6920698924731,62.784516129032276,168.45258064516128,49.08290322580645,20.64891129032258,55.28831481481481,68.25202898550725,183.1626086956522,11.096774193548388,9.703703703703704,3.0,3.0,1155038.878,1663340.801,591919.0319999999,1080225.2710000002,58.17900000000001,22.258750000000006,100.48666666666668,191.48,33.2225,19.215000000000003,64.96333333333332,180.64,100210.90000000002,8667.7,5726.699999999999,30631.399999999998,55185.100000000006,100210.90000000002,344,262.0,69.0,69.0,1.0,20.930267010479277,54.301821039848,68.29020755217645,188.62962456563125,160.4218023255814,125.61884057971015,116.91374045801525,82.99565217391303,23,23,31
2020,8,3131.3677419354835,146608.0922903226,77.23958333333336,22.44208333333334,52.8582930107527,220.08387096774194,70.08709677419354,130.4736559139785,62.3593548387097,173.00612903225806,46.16911290322581,21.371297043010753,54.03334615384615,72.55142857142857,208.91888888888886,11.870967741935484,9.615384615384615,3.0,3.0,1089543.364,1726856.107,684859.8339999999,1043591.556,58.45799999999999,23.77125,144.89666666666668,299.3433333333333,34.10875,19.60625,64.32666666666667,139.21,97072.4,9381.599999999999,5287.8,32974.899999999994,49428.1,97072.4,368,250.0,63.0,63.0,1.0,22.042995057467312,52.36880496984071,73.00032339899377,197.35836378077838,134.31548913043477,148.91428571428568,131.89959999999996,83.93333333333334,21,21,31
2020,9,2802.826666666667,128619.24603333329,70.25875,23.0325,50.27033333333334,184.89666666666665,59.730000000000004,116.78444444444442,59.25266666666668,127.92133333333328,52.313750000000006,24.82837663398693,65.70357642357644,66.30530303030305,122.94409090909086,11.333333333333334,10.384615384615385,3.0,2.0,1076553.146,1852387.2910000004,496633.949,433002.995,81.3281818181818,29.11333333333334,73.24333333333333,193.45,51.82285714285714,21.509411764705877,63.97666666666666,89.975,84084.8,7503.6,3842.9000000000005,29149.9,43588.399999999994,84084.8,340,270.0,66.0,44.0,1.0,24.69815698672124,63.546951824877624,66.18609054320592,112.6761026828697,128.20117647058822,113.6909090909091,107.9625925925926,87.33863636363638,22,22,30
2020,10,2719.977419354838,139675.27287096775,103.59624999999998,27.02708333333333,58.80204301075268,184.08709677419355,47.25806451612903,113.33239247311829,83.03451612903228,152.32903225806453,55.91000000000001,30.560022137887405,69.16495430495432,79.0706060606061,189.99045454545458,11.516129032258064,10.25925925925926,3.0,2.0,1482788.7750000004,1813517.09,583753.3030000001,449874.291,108.5118181818182,37.10875,135.11,299.92,54.327142857142846,25.12875,64.97666666666667,90.205,84319.29999999997,7258.5,2494.2,26102.300000000003,48464.3,84319.29999999997,357,277.0,66.0,44.0,1.0,30.59548523346051,69.47729089007481,80.42340745333058,180.36817055568923,135.7543417366947,109.97727272727273,94.23212996389893,56.68636363636363,22,22,31
2020,11,2732.8300000000004,246646.72116666668,131.23916666666668,37.622083333333336,105.32223611111112,193.05333333333334,36.416666666666664,113.86791666666667,162.81133333333335,240.84200000000004,100.20174999999999,45.20219117647059,132.62874805194807,189.16396825396828,295.81333333333333,11.866666666666667,10.36,3.0,2.0,2212411.4480000003,3117494.014,1348020.7940000002,721475.379,147.89727272727276,81.18058823529411,198.37,299.225,65.64142857142858,37.622083333333336,125.93666666666668,292.505,81984.90000000001,7177.0,2439.8999999999996,23422.3,48945.7,81984.90000000001,356,259.0,63.0,42.0,1.0,45.201344510345145,133.09939732647948,187.8251071478334,295.69874953891554,137.4879213483146,113.92063492063492,90.43359073359073,58.092857142857135,21,21,30
2020,12,2765.7322580645164,215368.4907096774,127.06916666666666,45.68375,87.97310483870969,188.40967741935484,53.96774193548387,115.23884408602149,121.74451612903228,195.38645161290322,86.79,50.26561827956991,97.76205387205384,141.9336231884058,226.91978260869573,11.225806451612904,10.407407407407407,3.0,2.0,2299684.3700000006,2761653.3039999995,975660.189,639425.3489999998,133.3609090909091,54.5675,193.05666666666667,298.78,50.22818181818182,45.68375,50.10999999999999,50.395,85737.70000000001,7115.7,2994.8999999999996,28731.8,46895.30000000001,85737.70000000001,348,281.0,69.0,46.0,1.0,49.038696201964804,96.11835332279911,137.1137328723808,213.50474105980163,134.75660919540232,103.12608695652173,102.24839857651246,65.10652173913043,23,23,31
2021,1,2506.932258064516,151566.96896774197,88.20541666666666,44.17333333333334,63.961895161290336,185.07419354838711,41.96774193548387,104.45551075268817,83.96999999999998,126.93096774193549,55.9798387096774,49.84208649588869,67.31361138861138,96.34507936507937,119.87928571428571,12.03225806451613,10.23076923076923,3.0,2.0,2073452.415,1817608.209,514914.30999999994,292601.104,75.03090909090913,56.875,102.4,289.35,50.06545454545455,44.17333333333334,50.04666666666666,55.2,77714.90000000001,5309.0,2483.6,27753.699999999997,42168.6,77714.90000000001,373,266.0,63.0,42.0,1.0,49.170530086367584,65.49066283054152,96.98894518741758,117.81329682718635,113.05254691689008,84.26984126984127,104.33721804511278,59.13333333333333,21,21,31
2021,2,2225.446428571429,183252.04692857145,136.43625,43.51041666666666,84.91379464285716,141.325,48.175000000000004,92.72693452380953,149.6621428571429,185.03857142857143,90.64,55.75083070728291,97.15970779220778,126.559,152.97050000000004,11.571428571428571,10.333333333333334,3.0,2.0,1694547.8180000002,2298812.1900000004,732513.1959999999,405184.11000000004,156.8063636363636,125.24374999999998,202.13333333333333,208.8,55.16857142857143,43.51041666666666,96.73666666666668,107.565,62312.50000000001,5875.500000000001,2526.7999999999997,23811.9,30098.3,62312.50000000001,324,248.0,60.0,40.0,1.0,56.300449460600774,96.54047724037142,124.67248676708361,160.3546422352383,92.89598765432099,97.92500000000001,96.01572580645161,63.169999999999995,20,20,28
2021,3,2799.7483870967735,160399.16654838706,78.67374999999998,27.02333333333333,61.02907258064515,189.8548387096774,58.119354838709675,116.65618279569892,112.61483870967744,130.3416129032258,54.06266129032259,41.983294592030376,62.13178451178452,105.56130434782607,135.4395652173913,11.225806451612904,10.407407407407407,3.0,2.0,1720870.295,2120282.3860000004,647708.8539999999,483512.628,68.66,59.3475,133.04999999999998,171.41000000000003,46.10571428571429,27.02333333333333,76.97000000000001,105.53,86792.19999999998,6049.400000000001,3680.4,34551.8,42510.6,86792.19999999998,348,281.0,69.0,46.0,1.0,40.480969334707105,61.36532354320181,107.06993321651731,131.37502119334854,122.15689655172413,87.67246376811595,122.96014234875446,80.00869565217391,23,23,31
2021,4,2716.3899999999994,162245.4252,102.21500000000002,30.87375,80.09347222222222,185.53000000000003,40.31666666666667,113.18291666666669,148.8756666666667,242.2863333333334,55.73375,39.564431372549016,84.22043456543459,156.255303030303,272.49386363636376,11.333333333333334,10.384615384615385,3.0,2.0,1675292.5259999996,1972412.568,703499.4789999998,516158.18300000014,149.04999999999995,42.90375,182.11666666666667,299.92,34.56818181818182,30.87375,33.34,35.065,81491.69999999998,4947.900000000001,2044.3999999999999,29544.7,44954.7,81491.69999999998,340,270.0,66.0,44.0,1.0,37.26623747906225,66.7602841795652,142.1814262616463,252.47416503619652,132.21970588235294,74.96818181818183,109.42481481481482,46.46363636363636,22,22,30
