month,hour_ref,price_mean,hours,power,volume_mean
10,weekday_0,32.32865168539324,89,399.2044943820225,8882.300000000001
10,weekday_1,32.16202247191009,89,392.6179775280899,8735.75
10,weekday_10,68.55584269662917,89,246.83483146067414,5492.075
10,weekday_11,68.47977528089885,89,250.22471910112364,5567.500000000001
10,weekday_12,68.44494382022467,89,254.75842696629215,5668.375
10,weekday_13,68.22325842696624,89,251.92696629213486,5605.375000000001
10,weekday_14,68.25764044943817,89,254.5393258426966,5663.499999999999
10,weekday_15,68.50494382022468,89,254.93820224719101,5672.375
10,weekday_16,68.98955056179771,89,250.47415730337076,5573.049999999999
10,weekday_17,70.28775280898876,89,247.12247191011232,5498.474999999999
10,weekday_18,118.47258426966292,89,102.11797752808992,2272.125000000001
10,weekday_19,118.78730337078643,89,112.41123595505614,2501.149999999999
10,weekday_2,32.01707865168537,89,390.0730337078652,8679.125
10,weekday_20,76.39269662921342,89,226.9595505617977,5049.8499999999985
10,weekday_21,68.30460674157302,89,282.68314606741575,6289.700000000001
10,weekday_22,33.043707865168535,89,444.9449438202248,9900.025000000001
10,weekday_23,32.732584269662915,89,413.285393258427,9195.6
10,weekday_3,32.019662921348306,89,394.3247191011236,8773.725
10,weekday_4,32.58685393258426,89,416.34831460674167,9263.750000000002
10,weekday_5,34.88022471910114,89,449.3235955056179,9997.449999999999
10,weekday_6,65.28606741573033,89,262.2494382022472,5835.05
10,weekday_7,85.33348314606735,89,215.1483146067415,4787.049999999998
10,weekday_8,84.26516853932578,89,197.04719101123595,4384.3
10,weekday_9,83.98887640449432,89,199.30674157303375,4434.575000000001
10,weekend_0,32.442571428571426,35,416.6085714285714,3645.325
10,weekend_1,32.26771428571429,35,407.3457142857143,3564.275
10,weekend_10,48.31485714285714,35,312.51714285714286,2734.525
10,weekend_11,49.47514285714286,35,315.8085714285714,2763.325
10,weekend_12,34.40857142857143,35,356.3514285714285,3118.075
10,weekend_13,34.45228571428572,35,363.0514285714286,3176.7
10,weekend_14,34.304857142857145,35,356.9371428571428,3123.2
10,weekend_15,34.18885714285715,35,354.3285714285714,3100.375
10,weekend_16,34.59914285714286,35,356.74,3121.475
10,weekend_17,35.07428571428572,35,348.7342857142857,3051.4249999999997
10,weekend_18,63.938857142857145,35,215.31142857142856,1883.975
10,weekend_19,68.45,35,199.54,1745.975
10,weekend_2,32.18314285714286,35,401.08,3509.45
10,weekend_20,42.24171428571428,35,318.8371428571429,2789.8250000000003
10,weekend_21,35.617428571428555,35,380.92571428571426,3333.1
10,weekend_22,32.84742857142857,35,454.3314285714286,3975.4
10,weekend_23,32.57428571428571,35,424.37428571428575,3713.275
10,weekend_3,32.18742857142857,35,399.2885714285714,3493.7749999999996
10,weekend_4,32.273142857142865,35,403.78571428571433,3533.1250000000005
10,weekend_5,33.49914285714286,35,399.07142857142856,3491.875
10,weekend_6,32.936,35,378.43142857142857,3311.275
10,weekend_7,46.44542857142857,35,322.2542857142857,2819.725
10,weekend_8,48.15228571428572,35,325.2057142857143,2845.55
10,weekend_9,48.32971428571429,35,320.18,2801.5750000000003
11,weekday_0,32.42724137931033,87,362.712643678161,7889.000000000002
11,weekday_1,32.24977011494252,87,359.92758620689654,7828.425
11,weekday_10,73.94206896551722,87,203.9367816091954,4435.625
11,weekday_11,73.4464367816092,87,206.60689655172413,4493.7
11,weekday_12,73.16275862068962,87,212.32988505747127,4618.175
11,weekday_13,73.0213793103448,87,210.9988505747126,4589.224999999999
11,weekday_14,73.25149425287357,87,213.2609195402299,4638.425
11,weekday_15,73.38574712643674,87,211.42758620689656,4598.55
11,weekday_16,75.11850574712645,87,212.36321839080458,4618.9
11,weekday_17,76.04999999999998,87,207.79080459770114,4519.45
11,weekday_18,139.7172413793103,87,106.83563218390803,2323.6749999999997
11,weekday_19,140.91137931034478,87,100.46551724137932,2185.125
11,weekday_2,32.151839080459766,87,357.40919540229885,7773.65
11,weekday_20,86.41551724137928,87,169.11954022988508,3678.3500000000004
11,weekday_21,73.26758620689655,87,237.93563218390798,5175.0999999999985
11,weekday_22,33.66149425287356,87,392.75517241379305,8542.425
11,weekday_23,33.043563218390794,87,374.5471264367817,8146.4000000000015
11,weekday_3,32.1890804597701,87,359.81264367816095,7825.925
11,weekday_4,32.5919540229885,87,366.6919540229885,7975.55
11,weekday_5,35.923793103448254,87,337.6781609195401,7344.499999999998
11,weekday_6,69.83114942528735,87,232.80919540229883,5063.599999999999
11,weekday_7,89.3174712643678,87,156.96896551724137,3414.075
11,weekday_8,93.50310344827584,87,138.21724137931037,3006.2250000000004
11,weekday_9,94.89781609195401,87,142.8954022988506,3107.9750000000004
11,weekend_0,32.42303030303031,33,382.4606060606061,3155.3
11,weekend_1,31.949090909090906,33,373.3060606060606,3079.775
11,weekend_10,49.92060606060606,33,246.630303030303,2034.6999999999998
11,weekend_11,50.23030303030303,33,252.430303030303,2082.5499999999997
11,weekend_12,36.08090909090909,33,287.6424242424243,2373.05
11,weekend_13,36.20060606060606,33,292.68787878787873,2414.6749999999997
11,weekend_14,35.96181818181819,33,289.4515151515152,2387.9750000000004
11,weekend_15,36.09333333333334,33,287.2939393939394,2370.175
11,weekend_16,36.09484848484849,33,283.24545454545455,2336.775
11,weekend_17,37.1560606060606,33,281.54848484848486,2322.775
11,weekend_18,70.03272727272729,33,174.7848484848485,1441.9750000000001
11,weekend_19,75.91848484848485,33,139.07878787878786,1147.3999999999999
11,weekend_2,31.838484848484843,33,370.669696969697,3058.025
11,weekend_20,48.9060606060606,33,225.89393939393946,1863.6250000000005
11,weekend_21,38.43060606060605,33,279.1515151515151,2303.0
11,weekend_22,33.30151515151514,33,418.3242424242425,3451.1750000000006
11,weekend_23,32.59757575757576,33,395.67272727272723,3264.2999999999997
11,weekend_3,31.653939393939392,33,372.45151515151514,3072.725
11,weekend_4,31.744242424242422,33,374.1666666666667,3086.875
11,weekend_5,33.51060606060606,33,351.6757575757576,2901.3250000000003
11,weekend_6,33.441818181818185,33,290.660606060606,2397.95
11,weekend_7,48.41545454545455,33,250.79696969696968,2069.075
11,weekend_8,49.68727272727273,33,246.4454545454546,2033.1750000000004
11,weekend_9,53.49060606060606,33,246.20303030303026,2031.1749999999997
12,weekday_0,33.61918604651162,86,276.12441860465117,5936.675
12,weekday_1,33.00011627906977,86,274.56744186046507,5903.199999999999
12,weekday_10,72.1070930232558,86,134.74418604651163,2897.0
12,weekday_11,72.17627906976746,86,139.4139534883721,2997.4
12,weekday_12,71.61872093023258,86,144.60697674418603,3109.0499999999997
12,weekday_13,71.41313953488374,86,143.7360465116279,3090.325
12,weekday_14,71.37372093023258,86,147.353488372093,3168.1
12,weekday_15,71.38116279069769,86,149.5139534883721,3214.55
12,weekday_16,71.49499999999999,86,152.56511627906974,3280.1499999999996
12,weekday_17,71.18441860465116,86,150.90581395348838,3244.475
12,weekday_18,122.99406976744181,86,76.66162790697673,1648.225
12,weekday_19,132.79709302325577,86,63.88953488372094,1373.6250000000002
12,weekday_2,32.7943023255814,86,271.8872093023255,5845.574999999999
12,weekday_20,104.70523255813951,86,97.83604651162788,2103.4749999999995
12,weekday_21,75.0525581395349,86,168.32441860465119,3618.9750000000004
12,weekday_22,36.311627906976746,86,288.09767441860464,6194.1
12,weekday_23,34.674883720930225,86,290.7046511627907,6250.150000000001
12,weekday_3,32.85127906976745,86,274.5104651162791,5901.975
12,weekday_4,33.33034883720929,86,273.8720930232558,5888.249999999999
12,weekday_5,36.66430232558139,86,258.496511627907,5557.675
12,weekday_6,64.95011627906976,86,180.0441860465116,3870.9499999999994
12,weekday_7,74.13476744186042,86,141.72790697674418,3047.15
12,weekday_8,77.33383720930235,86,128.55232558139534,2763.8749999999995
12,weekday_9,78.2567441860465,86,126.69418604651162,2723.9249999999997
12,weekend_0,33.53105263157894,38,282.7605263157895,2686.225
12,weekend_1,32.70736842105263,38,278.0,2641.0
12,weekend_10,53.30210526315789,38,201.31052631578947,1912.45
12,weekend_11,54.584473684210515,38,204.90526315789475,1946.6000000000001
12,weekend_12,44.28973684210526,38,227.0157894736842,2156.65
12,weekend_13,44.94763157894736,38,246.8973684210526,2345.5249999999996
12,weekend_14,42.45473684210526,38,248.04473684210524,2356.4249999999997
12,weekend_15,42.45210526315789,38,246.2052631578947,2338.95
12,weekend_16,44.155,38,250.10789473684213,2376.025
12,weekend_17,43.95078947368421,38,234.12631578947367,2224.2
12,weekend_18,65.23263157894739,38,156.70000000000002,1488.65
12,weekend_19,75.90052631578948,38,126.2447368421053,1199.3250000000003
12,weekend_2,32.38578947368421,38,274.4842105263158,2607.6
12,weekend_20,56.282894736842096,38,161.99736842105258,1538.9749999999997
12,weekend_21,58.52868421052632,38,239.18157894736842,2272.225
12,weekend_22,34.840789473684204,38,296.6657894736842,2818.325
12,weekend_23,33.30368421052631,38,298.3421052631579,2834.25
12,weekend_3,31.98342105263158,38,274.7289473684211,2609.925
12,weekend_4,31.872894736842113,38,277.4157894736842,2635.45
12,weekend_5,32.88315789473684,38,257.2631578947368,2444.0
12,weekend_6,34.06473684210527,38,241.79736842105262,2297.075
12,weekend_7,46.83552631578947,38,216.14736842105265,2053.4
12,weekend_8,52.24421052631579,38,207.6236842105263,1972.425
12,weekend_9,53.8271052631579,38,206.87894736842108,1965.3500000000001
