Date,Month,Day,Year,WaterYear,Flow,MonthId,WaterMonth,Exceedance
1995-05-16,5,16,1995,1994.0,244.0,1995.05,8,0.502
1995-05-17,5,17,1995,1994.0,238.0,1995.05,8,0.507
1995-05-18,5,18,1995,1994.0,234.0,1995.05,8,0.511
1995-05-19,5,19,1995,1994.0,228.0,1995.05,8,0.519
1995-05-20,5,20,1995,1994.0,223.0,1995.05,8,0.524
1995-05-21,5,21,1995,1994.0,217.0,1995.05,8,0.533
1995-05-22,5,22,1995,1994.0,212.0,1995.05,8,0.538
1995-05-23,5,23,1995,1994.0,207.0,1995.05,8,0.546
1995-05-24,5,24,1995,1994.0,204.0,1995.05,8,0.548
1995-05-25,5,25,1995,1994.0,199.0,1995.05,8,0.556
1995-05-26,5,26,1995,1994.0,196.0,1995.05,8,0.56
1995-05-27,5,27,1995,1994.0,194.0,1995.05,8,0.562
1995-05-28,5,28,1995,1994.0,189.0,1995.05,8,0.5710000000000001
1995-05-29,5,29,1995,1994.0,185.0,1995.05,8,0.5760000000000001
1995-05-30,5,30,1995,1994.0,182.0,1995.05,8,0.58
1995-05-31,5,31,1995,1994.0,178.0,1995.05,8,0.586
1995-06-01,6,1,1995,1994.0,176.0,1995.06,9,0.589
1995-06-02,6,2,1995,1994.0,173.0,1995.06,9,0.593
1995-06-03,6,3,1995,1994.0,170.0,1995.06,9,0.597
1995-06-04,6,4,1995,1994.0,165.0,1995.06,9,0.606
1995-06-05,6,5,1995,1994.0,162.0,1995.06,9,0.61
1995-06-06,6,6,1995,1994.0,160.0,1995.06,9,0.613
1995-06-07,6,7,1995,1994.0,156.0,1995.06,9,0.621
1995-06-08,6,8,1995,1994.0,152.0,1995.06,9,0.626
1995-06-09,6,9,1995,1994.0,149.0,1995.06,9,0.634
1995-06-10,6,10,1995,1994.0,146.0,1995.06,9,0.64
1995-06-11,6,11,1995,1994.0,144.0,1995.06,9,0.643
1995-06-12,6,12,1995,1994.0,143.0,1995.06,9,0.644
1995-06-13,6,13,1995,1994.0,140.0,1995.06,9,0.651
1995-06-14,6,14,1995,1994.0,137.0,1995.06,9,0.656
1995-06-15,6,15,1995,1994.0,135.0,1995.06,9,0.659
1995-06-16,6,16,1995,1994.0,132.0,1995.06,9,0.669
1995-06-17,6,17,1995,1994.0,128.0,1995.06,9,0.675
1995-06-18,6,18,1995,1994.0,126.0,1995.06,9,0.679
1995-06-19,6,19,1995,1994.0,126.0,1995.06,9,0.679
1995-06-20,6,20,1995,1994.0,125.0,1995.06,9,0.683
1995-06-21,6,21,1995,1994.0,122.0,1995.06,9,0.6920000000000001
1995-06-22,6,22,1995,1994.0,119.0,1995.06,9,0.6970000000000001
1995-06-23,6,23,1995,1994.0,118.0,1995.06,9,0.7000000000000001
1995-06-24,6,24,1995,1994.0,116.0,1995.06,9,0.704
1995-06-25,6,25,1995,1994.0,115.0,1995.06,9,0.706
1995-06-26,6,26,1995,1994.0,115.0,1995.06,9,0.706
1995-06-27,6,27,1995,1994.0,114.0,1995.06,9,0.712
1995-06-28,6,28,1995,1994.0,111.0,1995.06,9,0.719
1995-06-29,6,29,1995,1994.0,109.0,1995.06,9,0.724
1995-06-30,6,30,1995,1994.0,108.0,1995.06,9,0.727
1995-07-01,7,1,1995,1994.0,105.0,1995.07,10,0.738
1995-07-02,7,2,1995,1994.0,104.0,1995.07,10,0.741
1995-07-03,7,3,1995,1994.0,103.0,1995.07,10,0.743
1995-07-04,7,4,1995,1994.0,101.0,1995.07,10,0.747
1995-07-05,7,5,1995,1994.0,101.0,1995.07,10,0.747
1995-07-06,7,6,1995,1994.0,100.0,1995.07,10,0.751
1995-07-07,7,7,1995,1994.0,99.0,1995.07,10,0.752
1995-07-08,7,8,1995,1994.0,98.0,1995.07,10,0.76
1995-07-09,7,9,1995,1994.0,95.0,1995.07,10,0.77
1995-07-10,7,10,1995,1994.0,94.0,1995.07,10,0.771
1995-07-11,7,11,1995,1994.0,92.0,1995.07,10,0.781
1995-07-12,7,12,1995,1994.0,91.0,1995.07,10,0.784
1995-07-13,7,13,1995,1994.0,91.0,1995.07,10,0.784
1995-07-14,7,14,1995,1994.0,90.0,1995.07,10,0.794
1995-07-15,7,15,1995,1994.0,89.0,1995.07,10,0.797
1995-07-16,7,16,1995,1994.0,89.0,1995.07,10,0.797
1995-07-17,7,17,1995,1994.0,87.0,1995.07,10,0.806
1995-07-18,7,18,1995,1994.0,86.0,1995.07,10,0.811
1995-07-19,7,19,1995,1994.0,85.0,1995.07,10,0.8160000000000001
1995-07-20,7,20,1995,1994.0,84.0,1995.07,10,0.8190000000000001
1995-07-21,7,21,1995,1994.0,84.0,1995.07,10,0.8190000000000001
1995-07-22,7,22,1995,1994.0,83.0,1995.07,10,0.8270000000000001
1995-07-23,7,23,1995,1994.0,81.0,1995.07,10,0.8320000000000001
1995-07-24,7,24,1995,1994.0,81.0,1995.07,10,0.8320000000000001
1995-07-25,7,25,1995,1994.0,80.0,1995.07,10,0.835
1995-07-26,7,26,1995,1994.0,79.0,1995.07,10,0.842
1995-07-27,7,27,1995,1994.0,79.0,1995.07,10,0.842
1995-07-28,7,28,1995,1994.0,78.0,1995.07,10,0.844
1995-07-29,7,29,1995,1994.0,77.0,1995.07,10,0.846
1995-07-30,7,30,1995,1994.0,75.0,1995.07,10,0.857
1995-07-31,7,31,1995,1994.0,74.0,1995.07,10,0.86
1995-08-01,8,1,1995,1994.0,74.0,1995.08,11,0.86
1995-08-02,8,2,1995,1994.0,73.0,1995.08,11,0.863
1995-08-03,8,3,1995,1994.0,72.0,1995.08,11,0.865
1995-08-04,8,4,1995,1994.0,72.0,1995.08,11,0.865
1995-08-05,8,5,1995,1994.0,71.0,1995.08,11,0.87
1995-08-06,8,6,1995,1994.0,69.0,1995.08,11,0.88
1995-08-07,8,7,1995,1994.0,68.0,1995.08,11,0.883
1995-08-08,8,8,1995,1994.0,68.0,1995.08,11,0.883
1995-08-09,8,9,1995,1994.0,68.0,1995.08,11,0.883
1995-08-10,8,10,1995,1994.0,68.0,1995.08,11,0.883
1995-08-11,8,11,1995,1994.0,66.0,1995.08,11,0.889
1995-08-12,8,12,1995,1994.0,65.0,1995.08,11,0.893
1995-08-13,8,13,1995,1994.0,65.0,1995.08,11,0.893
1995-08-14,8,14,1995,1994.0,63.0,1995.08,11,0.906
1995-08-15,8,15,1995,1994.0,62.0,1995.08,11,0.913
1995-08-16,8,16,1995,1994.0,61.0,1995.08,11,0.916
1995-08-17,8,17,1995,1994.0,61.0,1995.08,11,0.916
1995-08-18,8,18,1995,1994.0,61.0,1995.08,11,0.916
1995-08-19,8,19,1995,1994.0,60.0,1995.08,11,0.92
1995-08-20,8,20,1995,1994.0,59.0,1995.08,11,0.923
1995-08-21,8,21,1995,1994.0,58.0,1995.08,11,0.929
1995-08-22,8,22,1995,1994.0,57.0,1995.08,11,0.933
1995-08-23,8,23,1995,1994.0,57.0,1995.08,11,0.933
1995-08-24,8,24,1995,1994.0,55.0,1995.08,11,0.9380000000000001
1995-08-25,8,25,1995,1994.0,55.0,1995.08,11,0.9380000000000001
1995-08-26,8,26,1995,1994.0,54.0,1995.08,11,0.9450000000000001
1995-08-27,8,27,1995,1994.0,52.0,1995.08,11,0.9510000000000001
1995-08-28,8,28,1995,1994.0,51.0,1995.08,11,0.9530000000000001
1995-08-29,8,29,1995,1994.0,50.0,1995.08,11,0.9550000000000001
1995-08-30,8,30,1995,1994.0,49.0,1995.08,11,0.9570000000000001
1995-08-31,8,31,1995,1994.0,49.0,1995.08,11,0.9570000000000001
1995-09-01,9,1,1995,1994.0,47.0,1995.09,12,0.963
1995-09-02,9,2,1995,1994.0,46.0,1995.09,12,0.967
1995-09-03,9,3,1995,1994.0,45.0,1995.09,12,0.969
1995-09-04,9,4,1995,1994.0,45.0,1995.09,12,0.969
1995-09-05,9,5,1995,1994.0,43.0,1995.09,12,0.973
1995-09-06,9,6,1995,1994.0,43.0,1995.09,12,0.973
1995-09-07,9,7,1995,1994.0,42.0,1995.09,12,0.979
1995-09-08,9,8,1995,1994.0,42.0,1995.09,12,0.979
1995-09-09,9,9,1995,1994.0,41.0,1995.09,12,0.98
1995-09-10,9,10,1995,1994.0,40.0,1995.09,12,0.982
1995-09-11,9,11,1995,1994.0,39.0,1995.09,12,0.984
1995-09-12,9,12,1995,1994.0,38.0,1995.09,12,0.985
1995-09-13,9,13,1995,1994.0,38.0,1995.09,12,0.985
1995-09-14,9,14,1995,1994.0,38.0,1995.09,12,0.985
1995-09-15,9,15,1995,1994.0,37.0,1995.09,12,0.99
1995-09-16,9,16,1995,1994.0,36.0,1995.09,12,0.99
1995-09-17,9,17,1995,1994.0,36.0,1995.09,12,0.99
1995-09-18,9,18,1995,1994.0,36.0,1995.09,12,0.99
1995-09-19,9,19,1995,1994.0,36.0,1995.09,12,0.99
1995-09-20,9,20,1995,1994.0,36.0,1995.09,12,0.99
1995-09-21,9,21,1995,1994.0,36.0,1995.09,12,0.99
1995-09-22,9,22,1995,1994.0,36.0,1995.09,12,0.99
1995-09-23,9,23,1995,1994.0,36.0,1995.09,12,0.99
1995-09-24,9,24,1995,1994.0,35.0,1995.09,12,0.992
1995-09-25,9,25,1995,1994.0,35.0,1995.09,12,0.992
1995-09-26,9,26,1995,1994.0,35.0,1995.09,12,0.992
1995-09-27,9,27,1995,1994.0,35.0,1995.09,12,0.992
1995-09-28,9,28,1995,1994.0,35.0,1995.09,12,0.992
1995-09-29,9,29,1995,1994.0,35.0,1995.09,12,0.992
1995-09-30,9,30,1995,1994.0,35.0,1995.09,12,0.992
1995-10-01,10,1,1995,1995.0,35.0,1995.1,1,0.992
1995-10-02,10,2,1995,1995.0,35.0,1995.1,1,0.992
1995-10-03,10,3,1995,1995.0,35.0,1995.1,1,0.992
1995-10-04,10,4,1995,1995.0,34.0,1995.1,1,0.994
1995-10-05,10,5,1995,1995.0,33.0,1995.1,1,0.994
1995-10-06,10,6,1995,1995.0,33.0,1995.1,1,0.994
1995-10-07,10,7,1995,1995.0,33.0,1995.1,1,0.994
1995-10-08,10,8,1995,1995.0,32.0,1995.1,1,0.996
1995-10-09,10,9,1995,1995.0,31.0,1995.1,1,0.996
1995-10-10,10,10,1995,1995.0,31.0,1995.1,1,0.996
1995-10-11,10,11,1995,1995.0,32.0,1995.1,1,0.996
1995-10-12,10,12,1995,1995.0,33.0,1995.1,1,0.994
1995-10-13,10,13,1995,1995.0,32.0,1995.1,1,0.996
1995-10-14,10,14,1995,1995.0,30.0,1995.1,1,0.997
1995-10-15,10,15,1995,1995.0,30.0,1995.1,1,0.997
1995-10-16,10,16,1995,1995.0,30.0,1995.1,1,0.997
1995-10-17,10,17,1995,1995.0,31.0,1995.1,1,0.996
1995-10-18,10,18,1995,1995.0,30.0,1995.1,1,0.997
1995-10-19,10,19,1995,1995.0,29.0,1995.1,1,0.997
1995-10-20,10,20,1995,1995.0,29.0,1995.1,1,0.997
1995-10-21,10,21,1995,1995.0,28.0,1995.1,1,0.998
1995-10-22,10,22,1995,1995.0,27.0,1995.1,1,0.999
1995-10-23,10,23,1995,1995.0,27.0,1995.1,1,0.999
1995-10-24,10,24,1995,1995.0,28.0,1995.1,1,0.998
1995-10-25,10,25,1995,1995.0,28.0,1995.1,1,0.998
1995-10-26,10,26,1995,1995.0,28.0,1995.1,1,0.998
1995-10-27,10,27,1995,1995.0,28.0,1995.1,1,0.998
1995-10-28,10,28,1995,1995.0,28.0,1995.1,1,0.998
1995-10-29,10,29,1995,1995.0,29.0,1995.1,1,0.997
1995-10-30,10,30,1995,1995.0,30.0,1995.1,1,0.997
1995-10-31,10,31,1995,1995.0,31.0,1995.1,1,0.996
1995-11-01,11,1,1995,1995.0,33.0,1995.11,2,0.994
1995-11-02,11,2,1995,1995.0,33.0,1995.11,2,0.994
1995-11-03,11,3,1995,1995.0,34.0,1995.11,2,0.994
1995-11-04,11,4,1995,1995.0,33.0,1995.11,2,0.994
1995-11-05,11,5,1995,1995.0,33.0,1995.11,2,0.994
1995-11-06,11,6,1995,1995.0,34.0,1995.11,2,0.994
1995-11-07,11,7,1995,1995.0,35.0,1995.11,2,0.992
1995-11-08,11,8,1995,1995.0,35.0,1995.11,2,0.992
1995-11-09,11,9,1995,1995.0,33.0,1995.11,2,0.994
1995-11-10,11,10,1995,1995.0,33.0,1995.11,2,0.994
1995-11-11,11,11,1995,1995.0,33.0,1995.11,2,0.994
1995-11-12,11,12,1995,1995.0,33.0,1995.11,2,0.994
1995-11-13,11,13,1995,1995.0,33.0,1995.11,2,0.994
1995-11-14,11,14,1995,1995.0,35.0,1995.11,2,0.992
1995-11-15,11,15,1995,1995.0,35.0,1995.11,2,0.992
1995-11-16,11,16,1995,1995.0,35.0,1995.11,2,0.992
1995-11-17,11,17,1995,1995.0,35.0,1995.11,2,0.992
1995-11-18,11,18,1995,1995.0,35.0,1995.11,2,0.992
1995-11-19,11,19,1995,1995.0,35.0,1995.11,2,0.992
1995-11-20,11,20,1995,1995.0,35.0,1995.11,2,0.992
1995-11-21,11,21,1995,1995.0,35.0,1995.11,2,0.992
1995-11-22,11,22,1995,1995.0,36.0,1995.11,2,0.99
1995-11-23,11,23,1995,1995.0,38.0,1995.11,2,0.985
1995-11-24,11,24,1995,1995.0,37.0,1995.11,2,0.99
1995-11-25,11,25,1995,1995.0,38.0,1995.11,2,0.985
1995-11-26,11,26,1995,1995.0,38.0,1995.11,2,0.985
1995-11-27,11,27,1995,1995.0,39.0,1995.11,2,0.984
1995-11-28,11,28,1995,1995.0,42.0,1995.11,2,0.979
1995-11-29,11,29,1995,1995.0,44.0,1995.11,2,0.971
1995-11-30,11,30,1995,1995.0,44.0,1995.11,2,0.971
1995-12-01,12,1,1995,1995.0,45.0,1995.12,3,0.969
1995-12-02,12,2,1995,1995.0,46.0,1995.12,3,0.967
1995-12-03,12,3,1995,1995.0,47.0,1995.12,3,0.963
1995-12-04,12,4,1995,1995.0,49.0,1995.12,3,0.9570000000000001
1995-12-05,12,5,1995,1995.0,51.0,1995.12,3,0.9530000000000001
1995-12-06,12,6,1995,1995.0,51.0,1995.12,3,0.9530000000000001
1995-12-07,12,7,1995,1995.0,51.0,1995.12,3,0.9530000000000001
1995-12-08,12,8,1995,1995.0,53.0,1995.12,3,0.9490000000000001
1995-12-09,12,9,1995,1995.0,53.0,1995.12,3,0.9490000000000001
1995-12-10,12,10,1995,1995.0,62.0,1995.12,3,0.913
1995-12-11,12,11,1995,1995.0,63.0,1995.12,3,0.906
1995-12-12,12,12,1995,1995.0,63.0,1995.12,3,0.906
1995-12-13,12,13,1995,1995.0,65.0,1995.12,3,0.893
1995-12-14,12,14,1995,1995.0,64.0,1995.12,3,0.899
1995-12-15,12,15,1995,1995.0,65.0,1995.12,3,0.893
1995-12-16,12,16,1995,1995.0,65.0,1995.12,3,0.893
1995-12-17,12,17,1995,1995.0,65.0,1995.12,3,0.893
1995-12-18,12,18,1995,1995.0,66.0,1995.12,3,0.889
1995-12-19,12,19,1995,1995.0,68.0,1995.12,3,0.883
1995-12-20,12,20,1995,1995.0,69.0,1995.12,3,0.88
1995-12-21,12,21,1995,1995.0,72.0,1995.12,3,0.865
1995-12-22,12,22,1995,1995.0,77.0,1995.12,3,0.846
1995-12-23,12,23,1995,1995.0,79.0,1995.12,3,0.842
1995-12-24,12,24,1995,1995.0,79.0,1995.12,3,0.842
1995-12-25,12,25,1995,1995.0,79.0,1995.12,3,0.842
1995-12-26,12,26,1995,1995.0,80.0,1995.12,3,0.835
1995-12-27,12,27,1995,1995.0,83.0,1995.12,3,0.8270000000000001
1995-12-28,12,28,1995,1995.0,84.0,1995.12,3,0.8190000000000001
1995-12-29,12,29,1995,1995.0,86.0,1995.12,3,0.811
1995-12-30,12,30,1995,1995.0,90.0,1995.12,3,0.794
1995-12-31,12,31,1995,1995.0,93.0,1995.12,3,0.779
1996-01-01,1,1,1996,1995.0,93.0,1996.01,4,0.779
1996-01-02,1,2,1996,1995.0,95.0,1996.01,4,0.77
1996-01-03,1,3,1996,1995.0,97.0,1996.01,4,0.763
1996-01-04,1,4,1996,1995.0,98.0,1996.01,4,0.76
1996-01-05,1,5,1996,1995.0,101.0,1996.01,4,0.747
1996-01-06,1,6,1996,1995.0,105.0,1996.01,4,0.738
1996-01-07,1,7,1996,1995.0,108.0,1996.01,4,0.727
1996-01-08,1,8,1996,1995.0,111.0,1996.01,4,0.719
1996-01-09,1,9,1996,1995.0,114.0,1996.01,4,0.712
1996-01-10,1,10,1996,1995.0,120.0,1996.01,4,0.6950000000000001
1996-01-11,1,11,1996,1995.0,142.0,1996.01,4,0.645
1996-01-12,1,12,1996,1995.0,126.0,1996.01,4,0.679
1996-01-13,1,13,1996,1995.0,128.0,1996.01,4,0.675
1996-01-14,1,14,1996,1995.0,131.0,1996.01,4,0.671
1996-01-15,1,15,1996,1995.0,132.0,1996.01,4,0.669
1996-01-16,1,16,1996,1995.0,135.0,1996.01,4,0.659
1996-01-17,1,17,1996,1995.0,141.0,1996.01,4,0.648
1996-01-18,1,18,1996,1995.0,144.0,1996.01,4,0.643
1996-01-19,1,19,1996,1995.0,146.0,1996.01,4,0.64
1996-01-20,1,20,1996,1995.0,146.0,1996.01,4,0.64
1996-01-21,1,21,1996,1995.0,150.0,1996.01,4,0.632
1996-01-22,1,22,1996,1995.0,149.0,1996.01,4,0.634
1996-01-23,1,23,1996,1995.0,151.0,1996.01,4,0.627
1996-01-24,1,24,1996,1995.0,153.0,1996.01,4,0.625
1996-01-25,1,25,1996,1995.0,151.0,1996.01,4,0.627
1996-01-26,1,26,1996,1995.0,152.0,1996.01,4,0.626
1996-01-27,1,27,1996,1995.0,151.0,1996.01,4,0.627
1996-01-28,1,28,1996,1995.0,152.0,1996.01,4,0.626
1996-01-29,1,29,1996,1995.0,151.0,1996.01,4,0.627
1996-01-30,1,30,1996,1995.0,150.0,1996.01,4,0.632
1996-01-31,1,31,1996,1995.0,149.0,1996.01,4,0.634
1996-02-01,2,1,1996,1995.0,153.0,1996.02,5,0.625
1996-02-02,2,2,1996,1995.0,151.0,1996.02,5,0.627
1996-02-03,2,3,1996,1995.0,148.0,1996.02,5,0.636
1996-02-04,2,4,1996,1995.0,147.0,1996.02,5,0.638
1996-02-05,2,5,1996,1995.0,149.0,1996.02,5,0.634
1996-02-06,2,6,1996,1995.0,149.0,1996.02,5,0.634
1996-02-07,2,7,1996,1995.0,148.0,1996.02,5,0.636
1996-02-08,2,8,1996,1995.0,147.0,1996.02,5,0.638
1996-02-09,2,9,1996,1995.0,149.0,1996.02,5,0.634
1996-02-10,2,10,1996,1995.0,154.0,1996.02,5,0.623
1996-02-11,2,11,1996,1995.0,162.0,1996.02,5,0.61
1996-02-12,2,12,1996,1995.0,167.0,1996.02,5,0.602
1996-02-13,2,13,1996,1995.0,172.0,1996.02,5,0.594
1996-02-14,2,14,1996,1995.0,180.0,1996.02,5,0.582
1996-02-15,2,15,1996,1995.0,190.0,1996.02,5,0.5670000000000001
1996-02-16,2,16,1996,1995.0,199.0,1996.02,5,0.556
1996-02-17,2,17,1996,1995.0,225.0,1996.02,5,0.521
1996-02-18,2,18,1996,1995.0,257.0,1996.02,5,0.49
1996-02-19,2,19,1996,1995.0,275.0,1996.02,5,0.47200000000000003
1996-02-20,2,20,1996,1995.0,293.0,1996.02,5,0.456
1996-02-21,2,21,1996,1995.0,321.0,1996.02,5,0.438
1996-02-22,2,22,1996,1995.0,354.0,1996.02,5,0.41600000000000004
1996-02-23,2,23,1996,1995.0,393.0,1996.02,5,0.396
1996-02-24,2,24,1996,1995.0,416.0,1996.02,5,0.385
1996-02-25,2,25,1996,1995.0,432.0,1996.02,5,0.377
1996-02-26,2,26,1996,1995.0,446.0,1996.02,5,0.371
1996-02-27,2,27,1996,1995.0,469.0,1996.02,5,0.361
1996-02-28,2,28,1996,1995.0,502.0,1996.02,5,0.34800000000000003
1996-02-29,2,29,1996,1995.0,526.0,1996.02,5,0.339
1996-03-01,3,1,1996,1995.0,546.0,1996.03,6,0.332
1996-03-02,3,2,1996,1995.0,567.0,1996.03,6,0.325
1996-03-03,3,3,1996,1995.0,598.0,1996.03,6,0.316
1996-03-04,3,4,1996,1995.0,612.0,1996.03,6,0.311
1996-03-05,3,5,1996,1995.0,641.0,1996.03,6,0.303
1996-03-06,3,6,1996,1995.0,658.0,1996.03,6,0.298
1996-03-07,3,7,1996,1995.0,677.0,1996.03,6,0.291
1996-03-08,3,8,1996,1995.0,710.0,1996.03,6,0.281
1996-03-09,3,9,1996,1995.0,730.0,1996.03,6,0.276
1996-03-10,3,10,1996,1995.0,748.0,1996.03,6,0.27
1996-03-11,3,11,1996,1995.0,748.0,1996.03,6,0.27
1996-03-12,3,12,1996,1995.0,737.0,1996.03,6,0.272
1996-03-13,3,13,1996,1995.0,735.0,1996.03,6,0.273
1996-03-14,3,14,1996,1995.0,727.0,1996.03,6,0.276
1996-03-15,3,15,1996,1995.0,726.0,1996.03,6,0.277
1996-03-16,3,16,1996,1995.0,729.0,1996.03,6,0.276
1996-03-17,3,17,1996,1995.0,733.0,1996.03,6,0.273
1996-03-18,3,18,1996,1995.0,739.0,1996.03,6,0.272
1996-03-19,3,19,1996,1995.0,739.0,1996.03,6,0.272
1996-03-20,3,20,1996,1995.0,739.0,1996.03,6,0.272
1996-03-21,3,21,1996,1995.0,739.0,1996.03,6,0.272
1996-03-22,3,22,1996,1995.0,739.0,1996.03,6,0.272
1996-03-23,3,23,1996,1995.0,752.0,1996.03,6,0.269
1996-03-24,3,24,1996,1995.0,768.0,1996.03,6,0.263
1996-03-25,3,25,1996,1995.0,787.0,1996.03,6,0.259
1996-03-26,3,26,1996,1995.0,803.0,1996.03,6,0.255
1996-03-27,3,27,1996,1995.0,823.0,1996.03,6,0.249
1996-03-28,3,28,1996,1995.0,830.0,1996.03,6,0.247
1996-03-29,3,29,1996,1995.0,829.0,1996.03,6,0.248
1996-03-30,3,30,1996,1995.0,823.0,1996.03,6,0.249
1996-03-31,3,31,1996,1995.0,810.0,1996.03,6,0.252
1996-04-01,4,1,1996,1995.0,800.0,1996.04,7,0.255
1996-04-02,4,2,1996,1995.0,796.0,1996.04,7,0.256
1996-04-03,4,3,1996,1995.0,789.0,1996.04,7,0.258
1996-04-04,4,4,1996,1995.0,772.0,1996.04,7,0.262
1996-04-05,4,5,1996,1995.0,764.0,1996.04,7,0.265
1996-04-06,4,6,1996,1995.0,754.0,1996.04,7,0.268
1996-04-07,4,7,1996,1995.0,734.0,1996.04,7,0.273
1996-04-08,4,8,1996,1995.0,732.0,1996.04,7,0.275
1996-04-09,4,9,1996,1995.0,724.0,1996.04,7,0.277
1996-04-10,4,10,1996,1995.0,720.0,1996.04,7,0.278
1996-04-11,4,11,1996,1995.0,708.0,1996.04,7,0.28200000000000003
1996-04-12,4,12,1996,1995.0,695.0,1996.04,7,0.28500000000000003
1996-04-13,4,13,1996,1995.0,683.0,1996.04,7,0.289
1996-04-14,4,14,1996,1995.0,665.0,1996.04,7,0.295
1996-04-15,4,15,1996,1995.0,652.0,1996.04,7,0.3
1996-04-16,4,16,1996,1995.0,636.0,1996.04,7,0.305
1996-04-17,4,17,1996,1995.0,622.0,1996.04,7,0.309
1996-04-18,4,18,1996,1995.0,600.0,1996.04,7,0.316
1996-04-19,4,19,1996,1995.0,583.0,1996.04,7,0.32
1996-04-20,4,20,1996,1995.0,571.0,1996.04,7,0.324
1996-04-21,4,21,1996,1995.0,558.0,1996.04,7,0.327
1996-04-22,4,22,1996,1995.0,546.0,1996.04,7,0.332
1996-04-23,4,23,1996,1995.0,530.0,1996.04,7,0.337
1996-04-24,4,24,1996,1995.0,516.0,1996.04,7,0.342
1996-04-25,4,25,1996,1995.0,495.0,1996.04,7,0.35100000000000003
1996-04-26,4,26,1996,1995.0,481.0,1996.04,7,0.357
1996-04-27,4,27,1996,1995.0,468.0,1996.04,7,0.362
1996-04-28,4,28,1996,1995.0,455.0,1996.04,7,0.366
1996-04-29,4,29,1996,1995.0,445.0,1996.04,7,0.371
1996-04-30,4,30,1996,1995.0,431.0,1996.04,7,0.377
1996-05-01,5,1,1996,1995.0,418.0,1996.05,8,0.384
1996-05-02,5,2,1996,1995.0,407.0,1996.05,8,0.389
1996-05-03,5,3,1996,1995.0,389.0,1996.05,8,0.397
1996-05-04,5,4,1996,1995.0,379.0,1996.05,8,0.402
1996-05-05,5,5,1996,1995.0,365.0,1996.05,8,0.41000000000000003
1996-05-06,5,6,1996,1995.0,354.0,1996.05,8,0.41600000000000004
1996-05-07,5,7,1996,1995.0,344.0,1996.05,8,0.424
1996-05-08,5,8,1996,1995.0,332.0,1996.05,8,0.432
1996-05-09,5,9,1996,1995.0,326.0,1996.05,8,0.434
1996-05-10,5,10,1996,1995.0,310.0,1996.05,8,0.444
1996-05-11,5,11,1996,1995.0,300.0,1996.05,8,0.45
1996-05-12,5,12,1996,1995.0,290.0,1996.05,8,0.458
1996-05-13,5,13,1996,1995.0,284.0,1996.05,8,0.465
1996-05-14,5,14,1996,1995.0,276.0,1996.05,8,0.47100000000000003
1996-05-15,5,15,1996,1995.0,268.0,1996.05,8,0.47900000000000004
1996-05-16,5,16,1996,1995.0,262.0,1996.05,8,0.484
1996-05-17,5,17,1996,1995.0,255.0,1996.05,8,0.491
1996-05-18,5,18,1996,1995.0,250.0,1996.05,8,0.495
1996-05-19,5,19,1996,1995.0,244.0,1996.05,8,0.502
1996-05-20,5,20,1996,1995.0,238.0,1996.05,8,0.507
1996-05-21,5,21,1996,1995.0,232.0,1996.05,8,0.514
1996-05-22,5,22,1996,1995.0,227.0,1996.05,8,0.519
1996-05-23,5,23,1996,1995.0,221.0,1996.05,8,0.528
1996-05-24,5,24,1996,1995.0,215.0,1996.05,8,0.534
1996-05-25,5,25,1996,1995.0,212.0,1996.05,8,0.538
1996-05-26,5,26,1996,1995.0,207.0,1996.05,8,0.546
1996-05-27,5,27,1996,1995.0,203.0,1996.05,8,0.549
1996-05-28,5,28,1996,1995.0,199.0,1996.05,8,0.556
1996-05-29,5,29,1996,1995.0,196.0,1996.05,8,0.56
1996-05-30,5,30,1996,1995.0,192.0,1996.05,8,0.5640000000000001
1996-05-31,5,31,1996,1995.0,189.0,1996.05,8,0.5710000000000001
1996-06-01,6,1,1996,1995.0,187.0,1996.06,9,0.5730000000000001
1996-06-02,6,2,1996,1995.0,185.0,1996.06,9,0.5760000000000001
1996-06-03,6,3,1996,1995.0,180.0,1996.06,9,0.582
1996-06-04,6,4,1996,1995.0,179.0,1996.06,9,0.585
1996-06-05,6,5,1996,1995.0,176.0,1996.06,9,0.589
1996-06-06,6,6,1996,1995.0,172.0,1996.06,9,0.594
1996-06-07,6,7,1996,1995.0,169.0,1996.06,9,0.601
1996-06-08,6,8,1996,1995.0,166.0,1996.06,9,0.605
1996-06-09,6,9,1996,1995.0,163.0,1996.06,9,0.609
1996-06-10,6,10,1996,1995.0,162.0,1996.06,9,0.61
1996-06-11,6,11,1996,1995.0,159.0,1996.06,9,0.616
1996-06-12,6,12,1996,1995.0,156.0,1996.06,9,0.621
1996-06-13,6,13,1996,1995.0,153.0,1996.06,9,0.625
1996-06-14,6,14,1996,1995.0,150.0,1996.06,9,0.632
1996-06-15,6,15,1996,1995.0,147.0,1996.06,9,0.638
1996-06-16,6,16,1996,1995.0,144.0,1996.06,9,0.643
1996-06-17,6,17,1996,1995.0,141.0,1996.06,9,0.648
1996-06-18,6,18,1996,1995.0,140.0,1996.06,9,0.651
1996-06-19,6,19,1996,1995.0,138.0,1996.06,9,0.654
1996-06-20,6,20,1996,1995.0,135.0,1996.06,9,0.659
1996-06-21,6,21,1996,1995.0,132.0,1996.06,9,0.669
1996-06-22,6,22,1996,1995.0,129.0,1996.06,9,0.673
