,date,market,hour,price,volume,year,month,day,day_of_week,value,cat
17467,2018-01-03,1,7,60.09,160.0,2018,1,3,2,9614.400000000001,morning
17468,2018-01-03,1,17,66.52,165.2,2018,1,3,2,10989.104,standard
17469,2018-01-04,1,4,30.74,206.1,2018,1,4,3,6335.513999999999,off
17470,2018-01-04,1,11,66.13,157.8,2018,1,4,3,10435.314,standard
17471,2018-01-04,1,21,66.18,209.2,2018,1,4,3,13844.856,standard
17472,2018-01-05,1,8,69.95,117.0,2018,1,5,4,8184.150000000001,morning
17473,2018-01-05,1,19,87.98,52.5,2018,1,5,4,4618.95,evening
17474,2018-01-06,1,6,31.02,216.9,2018,1,6,5,6728.238,off
17475,2018-01-06,1,15,31.15,229.0,2018,1,6,5,7133.349999999999,off
17476,2018-01-07,1,2,31.09,227.0,2018,1,7,6,7057.43,off
17477,2018-01-07,1,11,31.15,250.2,2018,1,7,6,7793.73,off
17478,2018-01-07,1,21,32.02,286.3,2018,1,7,6,9167.326000000001,off
17479,2018-01-08,1,6,65.34,167.9,2018,1,8,0,10970.586000000001,standard
17480,2018-01-08,1,18,87.92,137.5,2018,1,8,0,12089.0,standard
17481,2018-01-09,1,4,31.28,309.1,2018,1,9,1,9668.648000000001,off
17482,2018-01-09,1,14,65.99,167.6,2018,1,9,1,11059.923999999999,standard
17483,2018-01-09,1,22,31.92,381.5,2018,1,9,1,12177.480000000001,off
17484,2018-01-10,1,6,65.95,185.5,2018,1,10,2,12233.725,standard
17485,2018-01-10,1,16,65.96,196.5,2018,1,10,2,12961.14,standard
17486,2018-01-11,1,3,31.1,296.5,2018,1,11,3,9221.15,off
17487,2018-01-11,1,12,65.97,185.4,2018,1,11,3,12230.838,standard
17488,2018-01-11,1,22,31.91,387.5,2018,1,11,3,12365.125,off
17489,2018-01-12,1,11,65.98,147.5,2018,1,12,4,9732.050000000001,standard
17490,2018-01-12,1,22,31.93,356.6,2018,1,12,4,11386.238000000001,off
17491,2018-01-13,1,6,31.85,280.2,2018,1,13,5,8924.37,off
17492,2018-01-13,1,18,66.93,127.8,2018,1,13,5,8553.654,off
17493,2018-01-14,1,2,31.46,282.1,2018,1,14,6,8874.866000000002,off
17494,2018-01-14,1,11,31.85,240.8,2018,1,14,6,7669.4800000000005,off
17495,2018-01-14,1,22,31.91,359.6,2018,1,14,6,11474.836000000001,off
17496,2018-01-15,1,9,69.98,55.0,2018,1,15,0,3848.9,morning
17497,2018-01-15,1,19,88.99,29.1,2018,1,15,0,2589.609,evening
17498,2018-01-16,1,6,66.01,197.0,2018,1,16,1,13003.970000000001,standard
17499,2018-01-16,1,14,66.02,224.5,2018,1,16,1,14821.49,standard
17500,2018-01-16,1,23,31.7,354.4,2018,1,16,1,11234.48,off
17501,2018-01-17,1,8,69.97,78.0,2018,1,17,2,5457.66,morning
17502,2018-01-17,1,18,88.97,73.2,2018,1,17,2,6512.604,standard
17503,2018-01-18,1,4,31.49,380.0,2018,1,18,3,11966.199999999999,off
17504,2018-01-18,1,14,65.96,168.0,2018,1,18,3,11081.279999999999,standard
17505,2018-01-19,1,3,31.64,348.7,2018,1,19,4,11032.868,off
17506,2018-01-19,1,12,65.99,58.5,2018,1,19,4,3860.4149999999995,standard
17507,2018-01-19,1,22,31.96,351.9,2018,1,19,4,11246.724,off
17508,2018-01-20,1,7,65.92,182.4,2018,1,20,5,12023.808,standard
17509,2018-01-20,1,15,31.78,327.2,2018,1,20,5,10398.416,off
17510,2018-01-21,1,2,31.23,300.0,2018,1,21,6,9369.0,off
17511,2018-01-21,1,10,31.66,308.7,2018,1,21,6,9773.442,off
17512,2018-01-21,1,19,36.32,102.2,2018,1,21,6,3711.904,off
17513,2018-01-22,1,7,69.95,86.0,2018,1,22,0,6015.7,morning
17514,2018-01-22,1,18,88.98,55.2,2018,1,22,0,4911.696000000001,standard
17515,2018-01-23,1,5,31.93,331.2,2018,1,23,1,10575.216,off
17516,2018-01-23,1,11,65.99,106.0,2018,1,23,1,6994.94,standard
17517,2018-01-23,1,21,66.94,149.7,2018,1,23,1,10020.918,standard
17518,2018-01-24,1,7,69.95,105.0,2018,1,24,2,7344.75,morning
17519,2018-01-24,1,17,66.12,77.0,2018,1,24,2,5091.240000000001,standard
17520,2017-12-06,1,7,64.08,129.0,2017,12,6,2,8266.32,morning
17521,2017-12-06,1,16,61.99,208.6,2017,12,6,2,12931.114,standard
17522,2017-12-07,1,2,28.14,277.0,2017,12,7,3,7794.78,off
17523,2017-12-07,1,12,62.73,146.0,2017,12,7,3,9158.58,standard
17524,2017-12-07,1,22,29.05,329.0,2017,12,7,3,9557.45,off
17525,2017-12-08,1,8,66.03,155.0,2017,12,8,4,10234.65,morning
17526,2017-12-08,1,19,84.99,56.2,2017,12,8,4,4776.438,evening
17527,2017-12-09,1,5,29.18,289.0,2017,12,9,5,8433.02,off
17528,2017-12-09,1,16,27.97,173.0,2017,12,9,5,4838.8099999999995,off
17529,2017-12-10,1,4,27.08,224.0,2017,12,10,6,6065.92,off
17530,2017-12-10,1,12,27.84,185.0,2017,12,10,6,5150.4,off
17531,2017-12-10,1,22,29.39,297.0,2017,12,10,6,8728.83,off
17532,2017-12-11,1,7,63.93,55.0,2017,12,11,0,3516.15,morning
17533,2017-12-11,1,20,63.34,123.2,2017,12,11,0,7803.488,standard
17534,2017-12-12,1,4,29.4,357.0,2017,12,12,1,10495.8,off
17535,2017-12-12,1,15,63.32,180.6,2017,12,12,1,11435.592,standard
17536,2017-12-13,1,0,29.75,369.0,2017,12,13,2,10977.75,off
17537,2017-12-13,1,10,63.93,188.8,2017,12,13,2,12069.984,standard
17538,2017-12-13,1,18,85.93,118.0,2017,12,13,2,10139.740000000002,evening
17539,2017-12-14,1,8,70.02,145.0,2017,12,14,3,10152.9,morning
17540,2017-12-14,1,17,64.93,257.8,2017,12,14,3,16738.954,standard
17541,2017-12-15,1,4,30.08,356.0,2017,12,15,4,10708.48,off
17542,2017-12-15,1,12,64.94,250.3,2017,12,15,4,16254.482,standard
17543,2017-12-15,1,21,64.94,263.3,2017,12,15,4,17098.702,standard
17544,2017-12-16,1,8,62.92,145.4,2017,12,16,5,9148.568000000001,standard
17545,2017-12-16,1,17,29.7,329.0,2017,12,16,5,9771.3,off
17546,2017-12-17,1,2,29.98,320.0,2017,12,17,6,9593.6,off
17547,2017-12-17,1,12,30.02,343.0,2017,12,17,6,10296.86,off
17548,2017-12-17,1,22,30.35,332.5,2017,12,17,6,10091.375,off
17549,2017-12-18,1,8,70.07,136.0,2017,12,18,0,9529.519999999999,morning
17550,2017-12-18,1,18,87.05,82.0,2017,12,18,0,7138.099999999999,evening
17551,2017-12-19,1,6,64.3,207.1,2017,12,19,1,13316.529999999999,standard
17552,2017-12-19,1,16,64.71,184.0,2017,12,19,1,11906.64,standard
17553,2017-12-20,1,4,30.98,261.8,2017,12,20,2,8110.564,off
17554,2017-12-20,1,13,64.33,92.0,2017,12,20,2,5918.36,standard
17555,2017-12-21,1,0,30.97,246.3,2017,12,21,3,7627.911,off
17556,2017-12-21,1,9,70.08,162.0,2017,12,21,3,11352.96,morning
17557,2017-12-21,1,17,67.55,244.5,2017,12,21,3,16515.975,standard
17558,2017-12-22,1,5,31.66,277.6,2017,12,22,4,8788.816,off
17559,2017-12-22,1,16,65.96,162.2,2017,12,22,4,10698.711999999998,standard
17560,2017-12-23,1,0,31.26,238.2,2017,12,23,5,7446.132,off
17561,2017-12-23,1,11,65.32,162.0,2017,12,23,5,10581.839999999998,standard
17562,2017-12-23,1,22,31.55,261.2,2017,12,23,5,8240.86,off
17563,2017-12-24,1,6,30.97,207.3,2017,12,24,6,6420.081,off
17564,2017-12-24,1,14,30.79,257.5,2017,12,24,6,7928.425,off
17565,2017-12-25,1,0,31.38,245.9,2017,12,25,0,7716.342,off
17566,2017-12-25,1,10,30.97,117.8,2017,12,25,0,3648.2659999999996,standard
17567,2017-12-25,1,20,31.96,166.3,2017,12,25,0,5314.948,standard
17568,2017-12-26,1,6,31.6,141.2,2017,12,26,1,4461.92,standard
17569,2017-12-26,1,19,38.81,139.5,2017,12,26,1,5413.995,evening
17570,2017-12-27,1,4,31.27,237.6,2017,12,27,2,7429.7519999999995,off
17571,2017-12-27,1,14,67.62,204.8,2017,12,27,2,13848.576000000001,standard
17572,2017-12-27,1,23,31.26,235.9,2017,12,27,2,7374.234,off
17573,2017-12-28,1,9,69.91,172.0,2017,12,28,3,12024.519999999999,morning
17574,2017-12-28,1,18,88.95,75.0,2017,12,28,3,6671.25,evening
17575,2017-12-29,1,4,30.94,190.0,2017,12,29,4,5878.6,off
17576,2017-12-29,1,16,63.98,198.0,2017,12,29,4,12668.039999999999,standard
17577,2017-12-30,1,3,29.99,183.0,2017,12,30,5,5488.17,off
17578,2017-12-30,1,11,63.93,186.0,2017,12,30,5,11890.98,standard
17579,2017-12-30,1,20,31.52,167.2,2017,12,30,5,5270.143999999999,off
17580,2017-12-31,1,8,29.95,233.0,2017,12,31,6,6978.349999999999,off
17581,2017-12-31,1,17,29.99,213.0,2017,12,31,6,6387.87,off
17582,2018-01-01,1,4,31.83,249.0,2018,1,1,0,7925.669999999999,off
17583,2018-01-01,1,14,32.33,217.1,2018,1,1,0,7018.843,standard
17584,2018-01-01,1,23,32.26,244.8,2018,1,1,0,7897.248,off
17585,2018-01-02,1,8,69.95,137.0,2018,1,2,1,9583.15,morning
17586,2018-01-02,1,19,88.79,42.0,2018,1,2,1,3729.1800000000003,evening
17587,2018-01-03,1,5,31.57,212.1,2018,1,3,2,6695.997,off
17588,2018-01-03,1,15,66.41,153.8,2018,1,3,2,10213.858,standard
17589,2018-01-04,1,0,30.93,234.1,2018,1,4,3,7240.713,off
17590,2018-01-04,1,10,63.98,114.0,2018,1,4,3,7293.719999999999,standard
17591,2018-01-04,1,20,66.68,125.4,2018,1,4,3,8361.672,evening
17592,2018-01-05,1,6,65.7,160.0,2018,1,5,4,10512.0,standard
17593,2018-01-05,1,18,87.94,104.9,2018,1,5,4,9224.906,standard
17594,2018-01-06,1,4,31.08,245.9,2018,1,6,5,7642.572,off
17595,2018-01-06,1,14,31.23,233.1,2018,1,6,5,7279.713,off
17596,2018-01-06,1,23,31.42,257.4,2018,1,6,5,8087.508,off
17597,2018-01-07,1,8,30.88,227.0,2018,1,7,6,7009.76,off
17598,2018-01-07,1,18,38.9,273.0,2018,1,7,6,10619.699999999999,off
17599,2018-01-08,1,5,31.14,280.5,2018,1,8,0,8734.77,off
17600,2018-01-08,1,14,65.8,174.8,2018,1,8,0,11501.84,standard
17601,2018-01-09,1,0,31.64,329.8,2018,1,9,1,10434.872000000001,off
17602,2018-01-09,1,11,65.98,196.5,2018,1,9,1,12965.070000000002,standard
17603,2018-01-09,1,23,31.77,354.9,2018,1,9,1,11275.172999999999,off
17604,2018-01-10,1,9,69.91,184.0,2018,1,10,2,12863.439999999999,morning
17605,2018-01-10,1,20,66.18,113.4,2018,1,10,2,7504.812000000001,evening
17606,2018-01-11,1,6,65.93,190.0,2018,1,11,3,12526.7,standard
17607,2018-01-11,1,14,65.97,182.6,2018,1,11,3,12046.122,standard
17608,2018-01-12,1,1,31.33,297.9,2018,1,12,4,9333.206999999999,off
17609,2018-01-12,1,12,65.98,146.4,2018,1,12,4,9659.472000000002,standard
17610,2018-01-12,1,21,66.91,258.3,2018,1,12,4,17282.853,standard
17611,2018-01-13,1,8,65.98,68.8,2018,1,13,5,4539.424,standard
17612,2018-01-13,1,16,31.77,266.3,2018,1,13,5,8460.351,off
17613,2018-01-14,1,0,31.58,302.7,2018,1,14,6,9559.266,off
17614,2018-01-14,1,12,31.88,245.5,2018,1,14,6,7826.54,off
17615,2018-01-14,1,20,31.95,255.3,2018,1,14,6,8156.835,off
17616,2018-01-15,1,6,65.99,97.6,2018,1,15,0,6440.623999999999,standard
17617,2018-01-15,1,16,65.97,155.7,2018,1,15,0,10271.528999999999,standard
17618,2018-01-16,1,5,31.71,390.0,2018,1,16,1,12366.9,off
17619,2018-01-16,1,16,66.02,217.3,2018,1,16,1,14346.146,standard
17620,2018-01-17,1,2,31.35,348.1,2018,1,17,2,10912.935000000001,off
17621,2018-01-17,1,10,65.96,130.6,2018,1,17,2,8614.375999999998,standard
17622,2018-01-17,1,21,66.91,234.2,2018,1,17,2,15670.321999999998,standard
17623,2018-01-18,1,8,69.97,85.0,2018,1,18,3,5947.45,morning
17624,2018-01-18,1,18,88.98,47.2,2018,1,18,3,4199.856000000001,standard
17625,2018-01-19,1,2,31.61,343.9,2018,1,19,4,10870.678999999998,off
17626,2018-01-19,1,13,65.99,71.5,2018,1,19,4,4718.285,standard
17627,2018-01-20,1,0,31.68,365.0,2018,1,20,5,11563.2,off
17628,2018-01-20,1,9,65.96,156.2,2018,1,20,5,10302.951999999997,standard
17629,2018-01-20,1,20,31.97,294.1,2018,1,20,5,9402.377,standard
17630,2018-01-21,1,5,31.34,244.0,2018,1,21,6,7646.96,off
17631,2018-01-21,1,16,31.62,310.0,2018,1,21,6,9802.2,off
17632,2018-01-22,1,1,31.63,355.8,2018,1,22,0,11253.954,off
17633,2018-01-22,1,12,65.99,93.3,2018,1,22,0,6156.866999999999,standard
17634,2018-01-22,1,20,66.98,129.7,2018,1,22,0,8687.306,evening
17635,2018-01-23,1,7,69.92,116.0,2018,1,23,1,8110.72,morning
17636,2018-01-23,1,17,66.05,79.0,2018,1,23,1,5217.95,standard
17637,2018-01-24,1,2,31.88,313.4,2018,1,24,2,9991.192,off
17638,2018-01-24,1,14,65.99,105.0,2018,1,24,2,6928.95,standard
17639,2018-01-24,1,23,31.96,273.1,2018,1,24,2,8728.276000000002,off
17640,2017-12-06,1,9,65.05,165.0,2017,12,6,2,10733.25,morning
17641,2017-12-06,1,20,62.19,170.0,2017,12,6,2,10572.3,standard
17642,2017-12-07,1,5,29.47,348.0,2017,12,7,3,10255.56,off
17643,2017-12-07,1,14,62.76,120.0,2017,12,7,3,7531.2,standard
17644,2017-12-08,1,2,28.28,285.0,2017,12,8,4,8059.8,off
17645,2017-12-08,1,11,63.04,212.0,2017,12,8,4,13364.48,standard
17646,2017-12-08,1,20,63.11,154.9,2017,12,8,4,9775.739,standard
17647,2017-12-09,1,8,49.97,148.0,2017,12,9,5,7395.5599999999995,standard
17648,2017-12-09,1,17,24.99,145.0,2017,12,9,5,3623.5499999999997,off
17649,2017-12-10,1,3,27.07,224.0,2017,12,10,6,6063.68,off
17650,2017-12-10,1,14,24.99,170.0,2017,12,10,6,4248.3,off
17651,2017-12-10,1,23,28.51,272.0,2017,12,10,6,7754.72,off
17652,2017-12-11,1,8,63.96,90.0,2017,12,11,0,5756.4,morning
17653,2017-12-11,1,19,84.98,26.4,2017,12,11,0,2243.472,evening
17654,2017-12-12,1,6,63.05,204.9,2017,12,12,1,12918.945,standard
17655,2017-12-12,1,14,63.29,177.4,2017,12,12,1,11227.646,standard
17656,2017-12-12,1,23,29.85,404.0,2017,12,12,1,12059.400000000001,off
17657,2017-12-13,1,9,66.1,168.0,2017,12,13,2,11104.8,morning
17658,2017-12-13,1,22,30.02,438.1,2017,12,13,2,13151.762,off
17659,2017-12-14,1,7,69.87,169.0,2017,12,14,3,11808.03,morning
17660,2017-12-14,1,15,64.93,254.8,2017,12,14,3,16544.164,standard
17661,2017-12-15,1,0,30.08,351.0,2017,12,15,4,10558.08,off
17662,2017-12-15,1,10,64.94,246.1,2017,12,15,4,15981.733999999999,standard
17663,2017-12-15,1,20,64.97,178.9,2017,12,15,4,11623.133,standard
17664,2017-12-16,1,7,62.74,212.0,2017,12,16,5,13300.880000000001,standard
17665,2017-12-16,1,16,30.01,346.2,2017,12,16,5,10389.462,off
17666,2017-12-17,1,4,30.01,326.5,2017,12,17,6,9798.265000000001,off
17667,2017-12-17,1,13,30.02,344.0,2017,12,17,6,10326.88,off
17668,2017-12-18,1,1,29.98,283.0,2017,12,18,0,8484.34,off
17669,2017-12-18,1,10,64.16,175.0,2017,12,18,0,11228.0,standard
17670,2017-12-18,1,19,87.09,26.0,2017,12,18,0,2264.34,evening
17671,2017-12-19,1,4,30.09,284.7,2017,12,19,1,8566.623,off
17672,2017-12-19,1,14,64.9,194.9,2017,12,19,1,12649.010000000002,standard
17673,2017-12-20,1,0,31.0,255.7,2017,12,20,2,7926.7,off
17674,2017-12-20,1,10,64.22,89.0,2017,12,20,2,5715.58,standard
17675,2017-12-20,1,20,64.4,70.0,2017,12,20,2,4508.0,standard
17676,2017-12-21,1,6,66.07,209.0,2017,12,21,3,13808.63,standard
17677,2017-12-21,1,16,67.06,225.0,2017,12,21,3,15088.5,standard
17678,2017-12-22,1,6,65.32,169.0,2017,12,22,4,11039.079999999998,standard
17679,2017-12-22,1,15,65.98,160.9,2017,12,22,4,10616.182,standard
17680,2017-12-23,1,1,31.09,234.8,2017,12,23,5,7299.932000000001,off
17681,2017-12-23,1,10,65.54,152.0,2017,12,23,5,9962.080000000002,standard
17682,2017-12-23,1,19,66.92,109.8,2017,12,23,5,7347.816,standard
17683,2017-12-24,1,5,31.29,190.6,2017,12,24,6,5963.874,off
17684,2017-12-24,1,16,30.74,244.2,2017,12,24,6,7506.708,off
17685,2017-12-25,1,3,31.04,238.2,2017,12,25,0,7393.727999999999,off
17686,2017-12-25,1,13,31.56,150.5,2017,12,25,0,4749.78,standard
17687,2017-12-26,1,0,31.32,240.0,2017,12,26,1,7516.8,off
17688,2017-12-26,1,10,31.29,87.9,2017,12,26,1,2750.391,standard
17689,2017-12-26,1,20,32.03,158.2,2017,12,26,1,5067.146,standard
17690,2017-12-27,1,3,31.21,236.0,2017,12,27,2,7365.56,off
17691,2017-12-27,1,15,67.59,214.4,2017,12,27,2,14491.296,standard
17692,2017-12-28,1,2,30.93,235.8,2017,12,28,3,7293.294,off
17693,2017-12-28,1,12,66.43,180.0,2017,12,28,3,11957.400000000001,standard
17694,2017-12-28,1,20,67.89,170.0,2017,12,28,3,11541.3,standard
17695,2017-12-29,1,5,31.22,209.0,2017,12,29,4,6524.98,off
17696,2017-12-29,1,14,63.99,174.0,2017,12,29,4,11134.26,standard
17697,2017-12-30,1,1,31.15,217.0,2017,12,30,5,6759.549999999999,off
17698,2017-12-30,1,14,31.49,244.0,2017,12,30,5,7683.5599999999995,off
17699,2017-12-30,1,23,31.89,232.9,2017,12,30,5,7427.1810000000005,off
17700,2017-12-31,1,10,30.72,201.0,2017,12,31,6,6174.719999999999,off
17701,2017-12-31,1,20,32.36,218.7,2017,12,31,6,7077.132,off
17702,2018-01-01,1,5,31.89,250.4,2018,1,1,0,7985.256,off
17703,2018-01-01,1,16,32.29,215.5,2018,1,1,0,6958.495,standard
17704,2018-01-02,1,0,31.85,254.0,2018,1,2,1,8089.900000000001,off
17705,2018-01-02,1,10,65.01,125.0,2018,1,2,1,8126.250000000001,standard
17706,2018-01-02,1,20,67.46,120.9,2018,1,2,1,8155.914,evening
17707,2018-01-03,1,8,69.94,131.0,2018,1,3,2,9162.14,morning
17708,2018-01-03,1,18,87.94,120.0,2018,1,3,2,10552.8,standard
17709,2018-01-04,1,2,30.78,223.1,2018,1,4,3,6867.018,off
17710,2018-01-04,1,12,66.2,153.8,2018,1,4,3,10181.560000000001,standard
17711,2018-01-04,1,23,31.07,231.4,2018,1,4,3,7189.598,off
17712,2018-01-05,1,10,63.98,114.0,2018,1,5,4,7293.719999999999,standard
17713,2018-01-05,1,17,65.9,133.1,2018,1,5,4,8771.29,standard
17714,2018-01-06,1,2,31.09,238.1,2018,1,6,5,7402.5289999999995,off
17715,2018-01-06,1,16,31.14,219.3,2018,1,6,5,6829.002,off
17716,2018-01-07,1,1,31.21,234.1,2018,1,7,6,7306.261,off
17717,2018-01-07,1,12,31.15,244.3,2018,1,7,6,7609.945,off
17718,2018-01-07,1,22,31.66,297.4,2018,1,7,6,9415.684,off
17719,2018-01-08,1,7,69.94,159.0,2018,1,8,0,11120.46,morning
17720,2018-01-08,1,17,65.8,170.7,2018,1,8,0,11232.06,standard
17721,2018-01-09,1,3,31.26,302.3,2018,1,9,1,9449.898000000001,off
17722,2018-01-09,1,12,65.98,179.0,2018,1,9,1,11810.42,standard
17723,2018-01-10,1,0,31.46,328.6,2018,1,10,2,10337.756000000001,off
17724,2018-01-10,1,8,69.92,147.0,2018,1,10,2,10278.24,morning
17725,2018-01-10,1,18,88.93,131.1,2018,1,10,2,11658.723,standard
17726,2018-01-11,1,5,31.52,353.5,2018,1,11,3,11142.32,off
17727,2018-01-11,1,16,65.97,195.6,2018,1,11,3,12903.732,standard
17728,2018-01-11,1,23,31.78,352.5,2018,1,11,3,11202.45,off
17729,2018-01-12,1,8,69.95,115.0,2018,1,12,4,8044.25,morning
17730,2018-01-12,1,20,66.96,150.1,2018,1,12,4,10050.695999999998,evening
17731,2018-01-13,1,7,65.97,67.8,2018,1,13,5,4472.766,standard
17732,2018-01-13,1,17,31.77,265.5,2018,1,13,5,8434.935,off
17733,2018-01-14,1,4,31.5,288.7,2018,1,14,6,9094.05,off
17734,2018-01-14,1,13,31.74,233.9,2018,1,14,6,7423.986,off
17735,2018-01-15,1,0,31.73,328.1,2018,1,15,0,10410.613000000001,off
17736,2018-01-15,1,8,70.0,10.0,2018,1,15,0,700.0,morning
17737,2018-01-15,1,20,66.94,185.6,2018,1,15,0,12424.063999999998,evening
17738,2018-01-16,1,3,31.24,309.8,2018,1,16,1,9678.152,off
17739,2018-01-16,1,13,66.02,205.0,2018,1,16,1,13534.099999999999,standard
17740,2018-01-16,1,22,31.87,381.7,2018,1,16,1,12164.779,off
17741,2018-01-17,1,11,65.96,135.4,2018,1,17,2,8930.984,standard
17742,2018-01-17,1,22,31.91,412.8,2018,1,17,2,13172.448,off
17743,2018-01-18,1,7,69.96,101.0,2018,1,18,3,7065.959999999999,morning
17744,2018-01-18,1,15,65.96,170.0,2018,1,18,3,11213.199999999999,standard
17745,2018-01-19,1,0,31.78,351.4,2018,1,19,4,11167.492,off
17746,2018-01-19,1,10,65.99,78.9,2018,1,19,4,5206.611,standard
17747,2018-01-19,1,21,66.91,199.5,2018,1,19,4,13348.545,standard
17748,2018-01-20,1,8,65.97,129.5,2018,1,20,5,8543.115,standard
17749,2018-01-20,1,18,65.97,130.8,2018,1,20,5,8628.876,off
17750,2018-01-20,1,23,31.9,365.1,2018,1,20,5,11646.69,off
17751,2018-01-21,1,8,31.57,302.0,2018,1,21,6,9534.14,off
17752,2018-01-21,1,18,35.85,151.2,2018,1,21,6,5420.5199999999995,off
17753,2018-01-22,1,4,31.59,362.8,2018,1,22,0,11460.852,off
17754,2018-01-22,1,14,65.99,108.0,2018,1,22,0,7126.919999999999,standard
17755,2018-01-23,1,0,31.93,296.3,2018,1,23,1,9460.859,off
17756,2018-01-23,1,13,65.99,104.0,2018,1,23,1,6862.959999999999,standard
17757,2018-01-23,1,22,31.92,314.1,2018,1,23,1,10026.072000000002,off
17758,2018-01-24,1,8,69.97,72.0,2018,1,24,2,5037.84,morning
17759,2018-01-24,1,18,88.96,58.0,2018,1,24,2,5159.679999999999,standard
17760,2017-12-06,1,13,62.24,178.0,2017,12,6,2,11078.720000000001,standard
17761,2017-12-06,1,22,28.44,361.0,2017,12,6,2,10266.84,off
17762,2017-12-07,1,11,62.78,118.0,2017,12,7,3,7408.04,standard
17763,2017-12-07,1,19,85.76,50.2,2017,12,7,3,4305.152000000001,evening
17764,2017-12-08,1,7,64.0,177.0,2017,12,8,4,11328.0,morning
17765,2017-12-08,1,16,63.03,211.9,2017,12,8,4,13356.057,standard
17766,2017-12-09,1,3,27.9,273.0,2017,12,9,5,7616.7,off
17767,2017-12-09,1,12,27.79,150.0,2017,12,9,5,4168.5,off
17768,2017-12-09,1,22,28.99,324.0,2017,12,9,5,9392.76,off
17769,2017-12-10,1,8,28.13,158.0,2017,12,10,6,4444.54,off
17770,2017-12-10,1,19,37.07,245.9,2017,12,10,6,9115.513,off
17771,2017-12-11,1,4,28.58,274.0,2017,12,11,0,7830.919999999999,off
17772,2017-12-11,1,14,63.07,192.5,2017,12,11,0,12140.975,standard
17773,2017-12-12,1,0,29.45,361.0,2017,12,12,1,10631.449999999999,off
17774,2017-12-12,1,8,66.07,138.0,2017,12,12,1,9117.66,morning
17775,2017-12-12,1,21,63.33,189.0,2017,12,12,1,11969.369999999999,standard
17776,2017-12-13,1,5,30.04,400.0,2017,12,13,2,12016.0,off
17777,2017-12-13,1,15,63.92,204.5,2017,12,13,2,13071.640000000001,standard
17778,2017-12-14,1,2,29.82,332.0,2017,12,14,3,9900.24,off
17779,2017-12-14,1,13,64.93,248.9,2017,12,14,3,16161.077000000003,standard
17780,2017-12-14,1,22,30.49,468.6,2017,12,14,3,14287.614,off
17781,2017-12-15,1,7,70.08,150.0,2017,12,15,4,10512.0,morning
17782,2017-12-15,1,16,64.94,259.0,2017,12,15,4,16819.46,standard
17783,2017-12-16,1,5,30.14,297.7,2017,12,16,5,8972.678,off
17784,2017-12-16,1,15,30.01,351.8,2017,12,16,5,10557.518,off
17785,2017-12-16,1,21,30.49,322.1,2017,12,16,5,9820.829,off
17786,2017-12-17,1,8,29.67,347.0,2017,12,17,6,10295.49,off
17787,2017-12-17,1,21,31.03,339.4,2017,12,17,6,10531.582,off
17788,2017-12-18,1,5,30.45,322.4,2017,12,18,0,9817.08,off
17789,2017-12-18,1,16,64.02,175.0,2017,12,18,0,11203.5,standard
17790,2017-12-19,1,3,30.01,273.6,2017,12,19,1,8210.736,off
17791,2017-12-19,1,13,64.91,179.5,2017,12,19,1,11651.345,standard
17792,2017-12-19,1,22,30.61,372.5,2017,12,19,1,11402.225,off
17793,2017-12-20,1,7,70.08,143.0,2017,12,20,2,10021.44,morning
17794,2017-12-20,1,18,87.08,92.0,2017,12,20,2,8011.36,evening
17795,2017-12-21,1,3,30.85,245.0,2017,12,21,3,7558.25,off
17796,2017-12-21,1,13,66.85,214.0,2017,12,21,3,14305.9,standard
17797,2017-12-22,1,1,31.32,269.0,2017,12,22,4,8425.08,off
17798,2017-12-22,1,10,66.21,159.0,2017,12,22,4,10527.39,standard
17799,2017-12-22,1,20,66.95,115.8,2017,12,22,4,7752.81,standard
17800,2017-12-23,1,5,31.68,221.5,2017,12,23,5,7017.12,off
17801,2017-12-23,1,14,30.96,248.0,2017,12,23,5,7678.08,off
17802,2017-12-24,1,0,30.89,214.4,2017,12,24,6,6622.816000000001,off
17803,2017-12-24,1,9,30.66,273.2,2017,12,24,6,8376.312,off
17804,2017-12-24,1,20,32.0,237.2,2017,12,24,6,7590.4,off
17805,2017-12-25,1,7,30.96,76.8,2017,12,25,0,2377.728,morning
17806,2017-12-25,1,15,31.38,154.9,2017,12,25,0,4860.762,standard
17807,2017-12-26,1,1,31.1,243.6,2017,12,26,1,7575.96,off
17808,2017-12-26,1,12,31.76,136.6,2017,12,26,1,4338.416,standard
17809,2017-12-26,1,22,31.66,242.6,2017,12,26,1,7680.715999999999,off
17810,2017-12-27,1,8,70.94,126.0,2017,12,27,2,8938.44,morning
17811,2017-12-27,1,17,67.48,223.0,2017,12,27,2,15048.04,standard
17812,2017-12-28,1,3,30.92,230.4,2017,12,28,3,7123.968000000001,off
17813,2017-12-28,1,13,66.26,178.0,2017,12,28,3,11794.28,standard
17814,2017-12-28,1,23,31.01,206.0,2017,12,28,3,6388.06,off
17815,2017-12-29,1,9,64.0,198.0,2017,12,29,4,12672.0,morning
17816,2017-12-29,1,21,65.06,213.0,2017,12,29,4,13857.78,standard
17817,2017-12-30,1,7,58.08,179.0,2017,12,30,5,10396.32,standard
17818,2017-12-30,1,16,31.47,243.0,2017,12,30,5,7647.21,off
17819,2017-12-31,1,1,31.24,197.0,2017,12,31,6,6154.28,off
17820,2017-12-31,1,11,30.76,203.0,2017,12,31,6,6244.280000000001,off
