year,month,day,volume,value,price_weight_av,price_max,price_min,price_mean,power_max,power_min,power_mean,price_morning_max,price_evening_max,price_standard,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,off_volume,standard_volume,morning_volume,evening_volume,off_value,standard_value,morning_value,evening_value
2017,2,28,1576.5,85905.349,54.491182366000636,92.1,29.94,57.81999999999999,104.3,17.0,65.6875,85.93,92.1,71.2825,30.06625,71.32636363636362,65.64666666666666,82.81,8,11.0,3.0,2.0,651.4999999999999,636.0,173.0,116.0,19591.379,45359.399999999994,11367.19,9587.38
2017,3,1,1624.8999999999999,84439.104,51.96572342913411,91.95,29.56,57.7075,115.1,53.0,67.70416666666667,76.32,91.95,70.0225,29.72625,69.71363636363635,72.26666666666667,81.75999999999999,8,11.0,3.0,2.0,763.9000000000001,592.0,161.0,108.0,22720.094,41272.299999999996,11637.01,8809.7
2017,3,2,1465.0,74969.95999999999,51.17403412969283,88.33,28.96,54.17541666666668,80.0,53.0,61.041666666666664,69.95,88.33,64.97,28.962500000000002,64.62272727272729,68.12,76.65,8,11.0,3.0,2.0,604.0,592.0,161.0,108.0,17493.440000000002,38251.54,10970.14,8254.84
2017,3,3,1468.0,70676.94,48.14505449591281,87.99,28.48,51.29416666666666,90.0,52.0,61.166666666666664,62.9,87.99,62.9,29.20875,60.33181818181818,60.94,75.46,8,11.0,3.0,2.0,596.0,610.0,156.0,106.0,17410.0,35786.6,9506.64,7973.699999999999
2017,3,4,1380.8999999999999,38586.807,27.943230501846624,58.13,22.89,27.161249999999995,120.0,29.1,57.537499999999994,37.74,58.13,22.902499999999996,24.680588235294117,33.18571428571429,,,17,7.0,,,827.8000000000001,553.1,,,21270.916000000005,17315.891,,
2017,3,5,1230.0,27404.32,22.279934959349593,27.81,17.5,22.697083333333335,80.0,12.0,51.25,22.91,27.81,22.875,22.697083333333335,,,,24,,,,1230.0,,,,27404.32,,,
2017,3,6,1402.0,65992.66,47.07037089871612,94.12,24.95,45.55541666666665,130.0,42.0,58.416666666666664,53.89,94.12,50.65,25.682499999999997,50.76999999999999,53.403333333333336,84.595,8,11.0,3.0,2.0,356.0,610.0,330.0,106.0,9139.96,30310.77999999999,17593.9,8948.02
2017,3,7,1395.0,65928.34,47.260458781362004,91.51,24.9,45.86208333333332,132.0,42.0,58.125,54.6,91.51,50.8225,25.26875,52.29272727272726,53.18333333333334,81.885,8,11.0,3.0,2.0,356.0,610.0,323.0,106.0,8994.3,31198.119999999995,17075.36,8660.560000000001
2017,3,8,1439.3,66276.77999999998,46.047926075175425,91.91,24.9,44.7175,116.0,44.0,59.97083333333333,54.67,91.91,50.2975,24.935,50.43727272727272,51.870000000000005,81.66,8,11.0,3.0,2.0,368.0,639.3,322.0,110.0,9176.1,31495.409999999996,16643.170000000002,8962.099999999999
2017,3,9,1251.0,60921.250000000015,48.69804156674662,91.63,24.8,46.95083333333333,123.0,41.0,52.125,68.71,91.63,52.4675,24.81125,53.32545454545454,59.383333333333326,81.8,8,11.0,3.0,2.0,344.0,563.0,240.0,104.0,8535.130000000001,30053.999999999996,13844.579999999998,8487.54
2017,3,10,1308.3,64444.91399999999,49.25851410227011,90.42,24.56,48.087916666666665,126.3,41.0,54.512499999999996,60.06,90.42,60.02,25.85125,56.04727272727273,56.02,81.36,8,11.0,3.0,2.0,344.0,600.0,260.3,104.0,8887.79,32749.410000000003,14364.393999999998,8443.32
2017,3,11,1601.5,46654.30900000001,29.13163221979395,77.68,21.97,27.18083333333333,121.0,32.9,66.72916666666667,33.45,77.68,22.905,23.78647058823529,35.424285714285716,,,17,7.0,,,874.0,727.5,,,21328.589,25325.72,,
2017,3,12,2556.0,63700.76000000002,24.922050078247267,28.22,24.81,25.015,148.0,29.0,106.5,24.88,28.22,24.85,25.015,,,,24,,,,2556.0,,,,63700.76000000002,,,
2017,3,13,1853.1000000000001,109226.631,58.942653391614044,107.97,23.64,54.754583333333336,120.0,51.0,77.2125,77.15,107.97,77.03,25.015,69.52272727272727,53.373333333333335,94.56,8,11.0,3.0,2.0,473.0,868.2,301.6,210.3,11973.62,61654.842,16070.248,19527.921000000002
2017,3,14,1748.9,75076.75300000001,42.9279850191549,87.01,22.97,47.72541666666668,130.0,36.0,72.87083333333334,68.76,87.01,61.125,24.122500000000002,58.18272727272727,51.47,79.005,8,11.0,3.0,2.0,759.9,580.0,320.0,89.0,18095.153000000002,33611.89,16474.350000000002,6895.360000000001
2017,3,15,1769.0,70286.11,39.73211418880724,88.25,21.93,42.502500000000005,135.0,39.0,73.70833333333333,49.96,88.25,49.95,22.67625,48.38818181818181,49.40333333333333,79.08500000000001,8,11.0,3.0,2.0,659.0,692.0,323.0,95.0,14800.949999999999,32161.7,15966.189999999999,7357.27
2017,3,16,1068.0,40388.94999999999,37.81736891385767,86.47,20.82,38.42458333333334,107.0,0.0,44.5,44.91,86.47,47.83,21.292499999999997,44.17727272727273,38.36666666666667,75.4,8,11.0,3.0,2.0,393.0,544.0,38.0,93.0,8419.45,23439.29,1706.2,6824.01
2017,3,17,2020.2,62572.983,30.973657558657557,87.16,14.99,33.821666666666665,131.9,36.0,84.175,37.9,87.16,37.550000000000004,19.435,37.713636363636354,35.61,67.28,8,11.0,3.0,2.0,852.1999999999999,705.0,374.0,89.0,16719.183,26890.900000000005,13312.940000000002,5649.959999999999
2017,3,18,2462.5,56713.499,23.030862538071066,48.84,14.96,23.44333333333334,155.0,50.1,102.60416666666667,29.93,48.84,23.62,20.034705882352945,31.72142857142857,,,17,7.0,,,1758.3999999999999,704.1,,,34961.745,21751.753999999997,,
2017,3,19,2413.0,39426.700000000004,16.339287194363862,23.63,14.94,16.49541666666666,112.0,66.0,100.54166666666667,17.05,23.63,14.955,16.49541666666666,,,,24,,,,2413.0,,,,39426.700000000004,,,
2017,3,20,2040.3999999999999,76032.48800000001,37.26352087825917,90.13,20.04,40.13666666666666,143.0,52.8,85.01666666666667,50.02,90.13,47.155,20.9525,45.17727272727273,46.803333333333335,79.15,8,11.0,3.0,2.0,850.4,659.0,423.0,108.0,17651.428,30063.910000000003,19790.910000000003,8526.24
2017,3,21,1638.8,51859.706,31.64492677568953,79.22,20.07,35.36833333333335,125.0,51.0,68.28333333333333,44.91,79.22,40.07,20.581249999999997,38.71727272727273,42.446666666666665,65.48,8,11.0,3.0,2.0,818.8,563.0,153.0,104.0,16792.996,21789.93,6494.34,6782.4400000000005
2017,3,22,3092.5,109022.59499999997,35.253870654810015,91.1,20.0,38.55625,196.5,51.0,128.85416666666666,44.09,91.1,44.040000000000006,20.48875,43.92090909090909,44.04333333333333,73.09,8,11.0,3.0,2.0,1261.5,1160.0,549.0,122.0,25526.895,50759.54,24179.38,8556.779999999999
2017,3,23,2064.8999999999996,78322.93499999998,37.930618916170275,91.46,19.58,40.569166666666675,153.0,51.0,86.03749999999998,55.92,91.46,43.912499999999994,20.2575,45.9,50.32333333333333,77.865,8,11.0,3.0,2.0,838.9,755.0,367.0,104.0,16781.704999999998,35107.88,18362.579999999998,8070.77
2017,3,24,2510.0,96264.42,38.35235856573705,90.0,20.0,39.831250000000004,177.0,31.0,104.58333333333333,54.33,90.0,43.55,20.715,44.472727272727276,49.303333333333335,76.56,8,11.0,3.0,2.0,850.0,1110.0,454.0,96.0,17256.760000000002,49520.02999999999,22164.75,7322.879999999999
2017,3,25,3140.7000000000003,68838.56,21.918222052408694,51.02,14.98,21.97125,189.0,52.0,130.8625,35.01,51.02,18.645,17.625294117647055,32.52571428571428,,,17,7.0,,,2099.7,1041.0,,,36439.78,32398.78,,
2017,3,26,3171.0,47998.73000000001,15.13678019552192,23.96,13.86,15.764583333333329,159.0,58.0,132.125,15.08,23.96,13.8825,15.764583333333329,,,,24,,,,3171.0,,,,47998.73000000001,,,
2017,3,27,2174.4,73278.09599999999,33.700375275938185,91.68,14.97,37.13500000000001,171.0,32.0,90.60000000000001,50.23,91.68,40.082499999999996,17.725,41.699090909090906,45.673333333333325,76.86500000000001,8,11.0,3.0,2.0,851.4,807.0,450.0,66.0,14810.815999999999,33044.159999999996,20379.66,5043.46
2017,3,28,1674.8,54714.328,32.669171244327686,91.03,18.53,37.42666666666667,147.0,32.0,69.78333333333333,47.3,91.03,39.66,19.807499999999997,41.16090909090909,45.72666666666667,74.91499999999999,8,11.0,3.0,2.0,850.6,404.2,354.0,66.0,16451.232,17166.066,16184.869999999999,4912.16
2017,3,29,1700.6000000000001,52571.782000000014,30.913666941079626,88.8,18.41,35.311249999999994,146.4,28.0,70.85833333333333,46.2,88.8,34.68,19.78375,37.694545454545455,42.10666666666667,74.12,8,11.0,3.0,2.0,857.4,424.2,360.0,59.0,16720.579999999998,16369.841999999999,15152.32,4329.04
2017,3,30,1882.1000000000001,62658.808000000005,33.29196535784496,104.74,17.95,38.79958333333334,145.6,28.0,78.42083333333333,54.56,104.74,40.0275,19.632499999999997,42.350909090909084,50.586666666666666,78.255,8,11.0,3.0,2.0,891.9,633.1999999999999,298.0,59.0,17292.393,25976.185,14852.640000000001,4537.59
2017,3,31,2265.3999999999996,77327.068,34.133957799947034,93.13,15.51,38.40458333333333,146.0,28.0,94.39166666666665,55.08,93.13,40.04,18.6625,42.4609090909091,55.04,70.11,8,11.0,3.0,2.0,1003.0,844.4000000000001,350.0,68.0,18517.65,35056.978,19261.2,4491.24
2017,4,1,3609.7,83227.26499999998,23.05656010194753,75.64,14.95,24.931250000000002,246.9,0.0,150.40416666666667,32.36,75.64,19.330000000000002,18.645882352941182,40.19571428571429,,,17,7.0,,,2468.4,1141.3,,,46215.41100000001,37011.854,,
2017,4,2,3322.4,52506.85399999999,15.803892968938115,39.61,14.92,17.312500000000004,237.0,1.4,138.43333333333334,15.0,39.61,14.98,17.312500000000004,,,,24,,,,3322.4,,,,52506.85399999999,,,
2017,4,3,3192.2,122716.11400000002,38.4424891924065,101.08,14.96,41.142083333333346,210.0,4.0,133.00833333333333,52.5,101.08,48.7225,17.66,48.01818181818181,52.25333333333333,80.58500000000001,8,11.0,3.0,2.0,1077.0,1612.2,489.0,14.0,19107.87,77067.37400000001,25535.65,1005.22
2017,4,4,4183.0,182077.711,43.52802079847,103.03,14.99,43.82208333333333,222.0,80.0,174.29166666666666,52.3,103.03,50.5425,17.91125,49.59545454545455,52.28333333333333,103.02000000000001,8,11.0,3.0,2.0,1416.0,1881.6000000000001,566.0,319.4,25913.950000000004,93667.38300000002,29591.79,32904.588
2017,4,5,3969.1,170153.359,42.86950668917387,105.0,14.98,43.566250000000004,250.9,100.0,165.37916666666666,51.89,105.0,50.0725,18.13625,49.12,51.78,102.42,8,11.0,3.0,2.0,1522.9,1651.8999999999999,411.2,383.1,28208.510000000002,81477.463,21289.365999999998,39178.020000000004
2017,4,6,3594.0999999999995,154818.866,43.075837066303116,103.02,14.99,44.475,202.0,8.0,149.75416666666663,53.02,103.02,52.0075,18.38625,51.04818181818182,53.01666666666667,99.865,8,11.0,3.0,2.0,1421.6000000000001,1492.7999999999997,349.0,330.7,26623.105000000003,76697.10699999999,18502.64,32996.013999999996
2017,4,7,4583.2,189684.835,41.38698616687031,101.27,16.8,43.63375,272.0,91.8,190.96666666666667,52.54,101.27,50.185,19.5675,48.99545454545455,52.423333333333325,97.225,8,11.0,3.0,2.0,1798.5,1809.1000000000001,645.5999999999999,330.0,35530.075000000004,88111.13100000002,33838.029,32205.6
2017,4,8,2262.8,56591.611000000004,25.00955055683224,68.75,14.99,26.18583333333333,183.9,20.0,94.28333333333335,33.09,68.75,23.08,20.54176470588235,39.892857142857146,,,17,7.0,,,1765.9,496.9,,,32809.147,23782.463999999996,,
2017,4,9,2856.3,56254.759000000005,19.694975667822007,33.58,14.88,20.096249999999998,224.0,30.3,119.0125,21.79,33.58,20.682499999999997,20.096249999999998,,,,24,,,,2856.3,,,,56254.759000000005,,,
2017,4,10,3915.1999999999994,164920.878,42.12323201879853,93.15,14.98,42.987916666666656,214.1,106.5,163.1333333333333,52.72,93.15,50.65,18.475,49.39454545454546,52.44333333333333,91.62,8,11.0,3.0,2.0,1369.1,1843.9,438.20000000000005,264.0,25913.960000000003,91799.586,22973.752,24233.58
2017,4,11,3631.9000000000005,154285.088,42.48054406784327,94.18,14.99,43.565416666666664,216.0,49.6,151.32916666666668,52.52,94.18,52.025,18.4375,50.58545454545455,52.26,92.42500000000001,8,11.0,3.0,2.0,1357.0,1506.4999999999998,499.4,269.0,25470.660000000003,77813.95000000001,26094.278,24906.2
2017,4,12,3869.0,164536.78399999999,42.526953734815194,88.99,14.99,43.776666666666664,217.0,50.0,161.20833333333334,52.54,88.99,53.0075,18.525000000000002,51.56636363636364,52.46333333333333,88.91,8,11.0,3.0,2.0,1379.6,1742.6999999999998,501.70000000000005,245.0,26144.703999999998,90292.75200000001,26318.378000000004,21780.949999999997
2017,4,13,3698.9999999999995,163565.72400000002,44.218903487429046,88.26,20.03,45.00000000000001,209.0,86.1,154.12499999999997,52.73,88.26,53.78,21.00375,52.52363636363637,52.699999999999996,88.055,8,11.0,3.0,2.0,1242.0,1841.1,395.9,220.0,26276.55,97049.05700000002,20861.867000000002,19378.25
2017,4,14,2428.5,58738.264,24.187055383981882,31.58,17.91,24.8575,140.0,59.0,101.1875,28.5,31.58,28.305,18.195,27.723636363636363,27.876666666666665,31.215,8,11.0,3.0,2.0,983.3,955.2,269.0,221.0,17916.102,26413.942,7502.77,6905.450000000001
2017,4,15,1859.1999999999998,47945.285,25.78812661359725,56.04,17.1,27.307083333333342,139.8,25.9,77.46666666666665,33.19,56.04,27.060000000000002,22.43117647058824,39.14857142857143,,,17,7.0,,,1430.3999999999999,428.8,,,29419.733,18525.552,,
2017,4,16,2258.4,49076.977,21.730861229188804,32.39,14.97,21.8625,161.0,26.0,94.10000000000001,24.05,32.39,23.512500000000003,21.8625,,,,24,,,,2258.4,,,,49076.977,,,
2017,4,17,2535.2,61092.119999999995,24.09755443357526,35.74,14.96,23.804583333333337,206.0,30.0,105.63333333333333,27.04,35.74,27.044999999999998,15.49125,26.982727272727274,26.62,35.355000000000004,8,11.0,3.0,2.0,952.1,985.1,226.0,372.0,14851.851,27051.292999999998,6021.516,13167.46
2017,4,18,3413.5,155087.90399999998,45.4336909330599,90.04,15.97,45.89958333333333,183.7,79.6,142.22916666666666,53.1,90.04,58.01,18.25375,56.02272727272727,53.080000000000005,90.035,8,11.0,3.0,2.0,1114.1999999999998,1685.8000000000002,404.40000000000003,209.1,20479.794,94316.99500000001,21464.796000000002,18826.319
2017,4,19,3150.7000000000003,134700.67699999997,42.75261910051733,90.08,14.98,45.87083333333334,175.0,30.0,131.27916666666667,53.09,90.08,58.012499999999996,18.15375,56.026363636363634,53.07666666666666,90.07499999999999,8,11.0,3.0,2.0,1137.2,1522.8,410.7,80.0,20700.9,84995.674,21798.203,7205.9
2017,4,20,2780.9,130681.97799999997,46.99269229386169,91.06,19.95,47.07500000000001,192.0,18.0,115.87083333333334,54.92,91.06,57.355,20.3,56.51272727272727,54.54666666666666,91.06,8,11.0,3.0,2.0,891.2,1559.8,158.0,171.9,18114.103000000003,88315.70099999999,8598.96,15653.214000000002
2017,4,21,1916.0000000000002,91546.08300000001,47.779792797494785,92.05,22.54,50.10416666666665,130.0,5.9,79.83333333333334,69.9,92.05,60.06,23.21,59.33727272727273,60.00666666666667,92.045,8,11.0,3.0,2.0,754.0,811.2,145.9,204.9,17286.9,47278.352000000006,8120.810000000001,18860.021
2017,4,22,1967.2,55772.458000000006,28.35118849125661,55.09,22.41,30.117916666666673,124.2,38.0,81.96666666666667,41.85,55.09,28.055,25.32058823529412,41.76857142857143,,,17,7.0,,,1589.1,378.09999999999997,,,39047.99,16724.468,,
2017,4,23,2406.9,57906.45100000001,24.058519672607922,35.03,17.94,24.715416666666666,215.0,29.0,100.28750000000001,26.09,35.03,26.08,24.715416666666666,,,,24,,,,2406.9,,,,57906.45100000001,,,
2017,4,24,3614.0,188798.28100000005,52.240808245711136,93.07,22.23,51.322916666666664,206.9,68.4,150.58333333333334,69.27,93.07,61.050000000000004,24.27375,60.83181818181818,60.76,93.065,8,11.0,3.0,2.0,1003.5000000000001,1945.6,473.5,191.39999999999998,24806.232,117611.81199999998,28567.565,17812.672
2017,4,25,3495.2,170939.98399999997,48.90706797894254,94.07,23.59,47.69958333333333,236.0,98.8,145.63333333333333,56.99,94.07,50.99250000000001,24.755000000000003,53.42636363636363,56.98,94.06,8,11.0,3.0,2.0,881.2,1765.8,650.0,198.2,21836.096,93424.61,37036.579999999994,18642.697999999997
2017,4,26,1406.8,67763.499,48.16853781632073,94.09,27.96,55.5725,126.1,24.2,58.61666666666667,69.14,94.09,67.6525,28.327500000000004,64.68545454545455,69.14,94.08,8,11.0,3.0,2.0,704.1,476.09999999999997,120.0,106.6,19974.446,29463.824999999997,8296.8,10028.428
2017,4,27,1690.7999999999997,82931.88399999999,49.04890229477171,98.88,29.2,58.356249999999996,161.0,6.0,70.44999999999999,74.91,98.88,69.5625,29.585,68.17181818181817,73.00333333333333,97.485,8,11.0,3.0,2.0,885.0,656.6,106.0,43.2,26240.07,44819.306,7654.46,4218.048
2017,4,28,1346.0000000000002,75557.60900000001,56.1349249628529,95.47,27.08,58.56625,103.0,6.0,56.08333333333334,79.9,95.47,71.045,27.919999999999998,69.42272727272729,76.00666666666667,95.28,8,11.0,3.0,2.0,480.8,711.1,106.0,48.1,13564.286,49524.97400000001,7885.4,4582.9490000000005
2017,4,29,2274.0,64643.31,28.427137203166225,59.98,17.97,30.569999999999997,207.0,49.0,94.75,49.92,59.98,30.32,24.799999999999997,44.582857142857144,,,17,7.0,,,1470.0,804.0,,,32761.0,31882.31,,
2017,4,30,2300.6,53305.37999999999,23.170207771885593,45.34,17.97,24.565416666666675,131.0,42.0,95.85833333333333,24.96,45.34,24.955000000000002,24.565416666666675,,,,24,,,,2300.6,,,,53305.37999999999,,,
2017,5,1,2189.2,63880.653,29.179907272062856,65.05,17.96,27.85166666666667,130.0,55.0,91.21666666666665,35.02,65.05,24.947499999999998,20.96125,26.886363636363637,24.98,65.03,8,11.0,3.0,2.0,683.3,924.1,348.0,233.8,14309.343,25673.732,8693.64,15203.938
2017,5,2,1920.4999999999998,113871.19900000001,59.292475397032035,95.09,26.91,56.82416666666665,120.0,40.2,80.02083333333333,75.02,95.09,66.625,27.486250000000002,66.42727272727272,74.34333333333333,95.08,8,11.0,3.0,2.0,490.8,1011.4,330.0,88.30000000000001,13526.907,67435.76699999999,24513.04,8395.485
2017,5,3,1122.0,52210.67999999999,46.533582887700526,95.06,24.01,48.694583333333334,62.0,0.0,46.75,74.0,95.06,40.635,24.5475,51.699090909090906,71.16666666666667,95.05000000000001,8,11.0,3.0,2.0,457.0,462.8,100.0,102.19999999999999,11209.150000000001,24312.444,6975.0,9714.086
2017,5,4,2343.2999999999997,131576.74899999998,56.150193743865486,100.05,22.07,55.56375,157.0,48.3,97.63749999999999,78.04,100.05,60.057500000000005,26.0925,63.685454545454554,74.72000000000001,100.045,8,11.0,3.0,2.0,802.0,1067.0,237.0,237.3,21546.25,68466.62000000001,17823.18,23740.699
2017,5,5,2642.2999999999997,150912.525,57.114076751315146,101.06,24.99,58.359583333333326,176.0,21.6,110.09583333333332,82.09,101.06,65.03750000000001,26.865000000000002,68.13545454545454,78.03666666666668,101.055,8,11.0,3.0,2.0,938.0,1138.0000000000002,356.6,209.7,25437.77,77047.027,27236.494,21191.234
2017,5,6,2521.4,74450.957,29.527626318711825,61.76,19.15,31.930833333333336,146.8,31.0,105.05833333333334,52.09,61.76,31.825000000000003,26.054117647058817,46.202857142857134,,,17,7.0,,,2106.4,415.0,,,56221.937,18229.02,,
2017,5,7,2906.6,71288.95199999999,24.526578132525973,43.51,18.14,25.26041666666666,168.0,24.2,121.10833333333333,25.66,43.51,25.6475,25.26041666666666,,,,24,,,,2906.6,,,,71288.95199999999,,,
2017,5,8,2505.0,136941.372,54.66721437125749,100.08,22.27,57.355416666666656,155.8,32.8,104.375,82.01,100.08,66.05,25.26375,67.67909090909089,76.60333333333334,100.07,8,11.0,3.0,2.0,961.0,955.5,427.0,161.5,24043.720999999998,64167.83500000001,32568.510000000002,16161.306
2017,5,9,1709.9,76337.411,44.6443716006784,91.47,24.96,53.62166666666667,149.0,21.0,71.24583333333334,81.68,91.47,59.94499999999999,26.08,61.540909090909096,73.78333333333335,89.99000000000001,8,11.0,3.0,2.0,892.1000000000001,636.8,121.0,60.0,23363.341,38849.25,8698.78,5426.04
2017,5,10,1512.8000000000002,66734.98700000001,44.113555658381806,91.56,29.15,53.00333333333333,128.2,23.0,63.03333333333334,79.91,91.56,55.974999999999994,29.5,58.7318181818182,69.95666666666666,90.08,8,11.0,3.0,2.0,862.5,463.3,123.0,64.0,25488.549999999996,27118.746999999996,8335.93,5791.76
2017,5,11,1446.5,72902.564,50.39928378845489,91.0,31.01,57.18125,121.0,23.0,60.270833333333336,79.91,91.0,65.73,31.036250000000003,65.64181818181818,73.33666666666666,90.995,8,11.0,3.0,2.0,761.0,428.5,167.0,90.0,23619.430000000004,28202.174,12891.409999999998,8189.549999999999
2017,5,12,1750.8,82076.28199999999,46.879302033356176,92.0,31.4,58.20416666666667,214.5,23.0,72.95,80.01,92.0,66.55,31.9475,66.85181818181819,73.98666666666666,91.995,8,11.0,3.0,2.0,1093.5,445.9000000000001,123.0,88.4,35140.80500000001,29865.389000000003,8937.73,8132.358
2017,5,13,1723.8999999999999,55789.14600000001,32.362170659551026,65.38,21.91,36.431666666666665,137.0,32.0,71.82916666666667,58.93,65.38,33.9625,28.228235294117646,56.354285714285716,,,17,7.0,,,1467.9999999999998,255.9,,,41391.314000000006,14397.831999999999,,
2017,5,14,2983.5,81188.248,27.212417630299985,44.95,17.98,25.78916666666667,217.0,74.0,124.3125,26.91,44.95,26.424999999999997,25.78916666666667,,,,24,,,,2983.5,,,,81188.248,,,
2017,5,15,1349.8,65586.43800000001,48.589745147429255,98.58,32.77,60.39375000000001,118.1,22.0,56.24166666666667,79.95,98.58,69.71,32.97375000000001,70.1309090909091,73.95,96.185,8,11.0,3.0,2.0,846.2,278.9,162.7,62.0,27881.817000000003,19590.176,12107.865000000002,6006.58
2017,5,16,2509.9,124195.20499999997,49.482132754292984,93.99,32.66,59.69458333333335,195.4,22.0,104.57916666666667,82.19,93.99,68.96,32.870000000000005,69.06090909090909,74.02333333333333,93.985,8,11.0,3.0,2.0,1441.4,838.7999999999998,122.0,107.69999999999999,47380.605,57890.236,8802.18,10122.184
2017,5,17,1408.4,68423.76900000001,48.58262496449873,93.06,32.74,59.289583333333326,227.9,21.0,58.68333333333334,82.02,93.06,68.01,33.096250000000005,68.38272727272727,73.30333333333333,93.03,8,11.0,3.0,2.0,853.1999999999999,368.2,121.0,66.0,28486.558999999997,25179.950000000004,8616.92,6140.34
2017,5,18,2325.6000000000004,120660.816,51.883735810113514,92.99,32.0,58.932083333333345,234.0,21.0,96.90000000000002,81.81,92.99,67.97,32.497499999999995,68.24181818181819,72.58333333333333,92.99,8,11.0,3.0,2.0,1148.3,904.9,172.0,100.4,37525.512,61817.628,11981.48,9336.196
2017,5,19,2058.7,111347.16400000002,54.086153397775306,92.97,30.99,58.231249999999996,194.0,21.0,85.77916666666665,79.93,92.97,67.6775,31.388749999999998,68.12363636363638,70.70333333333333,92.485,8,11.0,3.0,2.0,835.0,1054.4,107.0,62.3,26482.64,71732.724,7362.369999999999,5769.43
2017,5,20,2632.8,90688.97200000001,34.445826496505624,64.99,24.2,38.18500000000001,156.1,45.5,109.7,61.99,64.99,32.9875,30.250588235294117,57.454285714285724,,,17,7.0,,,2224.8,408.0,,,67437.057,23251.915,,
2017,5,21,3667.4,92083.47600000001,25.10865354201887,44.96,18.0,25.34333333333333,226.0,97.5,152.80833333333334,24.21,44.96,24.04,25.34333333333333,,,,24,,,,3667.4,,,,92083.47600000001,,,
2017,5,22,1424.9,71554.021,50.21687206119727,93.28,29.97,58.69666666666666,183.1,20.9,59.37083333333334,79.96,93.28,68.05,31.365000000000002,68.49636363636363,72.68666666666667,93.14,8,11.0,3.0,2.0,775.5,419.2,164.3,65.9,24732.805,28635.448,12046.428,6139.34
2017,5,23,1331.3,66363.423,49.84858634417486,93.91,30.0,58.605833333333344,193.0,27.5,55.47083333333333,79.94,93.91,67.995,31.296249999999997,68.30636363636364,72.63333333333334,93.44999999999999,8,11.0,3.0,2.0,747.0,328.7,187.0,68.6,23625.049999999996,22472.439,13852.779999999999,6413.154
2017,5,24,2283.0999999999995,120171.50499999999,52.63523498751698,93.18,30.4,58.524166666666694,193.8,32.9,95.12916666666665,79.95,93.18,67.93,31.27125,68.2209090909091,72.60333333333334,93.08500000000001,8,11.0,3.0,2.0,1042.6,865.5999999999999,303.0,71.9,32757.654,58997.149999999994,21723.31,6693.391
2017,5,25,1993.3,106000.87900000002,53.178587769026244,94.17,30.02,58.0875,179.2,30.1,83.05416666666666,79.95,94.17,66.91749999999999,30.847500000000004,67.48727272727274,72.59666666666668,93.58500000000001,8,11.0,3.0,2.0,866.6999999999999,761.5,298.0,67.1,26999.105000000003,51330.71400000001,21387.47,6283.59
2017,5,26,1534.7,82665.24200000001,53.86410503681502,94.17,31.9,58.79541666666668,158.5,19.0,63.94583333333333,84.07,94.17,66.9425,32.355,67.54909090909092,74.01333333333334,93.58500000000001,8,11.0,3.0,2.0,658.2999999999998,690.3,119.0,67.1,21439.393,46446.429000000004,8495.83,6283.59
2017,5,27,2378.4999999999995,80674.243,33.9181177212529,65.99,23.98,37.266666666666666,153.4,34.0,99.10416666666664,57.96,65.99,33.5475,30.865882352941178,52.81142857142857,,,17,7.0,,,2033.3000000000002,345.20000000000005,,,62665.191000000006,18009.052,,
2017,5,28,2867.9,71414.734,24.901403117263502,44.96,17.94,25.09333333333333,175.0,64.0,119.49583333333334,26.94,44.96,24.685,25.09333333333333,,,,24,,,,2867.9,,,,71414.734,,,
2017,5,29,2032.4999999999998,108996.76200000003,53.626943173431755,100.06,30.08,59.326666666666675,146.2,27.2,84.68749999999999,83.93,100.06,66.96,31.55375,68.52545454545454,74.52333333333333,97.03,8,11.0,3.0,2.0,924.0,696.2,345.0,67.3,28835.67,48080.31599999999,25511.57,6569.206
2017,5,30,2441.2000000000003,135959.87,55.6938677699492,101.04,30.03,58.87166666666668,163.0,29.1,101.71666666666668,84.93,101.04,65.76750000000001,30.89,67.72818181818181,74.91666666666667,98.02000000000001,8,11.0,3.0,2.0,941.9,1039.1,367.3,92.9,29253.513,70175.87599999999,27319.629,9210.851999999999
2017,5,31,2094.6,115067.94299999996,54.93552134059007,105.05,30.07,59.52833333333334,185.0,31.0,87.27499999999999,77.99,105.05,66.46,31.251250000000002,68.70454545454545,72.62666666666667,102.52,8,11.0,3.0,2.0,936.3,752.3000000000001,249.0,157.0,29416.689,51606.402,17874.83,16170.021999999999
2017,6,1,1649.7,86662.10100000002,52.53203673395164,127.14,30.68,64.16791666666667,136.0,0.0,68.7375,81.53,127.14,69.9525,33.29875,72.145,77.14999999999999,106.91333333333334,8,10.0,3.0,3.0,841.0,538.8,221.0,48.9,27321.670000000002,38380.85,16906.62,4052.961
2017,6,2,2010.2999999999997,115864.19799999999,57.63527732179277,127.76,31.83,66.71666666666668,180.8,11.0,83.76249999999999,82.97,127.76,71.8725,36.13125,74.975,78.60333333333334,108.86333333333334,8,10.0,3.0,3.0,975.8,712.5,232.0,90.0,35531.054,53599.134000000005,18148.24,8585.77
2017,6,3,1583.8000000000002,63939.38300000001,40.37086942795808,70.07,31.56,41.89875,143.0,13.0,65.99166666666667,59.9,70.07,37.735,36.0325,53.631249999999994,,,16,8.0,,,1062.1,521.7,,,36018.528,27920.854999999996,,
