WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1987,2463.969763289498,228.01195590968243,0.5134569390406554,0.061135242711835,25.22051368618833,15.84317099204857,60.29612469597976,972.2199270148368,964.568071735458,194.2921241879423,25.85589159779835,840870.232167703,0.5332764029475539,0.3095890410958904,0.07123287671232877,0.2191780821917808,0.40273972602739727,0.0,0,308,306,297,283,96.0,153.0,96.0,155.0,91.0,159.0,60.0,163.0,0.55
1988,3825.645919340985,209.35312898019973,0.5074346050645173,0.0629778430712669,25.36007463312763,12.752562606377026,59.95547658806168,975.3105354005082,964.4561187738811,192.2780464039386,24.15007306266121,849284.8213665333,0.5386129004100287,0.39452054794520547,0.07945205479452055,0.17534246575342466,0.3506849315068493,0.0,0,241,239,235,227,52.0,175.0,47.0,176.0,47.0,178.0,46.0,183.0,0.5
1989,1015.7994747954358,213.83113399244053,0.4431611161336442,0.112879507469402,25.31139530564772,20.967769170110973,60.11406881933777,967.9496554922142,964.4829868039546,164.62459262676458,26.921960446354905,756804.6576585611,0.4799623653339429,0.07671232876712329,0.30684931506849317,0.16986301369863013,0.4465753424657534,0.0,0,365,365,365,365,,,,,,,,,0.9
1990,2294.569526323533,202.36918649496656,0.4793219841421492,0.0779458509428829,25.415887366436817,16.25206811575943,60.23173396567306,971.8110298911258,964.4142151189698,191.84471034437092,22.446526807105247,797292.0606323188,0.505639307859157,0.29315068493150687,0.07945205479452055,0.15616438356164383,0.4712328767123288,0.0,0,282,280,278,269,59.0,141.0,58.0,142.0,58.0,144.0,54.0,149.0,0.8
1991,916.5538782645328,172.9381240234228,0.4163338789904318,0.1149914048178582,25.388546736761192,21.279948971962995,59.46852892622776,967.566215513058,964.4021858203422,155.68231342541225,21.47743283003889,691632.2710701067,0.4386303088978353,0.0,0.29041095890410956,0.2493150684931507,0.46301369863013697,0.0,0,366,366,366,366,,,,,,,,,1.0
1992,3616.369161032348,165.26956460610228,0.4545998146145665,0.0595163489792061,25.39957983399097,13.196030022792982,59.33970793833326,974.8670679840924,964.4137543094944,194.2921241879423,24.102942078364325,780016.4029174023,0.49468315760870263,0.28493150684931506,0.0958904109589041,0.18356164383561643,0.43561643835616437,0.0,0,291,288,285,275,85.0,158.0,84.0,160.0,82.0,161.0,78.0,167.0,0.8500000000000001
1993,1831.693353838979,157.28411860687308,0.4577703116991858,0.0812146496208185,25.38932506311101,17.50685794063618,59.46852892622776,970.5562400662492,964.4021858203422,193.4241671511808,17.73527365726131,702055.6579263759,0.4452407774774073,0.2,0.09863013698630137,0.14246575342465753,0.5589041095890411,0.0,0,326,322,317,307,72.0,110.0,70.0,112.0,68.0,115.0,63.0,120.0,1.0
1994,1248.1416263717376,134.49444318548248,0.5353381024129313,0.100148891246714,25.426528819357078,19.50928143351844,60.56200658949263,968.6798736828824,964.4021858203422,193.4241671511808,12.10803529353111,564956.9308787239,0.358293335159008,0.1178082191780822,0.0684931506849315,0.16164383561643836,0.6520547945205479,0.0,0,365,365,365,342,,,,,,,93.0,115.0,1.0
1995,842.9290012782417,130.2268076635365,0.5316113797335111,0.1482924419618335,25.42648071467553,21.807556900923817,59.74707115991228,967.2717160051128,964.4011131603374,141.48534180922604,12.290137172021868,504539.40645799215,0.3199767925278996,0.0,0.14794520547945206,0.2547945205479452,0.6,0.0,0,366,366,366,366,,,,,,,,,1.0
1996,1400.024422586965,130.2268076635365,0.4440401160953378,0.0964361270702588,25.38665402445289,18.97563916250108,60.24496329558039,969.161617365281,964.4021858203422,193.2238212716872,16.0803707381478,752015.9147777235,0.47692536452164097,0.2191780821917808,0.13424657534246576,0.136986301369863,0.5095890410958904,0.0,0,365,348,330,309,,,119.0,135.0,107.0,141.0,95.0,150.0,0.9500000000000001
1997,3541.9975080357867,159.4513086044781,0.5196512455956082,0.0536756542345651,25.37834523455153,13.353627096999915,58.90508389082423,974.7094709098852,964.4042320403818,189.9124543394007,20.824051333166032,792803.6333431861,0.502792765945704,0.33972602739726027,0.10136986301369863,0.14520547945205478,0.4136986301369863,0.0,0,258,256,252,248,53.0,159.0,52.0,160.0,51.0,163.0,51.0,167.0,0.8
1998,3403.3238471521363,171.18803715944202,0.5647463210565963,0.0637611963321043,25.38934463883793,13.64748318792006,58.90508389082423,974.4156148189652,964.4005227398468,192.27534613968024,20.6592534843842,808633.8472344662,0.5128322217367239,0.336986301369863,0.09041095890410959,0.1589041095890411,0.4136986301369863,0.0,0,261,259,256,249,59.0,162.0,57.0,162.0,56.0,164.0,53.0,168.0,0.7000000000000001
1999,3398.6474445108142,194.8205175195485,0.4598654225965476,0.0466192730250437,25.42325268053937,13.6573927078028,59.58948518747852,974.4057052990825,964.4004338580072,189.42278652474897,22.775817662600826,774944.9904995215,0.491466888952005,0.26301369863013696,0.0958904109589041,0.20821917808219179,0.43561643835616437,0.0,0,293,291,289,284,85.0,157.0,84.0,158.0,84.0,160.0,84.0,165.0,0.8500000000000001
2000,3713.533519600191,139.07325151308405,0.4865315652872906,0.0623498943871984,25.389343187368244,12.99013412011341,59.1132263105041,975.0729638867718,964.4042320403818,193.47601527185853,18.51095923228484,825655.9963464885,0.5236275978859009,0.37534246575342467,0.09315068493150686,0.1506849315068493,0.38082191780821917,0.0,0,250,249,245,237,55.0,169.0,55.0,170.0,53.0,172.0,50.0,177.0,0.6000000000000001
2001,2025.040272987144,200.08712330781853,0.5301342396089882,0.0768781798181943,25.43397621419589,16.902655968640445,59.37122134512551,971.1604420382448,964.4005227398468,192.96353477908397,21.97601427293966,865557.4322774621,0.5489329225503945,0.3013698630136986,0.1095890410958904,0.2273972602739726,0.36164383561643837,0.0,0,280,279,276,267,77.0,161.0,77.0,162.0,77.0,165.0,73.0,170.0,0.35000000000000003
2002,3880.402535611687,197.88397980910327,0.5165347103467861,0.0424309047477569,25.43458304810412,12.636530729041468,58.54497680977197,975.4265672778438,964.4004338580072,191.13823575157443,21.77649590860289,846619.1011454774,0.5369223117360967,0.3698630136986301,0.09041095890410959,0.14520547945205478,0.39452054794520547,0.0,0,265,263,259,246,74.0,173.0,73.0,174.0,71.0,176.0,63.0,181.0,0.5
2003,4415.1782075782985,187.1299878087176,0.4987948192045989,0.054131450365871,25.43458304810412,11.623321887016983,60.37538405448044,976.4397761198684,964.4005227398468,192.34478004042865,21.668713227290542,817932.095301282,0.5187291319769672,0.3835616438356164,0.0958904109589041,0.14794520547945206,0.37534246575342467,0.0,0,248,245,242,234,57.0,174.0,56.0,176.0,54.0,177.0,51.0,182.0,0.65
2004,1324.1204182711408,193.6161533288989,0.4727568407100904,0.0995360596273049,25.42328721052602,19.25682149913992,60.37538405448044,968.9186641717092,964.4017024662048,194.58595915716523,21.866147313265923,859598.5068270563,0.545153796820812,0.2876712328767123,0.0958904109589041,0.20273972602739726,0.4136986301369863,0.0,0,365,365,334,282,,,,,83.0,142.0,70.0,152.0,0.35000000000000003
2005,2692.4792859631743,158.34185521008249,0.5383762913254805,0.0795721793760377,25.384968550688992,15.291596282146614,60.37538405448044,972.7715017247386,964.4004338580072,192.53219638458972,17.749173221350407,858316.2258788479,0.5443405795781633,0.3726027397260274,0.0821917808219178,0.14520547945205478,0.4,0.0,0,269,266,260,252,71.0,167.0,71.0,169.0,68.0,172.0,63.0,175.0,0.4
2006,4709.55143425364,212.2506734260492,0.4987948192045989,0.042198726554899,25.314332721481453,11.084618882201156,59.79083965194987,976.978479124684,964.4735040405562,190.33419962118896,25.58487603890366,841990.9845214826,0.5339871794276272,0.41643835616438357,0.07397260273972603,0.18082191780821918,0.3287671232876712,0.0,0,232,228,226,218,32.0,164.0,31.0,167.0,30.0,168.0,28.0,174.0,0.55
2007,3373.2020563394635,239.65240649787285,0.4865315652872906,0.0480255843836996,25.133394446410527,13.711312697023075,58.99536360247421,974.3517853098622,964.6379144389872,188.58622419019972,27.10304070423647,900370.2416862507,0.5710110614448571,0.4410958904109589,0.0821917808219178,0.1178082191780822,0.36164383561643837,0.0,0,221,220,217,211,20.0,164.0,20.0,165.0,19.0,167.0,19.0,173.0,0.2
2008,5802.119702824012,180.2719124467204,0.4834371476536234,0.0411918423337032,25.39351106693522,9.38958661121383,59.1132263105041,978.745264342349,964.4027132070472,191.85459537654995,0.0,807601.097128656,0.5121772559161948,0.3698630136986301,0.0821917808219178,0.14520547945205478,0.33972602739726027,0.06301369863013699,23,242,239,234,220,44.0,166.0,42.0,167.0,39.0,169.0,31.0,175.0,0.75
2009,5217.222299884963,215.0140139457544,0.4664012401867089,0.0466118527001002,25.314332721481453,10.242772358599112,59.67437589978549,977.8445223418228,964.4900840836746,191.85459537654995,25.58487603890366,868092.2674614459,0.5505405044783396,0.4547945205479452,0.09315068493150686,0.19452054794520549,0.25753424657534246,0.0,0,227,222,219,210,45.0,182.0,43.0,185.0,41.0,186.0,37.0,191.0,0.30000000000000004
2010,4445.101470098793,229.8076147938237,0.4786612493179941,0.052028092169264,25.21970049070696,11.568562316604542,59.79083965194987,976.4945356902808,964.578845688763,191.924509812388,25.87662294857672,876930.3572209615,0.5561455842345012,0.4849315068493151,0.06301369863013699,0.16164383561643836,0.29041095890410956,0.0,0,210,207,204,197,21.0,175.0,20.0,177.0,19.0,179.0,17.0,184.0,0.30000000000000004
2011,3576.8630653766368,245.73643095180145,0.4666772484549331,0.0627358573314562,25.08817484930277,13.279745320730015,59.67437589978549,974.7833526861552,964.6744185857108,191.5863800241035,29.25553909432837,919026.7692173636,0.5828429535878764,0.41643835616438357,0.09041095890410959,0.18904109589041096,0.30684931506849317,0.0,0,241,239,235,226,42.0,166.0,41.0,167.0,39.0,169.0,34.0,173.0,0.15000000000000002
2012,3651.155160306629,225.2611672298885,0.5071793718634175,0.0553162135326842,25.230387827994008,13.122316833854557,58.99536360247421,974.9407811730308,964.5515670033792,191.5136865638152,25.486535013394374,854799.424450708,0.5421102387434729,0.41643835616438357,0.08767123287671233,0.1178082191780822,0.3780821917808219,0.0,0,234,233,231,224,24.0,154.0,24.0,155.0,23.0,156.0,19.0,159.0,0.4
2013,3618.067428918621,200.08712330781853,0.4847888179729238,0.0561724316649213,25.43397621419589,13.192431312272063,59.1132263105041,974.8706666946132,964.4005227398468,191.5863800241035,21.97601427293966,936701.8177643777,0.5940523958424516,0.44931506849315067,0.13150684931506848,0.12876712328767123,0.29041095890410956,0.0,0,230,228,223,211,47.0,181.0,46.0,182.0,44.0,185.0,37.0,190.0,0.1
2014,1455.6394800691912,209.40999832007049,0.5071793718634175,0.1007936044227234,25.34745710269759,18.768703841429968,59.79083965194987,969.341296781762,964.4564599899204,193.3840444765005,25.70431429165667,896384.1150441698,0.5684830765120306,0.3150684931506849,0.11506849315068493,0.16164383561643836,0.40821917808219177,0.0,0,350,341,297,271,132.0,146.0,126.0,149.0,89.0,156.0,70.0,164.0,0.2
2015,2983.091137353513,173.17516011889472,0.5004938709204175,0.0670197018833813,25.38931111397063,14.59011939948023,60.37538405448044,973.472978607405,964.4042320403818,191.5787454359727,21.077742598589648,794393.6900792164,0.5038011733125421,0.3287671232876712,0.07671232876712329,0.16164383561643836,0.43561643835616437,0.0,0,264,264,260,253,61.0,162.0,61.0,162.0,60.0,165.0,57.0,169.0,0.8
2016,3912.450050414486,158.59133976767862,0.4856072946937415,0.0470484311070764,25.398865037890047,12.568620519102254,58.82718902784882,975.494477487783,964.4005227398468,192.58165794891107,19.26141784670421,857225.3049154701,0.5436487220417745,0.42191780821917807,0.0410958904109589,0.1178082191780822,0.4191780821917808,0.0,0,264,259,255,241,54.0,156.0,53.0,158.0,51.0,160.0,43.0,166.0,0.4
2017,4855.789687611938,171.18803715944202,0.5559721807049167,0.0556069087578511,25.38934463883793,10.81700287855547,60.37538405448044,977.2460951283298,964.4005227398468,189.8268203644896,20.6592534843842,843190.5650897637,0.5347479484333865,0.4465753424657534,0.0821917808219178,0.14520547945205478,0.32602739726027397,0.0,0,221,218,214,209,40.0,183.0,39.0,185.0,36.0,186.0,36.0,191.0,0.5
2018,1103.6228892052886,158.59133976767862,0.5233143417377024,0.1092870305567316,25.434441972453023,20.412636936867436,60.261321706291625,968.2256719375024,964.4005227398468,180.5250264116495,18.007516102760324,725034.9356673325,0.45981413981946506,0.1095890410958904,0.22465753424657534,0.22465753424657534,0.4410958904109589,0.0,0,365,365,365,365,,,,,,,,,0.9500000000000001
2019,4709.55143425364,130.59489223554888,0.4477912588593424,0.0546775944001697,25.380053705332703,11.084618882201156,60.261321706291625,976.978479124684,964.4005227398468,191.47268409995056,16.155691488220622,808413.9018648702,0.5126927332983703,0.3589041095890411,0.10410958904109589,0.20273972602739726,0.336986301369863,0.0,0,256,254,249,243,63.0,172.0,62.0,173.0,61.0,177.0,60.0,182.0,0.75
2020,3732.969061791882,261.92001438922125,0.4736871784580661,0.0509775847678575,24.964581435714404,12.948949280707282,58.74368776090802,975.114148726178,964.7476800575567,192.2217753330857,33.75048320225433,914589.141980674,0.5800286288563381,0.4383561643835616,0.07671232876712329,0.1780821917808219,0.30684931506849317,0.0,0,235,232,227,217,37.0,166.0,36.0,168.0,34.0,171.0,30.0,177.0,0.15000000000000002
2021,3116.9821219935,265.901163847668,0.534663154461007,0.0698400500763644,24.96947372386591,14.266934264142336,58.04491932992724,973.7961637427428,964.7636046553908,192.07374475864992,32.33028621891925,892669.1526186831,0.5661270627972369,0.37534246575342467,0.12602739726027398,0.1178082191780822,0.38082191780821917,0.0,0,265,261,258,246,68.0,167.0,66.0,169.0,65.0,171.0,58.0,176.0,0.25
