Date,Flow,Year,Month,Day,MonthId,WaterYear,WaterMonth
1958-11-18,403,1958,11,18,1958.11,1958.0,2.0
1958-11-19,403,1958,11,19,1958.11,1958.0,2.0
1958-11-20,414,1958,11,20,1958.11,1958.0,2.0
1958-11-21,420,1958,11,21,1958.11,1958.0,2.0
1958-11-22,427,1958,11,22,1958.11,1958.0,2.0
1958-11-23,422,1958,11,23,1958.11,1958.0,2.0
1958-11-24,422,1958,11,24,1958.11,1958.0,2.0
1958-11-25,427,1958,11,25,1958.11,1958.0,2.0
1958-11-26,435,1958,11,26,1958.11,1958.0,2.0
1958-11-27,443,1958,11,27,1958.11,1958.0,2.0
1958-11-28,456,1958,11,28,1958.11,1958.0,2.0
1958-11-29,453,1958,11,29,1958.11,1958.0,2.0
1958-11-30,463,1958,11,30,1958.11,1958.0,2.0
1958-12-01,489,1958,12,1,1958.12,1958.0,3.0
1958-12-02,486,1958,12,2,1958.12,1958.0,3.0
1958-12-03,523,1958,12,3,1958.12,1958.0,3.0
1958-12-04,538,1958,12,4,1958.12,1958.0,3.0
1958-12-05,548,1958,12,5,1958.12,1958.0,3.0
1958-12-06,551,1958,12,6,1958.12,1958.0,3.0
1958-12-07,556,1958,12,7,1958.12,1958.0,3.0
1958-12-08,563,1958,12,8,1958.12,1958.0,3.0
1958-12-09,564,1958,12,9,1958.12,1958.0,3.0
1958-12-10,578,1958,12,10,1958.12,1958.0,3.0
1958-12-11,596,1958,12,11,1958.12,1958.0,3.0
1958-12-12,619,1958,12,12,1958.12,1958.0,3.0
1958-12-13,660,1958,12,13,1958.12,1958.0,3.0
1958-12-14,667,1958,12,14,1958.12,1958.0,3.0
1958-12-15,667,1958,12,15,1958.12,1958.0,3.0
1958-12-16,673,1958,12,16,1958.12,1958.0,3.0
1958-12-17,682,1958,12,17,1958.12,1958.0,3.0
1958-12-18,682,1958,12,18,1958.12,1958.0,3.0
1958-12-19,703,1958,12,19,1958.12,1958.0,3.0
1958-12-20,703,1958,12,20,1958.12,1958.0,3.0
1958-12-21,703,1958,12,21,1958.12,1958.0,3.0
1958-12-22,703,1958,12,22,1958.12,1958.0,3.0
1958-12-23,712,1958,12,23,1958.12,1958.0,3.0
1958-12-24,748,1958,12,24,1958.12,1958.0,3.0
1958-12-25,740,1958,12,25,1958.12,1958.0,3.0
1958-12-26,748,1958,12,26,1958.12,1958.0,3.0
1958-12-27,885,1958,12,27,1958.12,1958.0,3.0
1958-12-28,998,1958,12,28,1958.12,1958.0,3.0
1958-12-29,947,1958,12,29,1958.12,1958.0,3.0
1958-12-30,906,1958,12,30,1958.12,1958.0,3.0
1958-12-31,906,1958,12,31,1958.12,1958.0,3.0
1959-01-01,925,1959,1,1,1959.01,1958.0,4.0
1959-01-02,906,1959,1,2,1959.01,1958.0,4.0
1959-01-03,925,1959,1,3,1959.01,1958.0,4.0
1959-01-04,925,1959,1,4,1959.01,1958.0,4.0
1959-01-05,914,1959,1,5,1959.01,1958.0,4.0
1959-01-06,905,1959,1,6,1959.01,1958.0,4.0
1959-01-07,905,1959,1,7,1959.01,1958.0,4.0
1959-01-08,892,1959,1,8,1959.01,1958.0,4.0
1959-01-09,877,1959,1,9,1959.01,1958.0,4.0
1959-01-10,847,1959,1,10,1959.01,1958.0,4.0
1959-01-11,844,1959,1,11,1959.01,1958.0,4.0
1959-01-12,835,1959,1,12,1959.01,1958.0,4.0
1959-01-13,818,1959,1,13,1959.01,1958.0,4.0
1959-01-14,818,1959,1,14,1959.01,1958.0,4.0
1959-01-15,818,1959,1,15,1959.01,1958.0,4.0
1959-01-16,818,1959,1,16,1959.01,1958.0,4.0
1959-01-17,818,1959,1,17,1959.01,1958.0,4.0
1959-01-18,818,1959,1,18,1959.01,1958.0,4.0
1959-01-19,835,1959,1,19,1959.01,1958.0,4.0
1959-01-20,819,1959,1,20,1959.01,1958.0,4.0
1959-01-21,819,1959,1,21,1959.01,1958.0,4.0
1959-01-22,835,1959,1,22,1959.01,1958.0,4.0
1959-01-23,835,1959,1,23,1959.01,1958.0,4.0
1959-01-24,835,1959,1,24,1959.01,1958.0,4.0
1959-01-25,844,1959,1,25,1959.01,1958.0,4.0
1959-01-26,847,1959,1,26,1959.01,1958.0,4.0
1959-01-27,847,1959,1,27,1959.01,1958.0,4.0
1959-01-28,847,1959,1,28,1959.01,1958.0,4.0
1959-01-29,847,1959,1,29,1959.01,1958.0,4.0
1959-01-30,859,1959,1,30,1959.01,1958.0,4.0
1959-01-31,905,1959,1,31,1959.01,1958.0,4.0
1959-02-01,905,1959,2,1,1959.02,1958.0,5.0
1959-02-02,905,1959,2,2,1959.02,1958.0,5.0
1959-02-03,905,1959,2,3,1959.02,1958.0,5.0
1959-02-04,905,1959,2,4,1959.02,1958.0,5.0
1959-02-05,905,1959,2,5,1959.02,1958.0,5.0
1959-02-06,914,1959,2,6,1959.02,1958.0,5.0
1959-02-07,925,1959,2,7,1959.02,1958.0,5.0
1959-02-08,947,1959,2,8,1959.02,1958.0,5.0
1959-02-09,952,1959,2,9,1959.02,1958.0,5.0
1959-02-10,977,1959,2,10,1959.02,1958.0,5.0
1959-02-11,998,1959,2,11,1959.02,1958.0,5.0
1959-02-12,1025,1959,2,12,1959.02,1958.0,5.0
1959-02-13,1060,1959,2,13,1959.02,1958.0,5.0
1959-02-14,1066,1959,2,14,1959.02,1958.0,5.0
1959-02-15,1080,1959,2,15,1959.02,1958.0,5.0
1959-02-16,1080,1959,2,16,1959.02,1958.0,5.0
1959-02-17,1080,1959,2,17,1959.02,1958.0,5.0
1959-02-18,1080,1959,2,18,1959.02,1958.0,5.0
1959-02-19,1083,1959,2,19,1959.02,1958.0,5.0
1959-02-20,1089,1959,2,20,1959.02,1958.0,5.0
1959-02-21,1089,1959,2,21,1959.02,1958.0,5.0
1959-02-22,1089,1959,2,22,1959.02,1958.0,5.0
1959-02-23,1096,1959,2,23,1959.02,1958.0,5.0
1959-02-24,1108,1959,2,24,1959.02,1958.0,5.0
1959-02-25,1108,1959,2,25,1959.02,1958.0,5.0
1959-02-26,1108,1959,2,26,1959.02,1958.0,5.0
1959-02-27,1108,1959,2,27,1959.02,1958.0,5.0
1959-02-28,1117,1959,2,28,1959.02,1958.0,5.0
1959-03-01,1128,1959,3,1,1959.03,1958.0,6.0
1959-03-02,1142,1959,3,2,1959.03,1958.0,6.0
1959-03-03,1167,1959,3,3,1959.03,1958.0,6.0
1959-03-04,1183,1959,3,4,1959.03,1958.0,6.0
1959-03-05,1195,1959,3,5,1959.03,1958.0,6.0
1959-03-06,1217,1959,3,6,1959.03,1958.0,6.0
1959-03-07,1311,1959,3,7,1959.03,1958.0,6.0
1959-03-08,1366,1959,3,8,1959.03,1958.0,6.0
1959-03-09,1392,1959,3,9,1959.03,1958.0,6.0
1959-03-10,1466,1959,3,10,1959.03,1958.0,6.0
1959-03-11,1560,1959,3,11,1959.03,1958.0,6.0
1959-03-12,1678,1959,3,12,1959.03,1958.0,6.0
1959-03-13,1832,1959,3,13,1959.03,1958.0,6.0
1959-03-14,2042,1959,3,14,1959.03,1958.0,6.0
1959-03-15,2232,1959,3,15,1959.03,1958.0,6.0
1959-03-16,2411,1959,3,16,1959.03,1958.0,6.0
1959-03-17,2671,1959,3,17,1959.03,1958.0,6.0
1959-03-18,2932,1959,3,18,1959.03,1958.0,6.0
1959-03-19,3279,1959,3,19,1959.03,1958.0,6.0
1959-03-20,3467,1959,3,20,1959.03,1958.0,6.0
1959-03-21,3901,1959,3,21,1959.03,1958.0,6.0
1959-03-22,4027,1959,3,22,1959.03,1958.0,6.0
1959-03-23,4161,1959,3,23,1959.03,1958.0,6.0
1959-03-24,4336,1959,3,24,1959.03,1958.0,6.0
1959-03-25,4415,1959,3,25,1959.03,1958.0,6.0
1959-03-26,4432,1959,3,26,1959.03,1958.0,6.0
1959-03-27,4432,1959,3,27,1959.03,1958.0,6.0
1959-03-28,4415,1959,3,28,1959.03,1958.0,6.0
1959-03-29,4353,1959,3,29,1959.03,1958.0,6.0
1959-03-30,4273,1959,3,30,1959.03,1958.0,6.0
1959-03-31,4111,1959,3,31,1959.03,1958.0,6.0
1959-04-01,4076,1959,4,1,1959.04,1958.0,7.0
1959-04-02,4037,1959,4,2,1959.04,1958.0,7.0
1959-04-03,3971,1959,4,3,1959.04,1958.0,7.0
1959-04-04,3920,1959,4,4,1959.04,1958.0,7.0
1959-04-05,3846,1959,4,5,1959.04,1958.0,7.0
1959-04-06,3773,1959,4,6,1959.04,1958.0,7.0
1959-04-07,3639,1959,4,7,1959.04,1958.0,7.0
1959-04-08,3537,1959,4,8,1959.04,1958.0,7.0
1959-04-09,3496,1959,4,9,1959.04,1958.0,7.0
1959-04-10,3467,1959,4,10,1959.04,1958.0,7.0
1959-04-11,3441,1959,4,11,1959.04,1958.0,7.0
1959-04-12,3417,1959,4,12,1959.04,1958.0,7.0
1959-04-13,3332,1959,4,13,1959.04,1958.0,7.0
1959-04-14,3228,1959,4,14,1959.04,1958.0,7.0
1959-04-15,3139,1959,4,15,1959.04,1958.0,7.0
1959-04-16,3068,1959,4,16,1959.04,1958.0,7.0
1959-04-17,3004,1959,4,17,1959.04,1958.0,7.0
1959-04-18,2943,1959,4,18,1959.04,1958.0,7.0
1959-04-19,2915,1959,4,19,1959.04,1958.0,7.0
1959-04-20,2873,1959,4,20,1959.04,1958.0,7.0
1959-04-21,2803,1959,4,21,1959.04,1958.0,7.0
1959-04-22,2743,1959,4,22,1959.04,1958.0,7.0
1959-04-23,2681,1959,4,23,1959.04,1958.0,7.0
1959-04-24,2646,1959,4,24,1959.04,1958.0,7.0
1959-04-25,2592,1959,4,25,1959.04,1958.0,7.0
1959-04-26,2554,1959,4,26,1959.04,1958.0,7.0
1959-04-27,2497,1959,4,27,1959.04,1958.0,7.0
1959-04-28,2467,1959,4,28,1959.04,1958.0,7.0
1959-04-29,2423,1959,4,29,1959.04,1958.0,7.0
1959-04-30,2385,1959,4,30,1959.04,1958.0,7.0
1959-05-01,2346,1959,5,1,1959.05,1958.0,8.0
1959-05-02,2310,1959,5,2,1959.05,1958.0,8.0
1959-05-03,2294,1959,5,3,1959.05,1958.0,8.0
1959-05-04,2276,1959,5,4,1959.05,1958.0,8.0
1959-05-05,2232,1959,5,5,1959.05,1958.0,8.0
1959-05-06,2195,1959,5,6,1959.05,1958.0,8.0
1959-05-07,2169,1959,5,7,1959.05,1958.0,8.0
1959-05-08,2155,1959,5,8,1959.05,1958.0,8.0
1959-05-09,2102,1959,5,9,1959.05,1958.0,8.0
1959-05-10,2077,1959,5,10,1959.05,1958.0,8.0
1959-05-11,2067,1959,5,11,1959.05,1958.0,8.0
1959-05-12,2020,1959,5,12,1959.05,1958.0,8.0
1959-05-13,2004,1959,5,13,1959.05,1958.0,8.0
1959-05-14,1953,1959,5,14,1959.05,1958.0,8.0
1959-05-15,1917,1959,5,15,1959.05,1958.0,8.0
1959-05-16,1881,1959,5,16,1959.05,1958.0,8.0
1959-05-17,1872,1959,5,17,1959.05,1958.0,8.0
1959-05-18,1832,1959,5,18,1959.05,1958.0,8.0
1959-05-19,1808,1959,5,19,1959.05,1958.0,8.0
1959-05-20,1752,1959,5,20,1959.05,1958.0,8.0
1959-05-21,1716,1959,5,21,1959.05,1958.0,8.0
1959-05-22,1694,1959,5,22,1959.05,1958.0,8.0
1959-05-23,1660,1959,5,23,1959.05,1958.0,8.0
1959-05-24,1646,1959,5,24,1959.05,1958.0,8.0
1959-05-25,1610,1959,5,25,1959.05,1958.0,8.0
1959-05-26,1560,1959,5,26,1959.05,1958.0,8.0
1959-05-27,1528,1959,5,27,1959.05,1958.0,8.0
1959-05-28,1493,1959,5,28,1959.05,1958.0,8.0
1959-05-29,1466,1959,5,29,1959.05,1958.0,8.0
1959-05-30,1447,1959,5,30,1959.05,1958.0,8.0
1959-05-31,1414,1959,5,31,1959.05,1958.0,8.0
1959-06-01,1392,1959,6,1,1959.06,1958.0,9.0
1959-06-02,1356,1959,6,2,1959.06,1958.0,9.0
1959-06-03,1328,1959,6,3,1959.06,1958.0,9.0
1959-06-04,1291,1959,6,4,1959.06,1958.0,9.0
1959-06-05,1232,1959,6,5,1959.06,1958.0,9.0
1959-06-06,1200,1959,6,6,1959.06,1958.0,9.0
1959-06-07,1183,1959,6,7,1959.06,1958.0,9.0
1959-06-08,1167,1959,6,8,1959.06,1958.0,9.0
1959-06-09,1132,1959,6,9,1959.06,1958.0,9.0
1959-06-10,1126,1959,6,10,1959.06,1958.0,9.0
1959-06-11,1117,1959,6,11,1959.06,1958.0,9.0
1959-06-12,1108,1959,6,12,1959.06,1958.0,9.0
1959-06-13,1096,1959,6,13,1959.06,1958.0,9.0
1959-06-14,1089,1959,6,14,1959.06,1958.0,9.0
1959-06-15,1060,1959,6,15,1959.06,1958.0,9.0
1959-06-16,1023,1959,6,16,1959.06,1958.0,9.0
1959-06-17,971,1959,6,17,1959.06,1958.0,9.0
1959-06-18,941,1959,6,18,1959.06,1958.0,9.0
1959-06-19,925,1959,6,19,1959.06,1958.0,9.0
1959-06-20,905,1959,6,20,1959.06,1958.0,9.0
1959-06-21,847,1959,6,21,1959.06,1958.0,9.0
1959-06-22,819,1959,6,22,1959.06,1958.0,9.0
1959-06-23,804,1959,6,23,1959.06,1958.0,9.0
1959-06-24,768,1959,6,24,1959.06,1958.0,9.0
1959-06-25,748,1959,6,25,1959.06,1958.0,9.0
1959-06-26,734,1959,6,26,1959.06,1958.0,9.0
1959-06-27,712,1959,6,27,1959.06,1958.0,9.0
1959-06-28,703,1959,6,28,1959.06,1958.0,9.0
1959-06-29,682,1959,6,29,1959.06,1958.0,9.0
1959-06-30,660,1959,6,30,1959.06,1958.0,9.0
1959-07-01,648,1959,7,1,1959.07,1958.0,10.0
1959-07-02,637,1959,7,2,1959.07,1958.0,10.0
1959-07-03,616,1959,7,3,1959.07,1958.0,10.0
1959-07-04,609,1959,7,4,1959.07,1958.0,10.0
1959-07-05,602,1959,7,5,1959.07,1958.0,10.0
1959-07-06,583,1959,7,6,1959.07,1958.0,10.0
1959-07-07,572,1959,7,7,1959.07,1958.0,10.0
1959-07-08,564,1959,7,8,1959.07,1958.0,10.0
1959-07-09,563,1959,7,9,1959.07,1958.0,10.0
1959-07-10,551,1959,7,10,1959.07,1958.0,10.0
1959-07-11,548,1959,7,11,1959.07,1958.0,10.0
1959-07-12,527,1959,7,12,1959.07,1958.0,10.0
1959-07-13,523,1959,7,13,1959.07,1958.0,10.0
1959-07-14,523,1959,7,14,1959.07,1958.0,10.0
1959-07-15,517,1959,7,15,1959.07,1958.0,10.0
1959-07-16,512,1959,7,16,1959.07,1958.0,10.0
1959-07-17,505,1959,7,17,1959.07,1958.0,10.0
1959-07-18,495,1959,7,18,1959.07,1958.0,10.0
1959-07-19,495,1959,7,19,1959.07,1958.0,10.0
1959-07-20,489,1959,7,20,1959.07,1958.0,10.0
1959-07-21,480,1959,7,21,1959.07,1958.0,10.0
1959-07-22,477,1959,7,22,1959.07,1958.0,10.0
1959-07-23,472,1959,7,23,1959.07,1958.0,10.0
1959-07-24,467,1959,7,24,1959.07,1958.0,10.0
1959-07-25,467,1959,7,25,1959.07,1958.0,10.0
1959-07-26,463,1959,7,26,1959.07,1958.0,10.0
1959-07-27,459,1959,7,27,1959.07,1958.0,10.0
1959-07-28,456,1959,7,28,1959.07,1958.0,10.0
1959-07-29,446,1959,7,29,1959.07,1958.0,10.0
1959-07-30,443,1959,7,30,1959.07,1958.0,10.0
1959-07-31,440,1959,7,31,1959.07,1958.0,10.0
1959-08-01,435,1959,8,1,1959.08,1958.0,11.0
1959-08-02,431,1959,8,2,1959.08,1958.0,11.0
1959-08-03,427,1959,8,3,1959.08,1958.0,11.0
1959-08-04,427,1959,8,4,1959.08,1958.0,11.0
1959-08-05,422,1959,8,5,1959.08,1958.0,11.0
1959-08-06,420,1959,8,6,1959.08,1958.0,11.0
1959-08-07,418,1959,8,7,1959.08,1958.0,11.0
1959-08-08,408,1959,8,8,1959.08,1958.0,11.0
1959-08-09,408,1959,8,9,1959.08,1958.0,11.0
1959-08-10,403,1959,8,10,1959.08,1958.0,11.0
1959-08-11,398,1959,8,11,1959.08,1958.0,11.0
1959-08-12,392,1959,8,12,1959.08,1958.0,11.0
1959-08-13,389,1959,8,13,1959.08,1958.0,11.0
1959-08-14,387,1959,8,14,1959.08,1958.0,11.0
1959-08-15,387,1959,8,15,1959.08,1958.0,11.0
1959-08-16,381,1959,8,16,1959.08,1958.0,11.0
1959-08-17,377,1959,8,17,1959.08,1958.0,11.0
1959-08-18,377,1959,8,18,1959.08,1958.0,11.0
1959-08-19,373,1959,8,19,1959.08,1958.0,11.0
1959-08-20,370,1959,8,20,1959.08,1958.0,11.0
1959-08-21,365,1959,8,21,1959.08,1958.0,11.0
1959-08-22,360,1959,8,22,1959.08,1958.0,11.0
1959-08-23,354,1959,8,23,1959.08,1958.0,11.0
1959-08-24,350,1959,8,24,1959.08,1958.0,11.0
1959-08-25,345,1959,8,25,1959.08,1958.0,11.0
1959-08-26,341,1959,8,26,1959.08,1958.0,11.0
1959-08-27,338,1959,8,27,1959.08,1958.0,11.0
1959-08-28,335,1959,8,28,1959.08,1958.0,11.0
1959-08-29,335,1959,8,29,1959.08,1958.0,11.0
1959-08-30,335,1959,8,30,1959.08,1958.0,11.0
1959-08-31,332,1959,8,31,1959.08,1958.0,11.0
1959-09-01,326,1959,9,1,1959.09,1958.0,12.0
1959-09-02,324,1959,9,2,1959.09,1958.0,12.0
1959-09-03,320,1959,9,3,1959.09,1958.0,12.0
1959-09-04,317,1959,9,4,1959.09,1958.0,12.0
1959-09-05,312,1959,9,5,1959.09,1958.0,12.0
1959-09-06,309,1959,9,6,1959.09,1958.0,12.0
1959-09-07,302,1959,9,7,1959.09,1958.0,12.0
1959-09-08,302,1959,9,8,1959.09,1958.0,12.0
1959-09-09,302,1959,9,9,1959.09,1958.0,12.0
1959-09-10,302,1959,9,10,1959.09,1958.0,12.0
1959-09-11,299,1959,9,11,1959.09,1958.0,12.0
1959-09-12,295,1959,9,12,1959.09,1958.0,12.0
1959-09-13,291,1959,9,13,1959.09,1958.0,12.0
1959-09-14,284,1959,9,14,1959.09,1958.0,12.0
1959-09-15,281,1959,9,15,1959.09,1958.0,12.0
1959-09-16,276,1959,9,16,1959.09,1958.0,12.0
1959-09-17,271,1959,9,17,1959.09,1958.0,12.0
1959-09-18,270,1959,9,18,1959.09,1958.0,12.0
1959-09-19,270,1959,9,19,1959.09,1958.0,12.0
1959-09-20,267,1959,9,20,1959.09,1958.0,12.0
1959-09-21,267,1959,9,21,1959.09,1958.0,12.0
1959-09-22,267,1959,9,22,1959.09,1958.0,12.0
1959-09-23,267,1959,9,23,1959.09,1958.0,12.0
1959-09-24,264,1959,9,24,1959.09,1958.0,12.0
1959-09-25,261,1959,9,25,1959.09,1958.0,12.0
1959-09-26,259,1959,9,26,1959.09,1958.0,12.0
1959-09-27,257,1959,9,27,1959.09,1958.0,12.0
1959-09-28,250,1959,9,28,1959.09,1958.0,12.0
1959-09-29,246,1959,9,29,1959.09,1958.0,12.0
1959-09-30,243,1959,9,30,1959.09,1958.0,12.0
1959-10-01,243,1959,10,1,1959.1,1959.0,1.0
1959-10-02,240,1959,10,2,1959.1,1959.0,1.0
1959-10-03,236,1959,10,3,1959.1,1959.0,1.0
1959-10-04,231,1959,10,4,1959.1,1959.0,1.0
1959-10-05,229,1959,10,5,1959.1,1959.0,1.0
1959-10-06,229,1959,10,6,1959.1,1959.0,1.0
1959-10-07,226,1959,10,7,1959.1,1959.0,1.0
1959-10-08,225,1959,10,8,1959.1,1959.0,1.0
1959-10-09,222,1959,10,9,1959.1,1959.0,1.0
1959-10-10,221,1959,10,10,1959.1,1959.0,1.0
1959-10-11,209,1959,10,11,1959.1,1959.0,1.0
1959-10-12,207,1959,10,12,1959.1,1959.0,1.0
1959-10-13,207,1959,10,13,1959.1,1959.0,1.0
1959-10-14,207,1959,10,14,1959.1,1959.0,1.0
1959-10-15,207,1959,10,15,1959.1,1959.0,1.0
1959-10-16,207,1959,10,16,1959.1,1959.0,1.0
1959-10-17,202,1959,10,17,1959.1,1959.0,1.0
1959-10-18,202,1959,10,18,1959.1,1959.0,1.0
1959-10-19,202,1959,10,19,1959.1,1959.0,1.0
1959-10-20,201,1959,10,20,1959.1,1959.0,1.0
1959-10-21,201,1959,10,21,1959.1,1959.0,1.0
1959-10-22,201,1959,10,22,1959.1,1959.0,1.0
1959-10-23,201,1959,10,23,1959.1,1959.0,1.0
1959-10-24,199,1959,10,24,1959.1,1959.0,1.0
1959-10-25,199,1959,10,25,1959.1,1959.0,1.0
1959-10-26,195,1959,10,26,1959.1,1959.0,1.0
1959-10-27,195,1959,10,27,1959.1,1959.0,1.0
1959-10-28,195,1959,10,28,1959.1,1959.0,1.0
1959-10-29,195,1959,10,29,1959.1,1959.0,1.0
1959-10-30,195,1959,10,30,1959.1,1959.0,1.0
1959-10-31,195,1959,10,31,1959.1,1959.0,1.0
1959-11-01,202,1959,11,1,1959.11,1959.0,2.0
1959-11-02,201,1959,11,2,1959.11,1959.0,2.0
1959-11-03,202,1959,11,3,1959.11,1959.0,2.0
1959-11-04,209,1959,11,4,1959.11,1959.0,2.0
1959-11-05,212,1959,11,5,1959.11,1959.0,2.0
1959-11-06,221,1959,11,6,1959.11,1959.0,2.0
1959-11-07,225,1959,11,7,1959.11,1959.0,2.0
1959-11-08,229,1959,11,8,1959.11,1959.0,2.0
1959-11-09,229,1959,11,9,1959.11,1959.0,2.0
1959-11-10,225,1959,11,10,1959.11,1959.0,2.0
1959-11-11,225,1959,11,11,1959.11,1959.0,2.0
1959-11-12,229,1959,11,12,1959.11,1959.0,2.0
1959-11-13,235,1959,11,13,1959.11,1959.0,2.0
1959-11-14,235,1959,11,14,1959.11,1959.0,2.0
1959-11-15,236,1959,11,15,1959.11,1959.0,2.0
1959-11-16,236,1959,11,16,1959.11,1959.0,2.0
1959-11-17,240,1959,11,17,1959.11,1959.0,2.0
1959-11-18,243,1959,11,18,1959.11,1959.0,2.0
1959-11-19,243,1959,11,19,1959.11,1959.0,2.0
1959-11-20,246,1959,11,20,1959.11,1959.0,2.0
1959-11-21,250,1959,11,21,1959.11,1959.0,2.0
1959-11-22,250,1959,11,22,1959.11,1959.0,2.0
1959-11-23,250,1959,11,23,1959.11,1959.0,2.0
1959-11-24,246,1959,11,24,1959.11,1959.0,2.0
1959-11-25,306,1959,11,25,1959.11,1959.0,2.0
1959-11-26,240,1959,11,26,1959.11,1959.0,2.0
1959-11-27,264,1959,11,27,1959.11,1959.0,2.0
1959-11-28,270,1959,11,28,1959.11,1959.0,2.0
1959-11-29,276,1959,11,29,1959.11,1959.0,2.0
1959-11-30,281,1959,11,30,1959.11,1959.0,2.0
1959-12-01,281,1959,12,1,1959.12,1959.0,3.0
1959-12-02,284,1959,12,2,1959.12,1959.0,3.0
1959-12-03,291,1959,12,3,1959.12,1959.0,3.0
1959-12-04,302,1959,12,4,1959.12,1959.0,3.0
1959-12-05,306,1959,12,5,1959.12,1959.0,3.0
1959-12-06,306,1959,12,6,1959.12,1959.0,3.0
1959-12-07,309,1959,12,7,1959.12,1959.0,3.0
1959-12-08,320,1959,12,8,1959.12,1959.0,3.0
1959-12-09,332,1959,12,9,1959.12,1959.0,3.0
1959-12-10,350,1959,12,10,1959.12,1959.0,3.0
1959-12-11,345,1959,12,11,1959.12,1959.0,3.0
1959-12-12,365,1959,12,12,1959.12,1959.0,3.0
1959-12-13,389,1959,12,13,1959.12,1959.0,3.0
1959-12-14,381,1959,12,14,1959.12,1959.0,3.0
1959-12-15,387,1959,12,15,1959.12,1959.0,3.0
1959-12-16,403,1959,12,16,1959.12,1959.0,3.0
1959-12-17,420,1959,12,17,1959.12,1959.0,3.0
1959-12-18,422,1959,12,18,1959.12,1959.0,3.0
1959-12-19,420,1959,12,19,1959.12,1959.0,3.0
1959-12-20,422,1959,12,20,1959.12,1959.0,3.0
1959-12-21,431,1959,12,21,1959.12,1959.0,3.0
1959-12-22,456,1959,12,22,1959.12,1959.0,3.0
1959-12-23,463,1959,12,23,1959.12,1959.0,3.0
1959-12-24,470,1959,12,24,1959.12,1959.0,3.0
1959-12-25,467,1959,12,25,1959.12,1959.0,3.0
1959-12-26,472,1959,12,26,1959.12,1959.0,3.0
1959-12-27,477,1959,12,27,1959.12,1959.0,3.0
1959-12-28,486,1959,12,28,1959.12,1959.0,3.0
1959-12-29,495,1959,12,29,1959.12,1959.0,3.0
1959-12-30,517,1959,12,30,1959.12,1959.0,3.0
1959-12-31,527,1959,12,31,1959.12,1959.0,3.0
1960-01-01,533,1960,1,1,1960.01,1959.0,4.0
1960-01-02,538,1960,1,2,1960.01,1959.0,4.0
1960-01-03,542,1960,1,3,1960.01,1959.0,4.0
1960-01-04,542,1960,1,4,1960.01,1959.0,4.0
1960-01-05,548,1960,1,5,1960.01,1959.0,4.0
1960-01-06,548,1960,1,6,1960.01,1959.0,4.0
1960-01-07,551,1960,1,7,1960.01,1959.0,4.0
1960-01-08,551,1960,1,8,1960.01,1959.0,4.0
1960-01-09,551,1960,1,9,1960.01,1959.0,4.0
1960-01-10,551,1960,1,10,1960.01,1959.0,4.0
1960-01-11,551,1960,1,11,1960.01,1959.0,4.0
1960-01-12,551,1960,1,12,1960.01,1959.0,4.0
1960-01-13,563,1960,1,13,1960.01,1959.0,4.0
1960-01-14,563,1960,1,14,1960.01,1959.0,4.0
1960-01-15,563,1960,1,15,1960.01,1959.0,4.0
1960-01-16,572,1960,1,16,1960.01,1959.0,4.0
1960-01-17,583,1960,1,17,1960.01,1959.0,4.0
1960-01-18,589,1960,1,18,1960.01,1959.0,4.0
1960-01-19,589,1960,1,19,1960.01,1959.0,4.0
1960-01-20,589,1960,1,20,1960.01,1959.0,4.0
1960-01-21,602,1960,1,21,1960.01,1959.0,4.0
1960-01-22,609,1960,1,22,1960.01,1959.0,4.0
1960-01-23,609,1960,1,23,1960.01,1959.0,4.0
1960-01-24,609,1960,1,24,1960.01,1959.0,4.0
1960-01-25,616,1960,1,25,1960.01,1959.0,4.0
1960-01-26,648,1960,1,26,1960.01,1959.0,4.0
1960-01-27,667,1960,1,27,1960.01,1959.0,4.0
1960-01-28,685,1960,1,28,1960.01,1959.0,4.0
1960-01-29,682,1960,1,29,1960.01,1959.0,4.0
1960-01-30,673,1960,1,30,1960.01,1959.0,4.0
1960-01-31,673,1960,1,31,1960.01,1959.0,4.0
1960-02-01,682,1960,2,1,1960.02,1959.0,5.0
1960-02-02,703,1960,2,2,1960.02,1959.0,5.0
1960-02-03,706,1960,2,3,1960.02,1959.0,5.0
1960-02-04,720,1960,2,4,1960.02,1959.0,5.0
1960-02-05,728,1960,2,5,1960.02,1959.0,5.0
1960-02-06,761,1960,2,6,1960.02,1959.0,5.0
1960-02-07,748,1960,2,7,1960.02,1959.0,5.0
1960-02-08,768,1960,2,8,1960.02,1959.0,5.0
1960-02-09,761,1960,2,9,1960.02,1959.0,5.0
1960-02-10,761,1960,2,10,1960.02,1959.0,5.0
1960-02-11,779,1960,2,11,1960.02,1959.0,5.0
1960-02-12,779,1960,2,12,1960.02,1959.0,5.0
1960-02-13,804,1960,2,13,1960.02,1959.0,5.0
1960-02-14,818,1960,2,14,1960.02,1959.0,5.0
1960-02-15,818,1960,2,15,1960.02,1959.0,5.0
1960-02-16,819,1960,2,16,1960.02,1959.0,5.0
1960-02-17,835,1960,2,17,1960.02,1959.0,5.0
1960-02-18,835,1960,2,18,1960.02,1959.0,5.0
1960-02-19,835,1960,2,19,1960.02,1959.0,5.0
1960-02-20,844,1960,2,20,1960.02,1959.0,5.0
1960-02-21,847,1960,2,21,1960.02,1959.0,5.0
